start	end	text
390	3031	Orange Lounge Radio To Go Edition, week of September 5th, 2005.
3271	13734	You're tuned in to the Orange Lounge Radio To Go Edition, your podcast home for all the latest video game news and gamer chat.
14034	17556	Now, here are your hosts, DarkSakura, Sky, and Loki.
19056	28199	Hello, everybody, and welcome to another episode of Orange Lounge Radio To Go, your home for discussion and news and all that stuff.
28777	36119	on video games that don't suck, but sometimes we have to talk about video games that do suck, just to tell you to avoid them, and I know I plan to do that tonight.
36759	40760	With me, say hello to the one and only DarkSakura, back from a brief absence.
41060	41460	Hi.
41680	42320	How are you doing?
43400	44041	I'm married.
44621	46321	You are married, congratulations.
46461	52222	Thank you, I'm actually in the middle of my honeymoon, but I decided to take some time out and say hi.
52582	53503	Now that's some dedication.
53523	54723	I got me some bling.
55759	56459	Congratulations.
56759	59080	It's platinum and gold and expensive.
59360	61841	I think we're going to put a picture of the ring on the website for those people who were asking.
61861	63762	Yeah, but don't put one of me on there.
64242	65182	Oh, I know.
65202	66343	Your face remains a mystery.
66363	70584	Although if they look very carefully at the album art, there's a little picture of DarkSakura in the corner.
71205	74826	Yeah, and it's like an overhead shot because I was holding my phone up that way.
74846	75366	It's an artsy shot.
75426	76267	It's an artsy shot.
76407	79668	It's because I was taking a picture of myself with my phone because I'm so vain.
81737	86002	Also say hello to the one and only Loki.
86803	87123	Hi.
87363	91587	By the way, we're on our fourth take tonight because we got a case of the giggles, but we're trying to get through it this time.
91608	92569	I had a case of the Guinness.
93189	99556	That would happen being that we are having a little bit of alcohol because there is a holiday weekend.
99776	103560	Yes, it's Labor Day weekend, so we were doing a little bit of drinking for our live show tonight, except...
103960	109726	Thanks to Technical Difficulties Live 365, our live show didn't happen, so we've just been enjoying some drinks.
110707	111828	Yeah, technically they suck.
111928	114250	Yeah, well, the ferret has something to say about that.
114270	114711	Oh, what's that?
115572	115852	Thank you.
117034	119316	We have a podcast guest tonight.
119356	123619	We don't allow guests on the show very often, so this guest is very, very extra special.
123939	126421	First rule of podcasts is do not talk about podcasts.
127262	129324	Say hello to Mel B is here tonight.
129744	132886	Greetings, everybody, from the only sober one in this room so far.
133006	133767	How you doing, Mel?
134327	136049	I'm doing pretty good, actually.
136769	140272	For those that may not know you, why are you an internet celebrity?
140292	142274	We're going to make all our podcast guests say this now.
142314	143575	Why are you an internet celebrity?
144355	161466	Wow, I guess it happened, oh, about five years ago when someone clicked on a link on a DDR site and saw a video of me dancing, and, like, this is back when Dance Dance Revolution had a freestyle and people were in the community and doing fun things and trying new things, and...
161986	162567	Thanks for watching!
179850	180371	Thanks for watching!
194867	195107	XBOX Ver.
214676	223682	Both in Ultramix and Ultramix 2 Did some stuff for Extreme and among other things Very cool, and any other game companies that you've had experience with?
224403	242016	I had a cup of coffee with Namco for a couple months And that's really about it Right now I'm not working in the game industry But I'd definitely like to be back later So for a lot of our podcast listeners out there who listen to this They live all over the world What's it like to work on the inside, working for the game company?
243351	248312	It's kind of like almost any other job that, you know, you kind of always dream about working.
248352	252313	You know, it's like anytime you hear a video game test and you think, wow, I get to play with games all day long.
252333	253553	That must be the most kickback job.
254173	257113	And to the most extent, yes, it is a pretty kickback job.
257174	263775	You know, it's like you get paid to do something you do pretty much, you know, something that you do at home sitting on your ass getting paid nothing, you know.
264255	267715	But it's, as with any job, there are positives and negatives.
267775	271276	Negatives is, man, if you're like, say, a big fan of one game,
271916	276559	Playing it 40 hours a week for 8 weeks straight, you're going to learn to not like it as much.
276579	279981	So you get a little burned out on DDR after playing it so much.
280381	281641	Yeah, you do.
281681	286224	There's just whole other types of things, especially when you work in quality assurance.
286284	291267	But with any other job, QA is sort of like you're the grunt of the company.
291367	294949	A lot of people go into that thinking, oh, I can become a developer of it or a producer.
295289	296249	And in some cases, you can.
296309	297470	It just depends on the company.
297530	300912	I mean, if it's a really huge company, it's like you're one of like
302321	305203	250, 300 people that are trying to jump ahead and make that next step.
305523	308905	But if you're in a smaller company, chances are you do have a shot at making it.
309326	312868	So I'm not by no means discouraging anyone from doing anything.
312908	314209	I mean, just do what you like.
314289	315409	And I like doing what I did.
315429	316190	I have no regrets.
316270	318031	And like I said, I'd like to be back sometime.
318391	319112	All right, very cool.
319452	322294	Any quick advice for somebody that wants to get their foot in the door in the game industry?
322935	326197	It's really not that hard to get into testing, really.
326237	328399	Essentially, you just go onto corporate websites.
328459	337967	If you have a gaming company around in your area, especially whether you're in the Bay Area of California or you're in Southern California or Florida or some places, just check out the corporate sites.
338047	338928	Just get into testing.
338968	339188	I mean...
339928	343470	When you're going to the job interview, just let them know, especially on your resume and stuff.
343910	346111	List down every single console that you've played.
346471	348331	Talk about the types of games you are interested in.
348472	352233	Talk about games that you mastered.
352253	357075	Because people like to know, wow, there's probably some hidden things that you found out that we thought no one else would.
357495	373649	and then you do you just learn basically that being a tester isn't just playing games it's you're trying to break the game more than anything so you have to do all sorts of crazy stuff like if you're playing a racing game you have to try driving backwards and see if you could crash the game because that's what you're paid to do you're paid to break the game
374246	375167	DarkSakura, DarkSakura, DarkSakura
395868	397289	DarkSakura, DarkSakura, DarkSakura, DarkSakura, DarkSakura
413897	415959	Yeah, as in from XL Saga.
417980	419982	Who seems like a fairly well-behaved doggy so far.
421623	427368	As far as other games, they're ones I can't really talk about on air, so I'm going to leave those alone.
427388	432853	Oh yeah, and we are probably within the next couple weeks going to be starting up on World of Warcraft.
433693	434394	Oh boy, okay.
434414	436996	Well, we need somebody from this show to be in there to give us updates, so...
437560	438461	Yep.
438981	444546	I'm going to play an undead rogue or a priest.
444626	445806	Undead priest, undead rogue.
446687	449850	Or I'm going to be playing a night elf hunter on another server.
449890	451471	Haven't made a decision yet, huh?
451551	454834	I hear that their expansion that they're doing for World of Warcraft, it's free.
455674	456115	Oh, interesting.
456135	456735	Downloadable.
457295	462980	Because they figured that the users, they're giving them a little kickback because they paid enough.
463596	464376	Wow.
465897	468098	Square Enix needs a hint here.
468138	471820	And also, though, with your first month of World of Warcraft, you do pay nothing.
472700	475261	Well, yeah, a lot of MMOs do that, though.
475622	477502	Ragnarok doesn't, bastards.
478003	478503	F Ragnarok.
479904	481024	So, huh?
481144	484466	They give you the first one free because, you know, it's like any other drug dealer, man.
484706	486866	They give you that first hit for, you know, a discount price.
487126	487987	Then you got to come back.
488267	489307	Then they know there's demand.
489427	490588	Then, you know, they got you.
490808	491488	That's right.
491548	494529	It's like get you hooked on, you know, get your first dose of heroin's free.
495600	495940	The puppies!
496421	496761	The puppies!
496781	497341	My dog is retarded.
497361	497421	I'm...
515717	519400	I gave him the lay down command, sounds too much like sit down.
519820	521781	So when I tell him to sit down, he lays down.
522282	524904	Although I renamed the rollover to play dead.
525404	527745	So he sticks his legs in the air, his little stub legs.
528166	530407	He is excellent when it comes to the frisbee though.
530607	531628	He makes me lots of money.
532309	534130	So would you recommend the game to somebody else?
535010	535231	Yes.
536391	536792	Why?
537552	538533	Because of the bees.
539813	540794	The cuteness factor.
540934	542136	You have to feed your puppies.
542957	545960	You have to bathe your puppies, and you have to pet your puppies, and you have to take them for a walk.
546340	547782	And remember to clean up their crap!
548102	550826	Is Nintendogs as annoying as the Tamagotchi?
551747	553949	Tamagotchi was really stupid.
554390	555451	I have a Digimon still.
555471	556612	I have an old school Digimon.
556672	558034	Why is Nintendogs not stupid?
558550	561132	Because they don't look like little digital blips on the screen.
561592	571958	Your puppy likes you too, and he jumps, and he plays bone, he plays frisbee, and he throws frisbee, like, well shit, you just threw it away, why should I, okay here.
573279	574540	So they got a lot of personality.
574800	575420	He's a puppy.
575760	576061	Alright.
577241	578362	Loki, what have you been playing this week?
578720	582862	I like throwing the bark ball at my Nintendog because it's afraid of it.
583642	587584	It reminds me so much of my mom's dog because my mom's Chihuahua is afraid of everything.
587984	590265	I hit my puppy in the head the first time with the bark ball.
591765	594647	And I went like that.
595467	602270	I've been playing a lot, a lot of stuff because we actually have 19 game publishers come out to my work for some little conference thing.
602430	604871	So it was like E3 coming to me.
605325	605965	DarkSakura, DarkSakura
635198	640243	Classic games, if I'm really bored, maybe, but I'm not too big a fan of that.
640343	645148	I did like, however, you did the PSP game send for me.
645188	645728	Game sharing.
645768	646449	Okay, game sharing.
646769	650813	You did the game sharing feature for me so I could play the little demos.
651113	655577	I was a little disappointed that they were only first round demos, but there were a heck of a lot of demos on there.
656118	660662	You know, Dig Dug, Rally X. Now, granted, it's the same game from the 80s, but still...
661122	664505	to be able for you to send those to me for free was kind of neat.
664525	671611	You know, there was a lot of games on there, and they did also, they have these arrangement games, four different arrangement games, which are kind of updated graphics.
671671	673733	It's almost like the game is remade, which was really cool.
673753	674374	Those are really cool.
674934	678237	And Rally-X Arrangement, that's the only place you can play Rally-X Arrangement.
678257	679718	That's one of my favorite arrangement games they ever did.
679859	685984	Yeah, and I think that they're actually, they have the Rally-X and they have New Rally-X, which I think New Rally-X is the one that was on the Ridge Racer series.
686995	688157	New RallyX is there.
688177	689178	There's really no difference.
689258	690179	RallyX arrangements work.
690199	692783	But yeah, okay, so anyways, it was really cool.
693464	696868	And then I also, I have DeathJr, but I haven't gotten to play it yet.
697308	700993	Looks cool, just, you know, hopefully this time I can hear the sound, unlike E3.
701013	701073	Um...
703024	703384	DarkSakura.com
733156	736935	What's great about it is you can actually do the crash breaker where you make your car explode.
737816	738456	Every Time I Crash.
738916	739376	I love that.
739396	740357	That's fucking awesome.
740997	743878	And plus there's jumps and it's a lot faster, so it's really cool.
744798	747899	Then on top of that, I played actually with my DS a little bit because I got some more games.
747919	750000	I got Pack and Roll, which was really interesting.
750020	751360	I love Pack and Roll.
751420	756682	It's not really my thing, but it's a lot better than Pack Picks, that's for sure, because that game kind of sucked.
756702	757842	Pack Picks was awesome!
758102	764084	Anyways, so then I also played the DS version of Star Wars Episode 3, and that was actually pretty cool.
764824	766505	It looked like a really good Super Nintendo game.
766565	767425	That's what it reminded me of.
768774	770236	What's the DS feature in that game?
770996	772017	What's the dual screen?
772037	773719	In some of the stuff, it's just the status screen.
773739	778943	In other ones, you can use it for the flight sim parts and stuff like that.
779864	782787	It's mainly they don't really use the touchscreen stuff that much, but...
783673	784093	That's fine.
784293	785774	I've said this on a previous episode.
786034	788275	You don't have to whore the touch thing in every game.
788696	789996	The dual screen thing is fine.
790036	791217	I mean, make use of that.
792017	793378	Some other things I was going to mention, though.
794438	799301	At the conferencing, they were talking about the game coming out from Konami, Lost in Blue.
799701	802242	They're doing a lot of things with the DS that fucking rock.
802722	805403	For example, there's one part where you have to make fire.
805724	809525	You take the stylus and you rub it between your hands like it's a stick.
810426	812727	And like you're rubbing sticks together to make fire.
813240	813861	DarkSakura, DarkSakura,
834835	847557	Seeing Ghost Recon 3 Advanced Warfire, Tom Clancy's new game Fucking looks sexy I don't even like first person shooters, but oh my god does that look sexy What was that insider info you were telling me about 360 before the show?
847937	861480	Oh, 360, a few things They're only shipping 700,000 to 1 million units at launch So, you know, that's why you get those pre-orders You heard it here first Yeah, I mean, that's not really known
862387	866052	and for backwards compatibility, you have to have the hard drive.
867213	869476	No hard drive, no playing the old games.
869697	870357	Interesting.
870818	872440	I have not read that anywhere.
873321	874042	Interesting.
874062	875785	They've got some information out there.
876085	880571	Also, it's only going to support a few games at launch and they're going to be adding more every two weeks.
881092	883213	Why do you have to have the hard drive for backwards compatibility?
883553	884153	I don't know.
884373	886833	Oh, because the emulator is going to be on the drive, right?
887033	887454	Is that what it is?
887494	888134	Something like that.
888154	888754	Mel thinks he knows.
888794	889174	What's going on?
889194	894955	Well, essentially, the way they have to reverse, you know, play backwards compatibility is they have to have software for it.
895295	898056	And their thing is they haven't officially finished it out yet.
898436	900177	So the thing is you're going to have to have the hard drive available.
900217	903618	So when it's ready, then, you know, you can download it or whatever.
903658	904658	I'm not sure how it works.
905458	906078	Interesting.
906118	909179	Yeah, because it's not basically the backwards thing hasn't been finished yet.
909399	909519	Hmm.
910265	914907	If you think about the Xbox Live Silver that they're talking about, you're like, oh, I can play some online games.
915027	915187	Nope.
915467	915867	Think again.
915887	916788	You've got to buy the Xbox Live.
916868	918448	I'm going to get to a story about that in a little bit.
918488	919368	Okay, so we've got that.
920149	923510	There's another thing that they're adding with Xbox Live that's really cool, Spectator Mode.
923770	927632	So, for example, they're doing the Madden Challenge with the new next-gen Madden game.
928012	932533	You can go in, watch the game, watch them as a spectator, watch people play.
932834	934394	You can have racing games, everything.
934454	936575	So that's a new thing that they have, Spectator Mode on that.
937895	960924	and the webcam sounds good as far as my gaming week I haven't played a whole lot of new games I did go out and do some impulse buys the other day I was at Fry's which is like this huge electronics store here that sells a lot of games and they have a lot of cheap games so I was looking through their $20 games I picked up Namco 50th Anniversary Collection because it was only $15 and the Namco 50th Anniversary Collection has like 14 old Namco games in it Pac-Man, Ms.
960964	965406	Pac-Man and this is the one where I was talking about a few weeks on the show has licensed music in it
965666	967787	Like it has Dexys Midnight Runners, Come On Eileen.
968127	970868	It has She Drives Me Crazy, like all those songs.
971168	974429	Okay, Namco 50th Anniversary Collection sucks.
975110	976370	I do not recommend this game.
976610	978871	I'm sorry to say, I love Namco.
979231	981612	This collection sucks balls.
981992	982913	And the reason why...
983885	988328	They've done this before, many times, on PlayStation 1 and current gen.
988488	989408	They've already done this.
989548	990709	Granted, there's a couple of new games here.
990729	991209	There's one on the PSP.
1001295	1002155	King and the Balloon
1017967	1024860	Granted, I will give Namco credit because they didn't advertise this on the box that it had 80s music, but you don't have it during the actual game.
1025201	1028106	The only time you hear this is in the menu.
1028587	1029028	That's it.
1029529	1030772	So when you go into the actual game...
1031761	1032381	There's no music.
1032642	1032922	Nothing.
1032962	1041167	Yeah, it actually did the same thing for the Activision Collection, because there was cool 80s music in the menu screens, but when you play, it's still blip.
1041348	1042408	That's boring to me.
1042748	1047251	There wasn't really... The arranged games were not nowhere to be seen.
1047952	1049153	There were a couple unlocks.
1049233	1051494	I just think there's so much more that could have been done with this.
1052035	1053115	Midway Collections.
1053476	1054116	Great stuff.
1054656	1055737	Online ranking boards.
1056017	1057158	Xbox Live Aware.
1057759	1057839	Um...
1058985	1059806	DarkSakura, DarkSakura
1074113	1083366	If you do not own any of these previous Namco collections, I suppose this is a place to start because these are some important games that are good and you should have in your collection.
1083687	1085770	But honestly, I don't recommend this game.
1085850	1088634	Even if you're a fan of classic gaming, get the other Namco collections.
1088694	1089074	They're better.
1089094	1090096	This one is not good.
1090516	1091817	by the Namco Battle Collection.
1091878	1092298	Absolutely.
1092738	1094320	Now, the Namco Battle Collection is cool.
1095181	1096642	It's got the arranged versions in it.
1096722	1097823	It's got the game beaming.
1097863	1098484	Multiplayer.
1098624	1101927	I think it works better on a handheld than it does on a console.
1102368	1104310	If you are interested in this, go get the PSP version.
1104370	1105591	Do not buy the Xbox.
1105611	1113398	The other thing, too, is if the monitors were vertical or whatever, you can adjust the orientation so that the monitors are taller and stuff on there.
1114019	1114760	It's just really awesome.
1115200	1115480	Cool.
1115940	1117981	I did actually play other Konami games this weekend.
1118141	1118441	What's that?
1118701	1120481	Well, Dan and I went to the casino.
1120501	1122281	I played Slot Machine.
1122301	1122741	Oh, okay.
1122781	1123802	So you played Slot Machine.
1123862	1125562	Hey, he lost a dollar and I made 12.
