start	end	text
289	3150	Orange Lounge Radio To Go Edition, week of September 26th, 2005.
3330	13832	You're tuned in to the Orange Lounge Radio To Go Edition, your podcast home for all the latest video game news and gamer chat.
14092	18273	Now, here are your hosts, DarkSakura, Sky, and Loki.
19173	27795	Hello, everybody, and welcome to another week of Orange Lounge Radio To Go, your home for gaming news, gamer chat...
28649	29049	DarkSakura
53064	53906	Yo, what up?
54046	54567	How you doing?
55448	57151	I am doing remarkably well tonight.
57311	57972	Good, good to hear.
58333	59114	Loki, how you doing?
59414	60656	Our Tech Master Loki's here too.
60957	61398	I'm good.
62082	62322	Good.
62562	62863	All right.
63343	64384	Well, let's get started.
64564	67946	We're going to do... Actually, no, I do have one announcement because this is major.
67966	68647	I have two announcements.
69087	70028	I keep thinking of new announcements.
70568	74531	One, definitely check out our website, OrangeLoungeRadio.com.
74971	78774	On the website, Sacramento Independent Audio for Katrina Relief.
79074	80175	That drive is still going.
80235	80735	Check it out.
80775	86799	It's us, Dark Records, and Club 21, some businesses in Sacramento where this show is based.
87080	91623	But we're doing a worldwide effort because our podcast reaches worldwide to help raise...
92404	99335	Awareness, really, and funds and donations for not only the human survivors of Hurricane Katrina, but animals as well.
99816	101378	Definitely a very important...
102679	103039	DarkSakura
131468	139031	Well, while my husband's been out of town at the GameStop Manager Conference in Texas, I've been trying to entertain myself as best as I can.
139631	140511	Lots of Nintendogs.
141472	143992	I've been playing lots of World of Warcraft, which is excellent.
145633	152975	And actually hopping over on the MAME and playing Puyo Puyo, Blazing Star, Polestar, Metal Slug 5, Kix...
155216	157218	PC Engine Core Graphics to play more Valkyrie Densetsu
171860	177702	I want to come over sometime because I don't know anywhere else where I could play this except your house, which is the Walking Talking Video Game Museum.
178122	179303	I want to play Alien Crush.
179943	180323	I have it.
180543	182644	I have this urge for some TurboGrafx.
182664	184264	I have Alien Crush and Devil's Crush.
184345	187646	You know, I want to play the Crush games, I want to play Splatterhouse, and I want to play Bonk.
187746	189887	So we need to have a TurboGrafx night, and I know you would have it all.
189907	195529	You know what, we need to, I need to get two more controllers, but we hook up the multi-tap and it's all about four-player Bomberman.
197170	197491	I'm down.
197792	198795	I have Batman 94.
199417	200540	We've got to do that.
200641	201864	We can talk about that on a future podcast.
201884	203228	And the Marathon Dracula X.
205596	207917	Speaking of kicks, I have to ask Loki real quick.
208858	216401	Arcade Infinity in L.A., which has a lot of import games, a lot of Japanese games, I remember one time we went there.
216521	218262	I think we took a random trip to L.A.
218662	225986	like last Christmas or something, and there was a game that you were playing nonstop that was very much like kicks, except it was a woman's dress.
226426	231568	And as you would trace the lines around the woman's dress, I guess it would fall off or whatever it was.
231648	232389	What was that game?
232429	233309	Do you remember anything about this?
233509	235030	I don't remember what the 3D game was.
235866	237327	because they had a 3D game.
237387	238707	That was one of them that I was playing.
238727	246570	But the other games that I play, I still play religiously on, well, when I have the damn PC for my main cabinet, Gal's Panic.
247571	248411	Of course, of course.
249271	251532	Miss World was a bastardization of 6.
251572	252493	That was crap.
253213	256794	But the other one, the 3D one, I don't remember what it's called, but that one was a lot of fun too.
256814	257575	That was a little different.
258155	261896	I actually played all the way through that twice when we were there the last time.
261916	262336	Cool.
262657	263597	Anything else in your gaming world?
265036	267299	I'm actually handing down a copy of Chowai Nikki.
268099	268480	What's that?
269020	272403	Interesting little shooter game that has, like, musclemen in it.
273765	274045	Okay.
274065	275947	And, like, these fantasy-looking characters.
276307	279490	It's in the family of Parodius, as far as the type of game.
279510	280751	But it's what, guys?
281672	282573	It's really weird.
283013	284114	It means super big brother.
285756	286036	Okay.
286597	286677	Um...
289924	295547	The first in the series had these two sort of fantasy-looking characters, and they would fly around and shoot things.
295627	303530	And later on, they had these two just really... It's hard to describe them, but they were shiny.
304391	307372	Musclemen and Speedos, who would go around shooting stuff.
308092	308993	They even did a...
313760	316502	A real life, like how Mortal Kombat was.
317303	318905	The stop animation.
319265	320286	Not like Pit Fighter.
320426	321327	Yeah, motion capture.
321367	329414	But not really motion capture because they were kind of like Pit Fighter where you take the pictures of people in different poses and then you animate them.
329514	331716	Pit Fighter is one of my least favorite arcade games of all time.
332436	332897	DarkSakura.com
350094	356278	And hey, if you want to see me slap down $1,000 on a video game, find me a copy of Rainbow Cotton.
357319	358640	Not Rainbow Cotton, Panorama Cotton.
359801	362082	I've heard you talk about this game before.
362122	363043	What's so great about this game?
364433	365674	Okay, the Cotton series of games.
365734	368856	We actually got one in the States on Neo Geo Pocket Color.
369036	373118	It's about a little witch who's addicted to this candy called Willow that makes her puke.
374599	377020	And it was a side-scrolling game.
378601	383244	And for anyone who has a Dreamcast, Rainbow Cotton was the one on Dreamcast, but this one is a behind-the-view one.
383724	390788	The really cool thing about it on the Genesis, first of all, they only made something like 600 copies, so it was very limited edition.
391708	397710	and it had really advanced scrolling techniques that you really at the time could only see on Super Nintendo.
398350	398590	Wow.
399070	399230	Alright.
399891	408293	Just, I say, it's the Gens emulator is the only one I know that will run it, but if you find the ROM of Panorama Cotton, give it a try.
408713	410614	Not Panorama, but, yeah, Panorama Cotton.
411172	411853	Wow, okay.
412073	414215	I have to see this just for the witch who's puking.
414275	415115	That sounds kind of weird.
415175	416296	I almost cosplayed her one year.
416516	422942	Actually, I will bring over my boot disc and my copy of Rainbow Cod to show you.
422982	423482	I want to check it out.
423502	423982	I want to check it out.
424183	424423	All right.
424843	425944	Loki, how's your game week been?
426444	427125	I played Burnout.
427706	428226	Revenge, yeah.
428286	428626	Again?
429027	430328	Hey, I played every break.
430708	431188	Every break.
431228	434411	Because we've got to race the cars and blow up and crash and all that fun stuff.
434853	434973	R.P.G.
434993	435153	Maker 3
463117	463957	DarkSakura, DarkSakura,
