start	end	text
487	1368	Orange Lounge Radio
15436	19079	Now the conclusion of this week's episode of Orange Lounge Radio.
45592	49253	Rain's nice, but you know... I opened all the windows in the house while I was home.
49433	52574	Yeah, I don't necessarily want to go out and play in it, but I have the view.
52614	54775	I can look in the backyard and watch the rain fall.
55075	55915	Rain is great.
56316	56796	Rain's okay.
57836	58996	It's overrated sometimes.
59056	61477	If I wanted to see rain all the time, I'd live in Seattle or something.
61897	63018	Live in Alabama for a while.
63498	64498	Do they get a lot of rain there too?
64698	65318	Oh, hell yeah.
66139	68720	Second highest precipitation in the country.
68760	70640	It's a subtropical climate.
71140	72101	Less weather, more games.
72641	72861	Yes.
74034	85028	One interesting thing to happen this week is that Intel has actually bought the physics engine Havoc and is now going to be incorporating it into their product.
86221	95205	Interesting enough, Havoc Engine's been in quite a few games, including Bioshock, Stranglehold, Halo 2, Half-Life 2, Oblivion, and Crackdown.
95565	98506	And they've bought the company for $21 million.
98526	102327	So, it's pretty cool.
102408	104508	I could sell them my cat for $21 million.
104969	111791	So maybe we'll see some more Havoc stuff built into the new Intel chips, which would be good, because, you know, physics are awesome.
112011	113012	That's the new wave now.
114437	116419	Take it from Loki, physics are awesome.
117501	117841	In games.
117861	118943	Wouldn't it be physics is?
119163	120144	Real physics suck.
121987	123208	Intelligence are awesome.
125289	126831	Intelligence are awesome.
145209	148734	Apparently it had 4 out of 5 pieces of a tier 6 armor set.
149075	150316	Obviously the damn thing was level 7.
151618	155824	It had legendary swords that were dropped by Illidan Stormrage.
156184	158728	So basically it was about as high of a character as you can get.
159608	160469	And there you have it.
160489	161189	This character sold for $10,000.
162510	167633	Granted, I don't know where this sold, but I'm assuming it was on eBay or something.
167913	169654	The price was in euros, so it had to be in Europe.
169915	171856	Well, yeah, but was it like eBay Europe or what?
171956	172376	I'm not sure.
172556	175118	If I were rich, I would buy him and delete him.
177760	182262	I thought it was funny they were mentioning in there that the person that bought it, his regular account was banned.
184244	185464	Oh, so that's why they bought it.
185504	186145	That makes sense.
187586	191607	Yeah, that totally makes sense to spend $10,000 on a character.
191647	192087	Never mind.
192107	192607	Well, okay.
192887	195988	In somebody's mind, though, dude, what if they had a lot of friends on there or something?
196028	200309	If I had that much money, well, you know, I would do actually constructive things with it.
200330	204131	It's probably someone like Ashley Simpson or something like, I'm totally hardcore, yo!
204851	206231	Look at all the stuff I earned!
207091	207772	All the stuff.
208112	209092	I'm super awesome.
209412	215154	And of course, the chat, our chat room, chat.orangemonstrator.com is asking about Force Strength, Force Dam, Leather Belts.
215294	215754	You know what?
216394	216714	Shut up.
218507	219748	I'm only going to tell you this once, chat.
