start	end	text
10105	14612	Builder Rocket Boy's debut title, Mind's Eye, has released a critical WTS.
14633	20743	The game with a 10-year plan now rests on the credentials of a former GTA producer being able to pull the rabbit out of the flaming hat.
20763	22445	Daikatana, eat your heart out.
22846	27975	I'm sad for the engineers who had to crunch to get the game out the door, now have to crunch to get the game up to some definition of par.
28536	33584	Now it's time for your hosts, Shrub Roberts, Jamie Summers, and Loki to tell you more about this and the rest of the week's gaming news.
33604	36028	Starting right now on the show, where every gamer has a voice...
39232	46082	Hello my friends out there on the internet and welcome back to another week of the show where every gamer has a voice.
46102	56356	It is Orange Lounge Radio Live once again June the 15th of 2025 with episode number 1051 of our show.
56376	61543	Here with you every week on Sunday nights live and throughout the week on our podcast available worldwide.
61523	64648	wherever your fine podcasts are downloaded.
64908	65830	I am Rob Roberts.
65850	66892	I'm here with you every week.
66912	74404	And my co-hosts, both with me back this week, no nights off tonight, say hello first off to the one and only DarkSakura or Jamie Summers.
76026	77248	My defense, I was dancing.
77609	78470	I know, I know.
78611	81575	And to be fair, I'm the one missing next week, but we'll get into that a little bit.
81595	83318	So it's a busy time here.
83378	84180	I'm also missing, technically.
84460	85201	Are you?
85221	85482	Oh, are you?
85742	86844	Techmaster Loki, hello.
86864	88206	You're missing as well.
88338	89719	I would be missing as well, yes.
89779	90280	That's right.
90300	91321	So it's summer.
91421	92181	Things are going on.
92261	93222	Things are exciting.
93542	95164	Well, DarkSakura, you weren't here last week.
95184	96765	What was exciting for you in the last couple weeks?
99067	99768	I was dancing.
100128	100989	That's right, dancing.
101469	102250	I'm dancing.
102270	103110	I'm dancing.
103251	109276	We had a ballet recital, and then it went really well.
109436	110637	It looked really, really good.
111418	117102	We had issues with our cloaks for our first number, but the rest of it was okay.
117122	117923	We did our best.
118122	118623	That's okay.
118663	123048	I bet nobody noticed except you guys who know what's supposed to happen.
123068	124430	There are a few people who said something.
124670	127894	Do you videotape it and watch it back later?
129876	130277	I don't.
130437	131058	Other people did.
132560	135804	Nobody in my group ever goes.
136865	141931	I get asked a lot with this podcast, do you listen to your own show?
141951	144214	And I'm like, hmm...
144397	146299	It depends.
146319	148341	Like, you know, I'm here.
148401	149381	I get to hear it live.
149762	152164	So I don't usually listen to the recording.
152184	159150	But sometimes I'm kind of like, I wonder how a certain bit sort of came across, you know, or how it kind of might sound.
159190	160852	So once in a while, I'll listen to it.
160872	161612	But I don't.
162193	166377	It's funny because people will be telling me that something happened on a certain episode.
166417	172362	And I'm like, I don't remember what happened last week, to be quite honest.
172342	195261	Loki, DarkSakura, Loki, VOG Network, DJ Ranma S, Actdeft, Drew, Carameldansen
195241	204073	It's only the incredibly polished AAA, why I would say maybe even quadruple A game known as Mind's Eye.
204093	205455	Oh, is this Mind's Eye?
205475	211564	See, I know very little about this game, but I know it's all over the news this week and we'll get into that a little later.
212345	215990	Oh boy, have you played this at all or just experienced the memes?
216010	216591	I have not.
217010	218454	Picking it up.
218474	229685	I do kind of I do kind of want to play because it sounds like Saints Row in the sense that it's buggy as hell, but like in some hilarious ways, but also in some non-hilarious ways.
229706	230387	So I don't know.
230588	232032	Is it like it?
232012	233294	Looks very Grand Theft Auto.
233314	246598	Like I would say when I look at the game, like just the movement of the characters and how like they kind of interact with things reminds me a lot of Grand Theft Auto, which I mean makes sense because it's Leslie Benzies who was a producer of Grand Theft Auto.
246618	250425	So yeah.
251367	258393	It's another Mighty No.
258413	281374	9
281354	303075	S, Actdeft, Drew, Carameldansen
303055	304778	They don't get into a lot of details.
304798	310328	They just say there is a tentative detail for a new interactive media agreement with major video game companies.
310348	319545	And in a union statement, they say, pursuant to the authority previously delegated by the national board with the advance and consent of the IMA negotiating committee, blah, blah, blah, blah, blah, blah, blah.
319525	340268	Thank you for watching.
340248	341890	on productions under the IMA.
341910	350863	So, you know, especially big companies, Activision, Disney, Electronic Arts, Epic Games, and so on, will be able to go back to work.
351785	355790	So that's great news to hear that this has all finally come to a close.
355810	360277	Of course, we still have a lot of questions.
360337	362881	And Bobby says, did Variety say it was ended or was suspended?
362961	363842	Sorry, it's...
363822	369528	It is suspended pending that agreement, but it is looking like it will end.
369708	374112	It's going to take a lot at this point for it to be held up.
374132	383601	It would basically take a rejection of that vote for this to not end, which seeing as they are recommending that vote in a yes is very unlikely.
383862	389307	And folks are able to return to work, which is also an important thing to note with that.
389907	390488	Now...
391514	400390	It's interesting, the timing, because to me, this goes back to, and this was something we said when Darth Vader was in Fortnite.
400550	413573	I recall saying very explicitly when there were those clips within 15 minutes of Darth Vader AI going live in Fortnite and James Earl Jones having racial slurs, homophobic slurs.
413553	420081	Any shitty thing an internet person is going to make a person they have control over say was said within 15 minutes.
420141	424726	And granted, they did their best to patch that all out as fast as they can.
424746	432896	But I believe I said something to the effect of they just handed SAG-AFTRA the biggest bargaining chip in these negotiations.
432916	437862	SAG-AFTRA can walk into that room Monday morning and go, what the fuck?
437882	439864	This is why we're demanding AI protections.
442392	463793	DarkSakura, DarkSakura, DarkSakura
463908	470959	Darth Vader in Fortnite, and all the shitty things the internet made poor James Earl Jones do, may he rest in peace.
