start	end	text
149	2611	Orange Lounge Radio To Go Edition, week of December 12th, 2005.
2832	13181	You're tuned in to the Orange Lounge Radio To Go Edition, your podcast home for all the latest video game news and gamer chat.
13422	16845	Now, here are your hosts, DarkSakura, Sky, and Loki.
18615	30012	Hello everybody once again and welcome to Orange Lounge Radio To Go, your home for discussion on video games, video game news, video game discussion about games that don't suck.
30473	34319	But sometimes we do have to talk about games that do suck just to tell you to avoid them.
34819	37781	Tonight is episode 50 of our podcast.
37961	38381	Yay.
39022	40743	It means 50 weeks in a row we've been here.
41303	42464	Podcasting is that new.
42924	46807	It's only been around like a little bit in a year, you know, so it's kind of cool.
47947	50389	So we're just a couple weeks from our one year anniversary, of course, that means.
51730	54892	With me, as always, is the one and only Dark Sakura.
55452	55772	Hi.
56152	56573	How you doing?
57673	58994	My voice keeps coming and going.
59755	61636	You still have the plague.
61676	62036	Plaguey.
63536	64597	I do still have the plague.
64637	69779	It sucks because I've learned that lung cookies really are not a delicacy.
70960	71340	I see.
72741	74702	Also with us, say hello to the one and only Loki.
74922	75322	Hello.
75482	76062	How are you doing?
76763	77643	I'm quite stuffed up.
78304	79985	And I'm also sick, so you know what that means.
80225	82906	All three of us are sick.
82926	85047	I don't think we all have the plague, but we all have something bad.
85067	85527	I have the plague.
86128	86308	I know.
86588	86948	It's horrible.
86968	88569	We had to cancel our live show this week.
88649	90030	I think you both have the microplague.
90370	90710	Maybe.
91030	91611	Mini-plague.
91731	92211	Mini-plague.
93052	94614	I shall call it mini-plague.
95054	97076	I don't know, but it sucks.
98757	100359	We weren't going to call in sick for episode 50.
100659	104542	This would happen to us on a landmark-style show to us.
106164	108065	Anyway, let's get into it.
108285	109446	Same schtick as always.
109867	112149	What kind of stuff have you been playing this week, DarkSakura?
113410	114211	Animal Crossing.
115632	119095	I've been playing with my villagers and hitting you in the head with a net.
120391	122952	and hitting people I don't know in your village with a net.
123753	125474	And I stubbed you in the toe with my shovel.
125954	128115	And you also planted a pitfall that I fell into, thank you.
128695	133257	I planted one for myself so that I could fall into it right in front of you to make you feel better.
133658	138520	But you got out of it before I was able to get my bug net out and start whacking you while you were in the hole, so it made me sad.
139741	140001	Sorry.
140461	143042	This is me giving you a flat look that our listeners can't hear.
144423	145023	Great radio.
145644	145904	I, uh...
147077	164650	I also have been watching Dan play a lot of that game that I'm getting really bored of watching, the Project Gotham Racing 3, because it looks like the cars are still floating over the ground, and that's all I hear is, Crash!
166391	166811	Shit!
168673	169153	No!
169233	169874	Don't go that way!
171635	175858	Of course, I also hear the same thing while he's playing Need for Speed Underground on the Xbox.
176829	189092	I've been playing Animal Crossing, which is fun, and I've been playing a little bit Need for Speed, or not Need for Speed, Average Racer 6, because that's cool.
