start	end	text
66819	67341	Ascension!
175395	175956	Attention.
175976	176156	What?
255343	261246	The following live program is a special presentation of Orange Lounge Radio.
274076	282037	You are tuned in to Orange Lounge Radio and we are all set for episode number 166 tonight, December 4th, 2005.
283278	289119	We're going to talk a little bit about what's going on at that game festival that none of us were cool enough to actually go to.
289479	292979	But I hear there's a lot of cell phone action going on, so we're going to talk a little bit about that.
292999	298240	Of course, how was your week, how was your day, cage match and all that fun stuff you chatters know and love.
298320	300681	So come on board, we'll start right after this.
315494	318897	Orange Lounge Radio is presented in the TMI sound format.
349168	349589	Oh, God.
349609	350330	Call me Daddy.
368457	371940	Orange Lounge may contain adult content.
372461	376284	Orange Lounge may contain many four-letter words.
376985	380548	Orange Lounge may contain a scene of nudity.
380808	387234	Orange Lounge may contain plenty of... Just kidding.
387354	391057	Orange Lounge Radio will not contain any of that in this episode.
391137	392979	Well, isn't that special?
397529	408053	Orange Lounge Radio Live is a fully interactive program via our website at www.orangeloungeradio.com.
408673	415916	And now, here are your hosts for Orange Lounge Radio Live, DarkSakura, Sky, and Loki.
418317	427662	We are live and this is episode number 166 for this December the 4th of 2005.
428122	433705	You're tuned into Orange Lounge Radio, radio that gamers really want and this is Orange Lounge Radio Live.
433805	440749	Your home for all the news and discussion on rhythm and music games as well as the gamer community and the pop culture world.
441169	446252	We're plugged in and fully interactive through our website www.orangeloungeradio.com
447287	448108	My name is Rob Roberts.
448128	449089	You might know me as Sky.
449189	451171	Joining me, as always, are my awesome co-hosts.
451211	453933	In that corner, the happiest bunny on the farm is DarkSakura.
455334	455995	I like burritos.
457881	458561	That's good.
459241	460702	Was it a steak burrito?
460722	462282	It was a vegetarian burrito.
462362	463502	A veggie burrito.
463542	464122	Like beans.
464463	465083	And guess what?
465143	465943	Beans make me poop.
465963	466263	Voice.
466443	467043	I have a voice.
467243	468403	La la la la la la la.
468443	470724	Congratulations.
470784	471624	No hacking tonight.
471904	473605	Just because I have codeine in my body.
473645	474205	Hooray.
474365	475125	Drugs.
475345	476285	Yay.
476505	477606	I love my opiates.
478246	481106	Also joining us, say hello to the other drug fiend, Loki.
481667	483107	I hate burritos.
483747	484467	You hate burritos?
484767	485888	Do they make you poop too?
485988	487308	No, I just hate all Mexican food.
490017	492179	Except for chips and salsa, but that's kind of borderline.
493240	497443	Have you ever had the chips and salsa at Chipotle?
497703	499084	Because they have lime chips.
499585	501766	Like, their chips have just a hint of lime.
502147	502487	No.
503147	504449	I've been to Sharky's.
504729	506110	They have really good chips and salsa.
506690	509332	And then just homemade chips and salsa.
511995	514296	They have good carnitas at Felipe's by my house.
515337	517459	Is that a mom-pa type place, Felipe's?
518044	519665	Subtitles by the Amara.org community
536934	537674	We should go eat there.
538014	538615	I know we should.
538795	539575	Because I love Grandma.
539635	540215	She's so sweet.
541036	542616	Let's go have a staff meeting there.
542636	545898	Wait, how do you say Grandma in Spanish?
546598	547118	I don't remember.
547138	547858	I don't know.
547878	548939	I'm sure someone in chat will tell me.
548959	549239	Anyway.
549759	551420	Abuelita?
551500	554281	Oh, that sounds kind of... Right, yeah.
554961	558723	Say hello also as well to birthday girl DDR Angel.
559523	560303	God damn.
560583	561384	See, now they all know.
561504	561984	Yeah, well.
562844	564185	Hi guys!
564225	565605	Happy birthday!
565725	567486	One year younger than you, sir.
567847	568947	Oh, so you are 34.
570228	571548	Sure, yeah, whatever.
572389	572869	Just kidding.
573009	573950	Hey, hey, they don't know.
574110	575130	That's always the joke about me.
575150	575851	Everybody says, you're 30.
576011	576811	I'm like, I'm not 30.
576971	578352	I'm good at being 30.
579733	580933	Yeah.
582054	582254	Yes.
584401	586644	So, everyone's going to scream happy birthday.
586844	589988	By the way, guys, I'm using the microphone tonight that sucks.
590168	591129	I just want everybody to know.
591230	593773	So, if I cut in and out, deal with it.
594692	594873	Aw.
595173	596074	When you cut out, we'll cheer.
596574	596874	Shut up.
596894	597495	All right.
597815	598976	We're going to take a break.
599036	603660	Then we're going to come back and have ourselves a show because we want to talk about DDR stuff.
603800	607764	And there's new videos for 2DX to talk about.
608084	611887	There's also new Guitar Freaks V2 and Drum Mania music.
612368	613909	And then there's dick and fart jokes.
614870	615570	As usual.
615730	616231	As usual.
616331	618713	Because it wouldn't be a show if we couldn't have some dick and fart jokes.
618933	619694	And musical burping.
620635	623077	We'll be back after this, and this breaks in Bomani Potpourri.
623418	627262	We're going to start it off with something I do every time I eat a lot of beans.
628563	630165	Drop the bomb here on Orange Lounge Radio.
630806	631607	Yeah, drop the bomb.
651360	651840	Outro Music
757103	758183	Thank you for watching!
794554	799039	I lost my way in the dark I've been waiting for you, but you know better You're not the same as I am
823728	827150	You show me life like that in the hour Made me by your way, I love
920639	922520	One, two, three, four!
922560	923040	Yeah!
923060	923440	Yeah!
1000854	1002095	Orange Lounge Radio.
1002415	1004595	We put your thing down, flip it and reverse it.
1010698	1015300	We're back here on Orange Lounge Radio and happy December to you all.
1015340	1016840	This is our first show for December.
1016900	1020462	It's Decemberween!
1021002	1022522	Have you been naughty or nice this year?
1022562	1026984	Will Santa be bringing you lots of joy and wonderful gifts this year?
1027404	1029165	Will he be bringing you charcoal?
1030305	1034467	Actually, I found charcoal, little plastic charcoals filled with candy at Target.
1034607	1035167	Oh, that's cute.
1035207	1035787	That's a cute idea.
1035827	1037068	I'm going to put some in Dan's stocking.
1037348	1042710	And I thought he brought just real coal, which coal is actually worth quite a bit from what I hear.
1043931	1046272	My skill in mining has gone up by one point.
1051505	1053686	Angel, what did you get for your birthday?
1053746	1055887	I was having sex with your cake during the break.
1056167	1059028	Well, her cake, she has this cake thing and it has a big hole in it.
1059308	1064750	So I didn't really, guys, I didn't really have sex with a cake, but I pretended like I was going to have sex with a cake.
1065550	1067270	And that was my way of frosting it.
1067290	1067630	No, I'm kidding.
1067650	1069831	Naughty, naughty, naughty.
1070371	1072472	I'm so going to get coal in my stocking.
1072512	1074573	You know what I'm going to get in my stocking this year?
1074653	1075353	A pig's head.
1075413	1077394	That's what I'm going to get in my stocking this year.
1078014	1080415	We're going to give you a do-it-yourself taxidermy kit.
1082847	1086991	If I get a pig's head, I would so deep fry it.
1087031	1088853	Anyway, I'm sorry, Angel, the birthday girl.
1088893	1090334	How was your birthday?
1090395	1091656	Did you get any presents?
1092737	1095379	Just this necklace thing.
1095420	1096260	That's cute, though.
1096300	1096741	I like that.
1096761	1100124	It's a fused necklace from... Well, you can buy them at ThinkGeek.
1100585	1102667	It's like this piece of glass that they've, like...
1103596	1107337	I got one of those, and I got a little model of an Air Force One.
1133582	1135183	Ah, another playing dad in my collection.
1136324	1137044	That nobody knew about.
1137064	1137365	Anyway!
1138085	1139166	LED guys, get it?
1141467	1142288	You're gonna do that?
1144569	1144890	Forget it.
1147151	1150113	Yeah, so, um, nothing much other than that.
1151376	1153017	I had a party in there last night.
1153557	1154797	I got lots of digital toys.
1155317	1155577	Yay.
