start	end	text
289	3272	You're listening to Orange Lounge Radio, Season 3.
4173	7936	Now with 200% more hot monkey sex.
8276	10238	Just kidding.
10438	13761	Orange Lounge Radio will not contain 200% more hot monkey sex.
14102	16784	It will contain 300% more hot monkey sex.
16984	18185	Hey guys, cut the cut.
18325	21008	Okay, I guess it's back to the real intro.
21048	22990	Come on, I'm having fun too.
31412	35473	Toto, I have a feeling we're not in Kansas anymore.
39099	43961	You're listening to Orange Lounge Radio for mommy talk and then some.
44661	47362	Uh, mostly the and then some part of that.
47722	51724	Orange Lounge Radio is created by a bunch of potty-mouthed adults.
52384	57166	Orange Lounge may contain sexual, perverted, and mildly retarded content.
57746	61467	You probably shouldn't let your children listen to Orange Lounge Radio.
61788	63248	Yes, I will spank your child.
63648	65389	If you're not going to do your job, goddammit, I will.
70131	70432	Well...
71078	72218	Here's to my big opening.
72758	73919	A sphincter says what?
74059	76159	I'm super, thanks for asking.
76559	79120	Oh, you little bitch troll from hell.
79160	82440	What am I doing here?
82460	82881	No.
83021	84341	Dodge this.
84821	86681	This is a tasty burger.
86921	89362	Look, you stupid bastard, you've got no arms left.
89602	90242	Yes, I have.
90682	92443	Look, just a flesh wound.
92703	98764	Searching for a boy in high school is as useless as searching for meaning in a polyshorum.
99910	100611	Oh yeah?
100731	104134	Well, I hope your babies look like monkeys.
104394	105455	DarkSakura.
105635	106436	I've got a sniff.
106796	107337	Sky.
107437	109519	But I'm playing it for the bartender, so suffer.
109899	110380	Loki.
110680	111681	I hate you!
112101	114143	Orange Lounge Radio.
115224	119828	Orange Lounge Radio is now live for this episode 45 here on May 25th of 2003.
123143	129648	You're tuned into the B-Money Scene's most sarsy radio station of all things B-Money.
132771	134852	My name is Rob Roberts, but you might know me as Sky.
135413	137294	Joining me as always are my awesome co-hosts.
137314	140116	In this corner, the happiest bunny on the farm, Miss Jamie Summers.
140157	141458	You know her better as DarkSakura.
145021	146122	Who just coughed up a lung?
146822	147163	Very nice.
147323	149785	You might want to go buy some masks at Walgreens or something.
149805	151706	No, I was going to buy some in San Francisco.
151726	154708	We found Star Wars masks in the Japan Center Mall.
155409	156169	That's cool.
156569	159311	I almost bought some, but I bought them on my own.
160292	161613	I have more Battle Royale.
163534	165476	In that corner, say hello to our Tech Master, Loki.
169999	171520	Is anybody feeling well?
171720	171820	God.
175091	177452	Also with us tonight, we have a whole assload of guests.
177632	179493	Some of them are out in the pool, but some of them are in-house.
179813	181734	First off, she's never been on the show before.
182154	184815	Be gentle and say hello to Maren Chan.
185515	186115	Where am I?
186135	188216	And what is this silver collar around my neck?
191537	191958	Beautiful.
192738	194338	Also, some old favorites.
194799	196699	Old and moldy, but still fresh.
197140	198660	Say hello to Dark Tetsuya.
198720	200201	Yeah, old and moldy.
200441	200721	What?
202441	203801	Say hello to DDR Angel.
204021	205242	Hello.
206662	208183	And say hello to the 23rd Magus.
208383	209363	Moldy, but still fresh.
210483	212184	What was that about Tofu?
212624	214565	And, oh, we got some people at the door.
214665	215045	Great.
215165	215705	More people.
215785	216785	Just what we need right now.
216865	218226	Let's see.
218546	220346	Let's hold off and see what comes through the door.
223127	225408	Oh, it's... Aww.
225808	228409	Aww, it's Loki's girlfriend.
228749	228829	Aww.
230169	230910	You are cute.
231030	231330	Come here.
231390	232090	Come here and say hello.
232111	233011	You've never been on the show.
233411	234112	Oh, she's shy.
234512	235633	She's shy.
236453	236774	Oh, well.
239536	242077	Okay, so I guess we'll get started with the show.
242858	248241	There's also four people that are out in the pool right now who aren't even in here right now, so maybe we'll hear from them later.
248502	249242	Hey, guess what, kids?
249282	250603	It's our season three premiere.
251584	252164	Yay.
252324	256227	Which means on the show tonight, somebody will get married, have a baby, or die.
257782	258903	Are we going to jump the shark?
259624	260885	Tonight we jump the shark.
262086	263767	I think we did that with the first episode.
264468	266710	Yeah, Orange Lodge Radio jumped the shark on the first episode.
268365	271568	Tell all your friends and all your lovers that Orange Lens Radio is now on the air.
271588	272268	And all your enemies.
273069	275050	And we're set for a big show tonight.
275071	276632	Is that your enemies on fire first?
276992	279654	We have two weeks of stuff to catch up on.
280175	280855	There's a lot tonight.
281516	284798	We're going to start this off with a song that created some big news this week.
284878	285939	It's a brand new song.
285999	287781	It's going to be a Max 2 USA.
288782	290683	And it's a group called Four Strings.
290743	292845	And this song is Take Me Away Into The Night.
293265	294947	And we'll be right back, boys and girls.
323119	350369	Take me away, million miles away from here Take me away, find a place for you and me You're taking me higher, high as I could be Take me away, forever you
411750	436012	A million miles away from me Take me away Find a place for you and me You're taking me higher Higher as I could be Take me away Forever you and me Take me away
501920	502560	Thanks for watching!
