start	end	text
2602	4063	All right, we're going to start tonight's afterbirth.
4183	7024	Nellie, get back in here, Nellie, right now.
8144	13286	Nellie walked in here because she heard the outro going, and she wanted to show Loki what she bought.
13406	14707	What did you get here?
14747	16508	Welcome to the afterbirth, by the way, boys and girls.
16528	17848	This is the Stuff That's Too Hot to Podcast.
18188	19309	What did you get here?
19729	20769	I got a pink helmet.
21129	21490	A pink?
21730	22550	It's a bike helmet.
22670	22950	Yes.
23070	23430	Why?
23951	25011	Because I'm retarded.
26512	28632	And if I fall, I don't want to hurt myself.
29393	31774	You bought a pink bike helmet for no reason?
31954	32294	Yes.
34017	35417	No, I bought it for a reason.
36317	36577	Why?
37378	38138	Hold on, I'll be right back.
38158	40318	I guess they can't see on the radio.
40358	41178	No, they can't see on the radio.
41198	41798	Who cares?
41858	42499	It's the afterbirth.
42539	43279	It's not the real show.
43599	45219	Tell Miklatov he needs to get in here too.
48380	50360	Miklatov is going to make his way back in here too.
50800	52120	You bought roller skates?
52360	55141	Yes, I don't know how to... Hold on, we need to get her on mic.
55161	56021	You bought roller skates?
56741	59181	Yeah, I don't know how to do it, so Christopher was going to teach me.
59482	61742	And he tried to teach me at Target, but I almost fell on him.
62654	65196	I bought knee pads and elbow bobbers.
65216	66877	Christopher made me, I didn't want to.
94072	94992	That's the whole point.
95012	96472	I wanted pillows for my entire body.
97153	98693	I wanted pillows for my entire body.
99614	101194	Because I feel that's the safest.
102335	104015	Anybody want to go rollerblading with me?
104495	104956	I can do that.
104996	105916	I have rollerblades in my car.
106456	107517	Everybody's invited.
108437	109497	The more people to hold me.
110038	114859	Actually, I want to get regular street skates again because I used to have street skates.
114919	116420	I can't use inlines because of my ankle.
117580	119841	Because of an old injury I had to my ankle.
119901	121722	Now they say I can have roller skating sex.
123240	125743	That's, uh... That's not easy.
125943	126724	That's nice.
127044	127725	That's very nice.
128005	128746	Where's Mikotov?
128766	129266	Is he here?
129306	130848	Where the hell is he?
131969	133010	I know he was in the living room.
133110	134972	Is he playing Silent Hill with Annie?
135473	135773	It is.
135893	136554	I'm gonna go get him.
136574	137235	You guys fill time.
137455	138376	That's a natural.
139077	140278	All of these are so photoshopped.
142122	143623	I bought them!
143643	144304	I've read the first one.
165143	166244	She wrote it under a pseudonym.
166284	166904	It's not porno.
167084	167484	It's art.
167544	168125	Erotica.
168305	169586	Miklatov was supposed to come on.
169606	170146	It's erotica.
170346	170626	Yes.
171227	175549	Miklatov was supposed to come on and yell at people who didn't like Bomani in the U.S., but he pussied out.
176230	177590	So forget what I said in chat.
177610	178071	Sorry, guys.
179031	179752	Not my fault, though.
181573	183154	My name's Miklatov, and I'm a big chicken.
184234	184514	All right.
184615	186035	Do you want to do Ask Nelly?
186916	187496	All right, fine.
187556	189698	And you field the questions while I set up Cage Match here.
190758	192019	Feel free to ask questions.
194921	195081	Go.
196222	196402	Now.
197102	197823	Ask questions.
