start	end	text
14287	16151	Tonight, June 25th, 2006.
16792	19396	Interesting developments with the Xbox Live Arcade.
19737	21580	TiVo is coming to your PSP.
22061	25167	And happy birthday to... Sonic the Hedgehog.
32165	36909	Good evening everybody and welcome to Orange Lounge Radio.
37149	43674	It is June 25th, 2006 and you're listening to episode number 188 of our little program.
44114	46516	My name is Rob Roberts, but you might know me as Sky.
46616	50238	Joining me as always, say hello to DarkSakura, Jamie Summers.
50539	51039	Hi.
51299	51900	How you doing?
52920	53481	Sleepy.
53881	54361	Yeah, me too.
54381	55302	I'm a little exhausted.
55322	56703	I'll get into wine in a little while though.
57003	59225	But say hello also to Loki.
60166	60406	Hi.
60426	60466	Hi.
60851	61271	How you doing?
61732	62072	I'm okay.
62272	62512	Great.
63132	67735	Also joining us tonight, say hello to our special guest, the 23rd Magus.
68015	68515	Yo, what's up?
68916	69316	How you doing?
69636	70176	Caffeinated.
70557	71817	Now, you just had a birthday recently.
72018	72858	Oh yeah, 21st.
73098	74519	Yeah, I was going to say, it's a big one.
74579	74939	It's 21st.
75099	76700	So how did you celebrate the 21st birthday?
76720	78521	Did you go to a bar, get tossed?
78561	78761	What?
79342	80422	Had a Guinness, went to bed.
81403	81923	Not much.
82283	82944	All right, that's all right.
83804	87246	But I think my 21st birthday was probably about that exciting too, so it's all good.
87286	87767	No big deal.
88067	88327	All right.
89011	92552	Yeah, it's like you do everything bad and then when you're 21 it's like, eh, no big deal.
92572	93672	Yeah.
94012	95432	Now I'm actually old enough to be doing this.
95492	96773	Now I can do it legally.
97293	98193	Oh, what's the reason to?
99233	99493	All right.
100793	102914	Let's go ahead and start this show off.
102934	106495	We are here to talk about video games and gaming news and all that good stuff.
106515	108715	And we're going to get into how is your gaming week.
108755	110135	But first, just a couple announcements.
110215	114496	First off, join our chat room, www.orangeloungeradio.com.
114516	117277	Click on chat if you are listening live here on this Sunday evening.
117697	118998	You should head on over there and listen.
119639	124523	You can always listen to our program live on OrangeLoungeRadio.com every Sunday night at 6 o'clock Pacific.
125103	127685	Or you can listen to us live on All Games Radio.
127725	131148	That's AllGames.com every Monday night at 7 p.m.
131488	133550	with a couple repeats Tuesday afternoon.
134571	136012	But you can't do chat during then.
136052	137693	Sorry, because we can only be here live once.
139174	144999	Also, the other announcement I wanted to say was it's our fourth birthday this week, officially.
145019	145079	Yay!
145802	147283	The First Episode of Orange Lounge Radio
177459	183382	Antidisestablishmentarianism Duck Hunt We just dated ourselves I'm the low B here You need to gain a few more levels
203755	204396	DarkSakura, start us off!
229036	233920	I played a little World of Warcraft pretty much long enough to make a character on a server with my coworkers.
234401	236282	Yeah, my coworkers play World of Warcraft.
