start	end	text
257	2919	Orange Lounge Radio To Go Edition, week of October 17th, 2005.
3179	13647	You're tuned in to the Orange Lounge Radio To Go Edition, your podcast home for all the latest video game news and gamer chat.
13927	17750	Now, here are your hosts, DarkSakura, Sky, and Loki.
18391	19812	Hello everybody!
20012	25256	Once again, welcome aboard for the Orange Lounge Radio To Go Edition podcast.
26007	30451	It's that video game podcast on the internet dedicated to all the gaming news you really want to know about.
30471	40400	You know, there's a whole lot of gaming podcasts out there now, so thank you guys especially for choosing us and sticking with us because I think if you go to the iTunes list of video game podcasts that are available, you get like a hundred.
40700	41321	There's tons of them.
41641	43022	So thank you guys for choosing us.
44073	44293	DarkSakura
71863	73744	My name is Zul.
74705	76666	Are you the Keymaster?
77006	77526	Oh, God.
77706	78007	All right.
78027	78667	That was bad.
78707	78987	All right.
79007	81409	That was the ferret.
81509	83010	Also with us, Techmaster Loki.
83470	83970	I am here.
84230	84691	And I'm me.
85151	86752	So, yeah.
86852	87692	I don't believe you.
88113	89493	You're not the gatekeeper or whatever?
89533	89774	No.
90294	90834	No gatekeeper.
90854	92795	That's good, because then you guys would have to have sex or something.
92815	93416	That would be nasty.
94436	94957	I'm married.
95017	95377	Thank you.
95457	95877	I know you are.
97018	97298	Anyway.
98800	99020	GAMING WEEK
115191	116891	It's all about me, you know.
117131	118072	Yeah, I know.
118152	119412	The diva of the show.
119612	121752	How was your gaming week, DarkSakura?
121952	126573	Actually, I was so busy all week, I haven't had much of a chance to play things, although I have put in effort.
127053	130534	I got a Dalmatian on that dog game.
130554	131174	Nintendogs?
131414	131974	Yeah.
132374	133014	How quickly we forget.
133034	135275	After forgetting to feed my dogs for like two days.
136395	141476	I have a new dog that lives with my Corgiine and my Shiba Inu Minchi.
141496	141876	Mm-hmm.
142580	143821	Dan also got me that Lawyer game.
169082	170222	Phoenix Wright, Ace Attorney.
170242	171443	Phoenix Wright, Ace Attorney.
171843	176084	I think it's ironic that there's like a lawyer game and a doctor game out like right around the same time.
176164	177404	Doctor game's getting a sequel too.
177424	177864	Trauma Center.
178024	178564	Oh my gosh.
178904	180805	I've heard Trauma Center is really difficult.
180825	183445	I haven't gotten a chance to play it, but I hear Trauma Center is really, really difficult.
183705	187026	You know, unfortunately that brings me back to the game of Life and Death.
187066	189907	Remember that game back on the PC way long time ago?
189967	192107	I think about Operation, but sorry, DarkSakura.
192127	194648	Wouldn't Operation just be... Operation the MMO.
195848	196008	No.
196468	198389	You know, too many doctors ruin the operation.
199556	202938	But yeah, I was going to play it and then Dan started to play it.
203079	206701	He's still playing through Castlevania, that butt, so he needs to let me play the attorney game.
207421	208462	I need to solve cases.
209462	210583	I'm good at that kind of thing.
211924	214766	I also tried to play some Katamari, but I was too busy.
215026	217327	And then I screamed obscenities at Illustrator this morning.
218508	218908	Good times.
219409	222330	Maybe you could check out an Illustrator podcast to help you out there.
222350	224832	I'm sure there's got to be one out there somewhere.
224972	226213	We hate Adobe Hour.
228230	232295	Thank you to everybody that helped out with that, sending your donations in online.
249233	250815	DarkSakura, DarkSakura, DarkSakura
267093	271616	And then turn over the proceeds with our donations.
271736	277659	Because I actually donated my own copies of Polarium and Field of Magic, which I'm done with both of those games very much.
277699	280460	Yeah, because I remember how much you love Polarium.
281440	281701	You know what?
281721	283041	There's worse DS games out there, though.
283862	287584	Check out my review of Sprung last week if you want to hear a bad deal.
287704	288964	I still need Electroplankton.
288984	289725	That's what I'm waiting for.
290085	290865	I want to check that out, too.
291145	292526	Loki, how was your game of the week?
292886	293667	I didn't play too much.
293967	296048	I did get to play a new game for the PSP.
296658	298238	DarkSakura, DarkSakura,
326121	326721	That's still fun.
327102	329363	It doesn't get boring at all.
329944	336168	The game I haven't been playing is Nintendogs because I'm tired of that game now and I'm not feeding my dog.
336228	337949	My dog floated to the top of the bowl.
338670	342512	You need to bring Taco over so I can play with Taco before he runs away.
344213	344534	Alright.
345882	346202	That's it?
347523	348404	Well, Burnout.
348424	349124	Burnout Revenge.
349825	350405	I've been playing that.
350725	354268	I'm going to check out some different games this week.
354308	356129	I've got SSX on tour.
357030	360272	I'm anticipating Warriors, which is coming out this week.
360772	362133	So I'll definitely be reviewing that.
363534	364095	My gaming week?
364335	366637	I've been playing Castlevania DS still.
366817	368618	I know I talked about it last week, but I love it.
368798	369158	I love it.
369278	369819	It's a great game.
369999	371040	So I've been playing a lot more of that.
371420	374302	And honestly, not a whole lot of new stuff until today.
375356	376437	The Day We Were Recording This Show
397379	399320	So I think I finally narrowed it down to a couple.
399961	403163	And I know DarkSakura and I will both be playing on one of those servers together.
403183	403623	So it'll be cool.
404063	405464	It will be on Scarlet Crusade.
405524	405685	Yes.
405785	406725	And we're both playing Alliance.
406745	407686	Please don't cyber-stalk us.
408166	408326	Yes.
408927	411168	But I'm not saying who our characters are or what.
411188	413049	Because they won't be named after ourselves.
413790	415371	But if you want to cyber-stalk us, send us an email.
415391	415751	You never know.
416752	419593	Somebody sent me an email that says, hey, I want to add you to Xbox Live.
419654	421114	And I said, okay, why not?
421195	422295	And then they kicked my ass in Halo.
422375	425537	I'm wondering if they're doing new gamer tags for Xbox Live for the 360.
425597	425697	Yeah.
427028	432130	I'm curious about that too, because I want to try and get Sky, just Sky, but... Same.
432750	442714	I don't think I'll be able to do it, but I will be willing to, you know, get on Xbox Live right when I get the game, so... Because I don't have just plain old Sky on regular Xbox right now.
442954	443554	I have something else.
443895	444715	Otherwise I got backup.
446167	446968	DarkSakura, DarkSakura,
465886	489166	but I'm playing a warlock but I'm only like level 3 right now but I thought it was pretty badass because I actually got a spell where you can set something on fire and that was cool like actually setting it on fire I have not left Final Fantasy XI I'm just going to try and balance the two games I'm going to balance the two games for a little while there's things about Final Fantasy XI that were really starting to get to me so I want to play World of Warcraft no there's things I like about Final Fantasy XI there's things I dislike about Final Fantasy XI I really need to sit down and
489778	515395	Dedicate time to play the game I haven't played in months And I really, I don't want to give it up I still want to play the game But I need to dedicate a day or something In which the fiancé will not interfere with the game And I get to play I need to give WoW a fair shot Because honestly, I owe it to our listeners To give an unbiased perspective of what's going on in WoW Let's give away some crap You can send me a letter We'll see
516249	517190	Let's give away some crap.
517310	519291	Last week we promised we would give away some crap.
519671	524634	We're going to give away a copy of Death Junior and pull a number out of the hat there, DarkSakura.
524674	527636	Let's see who's going to be our lucky winner of Death Junior for the PSP.
529137	529577	Two.
530017	533700	Number two wins Death Junior on the PSP.
533800	534320	Let's see.
534560	545447	This is going to somebody who didn't say anything in their email, so I don't know if they have a screen name, but it's Noam, and I hope I said that right, Noam P. Noam P. I'm not going to say the whole last name.
545507	545747	Noam P.
546195	547456	won the copy of Death Jr.
547476	548096	on the PSP.
548196	548816	Good for you.
549196	550657	And now we're going to give away Coated Arms.
551337	552998	Pull another number out of the hat there, if you will.
554319	554959	Let's see.
555219	556620	Dig, dig, dig, dig, dig, dig.
558021	558461	Twelve.
559101	560182	Number twelve.
560202	562663	It's going to be this one.
566785	575109	It's Jason, and there's no last name, but I think it's cute because the username, it's coming from a Gmail address, and this is not the same as the username, but it's...
575876	578217	and Otakuland is how their name comes up.
578257	581778	Otakuland is one of our also regular writers to our 2GoBox.
581899	582319	Oh, really?
582879	583439	Well, good deal.
584059	586761	Otakuland won a copy of Coded Arms for the PSP, so there you have it.
586781	597585	Just remember, folks, if you do have PSPs that are version 1.5 and you're going to be playing these games, I think Coded Arms does have a 2.0 update on it, so you want to go get that version changer, which is available on PSP Updates.
598929	626868	I also would like to mention that Otakuland has actually been very helpful to me by suggesting there's a site called GameTZ just G-A-M-E-T-Z dot com that has people who deal in import games trading import games and someone on there has Panorama Cotton they want 500 freaking dollars for it and I said no but they do trade in the rare that would be a great Christmas present
628485	634589	If some dear listener wants to spend $500 on little old me, I ain't stopping you.
634609	635629	You're a sucker, for one.
635649	636770	I ain't stopping you.
636790	638611	All right, well, congratulations to our two winners there.
638651	641233	I'm glad some people that are involved in the show could win those.
641313	642053	So good job, guys.
642353	643754	We will do another giveaway very soon.
643814	644474	Tune in next week.
644935	645875	Maybe we'll have something next week.
645895	647496	Loki, do we have anything in the prize vault for next week?
647576	647876	Do we know?
648096	652619	I've got an assortment of anime soundtracks, like a ton of them.
653239	654180	So, possibly.
654460	656341	Okay, well, we'll just have to give a whole lot of those away, so...
657415	658375	DarkSakura, DarkSakura, DarkSakura
685043	686004	DarkSakura, Drew, Carameldansen
710114	710955	Thank you for watching!
725580	728461	and also comparing it to what the current laws are.
730341	733222	Actually, there's one in particular that is actually the first one used.
734943	748646	Actually, the person who wrote this article did a comparison by showing the law about the sale of alcohol to minors compared with the law regarding the game sale.
