start	end	text
390	2832	Orange Lounge Radio To Go Edition, week of October 24th, 2005.
2932	14022	You're tuned in to the Orange Lounge Radio To Go Edition, your podcast home for all the latest video game news and gamer chat.
14322	17845	Now, here are your hosts, DarkSakura, Sky, and Loki.
19407	28034	Hello, everybody out there in iTunes or iPod or whatever you're using to download our podcast, maybe one of those websites out there.
29241	31703	DarkSakura, Loki, VOG Network, DJ Ranma S, Actdeft, Drew, Carameldansen
52656	54117	Yes, our webpage.
54217	56878	OrangeLaundry.com or the OLRPSP site?
57178	57998	OLRPSP.
58578	62559	The problem is I don't know how to program in said languages that I'm programming in.
62860	65180	And so, yeah, it's a little difficult.
65240	66561	It's kind of a learning experience.
66641	69162	You must be trying to cook up some cool stuff for the site.
69402	69742	Of course.
69902	70202	All right.
70322	70722	Sounds good.
70782	71242	Check that out.
71362	72643	OLRPSP.com.
72663	73523	It's our new site.
74164	75224	Just for the PSPs.
75244	81087	I mean, you can bring it up on like Internet Explorer or Firefox, but seriously, it's really made for your PSP.
81107	82607	It looks so much better on a PSP.
83088	85228	Like if you bring it up in Firefox, you're going to go, what the heck?
85248	85849	This doesn't look right.
87669	88830	But on a PSP, it looks great.
89450	90330	High def and everything.
90371	90751	It's awesome.
90791	95473	Yeah, we're working on something that's kind of with the theme of the normal station that is, you know...
97273	104215	Getting our listeners to basically give us feedback and just a whole way of connecting with our listeners.
104555	105015	Absolutely.
105415	111076	So actually, we also have the Orange Lounge Radio message line, which just opened up on our website for our live show.
111156	113137	So we might be using that in our podcast as well.
113257	119938	So it's more interactivity to make this a little bit your show as well, because we appreciate you guys tuning in and taking the time to listen.
120599	121819	So it's just Loki and I tonight.
121879	123839	Nobody else wanted to come.
124359	126020	Nobody else wanted to be on the podcast.
126220	126720	No, it's cool.
127728	130110	We got a little bit of news to talk about tonight.
130150	135954	But first, we always talk about how our gaming week was, what we've been playing, and what's new in our gaming world.
135974	136574	Because you know what?
136594	137335	We're geeks too.
137715	138576	Loki, what have you been playing?
139481	141702	I have been playing a couple things.
141882	146025	First, I started off with Burnout because I had to get the rest of Burnout out of my system.
146765	150567	And then I've got my new baby, and that would be The Warriors.
151167	151788	The Warriors?
151888	152748	I've never even heard of this.
152788	153308	What's this about?
153568	157430	The Warriors is a game based on the 1979 movie starring Michael Beck.
157831	160552	It's basically about the gangs of New York.
162053	164254	Not like the Martin Scorsese gangs in New York?
164314	165094	No, no, no.
165354	166795	This is about gangs during 1979.
166835	166935	Okay.
168732	174173	Think really cheesy themed gangs like you have a gang called the Baseball Furies that are dressed up like baseball players.
174193	177274	You have a gang of like mime looking people.
177314	179154	When you're a jet, you know you're a jet.
179194	180374	Seriously, it's like that.
180695	183975	It's very similar to that, but it's just so cheesy and cool.
184415	185335	The game is really awesome.
185375	189836	It's kind of like a Final Fight type game where you just beat up everything, but they actually have a story to it.
189896	197318	It actually takes place three months before the events of the movie, then the very end of the game goes through the events of the movie, because basically the story of the movie is that
197873	205740	There's this one guy who's calling all these gangs together to unite them because they outnumber the police and are basically going to take over New York.
206661	218973	Well, this other gang frames the warriors and they kill the guy, and so now everybody's out to kill you, and so you have to get back to your home turf of Coney Island before you get beaten to death.
219301	220002	Xbox Live on Xbox?
220042	220122	No.
220142	221102	Oh, bummer.
221142	222924	Yeah, but it's really awesome.
243226	247711	and then this next week in a few days here I'll be picking up Grand Theft Auto Liberty City Stories.
247791	248732	That's coming out very soon.
248832	250834	Which I'm very excited about that one.
251014	255079	Speaking of Xbox, did you know Xbox Live is going to be, I know not that you care because you don't really play Xbox Live, right?
255099	255779	I don't have an Xbox.
256660	258422	Oh, I thought you got one finally.
258723	260264	Okay, but you're going to be getting a 360, right?
260284	260544	Yeah.
260965	263788	So are you going to buy any old Xbox games to kind of catch up on what you missed?
265075	266035	DarkSakura, DarkSakura, DarkSakura
287759	316398	and so I guess you know I was kind of trying to look into and during our three hour show earlier this week we were kind of talking to some of our listeners trying to get feedback on how the new Xbox 360 what their thoughts are on it and it sounds like you're going to be actually able to change your gamer tag whenever you want on the new 360 it's tied to your passport you know the whole Microsoft passport thing they're integrating that into the 360 it sounds like so that's kind of what we're hearing well that's cool at least in that way you can have a gamer tag you know that other people might have and
317458	317738	I don't know.
317898	318379	That'd be interesting.
318399	318979	Well, maybe.
319039	323783	I mean, I don't know if we can duplicate names still, but... As long as I can keep my old one, I guess that's okay.
324103	324323	Yeah.
324343	325404	I don't know.
325424	328727	Even though I don't... There's better names I would have liked, but oh well.
329827	331829	Anyway, anything else you've been playing in your game week?
332590	332810	Really?
332970	333210	No.
333450	339595	I've been just trying to play some of... I'm trying to... I have Shadow of Colossus, but I haven't gotten a chance to play it yet.
340155	343778	And so I want to check that one out and maybe Tony Hawk's American Wasteland.
344238	346280	But I haven't gotten a chance to play him yet.
347389	347810	Real life?
349134	352344	Yeah, real life and just web page crap.
352624	353146	All right, all right.
