start	end	text
1930	8934	Do you want to hear the most annoying sound in the world?
10514	15557	You're listening to Orange Lounge Radio, the Monty Talk, and then some.
19222	22124	Orange Lounge may contain adult content.
22464	25666	Orange Lounge may contain many four-letter words.
26226	28948	Orange Lounge may contain a scene of nudity.
29488	32390	Orange Lounge may contain hot monkey sex.
33170	33590	Just kidding.
33790	35391	Orange Lounge will not contain hot monkey sex.
35611	42775	In this episode... Hey, any balls down there?
42795	45797	That's the biggest bear you ever seen, Jingleberry.
45897	47018	What's your favorite sex?
49036	49636	Showgirls.
50517	51697	Absolutely frightful.
51917	52737	What's yours?
52757	55218	There are no stupid questions, just stupid people.
55278	56659	Don't torture yourself.
57179	58019	That's my job.
58119	59920	Now's the time our sprockets bend me dogs!
59980	64602	I'll get you, my pretty, and your little dog, too.
65002	65822	I know Kung Fu.
66282	68883	I'm sorry, but all questions must be submitted in writing.
68943	70784	Why did they have to take the word gang?
71604	75065	Nobody expects a Spanish exposition!
75325	76126	It's Kendo.
76186	76686	Kendo!
78991	81053	DarkSakura, Sky, Loki, Orange Lounge Radio,
97640	102582	We are live and this is episode number 23 for December the 8th of 2002.
102962	110005	But actually, we're taping the show a day early on December 7th of 2002 because we've all decided to go out and get a life this Sunday night.
110225	110985	Because we can.
111285	112266	Because we can.
112306	112946	We have to clean.
113666	114366	You get to clean.
114386	115067	Joy, joy.
116693	117414	Thank you for watching!
141656	143056	You know we're better as DarkSakura.
143556	145737	And in that corner, it is our tech massa, Loki.
145757	146817	Hey, everybody.
147777	150678	And we have with us tonight in the studio, nobody else.
150838	153419	There's nobody else here because... They're playing Animal Crossing like addicts.
153439	156259	Brad and Irene are out in the front, but they're playing Animal Crossing because they suck.
157380	157900	Yeah.
158460	160100	Quit hitting people with thug nets and get in here.
160120	160720	We're doing a show.
161061	161461	Pitfalls.
161481	164861	Don't forget the pitfalls.
164921	166782	We'll be talking to everybody a bit more later.
167634	168796	First, we're going to take a quick break.
168816	171139	We're going to do a bunch of poppin' music songs this break.
171159	171940	Won't that be fun?
172621	173902	Any other opening thoughts from you kids?
174123	176426	I just made a treble clef with a microphone cord.
177707	178428	That's special.
178549	178909	Thank you.
181647	186630	Also on tonight's show, the usual talk of nothing, and a new game.
186910	187870	We'll be doing a new game tonight.
187890	188430	That'll be fun.
189251	190391	And I don't know what else.
