start	end	text
2208	4729	You're listening to Orange Lounge Radio.
5369	8210	Our live talk program begins now.
19913	29896	Orange Lounge Radio may contain sexual and adult content and many instances of the F-word, which is not safe for children.
44423	46504	God damn you, stop calling here.
46704	47745	Isn't it 4215, pussy whee?
47785	48305	You bitch!
48345	53128	Now let me check this, it goes 2-1-2, fuck you!
53148	54649	You have no morals, darling.
54729	59131	I'd also like to add that I have my father's gun in a scorching case of herpes.
59831	62213	Kiss my great news.
62233	64614	Mecca lecca hi, mecca hi-dee-ho.
64694	66795	Oh my god, I hate throwing up in public.
67035	68156	Me too!
68436	68956	Fucker, yeah?
69156	70117	I'm working on it.
70837	71278	Loser.
71418	71958	Lame!
72338	73899	I'm the size of my face.
74884	82949	From the state of California, in the great nation of the USA, on the planet Earth, it is Orange Lounge Radio.
82969	90013	You're tuned in to Bomani's newest and greatest radio station of all things Bomani.
102541	105122	My name is Rob Roberts, but you might know me better as Sky.
105182	110124	With me, as always, is a lovely co-host who has 12 lovely vanilla cans, might I add.
110724	112545	It's DarkSakura, a.k.a.
112565	113125	Jamie Summers.
113345	113705	Woo!
114205	115066	I have a bill of coke.
115266	115726	It's crack.
116826	119407	This is episode number one for June 23rd, 2002.
120348	122228	We've got a whole lot of people in studio.
122248	123129	Say hello, studio.
123149	124769	Hello!
124829	125569	Yeah, there you go.
126110	127510	Any other first things you want to say, Jamie?
128671	129571	Uh, hi.
129591	129631	Hi.
130506	131186	That works for me.
132067	133787	All righty then, we'll be right back.
133807	138149	We'll be talking about the first show and lots of other firsts and whatever the hell else we feel like.
138429	156296	You can view our webcam on our website at http://orangelounge.skie.cx Join us in our chat room at Channel Pound Orange Lounge on irc.eggheads.org or karma.othersideirc.net We'll be giving that out for the rest of the show, won't we, Jamie?
156376	157417	Oh yes, quite often.
157477	157937	All righty then.
158377	162120	For the very first break song, I'm going to play something for the Fantasia album.
162500	164322	This is Vanessa May with Destiny.
165002	166483	And it's Vanessa May at Freaky Rocks.
166503	167224	Don't it, Jamie?
167264	168064	Vanessa May Owens.
168305	169025	Alright, here we go.
169045	171927	This is my destiny.
200041	202103	Thank you for watching!
293289	294277	Thanks for watching!
343962	345132	I met you when you were sleeping
460681	468931	Baby, no, no, nobody's love, no, nobody's love, no, nobody's love, yeah, baby Bye-bye, baby balloon Bye-bye, baby balloon
482725	484486	Bitch, get a new song!
485127	487548	An open letter from Orange Lounge Radio
513337	514178	It was Brad's idea.
514418	515138	He just claimed it.
515239	516179	It was all Brad's idea.
516339	516920	It's your fault.
517880	520923	So if you want to blame somebody for this talk show train wreck, just blame Brad.
521063	521483	How's that sound?
522404	528988	Anyway, I think the idea came to us, what, probably back in January or February?
529008	534192	When was the first time you guessed it on the other show, Under Sedation Live, that we participate in?
534452	536694	That was in January or so, wasn't it?
536714	537455	I know it was this year.
537635	539256	I think it was probably back in January.
539336	542138	It was after I got my new computer, so that had to have been in January.
542389	558678	Yeah, when Jamie was on the first Under Sedation Live that she was on, which is another show that I co-host, you can visit that website at http://undersedationlive.org or it's actually one of our friends on the playlist, or on the Live 365 site.
558698	564622	So if you go to Live 365 and take a look at our fellow broadcasters, we have the Under Sedation Live listed there.
564642	566763	And that's the show that I co-host on Saturday night.
567123	570545	And I'd also like to say, if Travis happens to be out there listening tonight,
571125	574428	I really appreciate all the help, and this drink's for you.
574809	577491	There you go.
577591	579673	That relates to last night's show, don't worry about it.
582376	590743	So, probably back when Jamie hosted this show in January, we thought, you know, we ought to do a Bomani Talk thing for Bomani.
591144	595728	Just not, you know, because Under Station Live kind of...
596989	599950	DarkSakura, DarkSakura, DarkSakura, DarkSakura
625802	626923	DarkSakura, DarkSakura, DarkSakura
644757	645637	Two game rooms going.
645677	646578	We've got one in the back.
646798	655880	And if you look at the webcam on our website, http://orangelounge.sky.cx, you can see on the webcam there's some people.
655900	657261	I think they're playing Max in there right now.
657301	657621	I don't know.
657961	658461	I think so.
658481	658941	In the other room.
658961	663703	And then in here we've got Keys Pounding, which you can probably hear because we've got Brad in here playing some 2DX.
664563	666384	Yell something to the people out at home, Brad.
671014	672375	DJ Ranma S, Actdeft, Drew, Carameldansen
701010	701731	You've got to talk into the mic.
703331	703812	Oh, okay.
703972	705813	Sorry.
706593	714797	Speaking of firsts, since it is the first show, we are kind of expecting that there's going to be a lot of issues tonight, so please bear with us throughout all the technical difficulties and everything else going on.
714957	716518	We have the communal microphone over here.
716538	724962	We have the communal microphone that everybody's going to have to talk into, which Irene has pretty much parked herself near, so I think we'll know who we'll be hearing from most of the night over there.
726202	733704	First experiences with Bimani, because it's kind of something you see once, you play it once, and then you're pretty much stuck with it for the rest of your life.
733984	736245	Especially if you're listening to this program.
736265	745488	If you've actually gone out of your way to tune into a Bimani-focused radio program, you're obviously a very ill person who's come down with a Bimani flu.
745748	747008	Or you've succumbed to my threats.
749829	751229	No, no, no, they're not dorks.
752129	752390	I am.
752590	752810	Are you?
753190	753290	No.
755623	759385	So, Jamie, what was your very first Bomani experience?
759405	767830	What was the first time you... I know you, out of probably most people here, I'm not sure because we haven't really compared everybody's notes yet, but out of most people here, you were probably the very first person to play DDR and all that.
767890	771492	To go way back in time, let's go to 1999.
772953	778797	Around February or March, I first heard of Beatmania and thought, oh, that looks kind of dorky.
779317	784400	And I actually had Beatmania 98 on my computer, so that was my ever first Beatmania experience.
784620	786662	Oh yeah, how many of us started with BM98?
786682	787763	Raise your hand.
788543	789364	That'd be me and Brad.
789864	792807	Anyway, I went to Anime Expo.
792847	795449	I had heard of Dance Dance Revolution and said, that game looks stupid.
795789	796790	I'm going to go play Best to Move.
797470	800873	So I was in a Best to Move 2 tournament at AX1999.
801653	805136	Spent like an hour owning everybody before I got a faulty controller.
806077	811221	And so I went over and was looking at these people because I heard Shake Your Booty playing.
811781	813303	And it was DDR Second Mix.
814083	815464	So that was my first DDR.
815504	817045	I didn't actually really play it.
817145	819706	And then I hit like 2000.
820247	824769	And I saw the first one on PlayStation and got hooked then.
824829	825890	I borrowed my friend's game.
826330	827371	Couldn't pass Butterfly.
828172	832114	I was asleep one night, woke up the next morning, and just, like, passed Butterfly at random.
832294	835256	So, I didn't see my first DVR machine until AX2000.
835676	836497	It was the third mix.
837337	844441	It was $2 a game, and, well, I dished out $2 a game, slept in the room, and there went my addiction.
845762	848183	And I started off with the Dreamcast, and nobody can say anything.
848244	848824	Sega owns.
850140	850701	Not anymore.
850721	852022	Don't bite me.
854004	856727	Hey, hey, Sink is making games for the GameCube.
856847	860391	Their third-party stuff is looking pretty good, so I've got to give them some credit.
861112	861953	Give them lots of credit.
862717	870579	And actually, DDR Club on the Dreamcast is much better than the PlayStation version because they had to split the PlayStation version into two CDs, and that kind of sucks.
870599	874200	But on Dreamcast, it's all in one nice, shiny little package.
875320	881962	My first DDR experience was, and funny enough, you know, the show that this is kind of spun off of is a Rocky Horror themed show.
882362	885643	I actually first discovered DDR at a Rocky Horror convention.
886023	888304	And this was, hell, I don't even know, I think it was 2000.
