start	end	text
189	2570	Orange Lounge Radio To Go Edition, week of January 9th, 2006.
2870	13215	You're tuned in to the Orange Lounge Radio To Go Edition, your podcast home for all the latest video game news and gamer chat.
13475	16997	Now, here are your hosts, DarkSakura, Sky, and Loki.
18157	21899	Hello everybody once again, and welcome to Orange Lounge Radio.
21979	25621	It's that podcast dedicated to what gamers really want to know about.
25701	28622	We here at Orange Lounge like to talk about games that don't suck...
29417	33160	But sometimes, you know, we'll tell you about a couple that do suck just to tell you to stay the hell away.
33580	34561	My name is Rob Roberts.
34581	35562	You might know me as Sky.
35582	37143	My awesome co-hosts are here.
37463	39264	Say hello to DarkSakura, Jamie Summers.
39605	40305	Hello.
40325	41026	How are you doing?
42106	42527	Okay.
42827	43067	Yeah?
43848	44068	Yeah.
44128	45109	Well, good.
45629	49472	Now, before when we were taping our live show earlier this evening, you were a little sickly, but you're feeling better now.
49672	51473	It was that horrible Chinese food.
51493	53835	I don't think that my body can process that type of stuff anymore.
54075	58899	We went to this horrible Chinese buffet for dinner tonight, and it was cheap, but the food, you know, it's just...
59754	62857	It's the grossest of the gross Chinese food, but, you know, oh well.
63617	64558	It wasn't even that filling.
65599	66179	Anyway, Loki.
66960	67960	Suddenly we're the Food Network.
68200	70622	Loki is over there in that corner, the other co-host.
70642	71003	How you doing?
71843	81510	Hopefully good because that, speaking of the Chinese food place, the beef that was for the Mongolian barbecue type stuff wasn't frozen.
81570	83572	It was quite raw and sitting there out in the open.
83612	87294	That seems like a health code violation to me, but okay.
87315	87455	Okay.
88555	90437	So if I'm dead tomorrow, then we'll know why.
113087	117552	And since it's going to be two hours in length, that means you guys are going to get two podcasts throughout the week.
117912	120515	So Twice the Orange Lounge Radio coming to the podcast stream.
120755	122016	That all starts next week.
122477	124398	Next week's show as well, Freeze Pop.
124559	125640	We're going to have them on the show.
125940	126821	It's going to be awesome.
126881	127822	It's going to be a great interview.
127842	130945	We're really excited to have Freeze Pop, a very well-known band.
130965	134328	If you guys have played Guitar Hero, Amplitude Frequency, it's going to be awesome.
134749	136711	We have one of them coming on, so it's going to be great.
137295	139417	DarkSakura, What's Going On In Your Gaming Week?
162959	164080	To enrich your mind once in a while.
164280	165741	You ever play text adventure games?
166041	166542	Like Zork?
166562	166962	You remember those?
167182	168343	Oh, I used to play Gemstone 3.
168383	169704	Oh, okay.
169804	170545	I never played that one.
170605	172146	Back when I was a geek on AOL.
172426	174368	What about like the middle range?
174388	179051	Like when text games kind of evolved into graphical games and what adventure games are today?
179071	180132	Like King's Quest, Space Quest?
180212	183335	I played King's Quest 4 a little bit, but I just couldn't get into that.
183955	184296	Oh, God.
184336	185797	King's Quest 4 was my favorite.
187118	191441	Actually, I played Loom, but Loom was more sort of a combination.
191481	194663	Yeah, there wasn't so much text at that point, but yeah, that's cool.
195683	197284	So, Loki, how was your gaming week?
197685	199025	It was pretty good.
199086	200827	I've been trying to play a lot more on the 360.
202107	213174	Of course, I've been playing my normal games, Animal Crossing DS every day, and then I've been playing, what else, Grand Theft Auto Liberty City Stories, which I'm very excited to hear that they're
