start	end	text
620	2921	Orange Lounge Radio To Go Edition, week of January 2nd, 2006.
3001	13424	You're tuned in to the Orange Lounge Radio To Go Edition, your podcast home for all the latest video game news and gamer chat.
13664	17165	Now, here are your hosts, DarkSakura, Sky, and Loki.
18966	20446	Happy New Year, everybody!
20486	25267	You're tuned in to Orange Lounge Radio, radio about video games that don't suck.
26488	30289	All the news that you true gamers really want to know about, because we care.
31059	35922	and we want to tell you what's going on in the gaming world, even during a slow news week such as this one.
36242	37383	Hope you all had a great new year.
37423	38904	Hope you all had a safe new year.
39364	40185	My name is Rob Roberts.
40205	40985	You might know me as Sky.
41025	44107	Joining me as always, the one and only DarkSakura, Jamie Summers.
44387	46108	The world couldn't handle more than one of me.
46428	47029	How are you doing?
47889	49951	Sober.
50511	52372	We were taping right after our live show, of course.
53008	57555	We did a little bit of drinking on tonight's live show, so Loki and I are a little tipsy.
57795	58716	But we're safe about it.
59237	63443	I live here, and Loki brought the fiancé to drive, so we're just having fun.
63603	64064	It's all right.
64989	68031	Make this a little more chatty on these slow news weeks.
68191	73395	Exactly, and I'm not throwing up today, so that's great.
73696	74496	Didn't we do this before?
74516	77679	We've done a drunken podcast before, yes.
77699	79560	We've done it before where I haven't thrown up.
79640	82963	It was that one time that I kind of miscalculated how much alcohol I was consuming.
82983	83943	He was sitting on the floor.
84844	88106	Over there in that corner, Loki, since I haven't introduced you, but you're talking anyway, there you go.
88787	91009	Yes, here I am, 13 shots down.
93274	96119	Drinking my drink of choice, which would be a screwdriver.
97742	105695	I'm going to try to shy away from that next time just because orange juice is so acidic it kind of upsets my stomach if I drink too much of it.
107432	109053	DarkSakura
125345	134331	My gaming week has been filled with lots and lots of Animal Crossing and a little Popolo Cross whenever I could get the PSP away from Dan.
134411	145017	However, he has actually gone back and gotten rid of some of our games like Smackdown vs. Raw and his copy of Animal Crossing.
145077	149660	So for those who had Dan on their friends list, he may as well take them all because he ain't playing.
150681	151841	But he picked up Dead or Alive 4.
153175	157136	and the joystick, which I haven't used, but I've heard both ways about it.
157156	160277	I hear it's pretty nice, but people have their own preferences.
161717	163838	That game, though, oh my god.
164698	170900	I'm going to quote something from my husband's live journal, which I think is probably one of the most accurate descriptions of Dead or Alive 4.
172260	173300	And this is the quote here.
175641	179122	It's dead or alive again with really good backgrounds, bad hair, and 100% more hard.
181497	188964	Yeah, what they did, they've gotten rid of some of the recovery time in that game and you have to be freaking fast to do your counters.
189084	189965	It's so much harder.
190505	197572	And on top of that, the boss is like naked Liquid Kasumi and it's like she's, you know, scary.
197732	198713	OMG, spoiler.
200835	201215	So?
201516	202196	It's alright.
202577	203257	It's a fighting game.
203497	204699	Hey, naked.
205059	206040	That's all I needed to hear.
207009	230180	but it's it's just she's ridiculously hard ridiculous that game is just ridiculously hard but the endings are freaking hilarious so all right uh Loki what about your gaming week my gaming week was also filled with a lot of Animal Crossing just I don't know the game is easy to play for like you know 10 minutes or whatever so I've been actually trying to pay off my
230987	231728	Need for Speed Most Wanted
255598	257380	And that game is pretty sweet for the 360.
259222	261464	I'm very impressed on the graphics for it.
262164	265468	And the storyline that they have kind of going along with it is pretty cool.
266449	267910	I definitely like what they've done with it.
268050	270072	It's kind of very involved.
270172	277619	It's very similar to like a Fast and the Furious type of storyline, you know, where your car basically gets...
278740	287846	You lose your car in a match and you have to bring yourself back from nothing to winning the top of the blacklist.
287906	292029	Basically becoming the most wanted driver out there.
292269	293030	And it's very...
294144	295685	Project Gotham Racing 3 Project Gotham Racing 3
321097	333063	Project Gotham 3 is very similar to Gran Turismo, whereas this game is a Need for Speed Underground type game.
335564	339246	The physics aren't exactly accurate to the cars or whatever.
339787	340548	Thanks for watching!
361477	364601	Overall, though, I've played the game not too long.
364641	372649	I played it for about 30 minutes or so today, and I've gotten through kind of the intro storyline stuff and have actually gotten into the game.
373070	382320	It's pretty cool so far, and I like the way that they've done, like, they have live actors in the actual game, but they've kind of blurred them out and kind of, you know...
382993	385995	Desaturated the actors so it kind of blends in with the background.
386035	389176	It's very stylistic but it's a cool game.
390137	408126	So I played that a lot and of course my standard Grand Theft Auto, Liberty City Stories I've been playing a lot of Grand Theft Auto multiplayer and of course Call of Duty 2 multiplayer which I love those games and seriously if you haven't picked up Grand Theft Auto, Liberty City Stories I highly recommend it for the PSP.
408746	410827	It is definitely one of the games to have
411954	415129	for the PSP, and if not anything, just to play around with...
416374	418135	The Trainer, which I'll go into later.
419835	424776	My gaming week, I've also been playing a little bit of Animal Crossing because I took such a break from it because I was playing Final Fantasy Advance 4.
425937	436920	I also was playing a crapload of H.E.R.O., an old school Atari 2600 game that I was playing on GameTap just because I used to play that game all the freaking time on the Commodore 64.
437380	443902	And although the Atari 2600 version really sucks in comparison, it's still one of the better Atari 2600 games and highly underrated.
444309	449113	and the fact that I have the second highest score of all time right now on the leaderboards over there.
449133	450013	Congratulations.
450233	451194	I'm working on number one.
451234	454116	I think it's just because no one plays it because people don't remember that game.
454517	455838	But I'm working on number one.
455878	456278	I want it.
456538	456938	I want it.
457039	457599	It's within reach.
457659	467967	Well, you know, with the one gaming site that does the rankings and stuff, you can actually get... Oh, the... I can't... It escapes me right now.
468047	468607	I can't even remember.
469047	470509	We saw them at Classic Gaming Expo and everything.
470529	470889	Exactly.
470989	473571	They're doing actually certificates now for if you...
474059	474499	Thanks for watching!
490965	491866	DarkSakura.com
508214	512996	You know you are a Nintendo geek when... And then all these lists of Nintendo things.
513377	515558	And I can't read them because I'd make it upside down.
515578	517819	Press up, up, down, down, left, right, left, right, B, A, start.
517939	518719	That's one of my favorites.
519060	519960	But that only works on Konami.
519980	522221	You spent your summer vacation in Hyrule.
522541	522681	Yep.
523062	526063	Anyway, and actually one of my friends in Animal Crossing has a town named Hyrule.
526103	526423	But anyway.
527524	527684	Yes?
528228	535292	When Final Fantasy 3 came out over here, I said that I had the flu and stayed out of school for a week to play it.
535653	538975	I know this is radio, but she did the 3 with quotes.
540175	544218	Not really 3, but 3 does.
544618	549741	DarkSakura got me the shirt, but Loki got me a copy of Mario & Luigi Partners in Time for the DS.
550061	552022	So I finally got a chance to check out this game a little bit.
552843	553864	It's pretty cool.
553904	554344	It's very...
555044	555424	and so on.
582896	585317	So, you know, there's not a lot I can say about it.
585377	591860	If you enjoyed Mario & Luigi Superstar Saga, this is almost the... It's a real true sequel.
592321	593521	It's very similar.
593941	595062	The look is the same.
595422	597583	They haven't changed what worked in that game.
598163	602265	I think if you're a fan of Super Mario RPG, these games are for you, really.
602285	603366	Because that's... Even though...
603706	605748	Super Mario Superstar Saga, Paper Mario Super Mario RPG
620442	629986	Honestly, they need to have another Super Mario RPG just to come out, because that game was so solid.
630026	634248	It was a really good game overall, even if Square was in it.
635128	640290	It just was an awesome game, and they never really are going to touch that level of gaming ever again.
640830	647113	Here's the thing, though, about Partners in Time, and maybe I just haven't played enough into it yet, so I reserve the right to change my mind later, but
647512	649833	I think these games tend to get overrated a little bit.
649973	660017	I think they get looked at as revolutionary or something because they're not like your typical RPG because you press buttons along with the fighting to make it more interactive.
660057	663358	It's not just fight, monster, go, you know, type thing.
663458	664939	You actually hit the button at the right time.
665479	667140	And I don't know though, to me...
668573	670954	I don't think it... It seems to get a little repetitive.
671014	673376	It's like I'm always hitting the button at the same time.
673396	675277	I'm always dodging the same attack.
675657	680580	So it doesn't strike me as so freaking revolutionary as I think a lot of people tend to label this game.
680640	688564	So I don't lavish all this best game of the year praise on it, but I think it's good, and I recommend the game.
688804	694147	But I think there's better RPGs, but it's hard to say.
694187	696168	See, I don't want to get hate mail because...
697096	705841	Well, not that I'm afraid of getting a hate mail, I don't care, but it's the type of thing where it's, you know, I like the game, but I just don't think it's outstanding.
705861	710383	Let me put it this way, there's some that may stand out Nintendo DS games anyways.
711033	721958	I mean, and this is a pretty good... If this was a year ago, I'd agree with you, but now, come on, we got Mario Kart, Meteos, and... Where the fuck else would you see something like Trauma Center?
721978	729421	Well, let me put it this way, okay, this game is good, it's worth picking up, I mean, Nintendo DS games aren't that expensive, you can spend the $30 it is gonna be...
730942	733403	To pick up this game, I mean, it's worth it.
733923	742247	The other game that's going to be coming out that's going to be worth picking up is going to be actually Electroplankton, and that's actually only on the internet.
742947	745328	You're going to be able to find that, because they're only selling it online.
746468	753571	Probably because they think it's too collective of a game, so that one's actually coming out in about a week or so from now.
754272	754632	But, um,
755555	756255	S, Actdeft, Drew, Carameldansen
787310	791914	Alright, let's get into some news this week and talk about what's going on.
792394	795337	I guess we might as well start it off with a story on the Xbox 360.
795757	799880	Loki, tell us what's going on with the Walmart and the kiosk and all this crazy 360 stuff.
799920	806085	Okay, well Walmart for one, they've actually had a sale that was going on for the first of the year.
806506	815173	They were doing their New Year's Day sale and each Walmart was supposed to be getting 12 360 systems, the premiums of course.
815726	815966	and so on.
840842	842664	DarkSakura, DarkSakura, DarkSakura
860740	864621	Are we at the point now where we could actually walk into stores and find these yet?
865042	865182	No.
865522	867262	Because what about this whole thing?
867322	873344	There was a story on Dig.com earlier this week where it's like, search your local Best Buys for 360s.
873404	875865	And I noticed some were popping up in the area, but I didn't believe it.
876125	878226	I wasn't going to waste a tank of gas to go down there.
878246	879427	I did not believe those things were staying.
879467	881907	No, I did post that in my live journal.
882008	885689	There's actually some in the area that said they had them in stock.
886269	892131	Now, personally, I don't know if you had to go and ask if they had them, because I did not see them on the floor.
892151	900373	I was looking, actually, at their games, because I had a gift card to Best Buy, and I was checking out what they had, and it looked very picked through.
900433	909936	They had a few 2K games and Quake 4 and stuff, but there's nothing that really, you know, striked me as, like, ooh, I gotta have this, you know.
909956	910817	It was very...
912250	913911	Thank you for watching!
931107	934151	I don't know why, but it's in the best interest for the gamers.
948149	948569	Exactly.
948650	951772	So this was kind of a sale thing that they were doing.
951792	954494	They were stockpiling them for the sale.
954594	957297	So I'm assuming probably they're all sold out now.
957797	966885	Now, however, you still want to be checking back with your GameStop because they're still trying to fill their pre-orders.
966985	969527	But Best Buy, they should be getting some in each week.
969867	971489	Now, they're probably not going to be on the floor.
971809	974311	You're probably going to have to ask and see if they have them in.
975435	982159	Also, I've heard that Sam's Club has a lot of them coming in and Costco, those type of places.
982199	984040	You want to check and see if they've got them in.
985021	988283	Definitely, at this point, probably don't pay over retail for them.
988323	989443	You can probably find them.
990043	990404	It's just...
991104	994907	It's going to be hard right now because they're still trying to get them out in three different markets.
995547	997448	The European, Japanese, and U.S.
998709	1000050	And they can only make so many.
