start	end	text
0	13860	Electronic music has come a long way since the late 90s and early 2000s, and I am pumped
13860	17300	to hear that Avex is bringing back its Cybertrance album series.
17300	20960	The combination of Avex tracks, Toshiba EMI, and Konami's in-house tunes account for
20960	23720	a huge amount of my teenage listening and enjoyment.
23720	26220	My rose-colored glasses are on and vivid.
26220	29460	The best part of everything being cyclical is when your favorites come back.
29460	30900	This is my choice of hype for this week.
30900	34060	Now it's time for your hosts, Rob Roberts, Jamie Summers, and Loki to tell you more about
34060	36820	this and the rest of the week's gaming news, starting right now in the show where Every
36820	38340	Gamer Has a Voice.
38340	42940	Me too, Jason, except my early 20s.
42940	43940	Anyway, hi, everybody.
43940	48180	Hello, everyone out there on the internet, and welcome back to another week of the show
48180	50480	where Every Gamer Has a Voice.
50480	57420	It is Orange Lounge Radio, and we are live once again here with episode number 868 of
57420	61780	our show for this May the 9th of 2021.
61780	68260	My name is Rob Roberts, and I am joined via the magic of Discord during these quarantiny
68260	72580	times with the one and only Dark Sakura or Jamie Summers.
72580	74780	I wish someone would make me a quarantiny.
74780	76740	I could use a little bit of both.
76740	80180	I was just realizing I was trying to make up a word, and I don't think I did.
80180	88860	I think I actually named a very popular beverage in these trying times, I'm sure.
88860	95220	Well, I think that a bunch of people tried to copyright it to you, but I don't think
95220	99100	that you can copyright the pain of others.
99100	102700	Probably not, although I'm sure someone would try, that's for sure.
102700	104700	Oh, you know someone's tried.
104700	106740	How did the stream go after last week's show?
106740	110440	You were playing some Fantasian for the very first time after last week's OLR.
110440	111440	How was all that?
111440	113900	I really like Fantasian.
113900	114900	It's pretty good.
114900	122720	I just think that I'm going to move that stream to Tuesday night because it's not super exciting,
122720	125500	you know, but it's a good story.
125500	130040	I've really been enjoying it, and I think I'm going to just do a little bit of it like
130040	131040	every Tuesday.
131040	135320	I actually have my schedule posted on Twitch now.
135320	139320	Whether or not I adhere to it is a completely different story.
139320	141720	That's why I don't post one because I know I won't adhere to it.
141720	146300	Well, you know, that's not true because here at VOG Network, we've adhered to this Sunday
146300	151620	night at six o'clock thing for, you know, coming up on 19 years, but it took a long
151620	159160	time to really make that routine, you know, and a lot of people always ask, well, what
159160	161000	would you do on Sunday night if OLR ended?
161000	163300	And I'm like, I literally do not know.
163300	165920	Like 19 years of my life, Sunday night is this.
165920	167920	Like what am I supposed to say?
167920	168920	It's ending?
168920	169920	No, I'm just saying, people ask.
169920	171920	I mean, but I'm just saying, it'll end?
171920	172920	What?
172920	173920	Well.
173920	174920	What words are you speaking?
174920	175920	I don't know this reality.
175920	177080	All good things come to an end eventually.
177080	179880	I don't mean tomorrow or next week, but you know, you never know what's going to happen.
179880	181880	Maybe if I get run over by a Mack truck.
181880	185700	Let's not say those things, but you know, yeah, something could happen.
185700	186700	You never know.
187180	191780	We had some scares in the past and luckily we made it through unscathed and here we are
191780	193300	19 years later.
193300	194300	Yeah.
194300	198140	And some of our listeners, hi listeners, because we do tape live every Sunday night at six
198140	203420	o'clock Pacific, nine o'clock Eastern at the voice of geeks network, twitch.tv slash vog
203420	207700	network right after the Bobby Black Wolf show and STA-100 Matt, so our listeners get in
207700	208700	on this too.
208700	213980	STA-100 Matt says, I don't remember my Sunday nights pre-OLR, kind of getting info watching
213980	216740	Simpsons and scrambling to finish homework territory.
216740	217740	Yeah.
