start	end	text
0	14380	There have been various attempts at PC Bumani before, Konami Hawaii's DDRPC in the early
14380	17280	2000s, and the more recent DDRV in your browser.
17280	20940	But on the heels of successful launches of 2DX, Infinitas, and SoundVoltex Cloud, the
20940	22660	next on the list is GITADORA.
22660	26060	Now I'm waiting to hear about three conga drums becoming available.
26060	29660	I may be slightly facetious about that, but that isn't something you'll have to constantly
29660	33540	put up with from your hosts, Rob Roberts, Jamie Summers, and Loki, as they bring you
33540	37620	the rest of tonight's news, right now on the show, where every gamer has a voice.
37620	47140	Hello my friends out there on the internet, welcome back to another week of the show where
47140	49140	every gamer has a voice.
49140	56060	We are back once again tonight with Orange Lounge Radio, episode number 831, for this
56060	58780	August 9th of 2020.
58780	62980	My name is Rob Roberts and I'm joined via Discord, because we're still doing the whole
62980	67640	social distancing thing, with my co-hosts here to talk about video games and gaming
67640	71580	news and all that, starting off with DarkSakura, or Jamie Summers.
71580	72580	Hello.
72580	74620	Hi, how are you?
74620	75620	I'm okay.
75620	76620	Good.
76620	77620	It's good to see you.
77620	81340	I can actually see you, thanks to the magic of Discord and the television that's over
81340	85220	on the side here, because we do tape- I didn't do anything fancy.
85220	86220	No wigs tonight.
86220	87220	That's okay.
87220	88220	That's okay.
88660	89660	I don't have any makeup.
89660	90660	I'm just me.
90660	91660	You're just a natural tonight.
91660	92660	Normal girl.
92660	93660	Which is all good.
93660	94660	Normal girl.
94660	95660	Normal girl.
95660	98700	Because we do tape live, if you want to see the video, every Sunday night at 6 o'clock
98700	102460	Pacific, 9 o'clock Eastern, right after the Bobby Black Wolf show, over at the Voice of
102460	106500	Geeks Network, twitch.tv slash vog network.
106500	111780	And for those of you that do tune in on Twitch, you might notice there's a few things that
111780	113460	have changed around a little bit.
113460	116800	Number one, I don't have hair anymore, or a hat.
116800	122240	I had my Britney Spears 2006 moment this week, and I just shaved my head.
122240	124240	I was like, you know what?
124240	125240	Why not?
125240	126320	Quarantine's the time to do it.
126320	127360	So I did it.
127360	130680	And so I thought I'd show it off tonight, because some folks were saying, I don't know,
130680	131680	I'm still getting used to it.
131680	132680	I don't know if I love it.
132680	135200	But some folks on Instagram were like, no, it's a good look.
135200	136200	It's good.
136200	137200	So I'm like, all right, whatever.
137200	138200	We'll try it.
138200	139200	So here I am.
139200	141600	And I have this mic stand here.
141600	143200	So I don't know what to do with my hands.
143200	146920	For the first time in 18 years, I don't know what to do with my hands, because I'm not
146920	148880	holding a microphone.
148880	151000	Instead, I have this mic stand.
151000	156880	And this mic stand was donated by DJ Rama S, our pal over at Anime Jam Session, which
156880	159160	is Tuesday nights here at the Voice of Geeks Network.
159160	161160	A big, big thank you to Rama.
161160	165220	I've kind of resisted the mic stand thing for a long time, just because, well, the way
165220	168360	we've always done it is with the handheld mics, and it works fine.
168360	170460	But you know what?
171020	173780	I need to learn to embrace change a little more.
173780	177660	Because maybe I would have got on the Twitch train sooner if I'd done that, or what have
177660	178660	you.
178660	180420	So if the listeners are like, get a mic stand, then fine.
180420	181420	I will try.
181420	182660	I will try the mic stand.
182660	184100	But I don't know what to do with my hands.
184100	188540	So I might just kind of like have them in the little scared all night or something.
188540	189540	I don't know.
189540	191220	I don't know what to do.
191220	193660	Any suggestions what I should do with my hands, DarkSakura?
193660	194660	Para-para.
194660	195660	Oh, I could.
195660	199100	Maybe if we could play some music, we could do that.
199100	200100	All right.
200740	203980	Let me turn to Tech Master Loki to see if there's any suggestions on what to do with
203980	204980	the hands.
204980	205980	Hi, Loki.
205980	207660	Just do nothing.
207660	209780	I don't know.
209780	211740	Just keep them out of frame.
211740	212740	All right.
212740	213740	Yes.
213740	214740	I will put them down by my sides.
214740	215740	Sit on them.
215740	216740	Okay.
216740	217740	Sit on my hands.
217740	218740	That's fine.
218740	219740	There you go.
219740	220740	Yeah.
220740	227860	DJ Rama S. in our chat room says, your hands are free to hold two adult beverages.
227860	228860	Yeah.
229540	230700	That is true.
230700	233500	And then I also switched out the microphone to a different one.
233500	235940	So hopefully all the sound is still good and all that.
235940	237500	But I think this will work out fine.
237500	240380	I'm into it.
240380	242980	No one special in our chat says, got to say it.
242980	243980	Leave Rob alone.
243980	244980	Well, you know what?
244980	246660	Here's the reality.
246660	252540	I'm 42 years old and God was already making me bald.
252540	256900	And I'm very against using like products and stuff that kind of prey on those insecurities
256940	260780	because if this is the way our maker made us, then whatever, right?
260780	263500	But I just decided, you know what?
263500	267660	Let's just try this, even though I kind of liked having what little hair I did.
267660	268660	I don't know.
268660	270020	The bald thing's growing on me.
270020	271100	It'll be all right.
271100	273580	And some folks in chat are making Hitman jokes.
273580	274580	So sure.
274580	275580	I could do that as a cosplay.
275580	276900	Next Dragon Con.
276900	277900	I'll dress up as Hitman.
277900	278900	I don't know.
278900	280900	All right.
280900	281900	Let's see.
281900	282900	Other comments in chat.
282900	286420	SSJ100Matt says, waiting for someone to suggest for him to hold Smush.
286420	291460	Well, if Smush will come in here and sit in the basket, I'll be happy to, but he's been
291460	293020	kind of keeping to himself.
293020	298220	Mr. Smush, instead of sitting in the basket, he has a new box lid in the hallway and that
298220	299500	is his favorite thing in the world.
299500	300700	It's his new little bed.
300700	302640	He's slept in it all week long.
302640	304300	He loves the box lid.
304300	308700	And the greatest thing about the box lid is it actually says on the side of it, delicious.
308700	313540	So when he's laying on the bed, it looks like he's, all right, forget it.
313540	316200	SSJ100Matt says you can still cosplay as Sami Zayn.
316200	317540	He also has a shaved head now.
317540	318540	Oh, that's good.
318540	322600	I still have the WrestleMania shirt and all that stuff that I wore at that one Dragon
322600	323600	Con.
323600	324600	So there was that.
324600	325980	So, all right.
325980	330020	Anyhow, let's get into our kickoff topic tonight because believe it or not, we do talk about
330020	332220	video games once in a while here on this show.
332220	335480	Let's talk about what happened at the State of Play this week.
335480	341560	So Sony did like a little direct of sorts, if you want to kind of copy Nintendo Direct
341560	344440	style, which is everybody's doing these days.
344440	347640	PlayStation did their own direct, but they were very clear in advance.
347640	349600	No PlayStation 5 info.
349600	350600	This is...
350600	354280	Which means people were immediately disappointed because no one reads those or they expect
354280	357920	surprises just like that last Nintendo Direct where they said, listen, it's only going to
357920	359600	focus on third party titles.
359600	362280	Like why you didn't announce a new Metroid or F-Zero?
362280	363280	What the heck?
363480	365880	Did we or did we not get Godfall though?
365880	368760	So there was a PlayStation 5 thing that snuck in there, wasn't there?
368760	373000	Yeah, but Godfall has been like, they've shown Godfall like several times and it's kind of
373000	374180	boring looking.
374180	375180	I don't...
375180	378220	Am I the only one that doesn't hate Godfall?
378220	379480	Like what I've seen of it?
379480	380480	Like I get...
380480	382200	They don't hate it, I'm just indifferent.
382200	387200	Yeah, I get where people are like, this is kind of like, I look like I've seen this before.
387200	389740	What's so PlayStation 5 about this?
389740	390740	But I don't know.
390740	392520	It looks like a game I might try.
392520	396360	I don't hate it the way the rest of the internet does, but that's, that's how I often feel
396360	397360	about video games these days.
397360	399920	I don't hate it, but it doesn't look interesting to me.
399920	400920	I don't know.
400920	401920	All right.
401920	402920	Fair enough.
402920	403920	Well, what else?
403920	404920	This looks very generic.
404920	409360	Um, so they had a few other trailers, so there's one that I've actually seen quite a few times
409360	413720	with The Pedestrian, which is kind of a platformer game that takes place in Street Science.
413720	416640	That's kind of neat.
416640	420080	There is a new expansion for Control.
420640	425040	Uh, the, is it AWE or AWE, I guess, which is coming out at the end of this month.
425040	426560	The Alan Wake expansion.
426560	427560	Eh, whatever.
427560	428560	Okay.
428560	431840	So the Alan Wake expansion, yeah, that's going to be coming out at the end of the month.
431840	434000	If you're a Remedy fan, that's a pretty big deal.
434000	438920	Like Alan Wake was a game a lot of people slept on unnecessarily and it was really good.
438920	441840	Um, and to be fair, I'm sleeping on Control still.
441840	444360	I just haven't gotten around to playing it, but I really need to.
444360	448600	Like Remedy always has put out, uh, quality products.
448600	451680	Game Break, a lot of people slept on too, and that was a really good game.
451680	457280	So I, I don't, yeah, I don't know what's happening, why people keep, uh, uh, sleeping on the Remedy
457280	459700	stuff, but I want to check out Control for sure.
459700	464400	We got some gameplay footage of Bugsnax, which was interesting.
464400	468360	Yeah, it's like, it's like a first person ape escape, right?
468360	469440	Sort of, yeah.
469440	474680	And then, uh, they announced that Star Wars Vader Immortal is coming to, uh, PlayStation
474680	477420	VR, which makes sense, I guess.
477420	482580	I think that came out originally on the Quest, so it's, you know, it's cool that it's coming
482580	483580	to other platforms.
483580	489620	Uh, Spelunky 2's got a date on the PlayStation 15th, and on the September 15th, it's coming
489620	490740	out on PlayStation 4.
490740	492380	That was a pleasant surprise.
492380	494580	I was really happy to hear that Spelunky 2 is a thing.
494580	498380	I mean, of course it's a thing, but I feel like, you know, Spelunky's been out, God,
498380	499800	that game's been out at least five years.
499800	501340	That goes back probably longer.
501340	507140	It goes back to the early days of the PlayStation 4, and I really feel like that game, like,
507140	511100	kind of like a lot of stuff came after it that really invokes Spelunky.
511100	514500	I don't know if that's just the roguelike thing, you know, like every roguelike feels
514500	517900	like it has some similarities, but I feel like Spelunky really kind of paved the way
517900	522020	of sorts, so it's nice to see it getting, like, an official sequel.
522020	526940	And talking about, like, old games coming, old indie games coming back, but apparently
526940	531620	there's an anniversary edition of Braid being made for the PlayStation 5.
531620	535660	I believe, actually, it's also coming out on other platforms as well, but that's coming
535660	541660	out early 2021, so yeah, they're going to release that on pretty much all the platforms.
541660	547780	I like how it's just Braid Anniversary Edition, because if I am doing my math right, that
547780	555540	game originally came out in 2008, I believe, so that game is 12 years old, so it's not
555540	562380	really the 10th anniversary or the 15th anniversary, it's just an anniversary.
562380	563780	Right.
563780	570220	And then they announced, along with Hitman 3, there's going to be a VR portion of that
570220	574060	as well, so it's going to have a VR mode, which apparently allows you to play missions
574060	578820	from the entire trilogy, so that's kind of cool.
578820	582060	Crash Bandicoot 4, they showed some more gameplay with that, and talk a little bit about that
582060	588820	as well, and it's a direct sequel to Crash Bandicoot Warped, and it looked kind of cool.
588820	589820	What else?
589820	595780	The pathless being shown, so they kind of did a little bit of a gameplay walkthrough
595780	597780	of that.
597780	609020	Let's see, a game called Genshi Impact, and Anno, I don't even know, Mutationim, I guess,
609020	613780	that's going to be coming out on PlayStation 4 at the end of the year there.
613780	622100	And Pele Hanomeo says DLC for Outer Worlds due out this month, but didn't the Xbox series
622100	625620	have that, or maybe they probably didn't date it in the Xbox announcement, but I feel like
625620	626620	it was...
626620	632100	Oh, the Outer Worlds, yeah, I don't think they dated it, no, I don't think it said when
632100	633100	it was.
633100	634100	So now they dated it.
634100	635100	Got it.
635100	639540	And then I know this one was something I saw on PC at one point, but apparently Temtem,
639540	645540	which is kind of a Pokemon clone, is coming to PlayStation 5 next year as well.
645540	648660	That's subtly kind of a big deal, I think.
648660	653860	I know that's a weird way to phrase it, but I think the fact that Temtem has gotten big
653860	658860	enough that it's justifying a PlayStation release to really kind of take on...
658860	664660	I don't want to say take on, but really respond to maybe one of Nintendo's biggest franchises.
664660	666780	I think that's kind of a big deal.
667740	672220	Yeah, and then they showed God of Fall, and then of course there was another announcement,
672220	678420	Hood Outlaw and Legends, which is a medieval PlayStation 5 game coming out next year.
678420	682120	And Auto Chess, apparently there was a trailer for that as well.
682120	687740	So Act F is in our chat room over at twitch.tv slash vog network and is clarifying that the
687740	690420	Temtem release on PlayStation 5 was a Kickstarter goal.
690420	691420	I didn't...
691420	693900	Thank you for clarifying, because I didn't follow that Kickstarter, so I didn't know
693900	695900	that they'd already promised their releases on console.
695900	700340	I still find it interesting, you know, for something that's essentially a Pokemon clone,
700340	706580	to which Act F says it is a Pokemon clone, but it has fallen off, quite off the radar.
706580	707580	I thought it...
707580	710540	Didn't it have some like weird bumps in the road when it came out on PC?
710540	715420	Like I don't want to make stuff up, but I feel like it had like a rough kind of launch
715420	716420	week.
716420	720140	I'm not sure.
720140	725320	Act F clarifies it's early access, so well then problems are to be expected, I suppose.
725320	730120	And then one other confirmation that came out of that as well is that, talking about
730120	732720	backwards compatibility with some of the peripherals.
732720	737200	So they said that basically Arcade 6 and other specialty peripherals will work with PlayStation
737200	744840	5 titles, but DualShock 4, those controllers are only going to be compatible with PlayStation
744840	745840	4 games.
745840	747460	So it's kind of disappointing.
747460	752280	I'm surprised though that that's going to be the case, you know, considering that there
752280	759600	was that extra two back button add-on that they had for the PlayStation 4 DualShocks.
759600	764480	I'm wondering if maybe that's going to add some sort of compatibility with PlayStation
764480	768280	5 games as well, or maybe not, I don't know.
768280	773600	It's hard to say, but has PlayStation ever done the upwards compatibility?
773600	777600	Like the three controllers don't work on a four and twos don't work on a three, so I'm
777600	778600	not...
778600	783480	Yes, they did on the PlayStation 1 controllers, those DualShocks worked on the PlayStation
783480	784480	2.
784480	785480	Okay.
785480	791240	The only downside for that is it may not work necessarily perfectly because the PlayStation
791240	798040	2 face buttons were analog versus digital buttons that were on the PlayStation 1 DualShock
798040	799040	controller.
799040	803320	So for example, I think like Gran Turismo and some of those games actually responded
803320	806880	to how hard you push on the buttons on those.
806880	811120	So that was really the only difference, but I don't think there's that many games that
811120	812120	use that.
812120	816160	And honestly, I used to use my PlayStation 1 DualShock controllers all the time with
816160	818460	PlayStation 2 games and never knows from.
