start	end	text
0	30000	Since the loss of ThinkGeek, there's been a void of great geek April Fools, especially for anything that could be feasibly tangible. Hats off to the Sonic social team for having a dream as completely off the beaten and expected paths as it was, and congratulations on making it happen. The reaction to the murder of Sonic the Hedgehog has been wonderful to see, the commentary has been amazing, and it's always a treat to start April in smiles and fascination rather than not.
30000	58480	Hello, my friends out there on the internet. Welcome back to another week of the show where every gamer has a voice. It is Orange Lounge Radio and we are live once again, with episode number 955 of our show for tonight, April the 9th of 2023.
58640	66560	My name is Rob Roberts and I am joined, as always, by my co host. Say hello first and foremost to DarkSakura or Jamie Summers.
67280	67600	Jamie Summers Hey.
67680	68800	Hi, how are you doing?
69680	70440	Jamie Summers I'm okay.
70480	70920	Rob Roberts Yeah?
70960	75280	Jamie Summers My- I've been doing new things with my body.
76640	78360	Rob Roberts Now, now this is a family show.
79520	80440	Jamie Summers It's clean.
80600	82480	Rob Roberts Okay, what kinds of things?
82480	96320	Jamie Summers Well, I've gotten back, I can now lift some weights again. I do yoga practically every day now. And I'm starting basic ballet.
96840	100480	Rob Roberts Oh, wow. Okay. It's very artistic. I love that.
101240	124960	Jamie Summers Well, I have to have a bar and I found some courses that teach online. And now I have mad respect for, for dancers. Just just try to go from a first position demi plié into elevé and do that 20 times.
125960	129280	Rob Roberts Will I be seeing you in next year's production of The Nutcracker?
130200	135720	Jamie Summers No. But apparently, Queer Jesus just followed me. So I'm following them back.
136400	137720	Rob Roberts Well, it's a good day for that.
138680	158360	Jamie Summers But at any rate, it's, it's all this attempt I'm doing to try to get the range of motion back in my in my hips since I have arthritis. And I'm doing so much stuff now that now my back actually starts hurting if I don't maintain good posture.
158360	170560	Jamie Summers So, um, but I'm, I'm, I'm trying to get myself stronger, get myself geared up. And of course, there's all the prep work for the event on my birthday.
170560	174120	Rob Roberts Getting old is fun. Is the lesson learned there?
175000	177920	Jamie Summers No, it's not old. Older.
178120	179680	Rob Roberts Old. Okay, yes. Older.
179680	186720	Jamie Summers We're older every day. Old is not. It doesn't mean anything.
186720	188520	Rob Roberts I'm older now than I was when the show started.
188520	200360	Jamie Summers Everyone is. But old doesn't mean anything anymore. It's, it's a state of being and not a number on the calendar.
201200	208800	Rob Roberts All right. Well, also say hello to somebody. I don't know if he's going to be signing up for ballerina classes anytime soon. But you never know. Say hello to Techmaster Loki.
209400	210880	No, I will not be doing that.
210880	214800	Jamie Summers You know what, you don't need to improve your posture. Like I, I think I do.
214880	221720	Rob Roberts No, I absolutely do. But that will be not that that's not the method I'll be using to improve my posture.
221720	226320	Jamie Summers You could start by actually playing that Dance Dance Revolution machine in your garage.
226680	239320	Rob Roberts You know, actually, funny. Yeah. Funny you mentioned that. Yeah, I should do that. I earlier this week, I was like, man, I need to go out there and like, just hook everything back up again, because it's broken PC.
239320	250640	Jamie Summers I don't know if you went outside today, but it's like, oh, shit. Summer just showed up all of a sudden. It's not that bad. But I was like, I did. Yeah, we had our week long transition. Spring happened and now it's summer. So yeah.
251840	267720	Jamie Summers sj100matt in our chat because of course we do tape live every Sunday night at the voice of geeks network twitch.tv slash vog network. Nine o'clock Eastern six o'clock Pacific right after the Bobby Blackwell show. sj100matt in chat says I mean, DDR does have a bar. So
268720	273720	Jamie Summers it's a difference between a bar and a bar. There is B a r r e.
275440	292200	Jamie Summers And for the record, I'm not planning on going out and actually being a dancer. I just want to learn the techniques and, and have the benefit of it. I'm not an in person performer performer unless it's like musical instruments or whatever.
292200	301320	Jamie Summers And it's not for everybody. It just happened to be the thing that has really done wonders for my mobility.
