start	end	text
6536	12448	The following live program is a special presentation of Orange Lounge Radio
23649	28970	On tonight's program, Orange Lounge Radio, episode number 154.
29030	31891	We got a whole lot of Bomani news going on.
31931	36032	There was big stuff, big song pack releases.
36132	39973	Not really song pack, but song list releases of the upcoming games.
40033	40813	That should be a lot of fun.
41153	44293	Also on tonight's show, we have a sneak preview of the brand new Pump It Up game.
44974	46514	And whatever else is on our mind.
47074	48755	Right after this little introduction.
48815	50236	So get your butt in chat room.
50316	51657	OrangeLoungeRadio.com.
51677	52417	Click on chat.
65625	71028	Orange Lounge Radio is presented in the TMI sound format.
85115	89716	You're listening to Orange Live Radio Live.
89736	90736	The Mom Talks Radio.
90776	91417	So much more.
113332	114258	Oh, God.
114499	115203	Call me Daddy.
118605	122108	Orange Lounge may contain adult content.
122649	126412	Orange Lounge may contain many four-letter words.
127173	130676	Orange Lounge may contain a scene of nudity.
130996	137442	Orange Lounge may contain plenty of... Just kidding.
137542	141265	Orange Lounge Radio will not contain any of that in this episode.
141545	143187	Well, isn't that special?
147760	166252	Orange Lounge Radio Live is a fully interactive program via our website at www.orangeloungeradio.com And now, here are your hosts for Orange Lounge Radio Live, DarkSakura, Sky, and Loki.
169372	178439	We are live, and this is episode number 154 for this, August the 21st of 2005.
178859	182562	You're tuned in to Orange Lounge Radio, radio that gamers really want.
183062	191268	And this is Orange Lounge Radio Live, your home for all the news and discussion on rhythm and music games, as well as the gamer community and the pop culture world.
191769	192469	www.orangeloungeradio.com
208427	209728	Just kidding, she's not here.
209808	210949	She's actually out tonight.
211369	214391	DarkSakura is at the Classic Gaming Expo today.
214791	218653	She's doing a report on Classic Gaming Expo for OrangeLoungeRadio.com.
219093	225337	So she may drop by at the end of the show because she wants to be here for the podcast to fill us in on Classic Gaming Expo.
225357	226498	But she won't be here for a little bit.
226978	231741	So filling in, we have the one and only, since he's sitting in the fluffy green chair, I'm saying he's filling in.
232421	234703	The one and only Miklatov, say hello.
236328	238669	Pause, Meteos, and say hello.
240290	241190	Turn the mic on.
241210	241690	There you go.
242130	243731	It hasn't been that long since you've been here, has it?
244391	244951	A couple of months.
245172	245712	Yeah, a little while.
246352	251734	All right, so I'm sure he'll be telling us a whole lot of nothing tonight because all those stupid NDAs.
251814	253835	So why do we even have you on this show?
253855	254955	I can't remember.
256616	257857	Because I get drunk a lot.
258077	258357	Oh, yeah.
258377	258977	Well, not tonight.
258997	260117	Yeah, what's the point?
260157	263399	I mean, after all, you know, GamePro is just breaking all this news.
263439	263919	What's wrong?
