start	end	text
274	2957	Orange Lounge Radio To Go Edition, week of August 15th, 2005.
3078	13550	You're tuned in to the Orange Lounge Radio To Go Edition, your podcast home for all the latest video game news and gamer chat.
13791	17195	Now, here are your hosts, DarkSakura, Sky, and Loki.
18755	28237	Hello, once again, everybody, and welcome to another edition of Orange Lounge Radio To Go, your home for discussion on video games that don't suck.
28677	32317	It's all the news you really want to know about here on Orange Lounge Radio.
32837	35718	And big thank you to those of you guys who helped us.
35778	39379	I know you mentioned this, Loki, last week, but since I wasn't here last week, I'm back, by the way.
39419	39679	Hello.
40319	42659	They shipped him back.
42839	43939	Let's introduce ourselves.
44279	45179	My name is Rob Roberts.
45199	46160	You might know me as Sky.
46240	48060	Joining me is DarkSakura.
49016	52118	How did you get through all the packing tape and the bubble wrap?
52238	52939	Very slowly.
52979	54099	That's why I was gone two weeks.
55360	56241	Ah, it took you that long.
56381	58342	I just thought that they just got tired and shipped you back.
59183	60103	Possibly a little bit of that.
60483	61604	And the one and only Loki.
61964	62445	I am here.
63065	63465	Yes, you are.
64086	65567	All right, so we were...
67458	70161	We were kind of in an interesting position last week.
70201	79592	Since I wasn't here, Loki and DarkSakura couldn't use the regular studio, so they effectively had to record last week's show through two tin cans and a piece of string or something like that.
79792	80893	No, seriously.
80913	82295	A laptop and a headset.
82315	83276	A laptop and a headset.
83737	86740	And I had to edit in stuff, so don't complain.
87521	91963	So if you're wondering why last week's show sounded a little bit different, it's because it wasn't in the usual studio.
92003	92644	But you know what, kids?
92684	95385	That's how dedicated we are to giving you new material every week.
95705	98587	Some shows would have just said, oh, screw it, we're going to take the week off.
99107	99707	Nope, not us.
100928	101168	Not us.
102423	105106	Anyway, I just want to personally thank... I know Loki thanked last week.
105126	110791	I want to personally thank you guys for helping us out with the podcast awards and getting us a win over there for Best Gaming Podcast.
110811	111852	That's amazing.
111892	112413	That's incredible.
112593	114054	I can't even... Wow.
114395	123183	I mean, this podcast was originally supposed to be the little side show that we figured, oh, maybe a couple people will download it, the ones that listen to our three-hour show, and it'll be cute.
123664	124825	But now this thing is just like...
125385	126305	DarkSakura, DarkSakura
154127	155248	DarkSakura, DarkSakura
183546	186012	Send those to DarkSakura.
186092	186333	Okay.
187596	189560	See, I knew that would change your mind a little bit.
189986	195651	It would be Jamie spelled J-A-M-I-E, not J-A-I-M-E.
195751	196391	Hello!
196591	197532	Or J-A-M-Y.
197592	198393	No, no, no.
198473	200114	Actually, they've been misspelling my name.
200274	200975	Oh, well, yeah.
201395	202656	My name is on our website.
202716	203777	Freaking spell it right.
204277	208681	J-A-M-I-E at orangeloungeradio.com.
208841	209421	And they can send you money.
209441	211923	I'm taking my wedding presents and Amazon gift certificates.
212164	212524	All right.
213244	214125	Since I'm not registered anymore.
214145	215646	You'll have to let me know if you actually get anything.
215666	216267	That would be kind of cool.
216647	217608	That would be kind of cool.
217908	220430	So no other games in between there?
221651	225393	Well, I did play a couple things with Dan.
225433	226114	Nothing major.
226134	226935	I played some PSO.
227855	233259	Since I've been so busy trying to get my school stuff set up, I haven't been able to dedicate as much time to games.
233399	240705	Now, I hate to call you out on something, but you told me during the three-hour show tonight that you haven't been able to put down that Nintendogs five-minute demo.
240745	242726	You know, I played it five times.
242746	242866	What?
244447	244987	in the same day.
245087	246388	I thought you said you like burned it out.
246428	247208	You played it so much.
247308	251849	No, it's just I was getting frustrated because I kept playing Frisbee with the puppies and then I was like, oh, five minutes is up.
252009	252349	Bing!
253410	254570	Like, ah, I don't play with puppies.
254590	257191	You only have just like a little over a week to go.
257511	258271	A little over a week to go.
258291	259011	Puppies.
259971	261292	Loki, what's been going on in your gaming world?
261572	263012	I've been playing lots of games.
263572	264773	Mostly Burnout 3.
265693	266553	I love that game.
266873	267614	Every single minute.
268154	272795	I must look like some really hardcore crazy guy at my work because I bring my PlayStation to...
273399	273979	to work.
274640	275240	I set it up.
275300	279943	Within a 15-minute break, we play two races and disassemble it and take it back upstairs.
280023	280744	Who makes Burnout 3?
