start	end	text
0	13820	Gamescom's presentation has come and gone and I keep seeing comments about a resounding
13820	17800	meh, which I think is awfully ironic but maybe this is just my Aunt or Grandpa Simpson coming
17800	22160	out yet again. Meanwhile, I'll be over here waiting to play another horror game involving
22160	27920	a camera so I can ramp up my personal paranoia all over again. Horror games done right.
27920	30840	This is one of many headlines you expected to hear and now it's time for your hosts Rob
30840	33800	Roberts, Jamie Summers, and Loki to go into detail about this and the rest of the week's
33800	36680	gaming news. Starting right now on the show where every gamer has a voice.
36680	46720	Hello my friends out there on the internet. Welcome back to another week of the show where
46720	54040	every gamer has a voice. It is Orange Lounge Radio and we are live once again with episode
54040	61760	number 882 of our show for this August the 29th of 2021. My name is Rob Roberts and let's
61760	66040	talk about video games. We're going to talk about some video games with my co-hosts. Say
66040	69760	hello first off to DarkSakura or Jamie Summers. Hi.
69760	73520	Hi. You're looking great. I love your new hair that you have.
73520	76800	Oh yeah, let me. Hold on, hold on. I have to do it.
76800	81880	While you do it. Which folks can see if they... Yes, she's shaking out her hair. Sorry. Which
81880	88320	folks can see if they watch live over at Twitch TV slash VOG Network or VOG Network.
88320	92520	Sunday nights at 6 o'clock Pacific, 9 o'clock Eastern right after the Bobby Black Wolf show.
92520	96680	But we know it's a podcast. We try not to rely too much on the visuals, but I had to
96680	101440	comment on DarkSakura's red lovely hair she's got going on there. So kudos.
101440	104480	It's a gradient. Kudos to your barber, whoever they may be.
104480	109720	Well, thank you. My, my, my friend Hillary is awesome. She does great work. She is worth
109720	117440	every penny I pay. But this was a long time coming. Cause you remember when I went black?
117440	121480	I do. Of course. Yeah. Well, we let it grow and we let it grow and
121480	126000	we let it grow just for the sake of being able to do a red to black gradient.
126000	130120	Oh, clever. Some advanced planning. I like that. We do.
130120	132880	There are pictures of me blonde and y'all will never see them.
132880	138760	We do have our live chat room that gives us some comments here. Pod Culture mentions Sassy
138760	146360	do. So, uh, yeah, I think, uh, I think, uh, this is a very clearly you could be in a shampoo
146360	150640	commercial if you wanted, but anyway, well, it's just expensive styling products.
150640	156600	All right. Also say hello to tech master Loki with the short, short hair that, uh, isn't
156600	161320	gradient or styled, but that's okay. Hi lucky. It doesn't have to be too short. That's okay.
161320	165400	You don't have to hide yours under a hat. Like I do. Cause mine's, mine's a little out
165400	169680	of control right now. Cause, uh, it's about time to shave the hide yours either. I don't.
169680	173800	And actually I've done a few shows here at OLR without a hat, but here's the thing, uh,
173800	178440	with dragon con coming up this week, I'm actually waiting until like the last minute to give
178440	182520	myself a fresh buzz and then I'll go out to, uh, dragon con.
182520	188240	Le Bald. So, uh, uh, those that, those that I will see there this year, you have that
188240	192760	to look forward to so under the hat, but I will still have plenty of hats at dragon con.
192760	197600	Uh, Loki, what is the game playing behind you tonight on Twitch? You usually run a little
197600	203360	video game behind you there on the green screen. It's a shadow run on the SNES. Oh, it sure
203360	206520	is. It took me a minute to recognize it. And the minute you said it, I'm like, it sure
206520	210360	is shadow because my head's in the way. So you can't really see it. Yeah. Yeah. But I
210360	214000	can see enough now that I make out the character and there was a screen just before that. I
214000	218360	gotcha. That's a classic. That's a good one. Um, I was playing games today too. We will
218360	222240	get into our gaming weeks here after we do the kickoff topic, but I have to quickly mention
222240	227720	I ran into the studio not long before showtime. So I was a little better than I was expecting,
227720	233480	but I went to an ingress event this morning in San Francisco. So, uh, my buddy is that
233480	237320	who sometimes listens to the show who also plays the game. Uh, we got in a car here at
237320	241600	nine AM, drove out to San Francisco. We actually got there. Traffic, the traffic gods were
241600	245800	very good today. We parked at about 10 45, which is kind of unheard of for a trip to
245800	249720	San Francisco to only really actually be an hour and a half. And then, uh, we, we did
249720	253120	what's called a mission day, did a bunch of missions around there and they did this
253120	256840	thing called a van event where you like hack the van basically. Uh, and then we got in
256840	260600	the car and came back and, uh, the traffic gods were a little meaner on the way home,
260600	264840	but I still made pretty good time home. So, uh, hacking a van, isn't that like hot wiring?
264840	268700	I, I, something like that. It's hacking the planet. No, I, I, is it one of those free
268700	274720	candy vans that I've heard about? Yes. Except it ties into the lore of ingress, but I don't
274720	278680	play video games for lore. Well, that's not true. Sometimes I really get into the lore.
278680	281800	Like a lot of the final fantasy games, there's many video games where I'm just like, I don't
281800	285520	care about the lore. I just want to play the game. And ingress is one of them. So the,
285520	290680	the van is something about detecting XM. I don't know, it plays with the story somehow.
290680	295000	So being able to, because it travels or it's a moving portal. So let me, let me, cause
295000	299800	I know hardly anyone plays ingress. So let me, um, let me give the analogy to Pokemon
299800	306600	go. Imagine if a Poke stop moved from city to city. That's, that's basically what the
306600	311960	van kind of is. Uh, which I guess actually the van has shown up as a temporary, uh, pokey
311960	315360	stop sometimes. Cause there are people will post it to Reddit going, what the hell is
315360	321840	this as a pokey stops. It's kind of funny. It's the government spying on you. It's fine.
321840	327560	That's right. Take this Pikachu in return. Here's all your, where you take all your privacy,
327560	331800	which is, which is honestly true. Uh, all right. We're just going to Pikachu at your
331800	340680	network package. How would you like to buy all of these Pokemon products now? Let's get
340680	344920	into the gaming news of the week. We're going to start off with our kickoff topic tonight
344920	348560	that has to do a games com because there was a quite a bit of information that came out
348560	353600	of, came out of games com about what to expect at this coming year, uh, including X-Box did
353600	358920	their own event. And then we had the opening light, opening light, opening night live event
358920	362960	from Jeff Keeley, you know, who does the game awards and has done, you know, uh, did
362960	367240	that E3 summer game Fest. So I feel like he does three or four of these types of big to
367240	370360	do press conference. I keep calling press conferences, but they're really like media
370360	375760	events, media spectacles, um, every year. And I I'm going to get just right into it
375760	382760	Loki cause I need the details because I saw the tweets. So opening night live, we talked
382760	388840	about this last week on OLR. We knew there was going to be a saints row reboot, uh, that
388840	392960	was going to be announced at this. It was, it was like way past rumor status to where
392960	397400	they were tweeting like teaser images and stuff. So they actually showed us a little
397400	402200	glimpse of what the next saints row game looks like. And saints row, I know is one of your
402200	406240	very favorite series, Loki, although you kind of, you kind of like the saints row two era
406240	407240	of the game.
407240	412560	Well, I still liked, I liked saints row. Okay. So like saints row as a game, let's just,
412560	418220	let's imagine. So they did announce the saints row reboot, which is just being so tell us
418220	420260	your thoughts, Loki on this reboot.
420260	424800	I'm good. I'm getting there. Okay. So they have the reboot that they announced it's coming
424800	432480	out February 25th, um, next year and it takes place in this new city called Santo Aliso,
432480	438300	which is kind of like, think of like a Vegas type of thing. And so it's a little bit more
438300	444620	of like that kind of, uh, type of environment or maybe like, um, Arizona, new Mexico, that
444620	452100	type of thing. Um, and so they, they showed it off like, and here's, here's a good indicator
452100	458740	of how I thought it was. So I saw the trailer and to myself before I even knew it was saints
458740	464140	row, I'm like, I really hope this isn't saints row. I really hope this isn't saints row.
464140	470980	And then I saw, you know, I forget to call it. Um, I saw the purple, I saw the symbols
470980	477900	and like, Oh God, it's, it is saints row. Isn't it? So here's the problem. So saints
477900	484820	row had a really great cast of characters that really kind of drove this series. Like
484820	493240	I always talk about like Johnny Gat in the game, like very awesome character. Um, and
493240	499580	you know, even just like Julius and like all really characters, you know, given to life
499580	507860	by like really big name stars, these characters were as generic as possibly it could be like,
507860	512620	and this is granted, this is not a gameplay trailer they showed. This is like a cinematic
512620	517500	trailer, I guess. But even, but even like with cinematic trailers, like in the past
517500	522380	with like saints row three and stuff, it had been really awesome. Like just really like
522380	526260	nailing home. This is the vibe of the game. Like this is going to be really cool. All
526260	531620	this, the only vibe I got from this is like, this is the most generic game I've ever seen.
531620	536100	Can I jump to the punchline here, Loki though? And that you're going to buy it anyway though,
536100	542820	right? I we'll see, but here's the thing. Okay. We'll see. So like probably I will buy
542820	546020	it, but like, here's the, here's the problem. And like, and don't get me wrong. Like I'm
546020	553380	sure the game is a good game, but what they showed does not convey anything about the
553380	558780	series. So for example, like one of the things that the, the voice actress or the actress
558780	565780	that was in the, the presentation basically said, I'm the new boss in this game. Not exactly.
565780	570380	Okay. Cause they do still have the character customization. She's basically playing the
570380	577940	female voice actress for the role. They, they usually have a male role as well, but it wasn't
577940	582340	conveyed at all. So right there, like people thought immediately, Oh, so there's no customization
582340	587580	anymore. And just, you know, what's up with that. And then, you know, it wasn't conveyed
