start	end	text
0	7000	Orange Lounge Radio
7000	14000	With your hosts, DarkSakura, Skie, and Loki
14000	16000	This week you got your Apex and my Fortnite
16000	18000	From downtown, in my rage
18000	20000	Your Mario and my little big planet
20000	21000	And your VR and my Switch
21000	23000	We've read through the fools and hope it's all legit
23000	25000	To bring you tonight's news starting right now on the show
25000	27000	Where every gamer has a voice
28000	31000	Orange Lounge Radio
32000	34000	Hello my friends out there on the internet
34000	36000	Welcome back to another week of the show
36000	38000	Where every gamer has a voice
38000	40000	It is Orange Lounge Radio tonight
40000	42000	Live with episode number 771
42000	45000	For this April the 7th of 2019
45000	47000	My name is Rob Roberts
47000	49000	And joining me in studio
49000	51000	DarkSakura or Jamie Summers
51000	52000	I'm so full
52000	53000	You're full?
53000	54000	Yeah
54000	55000	Of those cookies that you brought to the studio tonight
55000	57000	Well I meant to save one
57000	59000	But I ate it
59000	61000	She was going to give us a cookie
61000	63000	But she ate it
63000	65000	They came out black
65000	66000	Or gray
66000	69000	Because I made raspberry and blackberry puree
69000	71000	And when I added it to the batter
71000	73000	It turned gray and got really sticky
73000	75000	So I had to add more flour
75000	77000	So I don't know if I'm going to make them again
77000	79000	Because the first bite's like sugar cookie and then raspberry flavor
79000	81000	It turned out good though
81000	83000	It did but I like my sugar cookies
83000	85000	But I'm not doing any more dandelion cookies this season either
85000	87000	Speaking of our raspberry cookies
87000	89000	Would you allow the Twitch folks to see the back of your head
89000	91000	Because it's a very lovely red color
91000	93000	This isn't raspberry though
93000	95000	I know it's a little lighter than raspberry
95000	97000	But I like the color
97000	99000	This is flamingo
99000	101000	This is orange and peach
101000	103000	You can't really see
103000	105000	This is where my head was shaved
105000	107000	Well and for the podcast listeners
107000	109000	They can't see anything anyway
109000	111000	Sucks to be you
111000	113000	I didn't say that they suck
113000	115000	I said it sucks to be them
115000	117000	Since they can't see the gloriousity
117000	119000	Of my you know
119000	121000	My hair
121000	123000	Well if you want to see the gloriousity of hair
123000	125000	You can tune in live every Sunday night at Twitch TV
125000	127000	My follicular glory
127000	129000	Is that a word? Follicular?
129000	131000	Let me do my plug be quiet
131000	133000	Twitch TV slash vog network
133000	135000	Every Sunday night at 6 o'clock Pacific
135000	137000	9 o'clock Eastern right after the Bobby Black Wolf show
137000	139000	More information and other great podcasts
139000	141000	At vog network dot com
141000	143000	Other things you can see on Twitch
143000	145000	It's a word
145000	147000	Follicular
147000	149000	Can I introduce our third host please?
149000	151000	Alright over there by my side
151000	153000	Did you just catch a Pokemon here?
153000	155000	Techmaster Loki
155000	157000	Live on air
157000	159000	Is there something good on the house I should be paying attention to?
159000	161000	No I just have to get rid of all these
161000	163000	Great and whatever
163000	165000	Oh like the quest you have to make so many
165000	167000	No I just have so many of them
167000	169000	I'm taking out my inventory space and normally I just throw them away
169000	171000	So you know might as well
171000	173000	Gotcha you got too many balls
173000	175000	Robin he's throwing away his blue balls
175000	177000	Too many balls
177000	179000	I don't want to know about yellow balls
179000	181000	Over in our chat
181000	183000	Over at Twitch TV slash vog network
183000	185000	Because again we tape live on Sunday nights
185000	187000	And you guys can join us in our chat room
187000	189000	Bobby Black Wolf suggesting that somebody could make a clip
189000	191000	Of the hair thing and then
191000	193000	Cause yeah there are clips of our show
193000	195000	And Bobby's show
195000	197000	We have a little archive cause that's a little something special
197000	199000	You can see it free of course when we broadcast live on Sunday
199000	201000	But you can subscribe using your
201000	203000	Twitch Prime subscription or any of the
203000	205000	Twitch subscription offers they have there
205000	207000	And you will get access
207000	209000	To the complete video library so you can watch
209000	211000	A video episode if you want
211000	213000	Audio only of course is free as it's always been
213000	215000	For coming up on 17 years
215000	217000	But the clips that people make
217000	219000	Are free
219000	221000	So you can see little like 30 second clips of our show
221000	223000	Some people clip random things too
223000	225000	I think some people just accidentally clip the button
225000	227000	Cause they'll be like these random I'm like why did somebody
227000	229000	Clip that it's just us I mean
229000	231000	It's not like yeah but there's
231000	233000	Also clips of things that are like
233000	235000	You know funny moments or like when
235000	237000	Smoosh came on camera that one night or whatever
237000	239000	So things happen
239000	241000	It's part of the magic of doing Twitch since
241000	243000	We did move over in December
243000	245000	From Shoutcast where we were beforehand
245000	247000	Anyway let's get
