start	end	text
0	15240	This week, Orange Lounge Radio has turned 18, new media, works in progress, same great
15240	16240	hosts.
16240	19440	It's been a contentious week in gaming news, but we have a little bit of everything to
19440	20440	discuss.
20440	24240	The march to the next generation of gaming consoles, sequels, sequels of series past,
24240	29560	even more remasters of truly underrated titles, time travel, the multiverse, and plenty more.
29560	30920	Don't take my word for it.
30920	36400	Here are your hosts, Rob Roberts, Jamie Summers, and Loki on the show where every gamer has
36400	37400	a voice.
37400	45460	Hello, my friends out there on the internet, and welcome back to another week of the show
45460	47640	where every gamer has a voice.
47640	56800	It is Orange Lounge Radio live tonight with episode number 825 of our show for this June
56800	58880	the 28th of 2020.
58880	63120	Do not be alarmed, do not adjust your televisions, do not adjust your radios, yes, there's been
63120	64120	a few changes.
64120	70640	A little fresh coat of paint to celebrate 18 years of doing Orange Lounge Radio.
70640	74800	So we had a brand new, and the Twitch viewers, because we do tape live every Sunday night
74800	79320	at Twitch TV slash VOG Network, 6 o'clock Pacific, 9 o'clock Eastern, right after the
79320	80800	Bobby Black Wolf show.
80800	85000	The Twitch viewers are seeing some videos, so we used to have some static images and
85000	87080	now we've kind of replaced those with videos.
87080	90520	And most notably, which you're going to hear on the podcast feed and you're going to hear
90520	94440	on Twitch is you're going to hear that brand new intro.
94440	100040	So the old intro, we're very thankful to Midi Head who did some stuff for DDR and Beat Media
100040	101120	back in the day.
101120	102120	Thank you so much.
102120	105440	We've been using that intro for a very long time, but you know, it's been like 14, 15
105440	106440	years.
106440	107800	So it was time for a fresh coat of paint.
107800	112460	And this intro is very special because wait until I tell you who did the new intro.
112460	115640	The new intro was done by my co-loser.
115640	119320	My co-host Dark Sakura or Jamie Summers, accomplished musician.
119320	120320	Hi, Jamie.
120320	121320	How are you?
121320	122320	I'm okay.
122320	128560	I just played around and oops, I pooped an intro.
128560	129880	No, it sounds great.
129880	134200	And when I first heard it, you've had many different iterations of that.
134200	138960	When I first heard it, I was like, okay, this isn't like, this isn't like quite as like,
138960	143720	you know how like the old intro is very like, it's time to begin the show, you know?
143720	144720	And that's a compliment.
144800	149160	And this one's very light and airy and fantasy and I was kind of like, it kind of reminds
149160	154840	me of like a Five Key Beat Mania song, which is a nice little like throwback, which I thought
154840	155840	was really cool.
155840	156840	Yeah.
156840	159160	Well, and thank you for the compliments guys.
159160	167520	I just, I've been learning Logic Pro X and I'm really enjoying it.
167520	170760	It's just, and I just started playing around with like a few things, you know, cause I'm
170760	173480	still kind of a beginner at it.
173480	176600	But as I got through it, I was like, okay.
176600	180840	And then I just picked out some like weird stuff on there.
180840	188360	Like some of that really synthy stuff was actually organ music that I changed instruments
188360	190200	on in the MIDI.
190200	192960	And I really just liked how it turned out.
192960	195440	So I'm like, hey, listen to this.
195440	197080	Hey, listen.
197080	201960	I'm surrounded by accomplished musicians because Dark Sakura of course did that theme and joining
201960	203120	me of course every week.
203120	204120	By the way, my name is Rob Roberts.
204120	205920	I don't know if I said that, but hi.
205920	208320	But joining me every week of course is tech master, Loki.
208320	209320	Hi Loki.
209320	210880	I haven't done anything in a long time.
210880	214880	I know, but you used to, now this is a throwback and a lot of our like more recent listeners
214880	219520	probably have no idea about this, but you used to do remixes like mashups.
219520	223080	Like what do they, what do they, what do they call that club?
223080	225880	Is it booty or whatever it's called in San Francisco where they do the mashups?
225880	229880	Like you used to do a lot of that type of stuff on OLR and you just haven't done one
229880	230880	in a while.
230880	231880	Yeah.
231880	233840	A friend of mine is a DJ there.
233840	234840	Yeah.
234840	238840	And meanwhile, me, I played the clarinet in high school, but like that's about as far
238840	244080	as that's, but that's as far as my music goes, like I've tried, I, uh, I got this application
244080	245760	on steam in a recent sale.
245760	249000	It's called rhythmic and it's a good, it's a good, like it's a good sequencer.
249000	251160	Like there's nothing, nothing negative against this application.
251160	255200	I think, you know, if I, if I was able to construct anything, it would be in this application,
255200	258200	but I'm just such a boob when it comes to that stuff.
258200	260520	I don't know what I'm doing.
260520	262920	Like, so I need, I guess I need to start somewhere.
262920	264560	I don't know.
264560	265840	Everyone has to start somewhere.
265840	268400	There's always a learning curve when you're trying something new.
268400	269400	True.
269400	273280	Now, if you want to see me do complete and utter failure, watch me try to figure stuff
273280	276440	out and in final cut, I can't move.
276440	283120	I'm I've made my first actual movie thing in final cut and it's of Midna being stupid.
283120	284120	Lovely.
284120	287440	Two are new theme song by the way.
287440	289540	Well, I didn't use final cut.
289580	293420	I didn't use, I got to say, I didn't use an Apple product for any of the movies tonight.
293420	294420	Except there is one exception.
294420	295660	No, there is one exception.
295660	299900	I used a free software called light works to do a lot of the video editing, which has
299900	301780	worked very well.
301780	307860	But the smush intro that only the Twitch people see, if you've never watched us live on Twitch,
307860	311580	right after Bobby ends and we pick up, we usually have about a minute or two because
311580	313980	we're trying to get everything together and make sure our recording starting.
313980	316160	So it takes a minute or two for things to transition.
316160	320760	And we have a, it used to be a static image of Mr. Smush that would say, don't go anywhere.
320760	321760	We're coming right up.
321760	330320	Now, I built a montage in iMovie from pictures from my phone and exported that into light
330320	334720	works to put on the stuff I know how to do, like use my fonts and my image.
334720	336320	So I did, I did do that.
336320	338040	I did do one thing in iMovie.
338040	340640	So this is, this is truly a buy.
340640	343460	We love all computer products.
343460	348980	We embrace them all because it's like trying to hold, it's like trying to hold something
348980	349980	together before it breaks.
349980	351380	You put a little duct tape there.
351380	353620	You put a little string here.
353620	357180	One of these days, I'm going to sit you down and teach you motion.
357180	358180	Okay.
358180	359180	Sounds good.
359180	363660	That, that splash thing that I did with the interesting animations on it before, like
363660	366460	the teaser I made, that was all made in motion.
366460	367460	Oh, nice.
367460	368460	Oh yeah.
368460	371680	It's if you've used flash before motion is easy.
371680	375960	I was going to say also speaking of art, we are debuting brand new album art this week
375960	377180	that everybody's going to see.
377180	381440	And that is also you, you actually, to be fair, you did that like five months ago.
381440	387000	It was, it was supposed to be for episode 800 and for reasons and things didn't happen.
387000	392120	And then COVID happened and it was like, well, and so the thought was, well, we'll sit on
392120	397240	all of this until we're all back under the same roof and it'll be like our big, like
397240	398240	up soft relaunch.
398240	399300	Here we go.
399300	402940	But now, unfortunately, you know, obviously the COVID thing's just getting worse in many
402940	407000	places and it seems more and more likely, you know, we're just going to have to stay
407000	412300	in separate locations, probably at least for the rest of the year, who knows, you know,
412300	416560	until it's safe and we will be listening to scientists on when it is safe.
416560	418700	And that's, that's, that's that on that.
418700	423060	And we just had an announcement here, at least in California, that six major counties are
423060	426820	having to close bars again, um, with us included.
426820	433100	And one of the bars that I think you and I have frequented quite a bit, um, I'm actually
433100	438820	friends with one of the general managers there and, um, they had an incident where someone
438820	444580	came in and they had no symptoms when they came in three days later, they were symptomatic
444580	449680	and thankfully called to tell them so, you know, which means that they were sick well
449680	452020	before they actually went into the club.
452020	453020	Yeah.
453420	458060	I haven't been to a bar since, um, before I went on that cruise was probably the last
458060	459660	time I was at a bar in Miami.
