start	end	text
10126	12367	Sky, and Loki.
14068	19169	Tonight, February 19th, 2012, Capcom makes the same mistake twice.
19530	25912	Sony plans a movie for one of its franchises, and one company is rumored to be working on a new Ninja Turtles game.
31653	39134	Hello my friends out there on the internet and welcome back to another week of the show where every gamer has a voice, Orange Lounge Radio.
39595	47056	We are live on this February the 19th of 2012 with episode number 446 of our show.
47396	56758	We do tape live every Sunday night at All Games Radio, www.allgames.com, right after the Bobby Blackwolf show at 6 o'clock Pacific, 9 o'clock Eastern.
57398	58319	DarkSakura, Jamie Summers
85083	86765	Wow!
87005	87305	See ya.
88106	88487	Alright.
88807	92791	Also joining us tonight, I don't know if he's caffeinated, but say hello to Tech Master Loki.
93031	93972	I think I'm caffeinated.
94153	95194	This has caffeine in it.
95214	96515	You do have a jumbo little soda.
96555	97396	What soda is that?
97576	98877	It's more ice and soda.
99778	102141	It's the McDonald's ripoff there.
102523	103043	There you go.
104343	106004	So anyway, join us live.
106524	111765	If you are listening live here at 6 o'clock Pacific, 9 o'clock Eastern at all games, join our chat room.
112065	118306	Chat.OrangeLoungeRadio.com is where you can interact with us because, of course, it is the show where every gamer has a voice.
118366	120687	We do like to read your voices throughout the show.
120827	123567	We'll take your calls later, read your emails, and all that good stuff.
124447	130009	Looking at our chat, we see some people are celebrating being able to be here live tonight because they have tomorrow off.
130189	132149	And I totally forgot that it's a three-day weekend.
132549	136495	So happy President's Day, I suppose, but I don't have tomorrow off.
136595	136975	Me neither.
137376	137876	Isn't that weird?
138357	139038	I have tomorrow off.
142020	142981	Always ruining my party.
143621	144782	Because I'm fun employed.
145603	146424	You have every day off.
148445	150567	But yeah, what's up with that?
150627	152148	We don't get President's Day off.
152168	153369	I did at my old company, too.
153509	160315	Well, I think the deal is, unless you're a bank or a school or something, your company either does Martin Luther King Day in January, which mine does.
160495	161175	I don't get that either.
161255	161556	Really?
161916	162957	Well, then you just got screwed.
163137	164878	I don't know what to tell you.
165078	169302	One place I was with, we used to get floaters for the major bank holidays.
169761	173386	Yeah, we have what's called a floating holiday, too, in place of Veterans Day.
174067	181997	We don't get Veterans Day off, but we can take a floating holiday anytime during the year, which I usually use to cover my E3 trip, the years I've gone.
182438	184661	I don't know if that'll happen this year, but you know what I'm...
186363	186383	D3
203800	204641	Yeah, yeah, seriously.
204861	206082	I'm at like the Disney convention.
206302	210266	But I am seriously, seriously, I haven't done this convention in four years.
210346	214770	But this year, I really, really, really, of course, so much of this depends on finances.
215111	216252	I want to do PAX this year.
216892	219555	So I'm definitely looking into doing that.
219715	220676	PAX West, of course.
221156	224639	The last PAX I went to was the first PAX East a couple years ago.
224739	226481	I would love to go if someone would finance me.
228002	229484	Well, we don't have OLR funds anymore.
229724	241697	We could do the Kickstarter thing It works for Double Fine Kickstarter so I can go to PAX Donate $20 and DarkSakura will sign your butt There you go At PAX
243960	245441	All right, we'll figure something out.
245941	252423	Anyhow, let's talk games, video games, and this week, of course, the big, big story in gaming, PlayStation Vita.
253443	253863	No one care.
254563	255524	Why do you, come on.
255544	256524	Kidding, kidding, kidding, kidding, kidding.
257284	258625	I'm like, are you insane?
258665	259765	You saw that screen, too.
259785	260685	That's a beautiful screen.
260705	261345	It was pretty, but.
261626	262886	That's the first time you've seen the Vita, right?
264086	267268	What I'm referring to, Loki, is an early adopter of the Vita.
267368	269989	The Vita early adopter program started this week.
270329	271749	Very strange for a console launch.
271769	276611	I don't remember any console doing this before, but it's the whole like, pay an extra $50 and get it a week early.
278152	280833	Yeah, you get like a case and a crappy game.
281133	283194	And yeah, Little Deviants is not a good game.
283394	283574	Yeah.
284394	285995	It's a terrible game, to be honest.
286035	287996	Yeah, I have not heard a good thing about Little Deviants.
288276	290677	So what made you take the plunge to get the early Vita?
290697	290777	Yeah.
291457	292898	I just wanted the Vita.
293078	300985	I decided I was going to sell my 3DS, and so I did that, and I bought a Vita, and I'm glad I did.
301245	304908	I think I'm going to get a lot more use out of this than I will ever my 3DS.
305389	307530	What is making you think those early signs?
309352	311813	With the 3DS, it was just kind of like, ooh, 3D.
312134	314215	And then that kind of wore off really fast.
314755	318978	And then it was like, ooh, it's just a DS with an analog stick.
321019	324101	I just didn't really play anything on there.
324802	329525	I played a couple of the launch games, which are kind of like, okay, Pilotwings, fun.
330265	334988	Or Street Fighter was all right, but it wasn't really kind of something I...
336249	337690	DarkSakura, Drew, Carameldansen
362501	366324	I mean, I was afraid that it was going to go kind of the way of the Wii.
366684	368666	You just didn't have enough people to swap note with.
368826	369546	That was the problem.
369646	371548	You needed more 3D cats in your life.
371968	374690	I just added like three chatters to my 3DS friends list tonight.
374710	375911	In fact, I need to send them cats.
376331	380294	As soon as I get the confirmation that they've all added me back, 3D cats.
380694	382415	That's why you hang on to the 3DS.
382876	383516	Swap note.
383997	384757	Revolutionary.
385718	386619	No, no.
387859	388320	I'm sorry.
388800	389581	That's not why.
389681	391122	It's like 3D email.
392705	397726	And then the virtual console stuff is kind of cool, but once again, it's like, okay, yeah, neat.
398566	400867	I can play NES games on another system.
401987	405388	But I don't really need to play NES games.
405448	414990	If I really want to play Nintendo games, I can play them on my PC, I can play them on my Wii, I can play them on almost anything, my PSP.
416090	429486	Well, for me, I wanted to hang on to the 3DS mostly because a system is only as good as the games that are on it, and I know you are not as invested in the lineup, but remember, I thought Mario 3D Land was one of the best games that came out last year.
429506	436113	I put it in my top three for the year, and I think it's a fantastic game, and I don't really want to part with it yet, and I don't know, like I'm...
437014	441698	Nintendo is getting really good at this whole stealthy launch.
441778	445421	I think at E3 there's going to be some more titles that are announced that will be bang up.
445501	446602	I'm hoping the Smash Bros.
446642	446882	game.
448243	448764	But we'll see.
448824	449805	I'm not going to get my hopes up.
450165	454508	I'm not really... I'm not worried about the Smash Bros.
454548	454689	game.
454989	456330	If I really want a Smash Bros.
456350	458692	game like that, I can play it on the Wii U or something.
459032	460073	And honestly, Smash Bros.
460093	463496	was fun for a while on the Wii, and then I just didn't play it anymore.
463716	464777	So I'm not...
466488	468049	I don't know, I just don't see myself doing that.
488986	504637	Walk us through a little bit of opening up the Vita for the first time, because my understanding is, A, it doesn't function at all like a PlayStation, because the cross-media bar's not there, and B, it has this whole, like, welcome park or something it's called that's supposed to orient you to the system?
505037	507378	I have not even touched that yet, to be honest.
507418	508019	All right, fine.
508579	510020	But yeah, there's the welcome park thing.
510160	518646	Basically, as with most, like, systems out there nowadays, when you first get the Vita, you have to do a system update.
519867	523169	So you perform the system update and you update to 1.6.
524229	528812	And then you set up everything, your PlayStation Network stuff, if you have an account or whatever.
529213	534236	I had to reset the password on mine because it had been so long since I logged into the PlayStation Network.
534756	539019	I had forgotten my password, although I hadn't really forgotten my password.
539079	543742	It was just forcing me to reset my password because I apparently haven't.
544102	548885	No, actually, no, I must have reset my password at one point because I downloaded those.
548905	551166	Sorry, we broke the PlayStation Network for a month.
552127	557490	I had trouble recalling my password after that, too, because they had so many freaking rules on the password.
557990	566755	I had to think of something that fell into those because my old password, without trying to give it away, well, I don't use it anymore, but it broke one of the rules.
566995	568376	So I had to really think.
568735	570416	Well, I finally remembered what it was.
570497	573119	It was just, there was a capital letter in there somewhere.
573179	574800	So I was like, ah, okay, I forgot.
575901	577062	So I went ahead and did that.
577302	578904	And so I got that all taken care of.
579504	586090	And then I pretty much, what I did, because I actually got it on Valentine's Day.
586910	588912	Because, you know, I'm cool like that.
589452	594597	And so there wasn't really much on the PlayStation Network store to download.
594837	595638	I mean, it was...
596738	597078	and so on.
621124	621804	It's gorgeous.
622225	623686	That was the first thing I noticed.
623766	628508	You know, the screen's just amazing looking, and the touchscreen stuff works great.
629609	632491	You know, I don't even really care that it's the little bubbles on there.
632511	637654	I mean, it's... Just the way it functions is really smooth, so that's kind of cool.
639455	644958	The near thing's neat, although I'm not really sure what the point of it is yet.
