start	end	text
1835	4356	You're listening to Orange Lounge Radio.
4976	19361	Our live talk program begins now.
19441	29344	Orange Lounge Radio may contain sexual and adult content and many instances of the F-word, which is not safe for children.
33665	34268	and Susie Poe!
43723	46144	God damn you, stop calling here.
46204	48185	Isn't it 4215, pussy wheeze?
48625	49346	You bitch!
49386	51627	Now let me check the zip code.
51647	52367	212, fuck you!
52387	53868	You have no morals, darling.
53968	58310	I'd also like to add that I have my father's gun and the scorching kiss of purpose.
59050	60631	Kiss my great news.
61411	63753	Mecca lecca hi, mecca hi-dee-ho.
63853	65934	Oh my god, I hate throwing up in public.
66174	67314	Me too!
67574	68115	Fucker, yeah?
68295	69215	I'm working on it.
69956	70376	Loser.
70536	71056	Lame!
72057	72997	I'm the side of my face.
73971	82815	Somewhere inside the state of California, in the great nation of the United States of America, on the planet Earth...
96642	98484	Orange Lounge Radio is now on the air.
98864	103509	You're tuned in to the Bimani Scene's newest and greatest radio station of all things B-E-Mani.
103930	106052	My name is Rob Roberts, but you might know me as Sky.
106532	110617	I have to say B-E-Mani because I get criticized when I don't say B-E-Mani like the announcer did.
110637	111357	B-E-Mani.
111397	111858	Whatever.
113079	115622	But I'll get criticized if I don't say B-E-Mani.
115762	116563	But poopy on that.
116583	117384	Poopy, poopy, poopy.
118974	122339	As I said, joining me as always, the lovely Jamie Summers, also known as DarkSakura.
122359	123181	You didn't say that.
123201	123601	You just said it.
123621	124302	Well, I'm saying it.
124363	126145	I said it the past eight weeks in a row.
128220	129281	How are you doing today, Jamie?
129681	130421	I'm fucking tired.
130821	131522	I can imagine.
131562	132762	We'll hear why very soon.
133182	136484	This is episode number 9 for August 18th of 2002.
136944	143107	And I know we've probably got a lot of new listeners tonight tuning in for the coverage of the Dollar Mendy Tournament.
143688	147930	And I'm pleased to announce we do have all the interviews ready to broadcast for you all tonight.
148010	152032	So we are going to bring you some exclusive audio coverage and interviews of...
153061	161065	DJ Ranma S, Actdeft, Drew, Carameldansen DJ Ranma S, Actdeft, Drew, Carameldansen DJ Ranma S, Actdeft, Drew, Carameldansen DJ Ranma S, Actdeft, Drew, Carameldansen DJ Ranma S, Actdeft, Drew, Carameldansen
178330	179171	We have Bradley.
179871	180091	Hello.
180871	182112	And Matt, also known as Loki.
182652	182952	Hello.
183692	185393	You haven't missed a week yet, have you?
186494	187014	No, I haven't.
187114	188334	I'm very proud of you.
188394	189975	You get a gold star for attendance.
190235	191475	I was going to get the sticker page.
191996	195717	We'll be talking to everybody else a little bit more later, but first we're going to take a quick break.
196277	202220	And in that break, we're going to have an original version of a famous DDR song, which I'm sure you're all going to enjoy.
202500	205861	Come join our chat room on any other side IRC server.
206795	209659	Channel Pound, Orange Lounge.
209739	210500	No Britney.
211462	212543	But we could get Petite Love.
243355	248682	I'm just a little bit of an adult, but I want you to notice me.
248702	250524	My beloved mama, my darling.
250604	254068	I'm just a little bit of an adult, but I want you to notice me.
269013	270074	Thank you for watching!
299537	300558	Thank you for watching!
332961	336004	I'll send you an email, even if it's just a little.
336064	339426	I'll send you an email, even if it's just a little.
339506	342088	I'll send you an email, even if it's just a little.
367489	383282	Anata ga suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki suki
417074	422098	All you need is love All you need is love All you need is love All you need is love
455626	461109	Tonight, I'll try to let you remember All the times that we were happy together
483214	484637	Thank you for watching!
598587	599372	Thanks for watching!
671107	676950	Please listen to Orange Lounge Radio, because real radio makes Captain Jack cry.
681773	685455	That's right, you are listening to Orange Lounge Radio.
686642	688302	Real Radio makes Jamie cry, too.
689943	694064	The chatroom demanded more promos last week, so we got some together for this week.
694104	694744	Just a few, though.
694764	698465	We did a special one, just because you guys bitched.
700165	703926	So, anyway, and now they're bitching in chatroom.
703946	707167	We're just going to have to make a new one for them, because they're not capable, apparently.
707867	708587	Chocotola Chocotola Chocotola
736098	737760	You're listening to KTMI Radio.
737800	738220	No, I'm kidding.
738280	738801	I was kidding.
738821	741424	If you really believe that, honestly, you think DDR is that great?
741444	743145	Rob has to let himself go.
743386	744006	Flotation.
746778	747959	I was a microphone whore
770362	770943	DJ Trunks Owned You Board
791594	795939	When did Captain Jack do a remix to Take Me Out to the Ball Game?
