start	end	text
0	3000	Orange Lounge Radio
7000	13000	Who's your hosts? DarkSakura, Skie, and Loki
14000	19000	This week Bungie gets caught with its hand in the cookie jar by displaying one set of experience points earned but granting another.
19000	22000	They reportedly disabled this behavior but imply it could be back to changes.
22000	27000	There's plenty more news and it all starts right now on the show where every gamer has a voice.
27000	30000	Orange Lounge Radio
31000	36000	Hello my friends out there on the internet and welcome back to another week of the show where every gamer has a voice.
36000	39000	It is Orange Lounge Radio live tonight.
39000	45000	November the 26th of 2017 with episode number 708 of our show.
45000	50000	Joining you live over the next few hours to talk about video games, gaming culture, and the gamer lifestyle.
50000	59000	Myself, Rob Roberts, also known as Skie on Twitter with my co-hosts say hello over there to DarkSakura or Jamie Summers.
59000	62000	Why do they always want the fish that I don't have?
62000	66000	Who may or may not be addicted to a certain cell phone game we're going to talk about later.
66000	67000	Don't you judge me.
67000	69000	How was your fundraiser last week? We missed you.
69000	77000	It went really well. We managed to donate a little over $300 to the Sacramento AIDS Foundation.
77000	78000	That's great.
78000	82000	And played bingo and gave away lots of fabulous prizes.
82000	87000	There you go. Fabulous prizes? Shoot, I should have canceled on the show too.
87000	91000	It was for a good cause and a lot of people can benefit from the work that we did.
91000	96000	I totally said last week if she's going to miss a show, raising money for charity is a pretty good excuse.
96000	97000	So there you go.
97000	103000	And it is that season and I hope everybody here in the States, if you are listening to us here, I hope you had a great Thanksgiving.
104000	111000	And I know this goes down cheesy, but we are really thankful that you guys, some of you tune in live on Sunday nights at vognetwork.com
111000	115000	and participate in our chat room, which I'll plug more thoroughly in a minute here.
115000	118000	Some of you participate with our podcast stuff.
118000	121000	Some of you have been doing this stuff for years and I have no idea that you're out there
121000	124000	because we never hear from you on Twitter or email or any of that stuff.
124000	125000	We want to hear from you.
125000	127000	Well, yeah, we would love to, but at the same time-
127000	129000	Come forward, stalkers.
129000	134000	I respect the internet anxiety of not wanting to say hello because I've been there too.
134000	135000	So no worries.
135000	144000	But I do want to say thank you for supporting the show because this show did not run for 15 years on, you know, nothing.
144000	147000	It ran on kitty kisses and sheet cakes.
147000	149000	That feedback is very important.
149000	156000	Yes, kitty kisses, now that we have over there, officially his name is, because many of you have been asking since last week's show,
156000	159000	Mr. Smoosh is our new kitty's name.
159000	166000	So, and by the way, in true 2017, what do you call it? I'm not millennial. I'm not Gen X.
166000	168000	It's Shellennial. What is the new one?
168000	169000	No, it's Zennial.
