start	end	text
0	7000	Orange Lounge Radio
7000	14000	These are hosts, DarkSakura, Skie, and Loki
14000	18000	Soon you can earn Xbox achievements on your Nintendo Switch. No really, it's so weird.
18000	23000	And the gaming world turns with years old gaming high score drama taking a big twist this week.
23000	27000	We get into all this and more this week on the show where every gamer has a voice.
27000	32000	Orange Lounge Radio
32000	35000	Hello my friends out there on the internet and welcome back.
35000	37000	It's another week of the show where every gamer has a voice.
37000	42000	Orange Lounge Radio. Live tonight, April 15th of 2018.
42000	45000	Don't forget your taxes here in the US, even though you have until the 17th.
45000	49000	But anyway, episode 726 of our show with myself, Rob Roberts.
49000	52000	And by my side as she always is, say hello to DarkSakura or Jamie Summers.
52000	54000	This beverage is amazing.
54000	55000	What are you drinking over there?
55000	56000	It's the peppermint cocoa.
56000	59000	Oh that chocolate truffle thing. I don't even remember where I got it now.
59000	62000	It's delicious and it makes me feel happy to be alive.
62000	65000	Even though they're not paying us, I will give a shout out to Keurig.
65000	68000	Because those machines have changed my life.
68000	73000	Except Keurig can go suck on an egg for that whole DRM with the coffee.
73000	75000	But I think that's kind of in the past now.
75000	77000	I think they figured that they kind of can't win with that.
77000	78000	You know what?
78000	79000	What?
79000	80000	I use a drip.
80000	82000	Not a machine.
82000	85000	I have a cup that I put a filter in.
85000	86000	Yeah, you do old school.
86000	87000	I do old school coffee.
87000	88000	You don't even have a percolator.
88000	89000	I do have a percolator.
89000	90000	You do have a percolator.
90000	95000	I have a Pyrex percolator from 1958.
95000	96000	There you go.
96000	97000	That's good. Yeah.
97000	102000	My granny told me two months before she died, never get rid of it.
102000	104000	And I'm saying good to that.
104000	105000	It will go to my grave.
105000	106000	Good for you.
106000	111000	No, I was at Easter Sunday at my family, my aunt and uncle.
111000	114000	And their coffee percolator is probably from the 50s as well.
114000	116000	And it was one of those, like, I had a moment where I was using it.
116000	119000	I was like, wow, I don't remember the last time I had coffee out of a percolator.
119000	121000	Like, you know, everything now, even at the restaurants,
121000	123000	everything is like that just, you know, flowing through the filter.
123000	125000	You know, just the giant machine.
125000	126000	That's how the work machines work.
126000	129000	That's how Starbucks really does, you know, most of their stuff.
129000	131000	So just like, wow, a percolator.
131000	133000	The only other way that I will get it that is really, really good too.
133000	135000	And it deserves a shout out.
135000	136000	And I know this isn't a coffee podcast.
136000	137000	It's a video game podcast.
137000	138000	But let's be real.
138000	140000	I drink a lot of coffee when I stay up late playing video games.
140000	142000	French press.
142000	143000	I have a couple of French presses.
143000	145000	In fact, if you want my extra, you can have it.
145000	146000	Oh, we have one.
146000	149000	But it's just that there's something so satisfying about the plunger.
149000	150000	It was the French.
150000	152000	Well, I have two things on my list to get from Michael.
152000	154000	Now, keep in mind, I can't have caffeine anymore.
154000	155000	So it's all decaf for me.
