start	end	text
0	7000	Orange Lounge Radio
7000	14000	With your hosts, DarkSakura, Skie, and Loki
14000	17000	It's the annual Obvious Headline, E3 is upon us!
17000	21000	Hopefully next year I won't have to intro how teased we still are about the forthcoming 9th console generation.
21000	28000	This is the week's most obvious headline, stay tuned for the rest of the week's gaming news starting right now on the show where every gamer has a voice.
28000	33000	Orange Lounge Radio
33000	40000	Loki, it's happening! It's happening! Loki, I can't believe it, it's fucking happening!
40000	46000	Phantasy Star Online 2 in the west, finally! Finally, Loki, finally!
46000	52000	Do you know how many years? How many years have you been waiting for Phantasy Star Online 2?
52000	53000	Several, yes.
53000	58000	Hi! Welcome everybody! It's another week of Orange Lounge Radio, happy E3!
58000	65000	It's a show where every gamer has a voice and we talk, of course, for 3 hours every week about video games, gaming culture, and the gamer lifestyle.
65000	74000	My name is the very excited Rob Roberts to cover what would be, what, like our 16th year of E3 shenanigans and probably a game I've been waiting for 16 years to talk about.
74000	79000	I am, of course, Rob Roberts and with me, as always, is Techmaster Loki.
79000	80000	Hello.
80000	89000	And not joining us tonight, Dark Sakura or Jamie Summers. She has the night off, she has a conflict tonight with her sister's organization.
89000	93000	She's doing the Pride event in Sacramento with the sister group today.
93000	96000	But, of course, she sends her love and all that.
96000	101000	And, you know, for her, Animal Crossing is going to be covered on next week's show anyway.
101000	107000	So tonight is going to be about some of the things we've seen thus far from Microsoft and all that good stuff.
107000	117000	So, anyway. Alright. Let's get into it. I mean, it's E3. E3's back and we've covered a lot of stuff already.
117000	120000	You're actually kind of keeping an eye on Bethesda's stuff as we're going, right?
120000	121000	Yeah.
121000	123000	There's a lot of fluff, I guess, going on.
123000	132000	It's been, like, you know, they just for the last 10 minutes or so have been showing off mobile games, which no one gives a shit about.
132000	136000	And then now they're showing off some stuff for Rage 2, which, yeah, that's cool.
136000	141000	Yeah, that's cool. Alright. Well, we'll cover all the bullet points on Bethesda a little bit later, but let's get into.
141000	144000	Did you have a chance to watch Microsoft's event?
144000	149000	And, you know, I kind of would imagine it's kind of the tentpole event for a lot of people today.
149000	150000	Did you have a chance to look at it?
150000	152000	I did watch it, yes. I watched the whole thing.
152000	153000	Yeah?
153000	156000	And it was pretty good. They had lots of game announcements.
156000	159000	Lots of other, like, they talked about their new console.
159000	168000	They talked about that Games Pass, you know, on PC now and, you know, the new Game Pass Ultimate stuff, which is pretty awesome.
168000	170000	So lots of games.
170000	174000	Yeah, definitely the message overall for Microsoft was games, games, games, games.
174000	176000	And I think that's a very good thing.
176000	186000	You know, most people that I talk to that tend to be, like, anti-Microsoft or whatever, or I wouldn't say, like, anti-Microsoft, but maybe, like, just doesn't support Xbox or doesn't own an Xbox One.
186000	192000	A lot of people are like, eh, they just don't really have the games. Or, you know, the games I want are on PlayStation or Nintendo Switch is more for me.
192000	193000	Yeah.
193000	199000	You know, I'm not sure. Well, I'm not sure. I find it also kind of matters what type of games you're into.
199000	205000	And I'm not sure that maybe we saw a lot at Microsoft's events today that was going to change anybody's mind on that.
205000	207000	That is a little bit of everything.
207000	212000	There was some peppering of stuff, like the Tales of games as far as RPGs go and things like that.
212000	213000	Yeah.
213000	215000	You know, I think there were a few things.
215000	221000	But I don't know if anybody's mind, especially just judging off, like, Twitter reactions and so forth, I don't know if anybody's mind was changed on Microsoft.
221000	225000	But I don't think that means to say that Microsoft did a bad job. I don't think they did by any means.
225000	233000	And I don't really know what needs a change with Microsoft since most of their games, like, I think everybody has a PC, so most of those games are going to be playable on PC anyways.
233000	234000	Right. Right.
234000	235000	So, yeah.
235000	237000	I'm going to go down the list.
237000	238000	I made a big old list of stuff.
239000	244000	So, obviously, I don't want to talk at length about necessarily everything, but certainly, I mean, there's a lot to talk about.
244000	248000	So, it all started off with a game called Outer Worlds that looked very Fallout-y to me.
248000	249000	I know we've kind of heard of this game before.
249000	251000	Yeah, that was last year, too, they talked about it.
251000	252000	But we'll see it in motion a little more.
252000	253000	Yeah.
253000	256000	Right? And so, it looks a little Fallout-y to me, which I think some of the developers...
256000	258000	It's the original developers of Fallout, like, New Vegas.
258000	260000	But, like, in space, which is cool.
260000	261000	Yeah.
261000	262000	Yeah. So, I was kind of into it.
