start	end	text
834	28491	Far too easily Save your tears, cause I won't come back I could hear that you whispered as you walked through that door But still I swore to hide the pain when I turned back the pages Shouting might have been the answer
29898	35383	What if I cried my eyes out and begged you not to pause?
38125	55961	But now I'm not afraid to say what's in my heart So a thousand words have never been spoken So fly to you, I'll be over the top
67623	72275	and a thousand words, one thousand confessions.
72295	75282	We'll create a field, making all the birds
106670	125239	Dream isn't over yet, though I often say I can't forget I still relive that day, you've been there with me all the way
145293	167987	But still I swore to hide the doubt when I turned back the pages Anger might have been the answer What if I'd hung my head and said that I couldn't wait But now I'm strong
173530	175814	Thank you for watching!
194736	204929	Oh, a thousand words, a thousand embraces Will create a view, become all of your very days before
222970	224811	Thank you for watching!
308226	318850	The following live program is a special presentation of Orange Lounge Radio Orange Lounge Radio is presented in the TMI sound format
352750	354031	Oh, God.
354051	354632	Call me Daddy.
383727	387230	Orange Lounge may contain adult content.
387750	391553	Orange Lounge may contain many four-letter words.
392294	395376	Orange Lounge may contain a scene of nudity.
396117	402541	Orange Lounge may contain plenty of... Just kidding.
402662	406364	Orange Lounge Radio will not contain any of that in this episode.
406645	408306	Well, isn't that special?
412859	413680	We are live!
413700	415001	This is episode number 137.
441539	444680	For this, March the 27th, 2005.
445441	447261	Yes, it's Easter Sunday today.
447861	449022	We are still live, though.
449062	451443	You'd think we'd have somewhere better to be, like church or something.
451483	455464	But no, we're here to provide you with three hours of entertainment on this lovely evening.
456425	457285	My name is Rob Roberts.
457325	458366	You might know me as Sky.
458626	461567	Joining me, as always, my awesome, awesome co-host.
461907	463608	In this corner, the happiest bunny on the farm.
463888	465688	Say hello to Miss Jamie Summers.
465728	466609	You know her better as Stark.
466929	467269	Sakura.
467648	470530	Yeah, this is actually supposed to be a pagan fertility holiday, but oh well.
471770	474312	Blame those people in Italy.
476773	481456	Yes, DarkSakura, by the way, she's kind of the mother of the program.
481636	485098	She'll just tell it to you like it is, honestly.
485238	486759	But she does it because she loves you.
487440	488440	Don't let the attitude fool you.
488480	489341	Don't say the M word.
490582	493363	Some friends of mine and Dan brought their baby to our brunch.
493483	493503	I...
495860	497042	I need a hysterectomy
519246	522427	You know I've got to ask what you're building, but we'll talk about it when we come back.
522527	523187	Yeah, okay.
523387	524687	Are you going to do it on the cam, though?
524847	526188	Can they do it on the cam right now?
526308	528108	Well, right now I'm trying to make the mess.
528328	529128	Ooh, another one of those.
529649	532469	And I've been looking for this one piece.
532529	533549	He's piece hunting right now.
533569	539331	I have ten gallons of Legos, and honestly, finding four pieces in ten gallons is like a needle in a haystack.
539991	542691	I found three of the four needles, so I just need to find the last one.
542712	543332	All right, sounds good.
543352	544612	Did you find the marble and the oatmeal?
546676	550118	Say hello as well to our regular guest.
550939	556643	I mean, I can't say special guest because, I mean, damn, she's been here for like the past eight weeks, Nirvana.
556843	557763	She's a regular guest now.
557783	558384	DDR Angel.
559264	559625	Hello.
561046	561746	How you doing, Angel?
562466	562887	Pretty good.
563007	563787	It's wet outside.
564568	571032	Yes, it's raining here in lovely Sacramento where we based this show, but as Jamie said to me last week, you call that a storm?
571553	572093	Weather wimp?
573134	573294	Yeah.
573314	573634	Yeah.
574818	577823	Hey, you know, all I said was it was raining outside.
577843	578344	That was it.
578725	579687	I didn't say it was horrible.
579727	580288	It's just wet.
582331	582712	Alright.
583273	584175	It is wet, but anyway...
585317	612604	We're high and dry in here and we've got plenty of stuff to talk about tonight We've got some general video gaming news, of course your favorite segments, how was your week, how was your day We're doing a giveaway tonight, we're going to give away some stuff to a lucky listener So you're definitely going to want to be in on this and you can win a prize And that prize is not a 10 gallon of Legos No, it's not 10 gallons of Legos, it's something people might actually want And we're having another guest who's currently on his way with something neat Pie?
613185	614405	No, dammit
615165	616346	I can't eat this, though.
616666	618187	Yes, your fiancé is on his way, yes?
618347	619888	Yes, with a something.
620008	621049	I'm excited about this.
621069	621809	We'll have to talk about this.
621869	623290	It's his new appendage, damn it.
623330	625552	Except this is not for giving away.
625732	626012	No.
626192	626453	Yeah.
626873	627493	Hell no!
628394	628674	Alright.
629174	629595	Was that the door?
629615	630935	I don't know.
631816	635338	I'm... Oh, it's probably the Legos screwing with me.
635378	635719	I don't know.
636099	636379	Anyway...
640239	642501	We'll get to it right after a quick break.
642541	645963	Featuring some music this first break from 2DX Nightstyle.
646063	646924	Brand new game.
646964	652708	We talked about it a little bit last week, but I think a lot more people are starting to actually get into it and play it this week.
652808	655810	So we're going to celebrate a little bit by playing some music from Nightstyle.
656070	661654	We will tonight during the show, not this break, but a little later on, play the brand new consumer tracks.
661674	664296	We're going to premiere those here on Orange Lounge Radio.
664516	667698	And I understand we may have some new listeners tonight.
668079	669760	So hello to you new listeners.
670280	675203	And we'll tell you why that's happening, why we're expecting an increase in visibility, if you haven't already heard.
676184	678485	Very strange news.
679085	680666	It's exciting, but it's strange.
680746	686990	Strange things are afoot at Circle K. Yeah, strange things are afoot at Circle K slash OLR Studios.
688351	689392	We'll talk about that when we come back.
689412	697857	I'm sad if we have to broadcast from the Circle K. We should broadcast from the Circle K. I'm going to see you live from Circle K, and I'm not even supposed to be here today.
699409	701071	Alright, we'll be back after this.
701091	704395	We're going to start it off with some Ram with Act.
704876	707099	We'll be back after this with more Orange Lounge Radio.
707139	708100	Hey, join our chat room.
708941	710964	www.orangeloungeradio.com Click on chat.
735274	741421	I'm saying your birthday, I'm saying you won't run away I'm saying you'll be the one saying it to you
775490	776314	Thanks for watching!
825080	825841	Thanks for watching!
1100758	1101439	Thank you for watching!
1131926	1132288	Thank you.
1171697	1172264	Thanks for watching!
1197373	1201695	Orange Lounge Radio is proud to present a celebrity interview.
1202555	1204196	Can you introduce yourself for our listeners?
1204656	1205496	I'm Miss Cleo.
1206036	1207637	Oh, it's great to have you on the show today.
1207977	1209117	Hello, how are you today?
1209617	1210558	I'm great, thanks.
1210738	1211758	Did you have a question?
1212178	1218081	Well, yes, actually I wanted to know... Can I please have your first name only and your birth date, please?
1219201	1223803	Uh, well, no, I actually just wanted to know what you thought of Orange Lounge Radio.
1224063	1224903	Alright, go ahead.
1225305	1228486	Well, what do you think of Loki, one of the three hosts of Orange Lounge Radio?
1228826	1229727	Is he incarcerated?
1230367	1231707	Uh, actually, no, he's not.
1231767	1234008	But what do you think of the ever-ranty DarkSakura?
1234168	1235449	Hi, dear, how are you?
1236029	1236749	I love you.
1236989	1238490	I see you two must know each other.
1238590	1239890	Well, what do you think of Sky?
1240190	1242131	Did he used to play football when he was in high school?
1242371	1243812	Well, actually, no, he didn't.
1245032	1246893	Well, what do you think of Intern Zero?
1247353	1250674	I want you to really remember the pill, all right?
1251204	1253166	I'm seeing some forgetting, possibly.
1253466	1256428	And I'm seeing a new baby in the next three months.
1257149	1257549	Right.
1257869	1260772	Okay, well, thanks for being on Orange Lounge Radio today.
1260932	1265976	Um, I don't mean to sidetrack your question here, but who are all of these nosy people?
1266236	1269559	Outside influences I'm seeing around you by the moon card.
1269719	1270660	Get away from me.
1273182	1278006	Orange Lounge Radio, helping to free your mind and spirit.
1278486	1279307	I'm Miss Cleo.
1279687	1280348	I love you.
1282611	1289037	We are back here on Orange Lounge Radio live on this Easter Sunday, March 27, 2005.
1291539	1294002	Happy Easter to those of you guys out there who celebrate it.
1294022	1296404	To those of you that don't, happy Sunday.
1296544	1297505	Hope you got candy anyway.
1298866	1302250	We're here doing our thing here on Orange Lounge Radio.
1302770	1304632	Hello to anybody who might be new to our program.
1305313	1306514	DarkSakura, DarkSakura, DarkSakura
1325825	1326767	Thanks for watching!
1340478	1342599	So we went to the ceremony, and we lost.
1343899	1347420	It was a station that played porn music all day.
1347460	1349141	Yeah, it was a porn station.
1349461	1352702	It's certainly something you wouldn't hear on AM FM radio all day, so it makes sense.
1354263	1354803	So there was them.
1355523	1358624	So this year, we got nominated for that award again, thanks to our listeners.
1359084	1359905	Well, guess what?
1360365	1361465	We also got nominated.
1362766	1367507	I don't know how this happened, but we got nominated Broadcaster of the Year.
1368388	1369428	Us, Orange Lawn Radio.
1370086	1372148	And we have our personal ninja to thank for that.
1372548	1376291	Yeah, this little dorky station dedicated to video games.
1376511	1384257	Half the people on Live365 probably don't even... No, three quarters of the people on Live365 probably don't even know what DDR or Bomani is.
1385185	1385685	D.D.R.
1385746	1386666	is a type of Ram.
1407850	1410132	So we're definitely going to the awards ceremony again.
1410412	1415096	If you guys want to attend, we're going to post the information on their website.
1416257	1419820	There were not a whole lot of fans last year of stations.
1420280	1427847	So I think if we were not only to go ourselves, but to get other people, like a whole little entourage to be coming to the awards ceremony too, that would kick butt.
1428227	1434072	So you can come to the awards ceremony and you can watch Dark Sakura and I drink like we did last year.
1434092	1434712	So it'll be fun.
1435033	1435253	Yeah.
1436638	1438199	I need to just start doing vodka shots.
1438219	1440180	That way I'll be able to stay coherent longer.
1441041	1444543	Yeah, so actually we had a good time at the award show last year, so I'm looking forward to doing it again.
1444984	1447766	We're certainly not expecting anything.
1447786	1451468	We're nominated against some pretty powerhouse stations in Broadcaster of the Year.
1452889	1453990	Just some really good stuff.
1454030	1456532	Some well-respected folks in the community.
1456552	1462376	I think there's a really popular rock station and a couple regular radio stations that went to the internet.
1462516	1464177	I think there's an oldie station as well.
1464697	1465938	All really great stations.
1465998	1470080	So we're just like shocked that we're even in that category.
1470400	1476022	To take this station about video games and put it amongst these other four really, really great stations.
1476082	1477763	It's just like, damn.
1477883	1479084	We win at the internet.
1479504	1481145	We totally just won at the internet this week.
1481225	1482525	So we're very excited.
1483045	1484786	So thank you guys so much for your help.
1485286	1488808	Of course, if you want to vote for us, hey, we would love it.
1488948	1490029	So check it out.
1490069	1491049	There's a link below.
1491799	1502205	On our website, www.orangeontario.com, there's a link there where you can go and you can vote not only for the Broadcaster of the Year, but also most likely not to hear on AMFM Radio.
1502585	1508568	And I think we're up against the Pokemon Radio and, I don't know, there was a bunch of others.
1508728	1514311	The Pokemon one sticks out in my mind because I've played Pokemon and I have Pikachu dolls up here, so.
1515332	1516733	Anyway, that's kind of fun.
1517653	1519834	So, hello to those of you guys who are new to this station.
1520275	1520995	Hope you enjoy it.
1521610	1529593	This is the live three-hour show we do every Sunday night where we talk about not just music, video games, but really over the past two and a half years we've been doing it.
1529633	1536115	It's just mutated into a show where we're just kind of sitting around, a bunch of geeks that are into video games, just talking about what's up.
1536475	1539016	So we always start off the show by doing a little segment called, How was your week?
1539056	1539697	How was your day?
1540217	1541297	Where we answer that question.
