start	end	text
666	27175	Orange Lounge Radio To Go Edition, week of March 14th, 2005 And now, the Orange Lounge Radio To Go Edition Your internet radio home for discussion on rhythm and music gaming And all the news on video games that don't suck And now, here are your hosts, DarkSakura, Sky, and Loki Hello, one more time everybody Welcome to the Orange Lounge Radio To Go Edition
27967	34769	Your home for all that news on video games that don't suck, and well, some that do, because it just sneaks in there sometimes.
35209	37249	My name is Rob Roberts, you might know me as Sky.
37310	41491	Joining me as always, my awesome co-host, say hello to DarkSakura, Jamie Summers.
42611	44531	Sakura.
45352	46352	Sakura.
46392	46992	Sa.
47112	47632	Sa.
47652	49393	Hi.
49653	51913	Say hello also to Loki.
52834	55974	I am referred to as a tsunami to these gummy bears.
57135	57655	How so?
58120	61942	Because I've already eaten so many of them and taken their lives.
62542	62882	I see.
63983	65824	Three pounds down since last week.
66484	67384	That's a lot of gummy.
68385	69545	Have you thrown up gummy yet?
69825	70006	Nope.
70366	70706	Alright.
72207	74228	Alright, let's get into it.
74448	76128	What kind of games have you guys been playing this week?
76509	77109	DarkSakura?
78830	83492	I played a little Final Fantasy XI, like maybe for ten minutes.
84201	86362	I don't know, I did some significant play earlier in the week.
87843	88724	Lots of Tekken 5.
90045	91325	Got to see all the endings now.
92226	94988	Ganryu's ending is hilarious.
96108	97729	That's really it.
98830	101652	Alright, so a little more Tekken 5 for DarkSakura.
102672	104113	Jamie, er, sorry, Loki.
106095	109817	Parodius, I played that for a little bit on the main cabinet.
110938	111438	And, um,
112125	114327	The rest of the week was just Final Fantasy XI.
114928	116869	Lots and lots of Final Fantasy XI.
119011	120152	Same old theme going on.
120192	121353	Why Parodius?
122054	122354	I don't know.
122775	123115	Why not?
123615	130301	I played Aliens vs. Predator last week, and I'll play probably another game, because I have to get my money's worth out of this cabinet.
130802	134265	And to put it this way, that's $3,000 worth of quarters.
135166	135466	All right.
136709	163943	I decided to treat myself to some new video games this week so I went out shopping the other day and I picked up a copy of Zelda Minish Cap because I've been meaning to get that for a long time so I have that for my DS now and yes I know that Minish Cap is a Game Boy Advance game but you know what my DS is my Game Boy Advance right now because it doesn't need up batteries like the Game Boy Advance does because you just plug it in and all that so I'm loving the Minish Cap right now I think it's a great game I love the 16-bit
165197	167079	Zelda game, of course, linked to the past.
167480	170763	So, I think that Minish Cap kind of invokes a lot of that old stuff.
170783	174066	But the cool thing is, they take a lot from, like, Ocarina of Time.
174086	179252	Like, they take a lot of the music, they take some of the new enemies that were in there, like the Deku nuts and stuff like that.
179312	181154	They show up, but in 16-bit form.
181474	182475	And I just think that's so cool.
182515	185719	And I like the puzzle element of turning small and all that stuff.
186339	186820	Pretty good game.
187532	197720	I also picked up, because it was only $10, because it's kind of an older game now, but I picked up a copy of Phantasy Star Online on the Xbox, because I guess we just needed a new MMO to talk about on this program.
197740	201423	And I know Jamie used to play PSO a long time ago, but you stopped, right?
201463	205206	My characters are still... I think I just hit V-Hard.
206066	210630	So, if you want to help leveling, I've got people who'll help you level.
211210	211471	Okay.
211731	213252	I mean, and we've got stuff for you.
213712	216314	We have Al Rappi's, which you're not supposed to have.
217702	218503	Alright, sounds good.
218583	219043	Maybe, maybe.
220024	224246	I kind of liked Phantasy Star Online because it reminds me of a 3D Diablo.
224266	225487	That's kind of why I like that game.
226588	227508	I don't know.
227528	232031	I thought about playing it again because I actually do have it for the Dreamcast, but I gotta cheat.
233852	234393	That's what I do.
234413	235954	That's the only way you can play games is to cheat.
236194	238936	Don't you think that cheating in MMORPGs is unethical?
239156	239336	Nope.
240817	241097	Alright.
241590	245273	Well, we'll start off some gaming news tonight with some news about an MMORPG.
245373	248615	Blizzard said they were going to do this for a long time.
248655	249376	They finally did it.
249396	256401	They closed over 1,000 accounts related to gold farming on World of Warcraft and character sales.
257482	265608	Blizzard says, Over the recent weeks, we have been investigating the activities of certain individuals who have been farming gold in order to sell it in exchange for real world currency.
266068	269671	After researching the situation, we have issued permanent suspensions to over 1,000 accounts.
271292	272753	that have been engaging in this practice.
272813	279537	We do not condone such actions and will take decisive action as they are against our policy and damage the game economy as a whole.
279997	284900	1,000 World of Warcraft players get in the boot, which should hopefully speed up some of those servers.
285180	285841	So, I don't know.
285861	287422	What do you think about this, Loki?
287462	290864	I know you have a strong opinion on buying stuff in-game with real money.
291824	293945	I don't have a problem with it, but I think it's a good idea.
294366	294706	Why not?
295367	303470	That Square Enix is always threatening Oh, we're gonna do something You watch, one of these days we're gonna do something Well, didn't they ban like 700 people?
303510	307872	But that was more for harassing players No, it wasn't 700 people, it was 80 people I'm sorry, 80?
308352	313714	80 people, 80, over the, over And this is over, like, you know, what, 24 servers?
313754	325079	No, wait a minute, I thought it was like 800 And then when you went across the number of servers there were It was like maybe 20 people a server or something No, it wasn't anything Weird And all the guild sellers are still there Oh, yeah
326616	329537	DarkSakura, any opinion you have on buying and selling?
329557	330557	I wouldn't do it, honestly.
330877	336418	I'd just be all cute in-game and have people, oh, I feel sorry for you, here's money.
353081	356046	So you would like to be the equivalent of an MMO bum?
356066	356987	No.
357728	364839	I'm actually going to stop selling my crystals so that I can make lumber and give people wood.
367263	367704	There you go.
369299	383472	I was thinking if you got desperate, you could start turning tricks and MMOs for De Niro, but that's what's already going on in Sims Online, from what I understand, is that Sims Online just turned into a giant Vegas, so that's why nobody's really playing it.
383752	386274	They don't have emotes for that yet in Final Fantasy XI.
386575	387696	What, turning tricks?
388136	388416	Yeah.
388516	389137	Just you wait.
389657	392360	Slash Pizza was only the beginning for these MMOs.
393427	394688	DarkSakura, DarkSakura
412564	414305	And sure enough, here it is.
414365	415006	It's coming true.
415486	420589	They've announced that the next console, the Revolution console, is going to have Wi-Fi.
420889	425472	And I could swear this was just last week when I was saying it would connect to your DS via Wi-Fi.
425492	427173	They would be stupid not to put it in there.
427253	429874	This was months ago that we've announced this.
429934	431615	It was months ago that this was going to happen.
431695	436158	Also months ago, I mean... Well, we speculated it, but now it's official.
436218	436878	Oh, come on.
437158	438179	We knew this was going to happen.
438259	439019	I'm just saying.
439600	441541	There's a thin line you've got to draw there, so...
442958	445561	Certainly no big surprise there, but here's the other interesting part.
445981	448844	Again, we've been speculating this for quite some time now.
449304	453488	Nintendo's announced that the DSs are going to be going online.
453928	462617	So just like you go into a Starbucks and you have a Wi-Fi hotspot type place, even if you have a hotspot in your house with Wi-Fi, now your DS can get on the internet.
462637	467321	See, but I thought those spots you had to pay for, or you had to have some sort of password to get into them.
467441	470722	Well, Nintendo, now we don't know the details on this yet, so maybe this could change.
471082	474343	But Nintendo is saying right now this is going to be a free service.
474603	475123	And you know what?
475163	477143	If it's just using the internet, it's already there.
477523	478864	Guess who's got Wi-Fi at home?
478964	479344	There you go.
479364	481204	So you're going to be able to use the DS on the internet.
481504	485625	Very first game that's going to support this, Animal Crossing DS.
485805	486906	I'm so happy.
