start	end	text
277	2858	Orange Lounge Radio To Go Edition, week of July 18th, 2005.
3158	13461	You're tuned in to the Orange Lounge Radio To Go Edition, your podcast home for all the latest video game news and gamer chat.
13741	17222	Now, here are your hosts, DarkSakura, Sky, and Loki.
18843	28546	Hello, everybody out there in podcast land, and welcome to another edition of the Orange Lounge Radio To Go show, video game radio.
29093	29833	DarkSakura, DarkSakura
59178	60699	That's a good description.
60939	62641	Has the fan mail perked you up at all?
62781	64262	You get more fan mail than any of us.
64802	65443	You know what?
65603	67304	Wait, did you see that?
67324	68165	She just perked up.
68185	69526	All of a sudden, she's full of life.
69546	70286	She's like, yay!
70967	71487	Fan mail.
71928	76211	Well, I have this sort of complex about myself where I'm like...
77579	80960	Eh, that's nice, but I don't deserve it, you know?
81220	82061	You do, though.
82141	83901	You're a good gal.
83961	85442	I can't be the diva all the time.
85462	87863	I have to be modest on occasion.
88303	89723	Maybe I want to be the diva, dammit.
89743	90404	Somebody send me a fan letter.
90424	91264	You can't be the diva.
93291	93892	Oh, girl.
93912	95132	There could be only one.
95373	96233	There could be only one.
96313	98775	Yeah, I'm going to be the diva just tonight.
98815	101056	I'm kind of... All right.
101257	102818	How's the new Harry Potter book going for you?
102958	104059	I'm about halfway through it right now.
104239	106480	Dang, you people read that book very fast.
106500	108161	I haven't had a whole bunch of time to read it.
108201	110603	This is only actually the equivalent of four hours reading.
111203	111524	Wow.
112204	114646	So which Harry Potter book does he go through puberty?
115248	116249	DarkSakura, DarkSakura, DarkSakura
139079	139920	DarkSakura, DarkSakura
155780	171925	Quidditch Quidditch, whatever, Quidditch, Quidditch I thought it was kind of crap But I played one where Harry was just kind of walking around I think it was Azkaban, I don't remember But it was kind of cool, it was okay I kind of like exploring all the places and doing the stuff I just wish, you know what would be cool?
171945	183129	It would be like an MMORPG For the Harry Potter universe You know it'll happen I will be on that so fast We're going to talk about another MMO potential For lots of fanboys and girls tonight on the show
183928	184188	All right.
184769	185029	What?
185549	185849	What?
187590	189451	You're thinking the Oregon Trail thing, aren't you?
189472	191633	Oregon Trail, the MMORPG.
192694	194855	It's a reference to our three-hour show earlier this evening.
194875	196756	Which you should all be listening to as well.
196956	199298	One of our callers brought up Oregon Trail, the MMO.
199498	200278	It should be a great idea.
200298	202700	We're going to start an online petition and everything, so we'll see.
204341	208804	Speaking of online things, did you know that we got nominated for the Podcast Awards?
209064	213387	www.podcastawards.com Best Gaming Podcast.
213427	214027	How do you like that?
214127	215628	That's because we're very special.
215728	216289	Pretty cool.
216509	217549	I'm very happy about that.
217569	219351	Thank you guys who got us nominated for that.
219571	220772	If you want to go vote, you can.
220812	222873	Just head on over to that site and place your vote.
223173	223974	And you know why you're there?
224094	227816	Just the roster of nominees is like this who's who of podcasting.
227876	229617	So you'll find lots of great shows over there.
229737	230498	So go take a look.
231296	232557	Vote often, vote daily
259989	261450	What games have you been playing this week, DarkSakura?
262471	263011	Hardly any.
263492	268055	I played PSO once, and that's really about it.
268335	272938	Oh, no, I played Guitar Man today on my 50-inch widescreen HDTV.
273779	278262	It was like my entire range of vision was Guitar Man, and I suck at that game.
279703	283406	The Parapara level kicked my ass, and it's only the second level.
284824	286545	Guitaroman is a very strange music game.
286585	287145	It's very different.
287466	294690	The analog, like, in Guitaroman, of course, you're trying to play the guitar, and there's this one point where you move the analog stick very carefully, and you try to trace the pattern.
295350	296411	It's harder than you'd think.
297071	300494	At least for me, but maybe I just have a fat thumb or something.
300514	303415	It's my first time actually playing the game, and I've owned it for two years.
304716	304956	Wow.
305116	306037	I unwrapped it last year.
308032	309254	Thank you for watching!
323214	326076	Namco Battle Collection I've been testing out, which has been pretty cool.
327077	330880	Definitely got all your retro favorites in there, plus the remade ones are really nice.
331360	332961	Like the remade ones from the early 90s?
333462	336884	Like Pac-Man and Rally-X and stuff they had in the arcades?
337284	338465	No, these weren't in the arcades.
338485	341147	These were made specifically for the PSP.
341427	343789	They're really nice, they look pretty, and they play well.
344190	344650	So that's good.
344730	346171	I like retro upgrades.
346271	348052	I always liked Mario Lost Levels.
348293	348773	Or not Mario...
349033	350054	Mario All-Stars
366019	367480	It's with a K. Okay, good.
367680	369121	K-O-L-L-O-N.
369141	369361	Oh, good.
369581	370481	Because I could just see those chips.
370501	374103	I've been playing Colon, and it was pretty cool, and I've been trying that out and stuff.
374403	376424	Wait, wait, so a puzzle game you like on PSP?
376444	376604	Yeah.
376844	377465	Imagine that.
377625	379346	There's really a lot of puzzle games coming out.
379366	386289	We got bashed on Mercury and Smart Bomb, so... Well, Mercury sucked, and Smart Bomb was not even finished.
386809	388430	You know, whatever.
388570	389671	I mean, they just sucked.
389711	390011	But anyways...
390413	394295	I've been trying those, and then playing a little bit of Coated Arms and stuff, and it was pretty fun.
394835	398776	So, yeah, just trying out the PSP games and stuff, whatever I can get my hands on.
399737	400297	Well, go figure.
400317	402458	While Loki's been playing PSP, I've been playing DS.
402538	404158	I played two new DS games this week.
404699	414662	First one I checked out was Puyo Puyo, the new DS version of Puyo Puyo, which it kind of did... For those of you guys that have played Puyo Puyo before, you might have played it and not even known it, because it was called...
416713	424399	Sonic, or no, Dr. Robotnik's Magic Bean Machine on Genesis, and then on Super Nintendo, it was Kirby's Avalanche.
424739	425339	Woo, I remembered.
425399	426060	Kirby's Avalanche.
426560	428582	Both of them were just different versions of Puyo Puyo.
428902	435787	Well, they have this game now in its original kind of Japanese anime form on the DS, but they kind of changed the game a little bit.
435807	442512	They changed some of the mechanics, like they put fat pieces in them, like pieces that would usually be like, think of Super Gems from Puzzle Fighter 2.
