start	end	text
410	2953	Orange Lounge Radio To Go Edition, week of July 25th, 2005.
3074	14207	You're tuned in to the Orange Lounge Radio To Go Edition, your podcast home for all the latest video game news and gamer chat.
14468	17892	Now, here are your hosts, DarkSakura, Sky, and Loki.
19642	25804	Hello, everybody, and welcome to another week of the Orange Lounge Radio to-go edition.
25844	29386	This, by the way, if I've done my math right, is our 30th show.
29446	30146	Can you believe that?
30166	35688	We've been here every single week for about the past six months, a little more, seven months.
35908	38029	Ever since January, we've started this thing.
38089	40450	So thank you guys for sticking with us throughout this whole thing.
40470	42891	And, of course, hello to our new listeners as well.
42931	43851	We appreciate you guys.
44226	49270	Deciding to check us out and listening to our little program here about video games that don't suck.
49590	51952	Although sometimes we have to talk about the sucky ones too.
52333	54214	But just to warn you to stay away from them.
54674	56516	My name is Rob Roberts, you might know me as Sky.
56576	58557	Joining me as always are my awesome co-hosts.
59398	62040	Right over there, the one and only DarkSakura, Jamie Summers.
62320	62961	Yo, yo, yo.
63381	63802	What up?
64102	64682	Menchie Hat.
65783	66244	How you doing?
66424	67044	Menchie Hat.
67365	68986	What is the Menchie Hat for those that may not know?
69985	74366	It's a hat that looks like the top of Minchi's head for anyone who's ever watched Excel Saga.
74746	75386	Excel Saga.
76326	78467	Alright, and over there is the one and only Loki.
78947	79387	Yes I am.
79667	80087	I'm right here.
80467	80967	How you doing?
82008	82648	I'm doing good.
82948	83408	Sounds good.
83988	85508	Alright, let's go around.
85548	90849	We always like to start off the podcast letting you know about our gaming week and how we're doing in our gaming worlds.
91210	92710	So I'm going to start off with DarkSakura.
92730	93430	What have you been up to?
94330	97011	I haven't played much of anything except DDR at the beginning of the week.
97151	97871	Like one game.
99182	100523	What got you into DDR suddenly?
101363	103605	The fact that we were being filmed for the news.
105245	107146	Oh yeah, I totally forgot to say that.
107186	110828	Hello to anybody who might have seen us on the local news here in Sacramento.
111008	114110	That was my really cool jeans.
115731	117051	Oh yeah, that you saw in the article?
117111	118472	I was playing Silent Hill.
120673	125335	We were featured in a story on podcasting in the local news, so hello to anybody that found us through that.
125736	126396	Appreciate it.
127409	129309	Hopefully you weren't scared off by the way we look.
130290	133950	Or Loki saying, gosh, podcasting is fun.
135230	136331	Gosh, I'm an idiot.
136451	138131	Or his sound clip, whatever he got.
138451	141692	Yeah, let's cut it down to really something stupid.
142152	143192	What's the stupidest line he can say?
143292	144112	Oh, there it is, there it is.
144212	145212	Get it, get it, get it, get it, get it.
145452	146432	Got it, yeah.
147032	147432	I laughed.
147813	148373	Anyway, Loki.
148393	149753	Yeah, you laughed and he called me.
149933	150853	Oh, you're an idiot.
151373	153614	They made me look like a dumbass on TV.
154314	154694	That's funny.
155314	156154	And I watched him like.
157665	160586	IntelligentLicense IntelligentCube
174707	175588	Thank you for watching!
191861	193663	DarkSakura, DarkSakura, DarkSakura
212037	212958	DarkSakura, DarkSakura
232587	233727	But other than that, no.
234028	235288	Does it have orchestra music?
235328	237609	Because I remember Intelligent Cube had a very strange soundtrack.
237689	239669	It was all this big orchestra music.
239689	241770	It's got pretty good music in it, so it's decent.
242450	242930	More of the same.
243070	244871	But I've been playing that a lot.
245091	246812	And then, what was it?
246892	248532	Just recently I've been playing Peekaboo Poker.
249352	250053	Please.
250973	257395	On the Nintendo emulator, which is one of the three adult games for the...
258666	262968	Nintendo Entertainment System, and it's very craptastic.
263148	265229	It's by the same people that did Bubble Bath Babes.
265249	269311	Bubble Bath Babes and Hot Slots, so I have all three of those.
270143	271824	There are some winning games right there.
271904	276946	I remember seeing Bubble Bath Bays back in the day in a rental store, and I was like, I'm going to play that someday.
277426	278787	And I did, and I was disappointed.
279748	281208	Then I played Killer7.
281248	282809	I progressed through another two levels.
283189	287551	And there's these one Heaven Smile things you have to attack.
287571	289712	They have t-shirts, and it's cool because you can just shoot them.
289932	291333	Then they have Giant Smile.
291953	295835	This game right now, I thought progressing through it, I'd figure out what's going on.
296423	299965	The more and more I progress through the game, the less and less I understand what's going on.
300365	301065	But it's still fun.
301565	302406	So I'm playing through it still.
303666	303986	Very cool.
304026	304386	Anything else?
305047	305367	That's it.
306227	306867	My gaming week.
307228	310649	I mentioned this very briefly at the end of the last podcast.
310749	319232	I just got a new television because my old one, the RCA yellow thing was coming loose and so my video kept fading in and out.
319613	325355	So I just finally decided to upgrade my TV and I went over to a big warehouse type store
325697	328558	and I bought a 30 inch HDTV widescreen.
328838	330759	So now I'm all about the widescreen games.
330799	336221	I'm like, oh, I gotta go back and play all these games because they're gonna look pretty and widescreen and I gotta find the ones that have the good graphics.
336601	338922	So I thought, okay, I'm gonna play Halo 2.
338962	341223	That's a very pretty looking game.
342323	345605	So I got on Halo 2 and I've been downloading the new maps and checking them out.
345945	348906	And I also got on and decided to play on Xbox Live again.
349246	353087	Because they've been doing all these updates to the game lately, so I thought I'd see if it played any differently.
353407	357188	And for someone like me, who's a casual Halo 2 gamer, I can't tell there's been any differences at all.
357228	358048	Except for the new maps.
358128	359568	And the new maps, you know, good idea.
359808	361208	Keeps the game fresh, so that's good.
362269	366649	One thing I did realize, however, is that I am the worst Halo 2 player on the entire internet.
367149	368410	Seriously, I'm horrible.
368470	371150	I've played several games and my ranking hasn't budged.
371490	372430	That's how bad I am.
372891	374911	So, if you ever see me...
375566	375826	Halo 2 Halo 2
397642	399483	Let's get into some gaming news tonight.
399724	406609	And tonight I want to start off, actually I should mention, since I was talking about Halo 2, there actually was a new Halo 2 update this week.
407029	409431	They're calling it the Banhammer update.
409511	411052	Basically what they're doing is that
411448	413629	Thank you for watching, and I'll see you next time.
431673	432533	Thanks for watching!
450459	451020	and DarkSakura.com.
474830	480212	Cheating is not honored around here and we will ban your ass type things.
480612	483352	Obviously they don't use that kind of language, but you get the idea.
483412	488034	They're trying to put these little public service announcements that we catch you, we ban you type things.
488614	501217	They're just trying to curb the people that feel like they have to cheat to get ahead in Halo 2 because being the number one person on the Halo 2 leaderboard apparently wins you all this type of fame and fortune and all this stuff.
501777	503538	Every kid wants to be it.
503658	503958	I don't know.
504795	505495	I don't understand.
505555	506956	Why would somebody want to cheat on Halo 2?
507616	507936	It's fun.
507956	508456	Just to get ahead.
508756	509717	Nothing better to do.
509957	511297	It's fun to get away with it.
511617	513278	They use the internet for self-validation.
513718	517539	Just like people in Final Fantasy XI who are teleporting themselves around.
518299	520140	We have people on our link show that do that, actually.
521140	525742	Speaking of Final Fantasy XI, maybe for not much longer, because they actually had a patch this week.
526202	529183	Their patch actually had a little something to do with Chains of Promethea.
529203	533264	They actually added a little more to the story in Chains of Promethea, and they added some more
533612	537514	So basically they're trying to wrap up the storyline there.
537534	539295	43 megabyte download for PC users.
539355	540035	It's a pretty big quest.
540055	541616	I'm so glad I quit that damn game.
541656	542156	You know what?
542216	544517	Quit raining on the rest of our parades.
545077	546198	What, did you start playing again?
546618	547338	I'm thinking about it.
547638	549479	No, no, you said you played PSO with me.
549679	550860	I haven't played in a month.
551340	552441	No, no, no, PSO.
552661	553381	I'm thinking about it.
553401	554261	But I downloaded the patch.
555922	556683	But you haven't played the game.
556703	557403	I haven't played in a month.
557703	561885	Because the woman is yelling at me.
562335	563135	Thanks for watching!
572076	584144	Well, one thing that'll make the Final Fantasy fans happy, and this is actually something that made me happy because I've been waiting for them to do this for a long time, and it is something that is making me consider going back, but I'm not making any decisions until my work trips over next month.
584225	595012	But what they did is that they are going to have some of these items that were selling for tons and tons of Gil, the Leaping Boots, the Emperor's Hairpin, now they're rare EX items.
596293	599015	So Gil sellers can't camp them anymore for Gil, so...
599753	604274	Of course, they'll find other ways to make their money with the gil selling, but they're trying to at least curb that a little bit.
604334	605934	So, very interesting.
606315	611556	By the way, Squeenix, what we call Square Enix, they recently registered a brand new trademark.
611596	613736	It's called Treasures of Aturgen.
614396	617637	Hmm, maybe a new Final Fantasy XI expansion?
617837	618197	Who knows?
618217	620678	There was actually two names that were registered.
620978	621838	Oh, I didn't see the second one.
621858	622518	I only heard that one.
623158	624379	I can't remember the other one.
624959	625719	I'll have to look it up.
626058	626278	All right.
626558	632383	Well, either way, rumors going around that with the Xbox 360 release, we're going to see a new expansion pack anyway.
632763	634305	So, all right.
634365	636306	Yeah, yeah, yeah.
636426	636867	Cut it out.
637247	637687	All right.
639229	640930	Let's open up the old mailbag.
640990	643312	We'll get into something DarkSakura might be interested in.
643352	644413	We'll go to the mailbag.
644433	645994	I've got lots of good ones.
646174	648216	We got some good mail this week in the mailbag.
649016	651158	I got more than what I actually ordered.
652980	654241	Do you want to start off by reading one, then?
654261	655442	Or do you want me to go to one?
655482	655762	Go ahead.
656192	658213	Alright, I'm going to start it off with an email.
659053	661815	This one came in from Rob.
662475	666157	Rob wanted to follow up with something that we were saying about the Silent Hill last week.
666177	668097	We were talking about Silent Hill 4 last week.
668558	670198	And somebody had been dogging on Silent Hill 3.
670579	671159	I don't remember.
672259	674080	No, you like Silent Hill 3, right, DarkSakura?
674220	676060	I think it might have been our emailer was dogging on it.
676420	682662	But Rob wanted to say that the PC version of Silent Hill 3 is a gazillion CDs, but it's only $9.99.
684122	686963	Best of all, it contains the Silent Hill 3 soundtrack.
687383	689644	I bought the soundtrack and got a game for free.
690364	692444	It's a good way to check both out.
693024	699106	My response to him was if you buy Silent Hill 3 for the PlayStation 2, you get the soundtrack.
700003	700263	Really?
700643	700863	Yes.
701123	701944	But for PC it's only $10.
702564	703664	How much is it on PS2 right now?
703924	706085	It's got to be at least a great $10, right?
707445	712587	So either way, I like that when they throw in those bonuses like the soundtrack and things to get you to check the game out.
712627	713787	That is pretty cool.
714247	720749	And I just mentioned the other name that was out there that Square Enix registered was Scars of War.
721450	721750	Thank you.
722590	723710	That could be its own game, though.
724110	724491	Probably.
724751	728752	I also got another one from him talking about...
730660	741067	How is in Toys R Us the other day, and the six-year-old could understand that an M-rated game was for a teen and not for the kid, but parents don't seem to understand that?
741507	741767	Mm-hmm.
742247	743028	I think that's pretty funny.
744594	745855	In a very sad way.
746195	750157	Yeah, in a very sad way that the six-year-old understands the ratings better than his parents, certainly.
751578	757142	I wanted to read another email here that came from... Let's see, who was this person?
757402	759583	TheBrainTrust was the person that sent this email.
760123	762685	And he was actually talking about the hot coffee mod.
763525	766027	He talked a lot about that in the beginning of his email.
766047	771670	And he had an interesting perspective on that, basically, that he thought that video games overdo it sometimes.
772891	773571	and DarkSakura.com.
802092	803773	Tell that to the fundamentalists.
804233	807575	To that I say, you're right.
808596	819262	When we're kind of poking fun at the whole thing and we're saying that Christians think that these games are evil, I'd like to think that usually we preface it by saying that it's
819813	821894	The extremists we're talking about in this case.
821914	824196	The ones who actually publicly make the complaint.
824336	825417	The 700 Club.
825557	830400	Not every Christian is a crazy, foaming at the mouth, like crazy, I'm going to ban games.
830420	832521	Like the morons behind the Chick Tracks.
833302	837805	You know, whoever has succeeded Jerry Falwell in his camp.
838645	840246	You know, the fundamentalists.
840346	848231	And I have some good friends who are Christians, and I'm not, you know, I personally am not into that religion, but I have no problem being a Christian.
848251	848952	I went to church today.
849940	850440	There you go.
850740	854161	Besides, it's not really hip to make fun of Christian people.
854201	856382	It's hip to make fun of Scientology.
856562	857182	Oh, yeah, that's true.
857202	858402	We have a new religion to be making fun of.
858422	859923	It's always been funny to make fun of Scientology.
860323	873946	In all seriousness, and you can say this about any group of people, whether it be a religious group, an ethnic group, a, I don't know, whatever you come up with, a group of anybody, gamers even, there's always a few bad apples that ruin it for everyone.
873986	877107	So when we poke fun, we're only poking fun at the extremists
877688	879990	Obviously, there's plenty of great Christian folks.
880130	884654	I have friends that are Christians, just like I have friends that are Buddhists and friends that are other religions.
885154	893240	And the great thing about the country where we live in, playing the anthem, is that you can have freedom of religion and choice and all that good stuff.
893260	894181	But not for much longer!
896763	898184	Yeah, freedom of choice, but the government knows better.
898204	899925	Remember, keep voting in those conservatives.
899966	901307	That'll be gone real quick.
901327	904189	Don't start the political thing or we're going to get tons and tons of emails.
904309	905250	I'm not, I'm not, I'm not.
905270	906931	I watched Outfoxed last night.
907810	909782	You got another email you want to read, DarkSakura?
910345	911150	I lost my place.
911989	914270	I got another one then, if you don't have one.
914691	915231	Keep going.
915591	916572	I wanted to read this one.
916612	917272	This is cool.
917312	924836	This was from a guy named Chris, and he actually works on a site called A Society Wildcard.
925476	934181	He wants to say, I wanted to thank you guys for providing an excellent, entertaining, and informative podcast amongst the mediocrity and crap that is swimming out there in the podcast ocean.
934561	935262	That's quite a compliment.
935302	935902	Thank you.
935922	936462	That's very cool.
936482	939544	That's no way to be talking about Governor Schwarzenegger's podcast.
940404	941725	Thanks for watching!
956637	962883	Um, so please, um, make sure you subscribe to the show via iTunes or via iPod or some other form.
963263	966827	Don't rely on necessarily, um, Podcast Alley.
967487	973132	Although it's a great site, I'm not going to knock Podcast Alley, it's a great site and we have a lot of great people who have voted for us over there as well.
973733	973793	Um,
974782	981143	It's just really, really big, and they don't have time to work on each little individual podcast and its problems.
981223	982704	He's given us a plug on his show.
982724	984464	I think it's only fair to do the same for him.
984724	985304	Absolutely.
985364	986084	He's got a show.
986284	986724	You want to do that?
987004	993426	If you go to thechrissshow.blogspot.com, his podcast is available there.
994446	994766	Sounds good.
994986	1001067	And he says he's a filmmaker, so I just want you to know that if you need a good actor, I do all my own nude scenes, just so you know.
1003220	1004522	I can do voice acting.
1004642	1008126	I have my kick-ass one-liners like podcasting.
1008787	1009548	It's so much fun.
1010789	1012531	Alright, you got any more emails for us, DarkSakura?
1012551	1013132	We'll do one more.
1014213	1015515	I know I sent you a bunch.
1015535	1017798	I think we got most.
1017858	1018599	Oh, here was another one.
1018939	1019299	Here's one.
1019440	1019920	I'll read this one.
1019940	1020581	This will be the last one.
1021142	1021242	Um...
1022495	1025217	This one comes to us from Brian in Michigan.
1025917	1028819	And he says he's been listening to the podcast for a few weeks now.
1028879	1029200	Thank you.
1030380	1033602	And he enjoys the discussion and our thoughts on the news that's interesting.
1033642	1035324	He likes the fact that we kind of talk about things.
1035364	1036925	We don't just kind of report, report, report.
1036945	1037365	So thank you.
1037385	1038005	We appreciate that.
1038686	1041027	Also, another vote for the Drunken Loki episode.
1041188	1041688	He liked that.
1043629	1043869	Anyway.
1043889	1044590	I have one more.
1047034	1048195	Oh, no, I want to say the rest.
1048215	1049336	There's another part to this here.
1049757	1050918	He's got a suggestion for us.
1050998	1054261	How about some discussion on popular mods for PC games?
1054761	1058365	He says, I don't think mods get enough airtime, and there are some great ones out there.
1058685	1064430	Let's also not forget how many mods have become full games and how many modders have received jobs in the industry.
1064951	1065791	Very interesting point.
1065871	1069355	I have to admit, unfortunately, I don't play a lot of PC games.
1069435	1071557	I do most of my gaming on console.
1072097	1074299	Not that I don't respect a lot of PC games out there.
1074339	1080124	I'm actually really looking forward to Civilization 4, which, by the way, is supposed to be very mod-friendly.
1080384	1084667	They're supposed to be building this whole programming language, and they're going to make it very mod-friendly.
1084707	1085588	I think that's very cool.
1086129	1088511	Loki, you would probably know more about the modding thing.
1088971	1090572	Why don't you talk about the PC mods so much?
1090632	1093254	Well, I don't play a lot of PC games anymore.
1093495	1095096	Honestly, what I've been playing...
1096132	1097433	Maybe Grand Theft Auto a little bit.
1097593	1098854	I have the hot coffee mod.
1099094	1111304	I haven't actually played the hot coffee portion because getting the damn girlfriends to actually understand you and like, you know, you have to take them out on dates and it's really hard because they want to go do drive-bys and they end up dying a lot of times.
1111324	1113906	They get shot in the head and you're like, oh, your girlfriend's dead.
1114226	1115507	Oh, damn.
1116207	1116928	So I don't do that.
1116988	1121571	Instead, what I do is I download even more mods like the spider car mod where you can drive cars up walls.
1121611	1125014	Just crazy stuff like actually doing my own modding where you just
1125582	1127763	Adjust the aspects of different cars and stuff.
1128703	1129724	But there's some pretty cool ones.
1130124	1139327	There's one for, I think it was Unreal or Quake, the Enter the Tube or whatever like that, the Penny Arcade mod that they had for that.
1139388	1140108	That was pretty cool.
1141748	1145650	There's a lot of mods out there, but unfortunately, I don't play a lot of them.
1145830	1148351	It's just not in the budget for us to be getting a lot of PC games.
1148571	1152673	The last mod I ever did was Gatchaman Quake.
1154358	1154898	That's old.
1154918	1156720	Quake was almost 10 years ago, so it's old.
1157120	1161162	Quake Rally, where they turned that game into a racing game.
1161483	1165045	But some of those like that get adopted and get huge followings to them.
1166446	1175011	If any game publishers out there want to send us some free games, and we will definitely look into how the internet is modding your game on the PC, we'll certainly talk about it on the show.
1175732	1177593	Drop us an email, togo, T-O-G-O.
1178053	1179154	at OrangeLingerie.com.
1179254	1182455	And you should do that anyway if you have any general comments on the show.
1182495	1183555	You got one more email for us?
1183816	1187817	We had one from someone named Spencer just talking about the music games.
1188678	1191379	Wanted our opinions on Rockstar, Red Octane, Mad Catz.
1192099	1193980	And he's apparently an Indie Group fan.
1194280	1198682	But I have to say that if you really want our true opinion on the music games, you should probably check out our live show.
1199252	1201554	That's true, we do talk about it for three hours.
1202175	1204357	Well, that's kind of a loose term.
1204377	1205738	A three-hour train wreck.
1205798	1207900	We talk strictly about the music games.
1207940	1215927	We do do a live show on OrangeLawnRadio.com for three hours every Sunday night, and you can hear Loki really rip on In the Groove, because he doesn't care for the game.
1216788	1220331	And I will second that, because In the Groove is kind of, but...
1220922	1223304	I, on the other hand, I'm not bothered by In the Groove.
1223344	1226485	I think it does some good things for the dance game community.
1226706	1238813	For those who don't know what In the Groove is, it's kind of controversial in the music game scene because it was a game that was made by fans of Dance Dance Revolution who were sad to see that Dance Dance Revolution stopped.
1239333	1239974	and DarkSakura.
1259065	1260606	Basically, it's just very controversial.
1261426	1263727	I like In the Groove somewhat.
1263787	1265647	I like some of the things that it brings to the table.
1266027	1268708	I like some of the music in the game.
1269028	1272790	I think Mines, when used appropriately, is an interesting new twist on the dance game.
1274070	1278632	But there's a lot of things I don't like about it, and a lot of it has to do with the online community.
1278692	1288555	I hate to say it, but I just really hope you're not one of these guys that's online saying, you know, oh, DDR is dead and DDR sucks because In the Groove owns everything.
1289025	1294487	Okay, In The Groove does one-up DDR on some things, but... It would not have existed without DDR.
