start	end	text
442	3483	Orange Lounge Radio To Go Edition, week of July 11th, 2005.
3643	14045	You're tuned in to the Orange Lounge Radio To Go Edition, your podcast home for all the latest video game news and gamer chat.
14365	18186	Now, here are your hosts, DarkSakura, Sky, and Loki.
19246	21606	Hello, everybody, once again.
22227	29208	Welcome to the Orange Lounge Radio To Go Edition, that podcast dedicated to video games that don't suck.
30006	30687	The One and Only, Loki
58410	61192	Yes, I am here and I'm sober this time.
61292	62072	Yes, you are.
62152	63733	How are you feeling after last week's show?
63773	64314	I feel fine.
64474	69577	You know, after, really, you know, the next day I woke up, I did not remember the podcast.
69817	73659	I remember doing a podcast, but I didn't remember anything from the beginning to the end.
73980	77642	So I actually had to listen to the podcast to figure out what I said.
78240	79981	and what I said was basically a lot of rambling.
80361	86123	But when I wasn't repeating myself three times in a row, I was pretty... But you always ramble.
87263	87784	More so.
89124	89804	It was pretty bad.
90465	92045	You were very random and it was hilarious.
92085	93746	We got some concerned emails.
93786	96367	I want our listeners to know he's okay.
96487	96987	I'm okay.
97287	101649	What happened was I drank a little bit more than I thought I actually had been drinking.
102011	103192	Don't go the whole way, like Loki did.
129298	130278	Oh well, lessons learned.
130318	132359	It's a good thing you didn't end up going to the hospital, young man.
133439	136540	Seriously, I was thinking that you might have had, like, alcohol poisoning.
137481	139601	Well, he did to some extent, because that's what causes you to go bleh.
139621	142943	Well, yeah, but I mean... Anyway, let's move on to the games.
142963	143983	Like that chick on The Real World.
144923	146044	I don't watch crap.
146204	146484	Come on.
146504	148885	This is a long time ago, and I caught the first episode by accident.
149385	150345	I thought you didn't watch TV.
150365	151305	This is a shocker to me.
151786	152986	This was a long time ago.
153086	153686	Oh, okay, okay.
153766	154787	And MTV, nonetheless!
155047	155387	No, I know.
155487	155867	I understand.
156445	156705	DarkSakura
177702	180564	I've been playing Buy the Washer and Dryer and Refrigerator game.
181445	184127	You need to get a Game Boy or something to play.
184147	186909	I know you probably have a Game Boy, a WonderSwan.
186929	187829	They're in boxes!
188790	192273	But we did buy a 50-inch widescreen HDTV.
192533	192913	I remember.
192953	194474	You briefly touched on that last week.
194494	196295	This is sexy.
196516	197516	How do the games look on it?
197877	199298	We haven't hooked anything up yet.
199618	200599	They're in boxes!
200899	202160	Where are your priorities?
203000	206283	My priorities have been going to work...
207572	210455	and buying a washer and dryer so that I don't have dirty clothes.
210636	211336	Fine.
211356	216082	And a refrigerator so that I have food that doesn't go bad, that I can't eat any of.
217363	218024	Fine, fine.
218624	220086	Gamers gotta have priorities too.
220146	221768	Let's find out then what Loki's been up to.
221788	222549	What have you been up to, Loki?
222629	224071	I've been playing a lot of stuff, actually.
225152	228736	The first game I started off with this week was Mercury for the PSP.
229677	231720	and I'm happy to say it sucked ass.
231740	232681	Really?
233182	235405	And it was a complete disappointment.
235966	237668	It's not what you think.
237808	240332	It's a puzzle game, but I was bored.
240652	243216	It was just completely retarded and I was just...
243752	247074	Thank God, you know, I was borrowing it and not buying it.
247535	250016	That's two puzzlers now on PSP you haven't liked.
250156	251317	And it's the same thing.
251477	252718	Lots of load time also.
252938	254619	It's like, what the hell's wrong with these people?
254900	257021	But it sucks, so don't buy it.
258162	261344	Then I played Coded Arms for the PSP.
261844	264946	PSP's first first-person shooter, and it's awesome.
266067	266968	It's really awesome.
267408	272892	The controls, they tried to do the best they could at the PSP, being that it only has one analog stick, so the other
273444	278566	You know, looking around is used with the four buttons, which isn't quite good.
278906	281688	It's not as smooth as I would have liked it to have been.
282188	285309	But, you know, it's the best they can really do for the PSP.
285449	286430	So they made the best of it.
286470	288150	But other than that, it's okay.
288471	291332	I wish there was another analog stick on the PSP, then it would have been perfect.
291732	293913	What makes it so great, then, since you're only complaining about the controls?
293933	295053	Just the graphics are really good.
295134	296734	The game's just put together really well.
296894	299856	I was surprised on how well the graphics were.
300036	302617	It looks like a lot of fun, actually.
304597	309558	The other game I played was Puzzle Bobble for the PSP, which is a Japanese import.
309678	311499	Not telling you how I got that one.
312639	315740	Just like Puzzle Bobble, no surprise there.
316200	319460	It's every system's mandatory Puzzle Bobble release in one way or another.
319680	320080	It's good.
320621	324721	I know DarkSakura's going to yell at me for this, but a lot of you folks know it as Bust a Move.
326562	327922	Puzzle Bobble.
328342	332103	I'm just saying, the American name was Bust a Move despite how you feel about Bust a Groove.
332864	333444	and all that stuff.
333544	338127	Now, moving away from the handheld systems, I bought Killer7.
339067	339568	It's great.
339588	340928	It's just a very psychotic game.
341388	345271	The storyline, the game, it seems very anime-like to me.
346291	346851	What's the setup?
346951	350713	The setup basically is, I mean, they don't really tell you much in the beginning.
350853	352334	You're this group of assassins.
352394	357457	Basically, this guy, Harmon Smith, he's this wheelchair-bound assassin who has...
357864	358265	Thanks for watching!
371016	386029	There's, you know, you're not really sure if, you know, he's in the, if it's in the physical form or not, and what they make you, what they kind of lead you to believe is that you yourself, the player, are another one of his personalities, which is great.
386310	391194	So that was really neat, and it's just, the storyline's very rich and just like full of
392243	393785	I don't know, a lot of detail and stuff.
393825	396267	And I've only played, you know, to the second level so far.
396587	399449	And there's a lot of really crazy shit in there.
399510	401191	I mean, like, they're laughing.
401271	406676	The main villain or the enemies that you encounter are called these things called Heaven Smile.
406936	408117	And they look like these zombies.
408157	411980	And they have these giant, like, grins on them.
412020	413461	And they just go, ha, ha, ha.
413622	414262	And they laugh.
415163	416924	It's like a weird laugh.
417065	418085	And then they've got, like...
419444	425907	You shoot them and you collect the blood from them and you use the blood to... It's like that one game, Nano Breaker.
426167	426607	Sort of.
426948	427688	Oil, sorry.
428028	430189	Sort of, but this is actually blood.
430970	432070	It's really strange.
432290	433731	The whole game is very psychotic.
433751	434971	How's that graphical look?
435011	436892	It's good.
436912	438953	It's all cel-shaded, but it's done really well.
439233	442655	The cutscenes are in anime.
443075	444116	It's really interesting.
444516	446757	They give you a lot of background about the characters and stuff.
447168	449549	But the whole game, I still don't really know what's going on yet.
449589	451149	And that's the whole point.
451369	453190	You feel psychotic playing this game.
453270	454330	So do you recommend this one?
454370	454871	Oh, yeah.
455051	456171	It's a very different game.
456231	459532	It's got a storyline that's about as deep as Silent Hill.
459752	466054	And it plays, to me, I mean, everyone's knocking the rail system where you're running around limited movement.
466294	468715	But it plays, to me, sort of like Alone in the Dark.
468975	470736	There's puzzle solving and stuff like that.
471739	474042	Speaking of Silent Hill, since you brought it up, I have to put this in real fast.
474063	475825	I've been following what's going on with the movie.
476306	479210	They're putting Pyramid Head from Silent Hill 2 is going to be in the movie.
