start	end	text
169	3112	Orange Lounge Radio To Go Edition, week of July 4th, 2005.
3232	13884	You're tuned in to the Orange Lounge Radio To Go Edition, your podcast home for all the latest video game news and gamer chat.
14144	17568	Now, here are your hosts, DarkSakura, Sky, and Loki.
19406	29954	Hello, everybody, and welcome to another edition of our podcast, Your Home, dedicated to video games and video gaming, most notably the games that don't suck.
30495	31395	My name is Rob Roberts.
31415	32436	You might know me as Sky.
32496	36819	Joining me as always, my awesome co-host, DarkSakura, Jamie Summers.
36859	37360	There she is.
37620	38361	Cheerio, loves.
38941	39762	How are you doing, hon?
42404	42904	Recovering.
43064	45626	Yeah, we'll talk about what's been going on here in a little bit.
46067	49129	And in the other corner, the one and only TechMazzaLoki.
50384	51746	Hey, how you doing?
51826	52508	Holding up okay?
54281	57222	DarkSakura, Loki, VOG Network, DJ Ranma S, Actdeft, Drew, Carameldansen
83830	86686	We did a little bit of drinking.
86706	87450	A little bit.
88502	90782	So we're recovering from that right now.
90882	97184	Loki more so than anybody because he had a little experience with my toilet, needless to say.
97264	98144	Let's just leave it at that.
98164	101085	He was bowed down before the porcelain goddess.
101225	101925	Exactly.
102345	103625	DarkSakura and I, we're fine.
104085	105745	Remember, kids, don't drink and drive.
105846	107686	We're doing this because we have designated drivers.
107706	108566	Don't drink and date.
109026	109646	It's good rating.
109686	110867	Yes, don't drink and date.
110927	111767	That's the especially important thing.
111787	113367	That might get you in a bit more trouble.
113407	116108	However, drinking and DDR is okay.
116128	117428	It's funny as hell.
118328	119308	I've played DDR Drunk.
119469	121189	I did Vegas once, I remember.
121649	123290	Of all places, I was playing DDR Drunk.
123330	125491	I just remember feeling very heavy.
125671	126892	My choker's choking me.
127372	127632	Alright.
128272	131333	Anyway, let's talk about our gaming weeks.
131394	135015	Before we get into the gaming news here on Orange Launch Radio, we always talk about our gaming weeks.
135115	137136	Starting off with the one and only DarkSakura.
137156	139877	I know you got your move done, so you got a chance to play any games this week?
139957	140737	We did move.
141138	146320	I haven't played any games except the Potato Peeler on Gorillas.com and, of course, Widescreen Pong.
147400	151682	Um, so, uh, we did, however, purchase a 50-inch HD widescreen TV.
151762	154164	I was gonna say, you have a sweet new gamer rig, if nothing else.
154284	159146	As soon as we pick up some, uh, component cables, I'm gonna be freaking trying out 2DX on that.
159666	161987	Is that the first game you're gonna try on there, is Beatmania 2DX?
162008	163468	Hell yeah.
163788	164509	Alright.
165248	166048	Sounds good to me.
167729	169390	You've got a sweet gaming rig, it sounds like.
169430	172932	You have a better gaming rig than anybody else I know, so we're definitely going to have to go over there.
173172	177974	We'll have to do a podcast over there at some point on your sweet new 50-inch TV.
177994	186217	I actually added the laptop to it, and we tried to watch Tokyo Breakfast, and it wouldn't load, so we watched The Deadly Negro.
187578	188078	Amazing.
188458	188899	What is that?
188939	189459	I don't even know it.
189801	195762	It's this guy who basically screams and yells motherfucker a lot to Afronova.
196603	198043	But the second one is funny.
198143	199924	Where can you get that from?
199984	202444	Totallycracked.com Sounds appropriate.
203424	207785	Loki, you look a little dazed and confused right now, but can you tell us about your gaming week?
208726	209386	Make it coherent.
210851	214936	Miami Week is mainly Destroy All Humans.
214996	216999	That's pretty much all we've been playing this week.
217720	220523	I actually did finish the game itself.
221365	226231	It is pretty simplistic other than, you know,
