start	end	text
9424	10284	It's a videotape!
10665	11065	Put it in!
11105	11545	Put it in!
16827	20108	You're tuned in to Orange Lounge Radio.
20268	22589	Our live talk program begins now.
24529	25730	Boring!
30031	31151	This video sucks!
35413	38756	Orange Lounge may contain adult content.
39376	42018	Orange Lounge may contain nudity.
42038	45921	Orange Lounge may contain many four-letter words.
46321	49563	Hide Orange Lounge radio for the fucking children.
50324	53086	The last Metroid is in captivity.
54226	56268	The galaxy is at peace.
69324	72606	I guess there's just two kinds of people, Miss Sandstone.
73087	75908	My kind of people, and assholes.
76689	81332	One... ...Ranma... ...is good.
81772	83313	Mashed it by that much.
83673	85114	That's Dr. Evil's cat.
85434	86115	How can you tell?
86395	87536	I never forget a pussy.
88243	90445	I would like, if I may, to take you on a strange journey.
114990	116791	I hate nature!
117032	119774	I just wish the world would explode, and then I could take over hell.
120674	122075	Do I look like the weather girl?
122255	123056	Everything alright?
123076	124557	Yep, two corpses, everything's fine.
127578	133182	We are live and this is episode number 16 for October the 20th, 2002.
133982	138645	You're tuned into the Bimani Scene's most extreme radio station of all things Bimani.
139166	141227	My name is Rob Roberts, you might know me as Sky.
141787	146771	DarkSakura, my lovely co-host, is stuck in a bit of traffic right now just outside of San Francisco.
146831	151674	She gave me a call about 6 o'clock and she was stuck right before the bridge in San Francisco.
151754	154355	She, by the way, this weekend went to YowieCon.
155176	156477	For those that don't know what Yowie is...
157532	158192	I'm not going to tell you.
181019	183823	Uh, filling in for Jamie tonight, we have some guests here in studio.
183863	186467	Please say hello to the man with the perfect attendance record.
186527	187549	It is Loki.
188169	188530	Hello.
189752	193978	And of course, almost with the perfect attendance record, I think you're pretty close, say hello to Dave.
194719	195119	Hello.
195953	198555	And I think we have a couple more folks coming later, too, so that'll be good.
199076	200257	We'll be talking to everybody a bit later.
200357	209004	First, we're going to take a quick break, and we're going to start it off with a song that I know has become one of Loki's favorite songs now, because he got to prove everybody right on something.
209364	212587	We're going to start this off with a song from 2DX8Style.
213607	215269	It's called Sakura.
215609	216850	And do you want to say anything about Sakura?
217751	218451	I was right.
219012	220733	And we'll get in more to that later.
220813	221934	Oh, and look who just walked in the door.
221954	222735	It's some more guests.
223035	223836	Everybody say hello to Brad.
226258	227559	Okay, Jamie did that a week ago.
227579	229041	That was so last week, Brad.
229481	230022	Just kidding.
230482	232484	And everybody say hello to the rice princess, Irene.
233144	233765	Hi.
234706	235767	Oh, you guys sound so thrilled.
237028	237548	Oh, you're tired.
237568	238189	I'm sorry to hear that.
238569	245756	Okay, so we're going to start this off with something from 2DX8 style and just maybe, just maybe from the new Dance Dance Revolution.
246717	247297	Extreme.
248799	252282	This is Revenge with Sakura here on Orange Lounge Radio.
356329	357089	Oh, yeah.
358030	358790	And you don't stop.
359150	360030	Come on.
428086	431341	Like Jazz and Hip Hop, it makes your body and soul a future goal
464738	466220	Thanks for watching!
536691	539048	And now DJ Lissa, rocking it, rocking it, rocking it
604594	605415	Thank you for watching!
682692	683794	Thank you for watching!
747797	750999	Easier to dance to than that freaking catch-up song.
751739	753280	Orange Lounge Radio.
756622	759903	You are listening to Orange Lounge Radio.
760824	762985	And Dave's sitting there over the corner doing the little dance.
763905	764486	It's fun.
765986	766487	What is this?
766927	768147	You never heard the catch-up song?
769128	770409	After the show, I'll show you the video.
770489	774170	It's these little Latina hoochies doing these little dance.
774451	777112	It's like they're all labeling it the new Macarena.
778411	781873	So if there's ever a Disney's Mix 2, you know, we're going to have the ketchup song.
781893	783814	Because we had the Macarena in the first one.
784175	785095	Oh, happy day.
786176	787477	My thoughts exactly.
789894	799897	I want to take a minute at the very top of the show here to recognize my other show that I've been participating in for the last 20 months, understudationlive.org.
799937	807640	And for those that didn't hear, the show came to an end, I believe, two weeks ago was the last show because Live 365 was off this past week.
807680	811241	And unfortunately, there were some circumstances that developed which caused our program to go off of air.
811621	812422	www.DarkSakura.com
842261	849325	Revival, when he's over, he's out there in Texas, he moved out to Texas, he might do something with some new co-hosts, and I definitely would support him in doing something like that.
849846	852367	So, big thanks to everybody at understationlive.org.
853428	865815	Now, back to Orange Lounge Radio, here we are, we're back from break last week, we were also breaking last week, breaking what, I don't know, oh, breaking all-time low listening records for our tape show, that's for sure.
867617	869018	No, actually, it was fine.
870519	871680	What did you think of that show, Brad?
871700	872861	It was interesting, wasn't it?
873541	874382	Did you hear the show?
874742	876783	Yeah, I had to dump the whole tape and edit it together.
876803	877344	I heard the show.
878064	883328	It was... We always tend to get a very mixed reaction from the chat room when we do those tapes.
883348	885029	That was the second time we taped a show in advance.
885049	886270	So that one was the one from Scandia?
886290	888571	That was the Scandia one we taped a couple weeks ago.
888912	891493	My opinion is the Golfland one was better.
891814	892794	Because you were on it, right?
892934	893695	No, I wasn't on either one.
893715	894956	I thought you were on the Golfland one.
894976	895656	No, I wasn't.
895996	896857	That was Ted...
898088	905111	No, it was better because when you went downstairs to play Hip Hop Mania, and the person was like, what are you doing here?
905131	906792	That's true.
907753	915676	Keith, the wonderful, wonderful arcade technician over at Scandia that's hooking the place up with 2DX8 style, hopefully soon too, if Channel Beat...
916317	916737	Hey you guys!
916757	919499	Yeah, gee, I can't figure out who that is.
937299	938140	DarkSakura, DarkSakura
963456	967078	Isn't it basically like gay anime?
967718	969539	Like male gay anime with pretty boys?
970679	971039	Fair enough.
971079	972300	Oh, Loki wants to contribute something.
973220	976162	I thought it was gay anime porn, from what I've heard.
976522	979363	From what I understand, it's not really porn.
979383	980544	It's all implied.
981693	983434	It's all like implied porn, you know.
983774	987856	I don't know how you imply porno, but just like a Skinamax film.
988216	991377	It's like a gay Skinamax film, but it's animated in a Japanese style.
991938	994059	I'm glad that I never heard of this before.
994279	994599	Anyway.
995868	996609	DarkSakura, DarkSakura
1021452	1023876	No, it's for real.
1023896	1024557	It's not a joke.
1024617	1025158	This is for real.
1025178	1025779	Oh, you're serious?
1025799	1026580	Yes, I'm serious.
1027304	1032588	That was like the very first time I ever played DDR was at the Rocky Horror 25th Anniversary Convention.
1033088	1034049	And Irene was there.
1034089	1034509	Irene was there.
1034529	1035109	Irene knows about this.
1035129	1037731	I have to tell you about the actual convention the first day.
1038231	1043095	It was Rocky Horror Picture in one door, and right next door, the gun show.
1043115	1043755	The gun show.
1043775	1044796	With a bunch of hicks.
1045296	1047818	And they hated Asian people, and I was so scared.
1047858	1048598	I was like, oh my god.
1048638	1054262	It was a bunch of card-carrying NRA members mixed in with guys dressed in drag, doing the whole Frankenfurter thing.
1054282	1056183	If you've ever seen Rocky Horror, you know what I'm talking about.
1056223	1056664	If you haven't...
1057364	1057745	You should.
1057805	1058165	It's fun.
1058545	1059026	Where you been?
1059046	1059586	Where you been?
1059867	1060227	Wake up.
1060267	1060828	Go outside.
1061148	1061929	Stop playing DDR.
1061949	1062730	Put the controller down.
1063651	1064231	It was scary.
1064512	1064832	Okay, bye.
1066414	1079942	You know, one thing that Travis, the host over at UnderStationLive.org recommended to me was that we should take, now that that show is going to be gone, we should take some of that and bring it to Orange Lounge and just get really random on that show.
1079962	1083904	Because you know UnderStationLive was supposed to be a Rocky Horror show, and in the beginning it was.
1083944	1085345	It was just like we are with Bomani.
1085865	1088667	Nothing but Rocky Horror for two hours, and then it just turned into Radio Hell.
1090668	1091989	But it hasn't always been Radio Hell.
1092029	1092309	Yeah.
1094570	1094910	What do you want?
1095551	1095971	Okay, here.
1097065	1098305	Thank you for calling, how may I direct your call?
1098325	1100546	Welcome to Orange Lounge Radio
1123948	1130232	It's kind of, I guess the word would be ironic that we're talking about how sooner or later we'll get off topic.
