start	end	text
0	3000	Orange, Lounge, Radio
7000	13000	Here's your hosts, DarkSakura, Skie, and Loki!
14000	25000	Tonight, another E3 is behind us, and from Scorpio to God of War, and Breath of the Wild to Mobile Pokemon, there's a lot to discuss this week on the show where every gamer has a voice.
25000	30000	Orange, Lounge, Radio
31000	41000	Hello my friends out there on the internet, and welcome back to another week of the show where every gamer has a voice. It is Orange, Lounge, Radio, live tonight with episode number 646.
42000	49000	It's the same forwards and backwards for this June the 19th, 2016. This is the show after E3.
49000	56000	We're going to talk about video games, gaming culture, and the gamer lifestyle, probably a lot of the stuff that happened this week, because it's kind of a big week for games.
57000	68000	My name is Rob Roberts, based out of lovely Studio N7 here in Sacramento, California. You can follow me on Twitter, at Skie, S-K-I-E, and joining me, as always, my amazing co-hosts.
69000	74000	Say hello over there to this lovely lady who I went on a hot date with the other night. It's DarkSakura, Jamie Summers.
74000	75000	Hey.
75000	78000	Hey, hot date, because it's hot in Sacramento. It's always hot here.
78000	79000	It is.
79000	90000	So DarkSakura and I went and saw the Warcraft movie, which is actually kind of noteworthy because I never go to movies anymore, but Jamie was like, Rob, movie. Rob, movie.
90000	93000	He was like, no one wants to see Warcraft with me. Rob was like, I'll go.
94000	99000	Yeah, I'll go because Alan usually works weeknights, so we went.
99000	100000	We had a fun time.
100000	107000	Yeah, I got to say, you know, because we're going to get into a lot of E3 news tonight, and I know Warcraft is so last week, now that Finding Dory's out.
108000	113000	But I actually, like, the movie was better than I thought it would be, honestly.
114000	117000	It was really good if you know the lore.
118000	123000	Yeah, if you're a gamer. I would say even if you're at least a gamer and can kind of understand video game logic a little bit.
124000	127000	Here's your quest. Go to Dalaran. Here's your quest. Go back to here.
127000	133000	They definitely made a movie for Warcraft fans, which is why it's tanking in the US.
134000	138000	They changed some very important things in the first war.
139000	142000	I'm okay with the little changes. Things are going to happen for the movie's sake.
143000	148000	Well, plus, like, Garona in the movie was half orc, half human, and she's not that in the game.
149000	153000	But when the first game came out, she thought she was half orc, half human.
153000	156000	Spoiler alert. Well, the games are how old at this point.
157000	159000	Well, yeah, and it turns out she's half draenei instead.
160000	161000	And we'll join the movie!
162000	163000	Yeah, for like two seconds.
164000	165000	Well, yeah, and then they... I'm sorry.
168000	169000	They were in the movie.
170000	171000	They'll be in the sequel, you know it.
172000	177000	I was just surprised there were no night elves. I mean, they were kind of there.
178000	179000	They had high elves.
180000	181000	They had high elves.
181000	184000	But Alan was like, well, they didn't go to the other continent.
185000	189000	But there were some fan service-y things I was hoping to see that I didn't see.
190000	192000	But honestly, I'm nitpicking. Overall, I had a good time.
193000	194000	It was a fun popcorn flick.
195000	197000	What, a game that takes a couple weeks to play?
198000	199000	Yeah.
199000	200000	Into a couple hours.
201000	206000	If you're interested in Warcraft, I really think the movie is worth seeing. It really wasn't bad.
206000	214000	And even though, yes, I know I said it's tanking in the US, apparently it's doing phenomenal overseas, especially China, which is very interesting.
215000	219000	Because, you know, there's a lot of people in China, so if they're making a movie that's doing well over there,
220000	228000	perhaps we could see a sequel that is more Chinese-funded and possibly even directed, made, who knows? We'll see.
229000	235000	But I know the maker of the movie, Duncan Jones, said he wanted to do the Lich King story, which I would be all about that.
236000	242000	I would totally be down for that. That would be tremendous. Especially if we get crazy-ass Sylvanas.
243000	244000	That would make me extra happy.
245000	252000	That would be great. So, anyway, there you go. There's our hyper-review of Warcraft from our hot date on Thursday night.
253000	258000	Also say hello over there. Sadly, turn down our hot date, but that's okay. Say hello to Techmaster Loki.
259000	260000	I don't believe I was ever asked to go on the hot date.
261000	262000	You weren't!
263000	265000	You wouldn't have gone. I think we just knew you wouldn't go.
266000	271000	It's a weeknight, and you have the parental duties and all that, and B, it's Warcraft. You don't care about Warcraft.
272000	274000	See? See, I know Loki. I know Loki.
275000	276000	How are you otherwise, though? How was your week?
277000	278000	Eh, it was alright.
279000	283000	Happy Father's Day to you and, of course, all our daddy gamers that are out there listening,
284000	290000	including father figures, fathers of pets, mothers who also have to be fathers, all that stuff. Hope everybody's having a good day.
291000	292000	Are you having a good Father's Day?
293000	294000	Man, it's alright.
294000	295000	Yeah, it's okay. Does it suck?
296000	298000	Nah, I wouldn't go that far.
300000	306000	Start off with being woken up by a child who wanted to immediately sip, you know, where I was laying. I was like, ugh.
307000	310000	I'm like, get up, daddy! Get up! I'm like, no!
311000	315000	And then it's like, ah, the fridge is leaking. And I'm like, ugh.
316000	317000	And then...
318000	319000	Isn't this the one day a year when you're supposed to be allowed to sleep in?
319000	320000	It's like, I wanna go get shoes.
