start	end	text
0	27000	This week, as each new game in the shooty-crafty genre welcomes a new pool of players, Fortnite claims the record concurrent player's crown from player-announced Battlegrounds. This is just one new battle for the gaming ages, stay tuned for the rest of the week's news starting right now on the show where every gamer has a voice.
28000	31000	Orange Lounge Radio
32000	44000	Hello my friends out there on the internet, welcome back. It's another week at the show where every gamer has a voice. Orange Lounge Radio live tonight, episode number 718 for this, February the 11th of 2018.
44000	57000	My name is Rob Roberts, and sadly not joining us tonight, DarkSakura or Jamie Summers, but she will be joining us by phone a little later in the show. Here in studio we have, as he usually is, Techmaster Loki.
57000	58000	Hello.
58000	59000	Hi Loki, how are you?
59000	60000	I'm fine.
60000	62000	Good to see you, good for you to be here.
62000	63000	Yes.
63000	65000	What's new with you? How's life?
65000	67000	Nothing really new.
67000	69000	How's the DDR machine?
69000	70000	It's still DDR-ing.
70000	72000	Yeah, are you actually still using it?
72000	73000	Yeah, for at least 30 minutes a day.
73000	78000	Nice. Is it like, is it like weight? You didn't notice an effect on that? Like getting that extra exercise?
78000	83000	No, I'm still working on the diet part of that. But I've been pretty good about like eating, what's that for?
83000	85000	Well I was going to say, bringing 12 breadsticks to OLR.
85000	89000	I did not eat all 12 breadsticks. I didn't have like six of them.
89000	92000	You did very good. I was supposed to start a diet today and I still ate a breadstick.
93000	100000	And to be fair, I mean, yeah it's not the best way to do a diet, but like I'm still well within my calories even though I ate those six breadsticks.
100000	106000	Because I really didn't eat it. I had like, this is like a small thing of cereal in the morning. Like very small.
106000	110000	And then like nothing the rest of the day. Which is not the way you're supposed to do it.
110000	112000	No, you don't want to starve yourself. That's not the way to do it.
112000	119000	But weekends for me like throw off my rhythm anyway. Like if I have to diet, I have to fix my weekday routine.
120000	125000	Like I have to eat a better breakfast. I have to not buy candy bars from the vending machine at work.
125000	131000	I have to, you know, not eat out all the time at lunch. Or if I do eat out, you know, make better choices.
131000	135000	That's where I can really make changes. The weekend is always weird, you know.
135000	141000	And I, often times I find that I'm traveling a lot on the weekend and that screws up stuff too, you know.
141000	147000	Yeah, so I mean I've been good for the most part. I've been pretty good. So we'll see how it works out.
147000	155000	Alright. Well I want to introduce our chat room as well over at live.vognetwork.com because we do tape live every Sunday night.
155000	159000	At 6 o'clock Pacific, 9 o'clock Eastern, right after the Bobby Black Wolf show.
159000	162000	So if you are joining us in chat, a big hello to you guys.
162000	168000	Which I think we have some faces who I haven't seen in a while. We have some new faces as well.
168000	172000	So we've got a whole lot of kind of a different mixture of folks tonight.
172000	177000	I see the Rob D, who I haven't seen in a long, long time, is listening to the show again tonight.
177000	182000	How are you doing? Hope you're doing good, Rob. We missed this day in gaming. Or was that the name of the show?
182000	184000	I don't know, but he had a great radio voice on that show.
184000	188000	And then PJ Reno, who I think is newer to the show, is listening saying,
188000	194000	I'm going to play Civ 6 while I listen. Civilization 6 got a new expansion just this past week.
194000	198000	I need to check it out still. I've barely scratched the surface on Civ 6.
198000	201000	I mean, I played a couple games right when it first came out.
201000	206000	And of course I love the new Christopher Ten song that's in the introduction, because those songs set the mood.
206000	209000	Right? Baba Yetu for Civ 4 set the mood.
209000	214000	He didn't do the song for Civ 5, but the music in Civ 5 wasn't bad. It just wasn't the same.
214000	222000	It kind of sets the mood of, those songs really say to me, like Baba Yetu, or the meaning of flight,
222000	226000	or whatever it translates to, the dream of flight. It's translated in Italian.
226000	231000	Those songs really say to me, like, prepare to lose your entire evening to this bullshit.
231000	237000	It really sets that mood of, you know, kiss your evening goodbye.
237000	240000	You're going to be up until 3am tonight because you don't know when to quit.
240000	244000	That's what those very epic Grammy-winning and nominated songs say to me.
244000	247000	Are there a lot of Civilization streamers?
247000	250000	Oh sure, over on Twitch. I've seen a few.
250000	254000	Yeah, I mean, it's an intensely strategical game, so there's some people that will, you know, yeah.
254000	261000	And especially for the people that really like to find that mix between IRL streaming and Civ 6,
261000	268000	you don't have to think a lot while you're playing Civ 6, but it's not action-oriented.
268000	273000	If you sit there and take a long time taking your turn, you're not really going to get penalized for that.
273000	280000	So people that like to interact with their audience a little more probably actually favor a game like Civilization,
280000	284000	where you're not, you know, when I'm playing something like Overwatch, I'm going to have to focus on the match the whole time,
284000	287000	because you don't really get a chance to stop and catch your breath. You know what I mean?
287000	288000	Yeah.
288000	291000	So I think that's why Civ does pretty well over there.
291000	296000	It's not, I mean, it's not in the top 25 games, but there's an audience for it. There sure is.
296000	303000	Let's see, over in our chat, over at live.vognetwork.com, I'm looking at some other comments.
303000	306000	Oh, Rob D. corrects me on the name. This Day in Gaming. I apologize.
306000	309000	It was a long, long, long time ago. TDig.
309000	316000	Let's see, also in chat, PJ Reno saying, my hubby's playing Monster Hunting World.
316000	318000	He rented it from a red box.
318000	325000	I wanted to play Monster Hunter World, but I don't, I watched, we did the SharePlay thing.
325000	328000	I did the SharePlay thing with Shane, because he has it and he's really into it right now.
328000	335000	And I wasn't, I wasn't feeling it. Like I remember playing the demo on the Wii U, and I thought it was awful.
335000	339000	Like I just wasn't into it. And then I was kind of watching Shane play it.
339000	343000	And I was like, I don't know, these battles don't look like my kind of thing.
343000	347000	Like I kind of see the Phantasy Star Online element of it that looks really fun.
347000	350000	You know, you know, I love me some Phantasy Star Online, Phantasy Star Universe,
350000	355000	but I didn't like the whole, like, you know, you're, you're whacking on the monster over and over and over again.
355000	359000	And then it kind of runs off. And I don't know, maybe, maybe if I explored more of the classes,
359000	362000	you could play in it and found something I like, I'd probably be into it more.
362000	370000	I like the Final Fantasy ripoff Monster Hunter game they did on 3DS, Final Fantasy Explorers, I think it was called.
370000	373000	I like that one, but I could be like a black mage and stuff.
373000	378000	And, you know, I didn't necessarily have to like actually like chase monsters in melee range or any of that.
378000	383000	So, but I know Monster Hunter World has its fans, so I'm not, I'm not dogging your game.
383000	387000	It's just, you know, not everything's for everyone. I couldn't really get into it at first.
387000	391000	I don't want to drop 60 bucks on a game that I don't feel really, really good about.
391000	392000	If that makes sense.
392000	393000	Yeah.
393000	400000	Let's see, also looking in chat over at live.vognetwork.com, see the bestest man in chat says,
400000	404000	civilization is the closest I get to referring to a game as crack.
404000	410000	Yep, pretty much. Those games are, you know, there's a reason why the just one turn quote,
410000	416000	one more turn quote is pretty infamous out there because it's very easy to think,
416000	420000	oh, the next turn is when I'm going to get some big science discovery that's going to change the game
420000	425000	or, oh, one more turn until I invade that capital city and it's just, you know, one more
425000	429000	and then suddenly it's 4 a.m. and we're, look at your life, look at your choices.
429000	434000	All right, let's get into tonight's kickoff topic, which is about another video game franchise.
434000	440000	I know we are really into, so a lot of news coming out this weekend about Loki.
440000	445000	Kingdom Hearts 3. So the epic guest, I didn't know that they had an expo in Japan for D23.
445000	446000	I didn't either.
446000	448000	So apparently that's a thing.
448000	454000	It makes sense though. I mean, Disney's huge in Japan. The D23 expo does very well here in the States.
454000	457000	So it makes sense that Japan gets their own version of it.
457000	466000	Yeah, so they had, you know, a new trailer for Kingdom Hearts 3 and they even still says it's 2018.
466000	472000	So I'm hoping that that stays true. But the big thing that they showed off, of course, was one new world
472000	479000	and it's Monsters, Inc. world. So they have, you know, Sora, Donald, and what the fuck, Goofy.
479000	481000	Goofy looks fucking nuts.
481000	486000	Well, they're all monsters basically, but cute Pixar-ified monsters.
486000	494000	Right, exactly. So it's cute. Like the trailer, they have, one of the gameplay trailers I saw was, you know,
494000	500000	Boo calling Donald Mike Wazowski because healing has one eye in that world as well.
500000	502000	I was like, no, but I'm Mike Wazowski.
502000	509000	So it looks like Kingdom Hearts 3 is going to be a lot of Pixar-influenced stuff, right?
509000	513000	Because we have, what, Big Hero 6, we have Toy Story, we have Monsters, Inc.
513000	514000	There's a lot of the Pixar-
514000	516000	I think Hero 6 is in Pixar though.
516000	517000	Oh, I thought it was.
517000	521000	No, that was just Disney animation. And same with Tangle, that's also Disney animation.
521000	524000	It's just now all the Disney animation is not social.
524000	529000	That's right. Princess and the Frog was their last traditionally animated movie, right?
529000	532000	Yeah, that's exactly the best way to go out, but yeah, that was.
532000	540000	I like that movie, come on. Tiana's one of my faves. I like Tiana because she wasn't just born into the princess-dom.
540000	541000	She worked her way there.
541000	544000	Yeah, I give it that. It's just the story's kinda meh. I don't know.
544000	545000	Yeah, I get it, I get it.
545000	553000	It was alright. But yeah, I mean, it looks good. See, the problem is, like, for me, like, I never really played a lot of the Kingdom Hearts games.
553000	560000	I played a little bit of one, and, like, I'm so lost in what the story is right now.
560000	565000	Well, yeah, it blows me away that the story is intended for, I guess, children. I'm using my quotey fingers.
565000	568000	God, God, my children would never be able to follow this.
568000	574000	Yeah, right? I was like, maybe it's not really for kids. I guess maybe it would. But even adults have a hard time understanding it.
574000	581000	So, sometimes it's just not about the plot, but it's about, ooh, it's pretty, and ooh, I'm in Tron World, yay!
581000	589000	You know, it's just kinda the little throwbacks to your youth. Although, I mean, I would go for some real deep cuts.
589000	594000	Like, I wanna see, like, Muppet Baby's world, where we have to dodge Nanny.
594000	596000	I'm still waiting since now.
596000	599000	And then Skeeter just disappears halfway through.
599000	608000	Now with, you know, everything, we're gonna have Star Wars World and Avengers World. I mean, that's gonna be pretty amazing at some point.
608000	610000	Hmm.
610000	614000	And you were talking before the show, maybe Bad Movie World would be a lot of fun.
614000	619000	Yes, I would love to see a whole new game. It's not necessarily Kingdom Hearts, but it's just like going through terrible movies.
619000	628000	So instead of, you know, having the classics like, you know, I don't know, Cinderella and stuff, it's just like The Room or Manos Hands of Fate.
628000	629000	Showgirls.
629000	630000	Showgirls.
630000	634000	Yes. Keeping an E for everyone rated game. That would be a really good time.
634000	635000	The Rocky Horror Picture Show.
635000	636000	The Rocky Horror Picture Show.
636000	640000	Yeah, like Goofy's like, why am I wearing fishnets and heels?
640000	641000	Plan 9.
641000	642000	Yeah.
642000	645000	Eraserhead, I don't know.
645000	650000	That'd be fun. I don't know if that would be a Kingdom Hearts game, but maybe that's another game somebody could make someday.
650000	658000	Somebody did make a game based on The Room, actually. There was, like, some Newgrounds, one of those types of games.
658000	660000	Was there like a point and click adventure game?
660000	664000	Yeah, one of those types of things. But it had like the Super Nintendo looking graphics and stuff.
664000	672000	So there was a game based on The Room, but it wasn't Kingdom Hearts style. It was more 90s PC game, I suppose.
672000	673000	Ah.
673000	679000	So something else I guess we learned about Kingdom Hearts was that there is a new Utada Hikaru song.
679000	683000	Well, we knew she was gonna do one, but now we got more details on it, right?
