start	end	text
10256	11596	The news this week is full of trends.
11796	13037	New releases this year.
13117	14637	Continued cuts and industry shrinking.
14977	17198	The strike goes on, but we commit to opportunity.
17378	19519	And also returning the spotlight to Warner Bros.
19539	22920	continuing to kill the opportunity to make money and continuing to fail to launch.
23120	24840	It's a mixed bag, but at least it's news.
25080	27401	Don't believe everything you read, especially not after this show.
27601	30082	The April Fools will come out attempting to make fools of us all.
30162	31462	This is the last gasp of March.
31622	35843	Now it's time for your hosts, Rob Roberts, Jamie Summers, and Loki to tell you more about this week's gaming news.
36063	38124	Starting right now on the show, every gamer has voice...
39861	42662	Hello, my friends out there on the internet.
42722	46484	Welcome back to another week of the show where every gamer has a voice.
46564	56669	It is Orange Lounge Radio live once again tonight, episode number 1040 for March the 30th of 2025.
56829	63712	So yes, as Jason pointed out in the intro there, be wary of April Fool's jokes coming up this week, but none on tonight's show.
63752	65853	We're in the clear for that, but I think we all know
66593	78560	Little pranksters love to prank and come out with fake news things on April 1st, which I legitimately think is why Nintendo is doing a direct on April 2nd, just to steer the boat clear of any of that shenanigans.
78580	82383	That's also why Behaviour's doing their announcements on the 2nd as well.
82583	84524	Well, hello, DarkSakura or Jamie Summers.
84564	84764	Hi.
85024	91248	And yes, so not the only company doing announcements on April 2nd, purposefully steering clear of the 1st.
91488	92189	Yeah, makes sense.
92925	118844	and which is uh wise yes is that like not even a real holiday knock it off people is April 2nd when they're going to patch in that manga killer they announced recently they're doing a live and then it's typically right after they do those the live uh sorry that the actual thing goes live gotcha okay interesting uh also say hello to the one and only tech master Loki hello hi how are you Loki
119912	120753	Everyone can play in that
138018	138959	Yes, it's the new hottest right now.
139580	141642	Oh yes, I have seen a lot of streamers.
141682	144025	I feel like I've been out of the loop on Twitch culture a little bit.
144066	147170	I mean, outside this show, like I've barely watched my favorite streamers.
147230	148271	It's nothing, nothing's wrong.
148311	153678	It's just I've been oddly busy IRL, which I'm not going to complain about.
153778	155440	But yeah, so I just haven't.
156762	159724	I get the notifications and I'm always like, what is this R.E.P.O.
159784	161466	game everybody's freaking streaming?
161546	171594	It's like Lethal Company in the sense that you're going to a place and there's like monsters that you have to avoid and you have to bring back loot and stuff and try not to die and all that thing.
171614	173135	So it's like that, but it's funnier.
173616	173796	Yeah.
174868	183893	We do tape live every Sunday night at the Voice Geeks Network, twitch.tv slash VOG Network, 9 o'clock Eastern, 6 o'clock Pacific, right after the Bobby Blackwell show.
184613	186454	And we do have folks in our chat.
186494	188935	Thank you, Tigerclaw, linked us to buy that on the store.
189495	193877	We need to get some type of VOG Network kickback key for those links one of these days.
193917	195538	I actually don't think those exist on Steam.
196699	200581	Anyway, Questbuster says, I still miss the old Irem April Fool's jokes.
201241	201961	Oh, yes.
202401	205162	Some companies do have cute April Fool's things.
205182	207163	You just have to be in the right mindset for it, right?
207603	214585	I love stuff that's so over-the-top and ridiculous that it's obvious it's an April Fool's thing.
214825	217026	Blizzard used to do a lot of those, to be fair.
217346	230110	I don't remember what they've done the last couple years, and it's probably been toned down ever since they were in the spotlight for hella legit reasons, but they used to do some pretty over-the-top stuff that was a lot of fun, so I'll be curious if Blizzard does anything this year.
232791	237032	DarkTetsuya says there is also the should be fake but it's actually real news too.
237372	238833	Oh yes, there's that too.
239433	241674	Don't worry, we'll get that April 2nd.
242714	246195	TigerCloud pointing out there have been April Fool's jokes that become actual products.
246555	252517	Obviously the first thing that comes to mind is Google's Maps Pokemon kinda was in a way Pokemon Go.
252917	258399	Wasn't the mini fridge from Xbox, that was an April Fool's thing too, wasn't it?
261093	279849	I think it was a full-size fridge and it I mean it wasn't it was a joke but also it was a thing that they sold okay okay in limited quantities it was just like the joke would be that it's like being widely released but they did release a few okay um not a lot though it was like kind of a contest thing
280613	287039	Bobby Blackwolf says the ties I wear were the original Think Geek April Fool's gag that they turned real, the 8-bit tie.
287640	290482	Do you know what piece of nerd paraphernalia I bought this week?
292224	295167	I don't know if you heard about this whole thing at South by Southwest, but...
296768	306295	It was something, it was a shirt that Mark Zuckerberg wore that said, basically, it was like a Roman quote or something that was like trying to compare him to Caesar or something like that.
306335	314360	Like basically saying, like, you know, kind of pronouncing what a great person he is in his own mind.
315521	317462	But then the great thing was- Which Caesar?
317562	318863	One of them got stabbed in the back.
319103	319924	I know, right?
