start	end	text
39161	45984	Hello, my friends out there on the internet and welcome back to another week of the show where every gamer has a voice.
46084	48585	It is Orange Lounge Radio.
49245	57528	Live tonight with episode number 1039 for tonight, March the 23rd of 2025, where we always get it right on the first take.
57628	60909	So you should always be here to see it live because we never make mistakes.
61630	63490	My name is Rob Roberts and I'm perfect.
63510	63890	Thank you.
63950	65851	And I'm joined by the always perfect.
66171	67792	Say hello to DarkSakura or Jamie Summers.
69144	69985	You're perfect.
70085	71446	You look like a model.
71726	73107	Like Linda Evangelista.
73127	73587	Thank you.
73968	74408	Thank you.
74508	79512	I actually don't have a voice very much because I just got over a cold.
79592	81273	What super spreader event did you attend?
82434	83375	I went to work.
83975	84516	Oh, okay.
86777	90040	Yeah, those whole back in office mandates are real useful, aren't they?
91721	94263	I actually had an x-ray for my leg.
94343	95164	Nothing's broken.
95484	95824	Oh, no.
96264	96885	Two months later.
98404	98644	What?
98684	99925	A little whore?
99945	100106	What?
100126	100226	No.
120563	123065	A little horror show.
123385	126187	The camp classic sleepaway camp from the 80s.
126588	128469	We were doing a live screening with the star.
128509	130110	She was like 13 when she was in the movies.
130431	132032	And she's in her 50s now because it's an old movie.
132052	134374	Was it a live screening or a live screaming?
134394	135575	It was all of the above.
135855	136736	It was all of the above.
136896	137556	It was a good time.
137596	139758	And did you wear your sunscreen?
140739	142340	To an indoor at night event?
142400	143381	Yes, of course I did.
143421	144962	Yes, always wear your sunscreen.
144982	145062	Okay.
146243	147847	There's radiation everywhere, Rob.
147887	151095	Technically, the little face wash I use is sunscreen.
151215	153160	So, I mean, yes, I wore sunscreen.
153180	154924	You want to know what's funny?
156178	158400	This face wash is like have stuff in them.
158720	163724	They don't really do any good unless you like leave them on your face for a couple of minutes before you wash them off.
163804	165125	Actually, I do do that in the shower.
165665	165925	I do.
166045	166566	I'll do that.
166606	173971	And then I kind of not that you all need to know my shower routine, but I will I will soap other things that need soaping while while that is resting.
174151	175873	This is your skincare PSA.
175893	176413	That's right.
176773	179015	This is how I look so fucking good approaching 50.
179115	180316	Just thank you very much.
182738	183078	What?
184059	185440	You know what's happening next month.
186969	189610	Uh, you're having a sub-a-thon because you want money.
189830	190790	Oh yeah, it's your birthday too.
192590	193431	I'm going to be 49.
194171	196011	Congratulations, but you're still not 50.
196231	196911	You're not approaching 50.
197031	200452	I am.
200872	203173	I'm knock, knock, knocking on 50's doors.
203273	204933	I have a whore in that race, okay?
205093	206453	You're kicking down that door.
207213	208194	I have a whore in that race.
209294	209714	I mean horse.
211191	224268	Alright, anyway, let's say hello to another old horse here on the program Always tip and respect your sex workers But, younger than DarkSakura myself, say hello to TechMasterLoki Hello Hi Loki, how are you?
226914	239366	I noticed tonight as we're taping live, because let's get this plug out, we do tape live every Sunday night, 6 o'clock Pacific, 9 o'clock Eastern at the Voice of Geeks Network, twitch.tv slash VOG Network, right after the Bobby Blackwell show.
239406	240407	You can catch us live.
240467	242409	Again, we always get it right on the first take.
242429	247274	We would never have microphone fails or OBS suddenly deciding to switch audio devices.
247374	247614	Why?
247634	249396	Because we can, or maybe...
249636	250256	I remember drivers.
250276	250756	How quaint.
276466	290197	I only drive when it's Forza Horizon Put that on a t-shirt Or if I'm Loki, this is another case I would drive Playing F-Zero GX, which I noticed you have playing behind you tonight Oh, sorry, this is AX, the arcade one Oh, shit
290717	291738	Good times.
