start	end	text
462	3385	Orange Lounge Radio To Go Edition, week of April 18th, 2005.
3525	14276	You're tuned in to the Orange Lounge Radio To Go Edition, your podcast home for all the latest video game news and gamer chat.
14536	18039	Now, here are your hosts, DarkSakura, Sky, and Loki.
19881	22604	Yes, here we are again for another edition of...
23786	51466	The Orange Lounge Radio To Go Podcast Where we talk about what's going on in the gaming world This is a podcast dedicated to what gamers really want to know about So we don't talk about games that suck Well, okay, sometimes they come up occasionally NASCAR 2005 My name is Rob Roberts, you might know me as Sky The voice you hear over there is the lovely Dark Sakura, Jamie Summers Ego++ And of course joining us as always is Loki
52110	52790	Hi.
53150	53450	Hello.
53711	55091	You're very tired, aren't you, Loki?
55191	56031	Very tired.
56051	57572	And why is it that you're pretty tired this week?
57812	58312	Moving.
58812	59613	Sucks.
59653	65975	For those of you guys who are listening to the Sunday night show, the three-hour program, it was kind of a sappy show this week because... It was full of pants.
66535	71677	Well, it was our kind of goodbye to the studio as we evolve.
72057	73598	Orange Lounge Radio is kind of evolving.
73618	75198	This podcast is a big part of that.
75539	78520	We're taking Orange Lounge Radio, our internet station we do on Live365...
79904	83045	Best of Live 365 Nominated Broadcaster of the Year.
83125	84325	We're very excited about that.
84365	85665	Those awards happen in a couple weeks.
85985	86625	So we're excited about that.
87725	93266	We're taking our station on Live 365 and kind of revamping it to be a general video gaming station.
93326	94867	This podcast is a big part of that.
95167	97327	Again, DDR fans shouldn't be too upset.
97387	100868	We're still going to have Rhythm of Music Games be a big part of that.
101488	104848	But I believe, DarkSakura, you said this a couple weeks ago, and I think it describes this whole thing best.
105229	107949	We are gamer fans first, DDR fans second.
108772	109895	Yeah, that's pretty much it.
109935	114086	Because DDR is a game, so we're gamer fans before anything else.
114366	120610	DDR is a subcategory of the gamer thing.
121051	126334	So this podcast we do is kind of the kickoff of that, dedicated to other gaming things, and we're all here.
126615	129296	All three of us are here live in person in studio.
129356	132058	Somebody had asked a question a while back, do you Skype in any of your co-hosts?
132318	132799	Actually, we don't.
132859	135901	We are all here live in the flesh so we can interact with each other.
136061	140124	I'm actually an artificial intelligent program here that just acts like me.
140944	142305	We've nicknamed him Simone.
142746	143026	All right.
143386	144307	Anyway, let's get to it.
144347	146649	What's your game of the week been like, DarkSakura?
146669	147569	I ain't played shit.
148190	148510	Really?
149031	152593	No, actually, I did play something, now that I think about it.
152654	155216	I played the Jeep Simulator on the Gorillaz site.
155716	157097	You and your web games.
157177	169367	It's fun, because if anyone has seen the 19-2000 video, they're on this big stretch of a highway being chased by aliens and salvation and things like that.
170067	173168	and you can actually drive the whole freeway that they're on.
173388	176470	Okay, promise me this week you'll tarry yourself on the website to play another game.
176610	178090	You've got a house full of games.
178370	180371	I played Legos too.
180651	181852	Oh yeah, you played the Lego game.
181912	196678	I played the Star Wars Lego game and it was really cool because we got enough money in the game to unlock General Grievous and the next Star Wars movie he's supposed to have killed these four Jedi and uses their lightsabers as his damn weapons and he's got four arms.
196758	197398	It's really rad.
197418	197818	Yeah.
198263	201844	So he's like kicking ass all the time and I'm over there using like Anakin.
203045	203585	All right.
203665	205365	Hi, I'm evil.
205465	206026	No spoilers.
206466	207346	Hi, I'm Vader.
208907	209207	All right.
210187	210607	Anything else?
210707	211327	Just the Lego game?
212108	213468	That's kind of it.
213848	214128	Yeah.
214148	216549	Well, I'm glad you were able to tear yourself away to at least give that a try.
216609	217029	I'm curious.
217069	218230	I've been busy with school.
218270	219190	I had a lot of crap up.
219410	221411	I'm not huge on Star Wars.
221471	225432	I respect the films, but I'm not like, oh my God, I wet my pants, Revenge of the Sith.
226752	227592	You know, they're cool games.
228333	234498	There's some good games that come out of the series, so I'm curious about this Lego... I think it's kind of hilarious, the whole concept, Lego meets Star Wars.
234738	236840	I think it's the dumbest thing I've ever seen.
237140	239622	It was really stupid-looking, but it was fun.
240283	242344	Fun is what games are all about, though.
242424	242905	Okay, good.
242925	246167	Make a fun game that could be Star Wars, not featuring Legos.
246287	252072	Intelligent Cube was a stupid-looking game, because it was like, oh, these falling cubes, but it's one of the most brilliant PlayStation games they ever did.
252092	253133	Rogue Squadron was fun.
253733	255714	This is why you don't see Tickle Me Elmo the game.
255734	256894	I mean, that would be stupid.
257174	259655	But that still doesn't stop them from putting Mary-Kate and Ashley games out.
259775	260035	Uh-huh.
260415	261595	Loki, what's your game of the week been like?
262496	264976	I played Luminous, and I played Ridge Racer for the PSP.
266617	269077	And they're fun.
269738	270238	Lots of fun.
270298	278660	Ridge Racer's pretty cool because it's like a throwback to the old R4, which is the best one, I think, that was available for the original PlayStation.
279212	282415	and then they have R5 tracks in there as well.
282756	285238	Those are pretty good.
285278	289442	I guess you can unlock the intros for both of those games as well.
290203	290884	It's just a lot of fun.
291304	292585	Got to play it against my boss.
293186	294547	Kicked his ass by 10 seconds.
295849	297791	I had never actually played the game when I played him.
299292	300033	He's not that much.
300053	301194	I mean, he's a gamer, but
302174	304775	He's probably just not as hardcore as I am.
305615	305895	Oh well.
306155	310015	And then Luminous is interesting.
310216	315396	It's so simple, but you can kind of screw yourself up pretty easy on it.
315977	317097	So it's interesting.
317117	318697	It's just something you've got to play, I guess.
319197	322638	And then I also put Robot Chicken, five episodes of it, on my PSP.
323178	324398	Doing the hacksaw thing?
324578	325218	Lead hacksawing?
325238	325758	Not really.
325898	328839	I mean, it's a feature of the PSP to put video on it, so that's what I did.
329744	331124	All right.
331444	337386	You know, my gaming week was kind of similar, where I actually played Donkey Konga this week over at my buddy's house.
337406	339887	We were playing Donkey Konga, and I haven't played Donkey Konga a whole lot.
339947	341647	Like, maybe this is like my second or third time playing it.
342007	343908	But I was playing all the crazy songs.
344028	347269	It's kind of like how Loki was kicking ass at Ridge Racer his first time playing it.
347569	357572	Just because I've played so many of the rhythm beat games, and since I'd played Taiko no Tatsujin before, which is Taiko Drum Master, which is basically the same thing as Donkey Konga, just in a different setup.
358112	361554	I had no problem clearing the difficult songs, so they were going like, how are you doing that?
361594	362635	Your second time playing?
362675	363975	Oh my god, what's wrong?
365516	372540	Also during my gaming week, I also played a little bit of Luminous, which, wow, that game is just, it really is as amazing as everybody says it is.
372620	373941	It's so addicting.
374802	382966	It's seizure-inducing at times, but once you get the hang of it, there's some very good, I would highly recommend over on GameFacts.com, GameFAQs.com,
384647	391670	They have some luminous facts, and you wouldn't think that a puzzle game would need it, but when you read it, it really improved my game.
391770	398453	I was not able to get past the second skin, but then when I read the FAQs, I was up to, like, skin number 10 on my next game.
398533	400554	So I highly recommend checking that out.
400594	402975	And I have not been able to get the song Shinin' out of my head.
403035	406377	That's the song that plays in the first stage, the Mato Grosso song.
406997	408458	You'll be shinin' to do...
409438	410199	DarkSakura, DarkSakura
431812	437097	This is posted on PSPHacks.blogspot.com.
437537	439599	It's the PSP Home Control version 1.0.
441180	448326	And it's actually a way that you can control your DVD player, TiVo, and high-definition television all from your PSP.
448386	449467	It's what some guy did.
450408	452670	He made graphics in Photoshop and everything.
453311	453911	Crazy.
454051	456492	He's actually controlling devices using his PSP.
457932	459153	Not something for everybody.
459173	461273	Of course, it's using the wipeout hacks to be able to do this.
461653	467615	Not something for everybody, but certainly shows the potential the PSP has as a device.
467715	472656	If it can do this with a little bit of tweaking, it's only a matter of time before some of these features come into the mainstream.
472676	473496	So this is kind of neat.
474296	479398	One of the things that's actually pretty cool that's coming out later on is a game where you can actually make your own game.
479938	480398	Sort of the
480865	484007	Memory cards and then probably upload it to the internet and all that wonderful fun stuff.
484027	487290	Oh, that's going to unleash a whole other community upon itself.
487330	487950	That's going to be interesting.
487990	489992	It's like the RPG makers or fighter makers.
490072	492054	Or ZZT if you want to get really old school.
492094	493495	But, oh my god.
494195	497258	Port that to the... Oh, please somebody.
497858	500680	Stop porting Linux and start porting ZZT.
500720	505004	Why the hell... If you have any idea what I'm talking about, please port ZZT to the PSP.
505664	506585	Too many acronyms, I know.
506705	507866	Eh, put Linux on your toaster.
509884	517567	Anyway, if you want to check that out again, it's psphacks.blogspot.com Moving on, Halo 2 is going to be getting a big update this week.
517667	521969	This Monday, Bungie is putting out a brand new patch for Halo 2.
522029	526911	This is going to be pretty big because they're actually going to alter the way some of the weapons work.
526931	529692	They're going to be doing some changes with the melee damage.
529892	532453	They're going to be changing the way grenades work a little bit.
532513	537695	The fuse timer is going to be tightened up a little bit and the damage caused is going to be increased.
538295	540077	They're just changing some other things here and there.
560697	562077	Too many hacks out there right now.
562717	569298	Too many people taking abuse of the glitches that are on there right now that have falsified the leaderboards.
569358	570059	It's one aspect.
570119	571319	It's a pretty big answer here.
571359	574119	I'd urge you guys to check it out if you're a Halo fan over at Bungie.net.
576120	580200	But they're basically going to reset to give everyone a fair shot since they are tweaking the rules.
580240	587061	Although they say to the casual player, which would be me, I think I fall in this category because I suck at Halo, you won't even notice the difference.
587562	590022	Something the hardcore players are going to notice the difference in.
591428	593890	I bet neither of you care because you don't play Halo at all, do you?
594350	595491	Halo makes me throw up.
595811	596552	I like Halo.
596632	598513	I like Halo, but it makes me motion sick.
599154	601255	Ah, so you don't throw up because you hate the game.
601315	609841	I literally get so motion sick that I would like to, you know, remove the contents of my lunch from my stomach and offer it to the porcelain goddess on my knees.
612023	613764	Loki, you're just not, eh.
615045	617567	I mean, I don't own the game, I don't own Xbox.
619068	619488	Yay!
619709	623993	Alright, then let's talk about a story I do know you would know something about, Loki.
624093	628577	Final Fantasy XI had some news this week because they are under attack!
629381	631762	Somebody is DDoSing them.
631822	640605	This is also known as the denial of service attacks, where basically somebody is trying to overload the servers with information so that they effectively shut down.
640905	642166	And I can personally attest to this.
642266	645647	I had problems logging in on, I think it was like Tuesday night, I was trying to log in.
645967	648648	Remember, you were playing and I was going to try to join you in a party.
649368	650169	Loki, I couldn't get in.
650189	650709	This is why.
650829	652309	Somebody was DDoSing the servers.
653070	653570	Squeenix!
654503	658665	As we fondly refer to them here on the show, they're putting the smack down.
659145	664368	They're saying that they have notified law enforcement authorities in Japan, the United States, and Europe.
664755	672339	The attack started April 9th, and as of the taping of this podcast, they're still ongoing as far as we know, causing latency and screwy servers.
672679	674380	So they're not happy about that.
674581	679443	Is this just some World of Warcraft person that's just pissed off or something?
679563	682325	Probably one of those people that got banned for selling Gil on eBay.
682525	683766	Yeah, I was going to say, who would do this?
683826	686507	Who would have the motive to DDOS Final Fantasy XI?
686547	690009	Because honestly, how many servers are there for Final Fantasy XI?
690029	691350	There's at least 20 servers.
692117	693718	You're not going to shut the whole game down.
693758	699101	You would have to have the entire force of America Online DDoSing these people to shut it down.
699121	700001	That's not going to happen.
700061	702602	So what do people have to gain from this, do you think?
702662	706785	And also each server is just... A server is not necessarily one computer either.
706805	707665	That's true.
707845	708966	It's like a cluster of them.
710667	715009	That's why you'll see a group of people drop and not everybody...
716155	717416	IRC, you know, type of thing.
717536	718156	What do you think this is?
718196	719596	Disgruntled gill seller?
719956	720817	World of Warcraft fan base?
720837	725378	It's just some loser kid that's trying to, like, I don't know, feel special.
725398	727279	Someone who's playing Rose Online.
728099	729340	Well, stop screwing up my game.
730320	731060	That's what I have to say.
733221	733861	Moving on.
734722	735002	Kind of...
735615	735795	But... But...
763542	764903	It's starring The Rock.
765063	766243	Yes, it is starring The Rock.
766263	767124	Dude, that's cool.
767544	771786	And Carl Urban, who is in Lord of the Rings, Return of the King, and Born Supremacy.
772107	778690	The director of this movie, Andrzej Bartokwek, I hope I... I know I totally mispronounced that, so I apologize.
779190	782172	But he directed the movies Cradle to the Grave and Exit Wounds.
782652	783953	So, should be interesting.
784013	786074	We, like, have, like, some, you know...
786874	788775	We're the hip-hop artists in this movie.
788795	792636	Yeah, I was going to say, didn't both those movies star hip-hop stars?
792676	794177	I know one of them starred 50 Cent.
794197	796638	We're getting thug-doomed, that's it.
796998	801580	And then they're going to be having some hip-hop interlude action sequence or something like that.
801620	802120	Doom, yo.
804731	809073	This is cool if you're into art, modern art especially, and gaming.
809113	811754	And I know this is one that might hit home for you, DarkSakura.
812694	815496	They're going to be doing an 8-bit art exhibit.
815856	817837	It's going to open April 19th.
817937	821058	That's this week on Melrose Avenue in Hollywood.
821098	821859	It's at Gallery 1988.
821979	828122	And the expo is running April 19th through May 20th.
828202	831683	And that is perfectly timed up so that it's running through the last day of E3.
831864	832704	It's opening on my birthday.
833191	833972	Very cool, yes.
834452	839775	And so basically they're going to be hosting a party for E3 attendees as well on May 18th.
840196	843778	It's game-related art from more than 100 artists.
843898	847000	The gallery is called I Am 8-Bit.
848421	850542	I bet there's got to be some Amano art there.
850722	851683	This is what's cool about it.
