start	end	text
445	3667	Orange Lounge Radio To Go Edition, week of April 11th, 2005.
4007	14512	You're tuned in to the Orange Lounge Radio To Go Edition, your podcast home for all the latest video game news and gamer chat.
14793	18314	Now, here are your hosts, DarkSakura, Sky, and Loki.
19515	20696	Yes, that's right.
21676	23957	A little new sound there, a little bit of a new intro there.
24918	26239	The Orange Lounge Radio To Go Edition.
26259	28700	I thought we'd change things up a little bit around here.
29212	30953	My name is Rob Roberts, you might know me as Sky.
30993	35654	Joining me as always, my awesome co-host here with me to talk about video games that don't suck.
36014	38315	Say hello to Jamie, also known as DarkSakura.
39375	41336	There's plenty of games out there that suck.
41756	43136	Avoid them, please.
43777	44857	Please, we beg you to.
44957	46217	Don't give them any more money.
47378	49979	And also with us, as always, say hello to Loki.
50699	52019	Hi, I'm here again.
52419	52979	Yes, you are.
53380	53580	Yes.
54060	57181	Alright, so you notice we kind of changed things a little bit there in the intro.
57281	57601	You know...
58863	74389	I'm sure as a lot of you have noticed, we haven't been talking a whole lot about rhythm and music games here on the podcast, so we kind of thought we'd refocus ourselves a little bit and tell you guys what we're really all about, and that's just kind of general video gaming, what gamers really want to know about.
75749	81452	Now, if you're a DDR fan, don't get upset, because we're still going to talk about rhythm and music games plenty on this show.
81492	86934	When we find out that a lot of stuff is going on, new stuff in the world, we will bring it to you as soon as we find out.
86974	87394	But for now...
88106	88627	DarkSakura, DarkSakura
107816	108517	No, I don't.
108697	110859	I usually delete all the stupid games off of my cell phone.
111199	114041	Have you seen some of those games you can download on the cell phone, though?
114161	115122	I have Bejeweled on my phone.
115643	117144	I know we were talking about this a little bit last week.
117164	121007	Remember we were talking about it on the last podcast about the Chinese cell phone games that you can get?
121027	122408	They're just like, you can get Life Force.
123409	124490	And you can get them in Japan.
125160	126921	I want that Final Fantasy VII game.
127341	127702	Heck yeah.
127742	128722	The Turks game.
128762	129263	Heck yeah.
129583	136688	But, you know, the best thing we get, you know, I have Impossible Mission, which was, don't get me wrong, one of the greatest Commodore 64 games of all time.
137068	138569	But it sucks on the cell phone.
138609	139529	You can't even see the room.
139549	141571	They do have Gradius for the US phone, I found out.
141631	144032	But it's not for anything, I think, that we have.
144733	147655	And they, um... Shoot, there was, uh...
148880	151641	A game that I was thinking when you said Impossible Mission.
151661	155163	I was thinking they should put Incredible Crisis on the cell phone.
155483	156083	That would be cool.
156223	158224	I don't know if it would have all the music on there, though.
158784	160025	Who knows what technology is.
160505	161485	So, any other games?
161665	161946	That's it?
161986	162466	Just cell phones?
163006	163586	That's really it.
163986	164227	All right.
164507	164807	Fair enough.
164887	165727	Loki, what have you been up to?
166027	167428	I've been playing my PSP.
168849	169329	What did I do?
169489	169709	I was...
170285	181249	Mainly playing Wipeout Pure only because my boss was borrowing the Twisted Metal head-on because he doesn't have any games for his, so I felt bad for him, so I loaned him that for a few days.
182189	184130	So I've been playing Wipeout Pure, and it's pretty fun.
185430	188771	Actually, I hated Wipeout, and I don't know.
189852	192073	It's nice right now while I have one game.
192113	196314	I'm getting more games coming in on Monday, so I'll have Luminous and Ridge Racer finally.
197556	204242	and then 512 megabyte memory sticks so I can put all my pirated episodes of Robot Chicken on there.
204823	205603	That's my favorite.
207064	214391	Then the other game I got was Zookeeper for the DS and I can see why I didn't get it before because it's kind of annoying.
214611	218954	Like I actually had to turn the background music off on it because it was that annoying.
218974	220716	It just repeated like every five seconds.
220796	221837	It's just awful.
222805	229447	Now, I've been checking out Zookeepers, too, since you picked it up, which basically, Zookeeper is just bejeweled on the DS.
229867	230748	Yeah, it's pretty.
231008	234249	Like, one minor change, the animal theme, and that's about it.
234749	235609	So it's basically bejeweled.
