start	end	text
623	3425	Orange Lounge Radio To Go Edition, week of April 25th, 2005.
3545	14573	You're tuned in to the Orange Lounge Radio To Go Edition, your podcast home for all the latest video game news and gamer chat.
14853	18355	Now, here are your hosts, DarkSakura, Sky, and Loki.
21537	25960	Hello, good morning, afternoon, or evening to you, whatever the case may be.
26220	29763	See, that's kind of the neat thing about podcasts, is that you can listen to them whenever you feel like it.
30598	39626	Well, you are listening to the Orange Lounge Radio To Go Edition, your home for gamer chat and what gamers really want to know when you talk about games that don't suck.
40266	41467	A couple that do, sometimes.
42248	43789	My name is Rob Roberts, you might know me as Sky.
43849	48953	Joining me as always, my awesome co-host, say hello to Jamie Summers, also known as DarkSakura.
49514	50034	Woo!
50775	51275	Woo!
52216	52736	Exciting.
52977	53777	Exciting day, isn't it?
54278	54458	Old.
54918	57540	Also with us, say hello to Loki.
57560	58561	Hello.
58581	59562	Hi, how you doing?
60487	60947	DarkSakura.com
90666	94688	The same position I always keep during the show, which is in this big comfy green thing.
94708	95889	In your big comfy green chair.
96149	96409	Yeah.
96549	101292	Alright, anyway, let's start off talking about our own gaming week and then we'll get into some gaming news.
101312	102752	We've got a lot of interesting news tonight.
103253	104713	Starting off though, how was your gaming week?
104733	106334	What kind of games have you been playing this week, DarkSakura?
106354	107415	I finally played Luminous.
108015	108615	Ooh, what'd you think?
109756	110657	It was pretty fun.
110697	111237	I liked the music.
111257	115299	I did the single player mode, which I got to level 13 on.
116199	119161	You start off picking your skin, so that's all I did.
120576	123558	So you didn't play the mode where you progressed through the different skins.
123598	124619	You just stuck with one.
125139	126560	Yeah, I picked one skin and got to level 13.
126600	127981	That's cool.
128521	135246	Now, I'll tell you, the weird thing about Luminous when you're playing that skin mode the first time where you're going through the different skins is you kind of don't expect it.
135767	138649	So you're playing and then suddenly all the colors change.
138669	140370	You're like, what the hell did I do?
140430	141411	Why is everything changing color?
142252	142892	It's kind of freaky.
143272	144193	It does sound pretty freaky.
145334	148036	Apart from that, it was more widescreen pong and...
149201	150181	Not a lot much else.
150281	151261	Usual webby games.
151922	157243	Yeah, I avoided the Jeep simulator again because it really made me motion sick.
157483	161023	Is it just me or are we kind of a little bit of a dry spell right now?
161063	165224	I mean, sure, there's some games, but we're kind of in a dry spell right now until E3.
165284	166645	That's going to be like the big boom.
166825	171726	I'm pissed off because Dan traded my copy of Darkstalkers for stupid Midnight Club.
172026	172966	What's Midnight Club?
173026	173666	I don't even know.
173706	174366	Dub Edition.
174566	176647	I think that's one of those games we don't talk about on this show usually.
178329	192132	The last Midnight Club that I played, I cheated the hell out of it and we basically got this jet car type thing where we're just driving super fast around for no reason.
192693	194993	Alright, well how was your gaming week since we're on you anyway?
196754	197954	Ridge Racer, PSP.
198971	199572	That is it.
199872	206057	Yeah, because you're in the middle of moving right now, so you're probably like me, because when you hear about how my gaming week was, it's very similar.
206698	207739	No consoles this week, really.
207759	217307	I played Final Fantasy for all of one minute to log in to get the update, and then, well, obviously I didn't take a minute, but, you know, logged in, said hi, and then logged out, and that was it.
217868	224854	And, um, just now that Comcast is down, um, I can't play my online game, um,
