start	end	text
558	3781	Orange Lounge Radio To Go Edition, week of May 16th, 2005.
4001	13829	Hello once again, and welcome to the Orange Lounge Radio To Go Edition, your home, gamers, for what you really want to know about.
13889	15070	We're excited because
30711	37881	We're packing, actually we're very stressed because we're packing our bags, getting ready to go to E3 next week where we are going to be podcasting each day from the show.
37941	40084	So you can look for something on our feed Wednesday, Thursday, Friday night.
40484	46432	Technical problems aside, hopefully nothing comes up, but we think we have something worked out where we're going to be able to podcast.
47619	49221	DarkSakura, Jamie Summers, Creaky, DismanthroatsGoing
66783	67624	DarkSakura, DarkSakura, DarkSakura
93078	93599	Thanks for watching!
107876	122866	E3 at OrangeLoungeRadio.com E3 at OrangeLoungeRadio.com And if you send us emails to that address, maybe you want to know about a certain game that we don't talk about on Wednesday's podcast, send us an email there and we'll go check it out.
123166	126268	Now we won't be able to do every email, but we'll try to get as many as we can.
126488	129110	We'll go check it out and give you the answers Thursday or Friday's podcast.
129130	134273	So it would be a great way for those of you guys that unfortunately can't be there in person to kind of live vicariously through us.
134513	134633	So...
136462	137042	PSO Blue Burst Beta
158749	159450	PSO on the Xbox, GameCube, etc.
181152	182233	But overall, it's not too bad.
182333	188057	I do miss, you know, you don't have, on the beta right now, we don't have access to Episode 2.
188638	192701	We don't have access to, I think it's V Harden Up.
193686	198068	But it's kind of hard to bitch too much because it's free right now.
198128	199789	You can play this game absolutely free.
200409	204631	www.psobb.com And you can sign up for an account and play.
204671	206932	And it's free right now through June 10th.
207232	211254	And of course it'll be one of those things where if you want to continue, you'll have to buy the legit game.
211294	215576	But from what I'm seeing so far, I'm almost ready to quit other MMOs I'm on.
215962	218164	I'm about to axe Final Fantasy XI I kinda wanna try that too
239723	243110	Those games are going to get pushed aside for these new ones if nothing changes soon.
243190	244332	So we'll see.
244353	244834	Seriously.
245275	246617	So that was pretty much your gaming week, huh?
246898	247700	Yeah, pretty much.
247740	248542	Pretty much mine, too.
248842	249504	About sums it up.
250074	251354	DarkSakura, DarkSakura, DarkSakura
274560	275080	I don't have MTV.
275100	275661	I don't watch TV.
301556	302678	DarkSakura, DarkSakura, DarkSakura
312908	318032	Not that much more impressive than Xbox One, but I think we have to remember we're still looking at prototypes.
318472	322495	And, you know, these are the launch games, too, so the system can only get better from here.
322555	324537	So I am excited to see what the future brings.
325017	330481	I think all the next-gen systems are going to look damn good, though, so they're all going to look near video quality.
330841	337366	So I don't think it's going to be a graphical contest so much as it's going to be a quality-of-game contest and...
338782	342365	I was looking at the new releases for the Xbox 360.
343305	344426	Now that looked hot.
344926	346067	They had screen captures.
346327	347248	What kind of stuff?
348869	349489	You know what?
350470	351030	Give me a second.
351530	357454	There was... You have to ask me when my brain's not working.
357494	360296	Particular games that you saw on a list that were coming out soon?
361457	362457	That's what I'm trying to remember.
362718	365700	Oh, like Ghost Recon 2, I think.
365740	367140	I didn't care about Ghost Recon.
367261	367521	It was...
370912	373193	I'm sorry, I'll let you think about it for a minute.
373213	377096	But a lot of the stuff that we found out about Xbox 360 was stuff we kind of already had speculated about.
377421	379322	The power button scan is changeable.
379802	385284	Xbox Live is going to have a gold and a silver platform, so that's good that Xbox Live will be free for some people.
385825	388686	One thing we're still not sure on, though, is backwards compatibility.
388746	390327	Nobody's really said one way or the other.
390367	399891	Now, there's rumors and there's screen caps out there that are supposed to prove rumors and everything, but we don't know anything concrete for sure absolutely just yet on that.
399951	402032	And that's one thing I'm definitely looking forward to hearing about.
403308	403808	Xbox 360, Quake 4
420931	422392	Oh yes, Quake 4, that's a good one.
422652	423652	And Perfect Dark Zero.
424293	424973	That was the one.
425713	426974	Oh, those are all very sexy games.
426994	428435	So this is going to have a very nice lineup.
428455	431016	Perfect Dark was a Nintendo franchise, though, wasn't it?
431056	431956	Yeah, very strange, huh?
432077	432477	It was on the 64.
433197	435998	But it was a Rare game, and I think they parted ways with it.
436018	441241	Yeah, Rare is, though, working with... Yeah, I remember that story a long time ago.
441361	442582	So, very interesting there.
443382	449285	One other interesting thing, I think, about the Xbox 360 that we heard this week, from Bill Gates himself, in Time Magazine...
