start	end	text
14039	19642	Tonight, January 18, 2009, could we see the DSi released in April for the US?
19943	23805	Circuit City goes under, and are the .hack games set to make a comeback?
31977	36021	Hello everybody out there on the internet and welcome to another week of Orange Lounge Radio.
36061	42386	We are that podcast on the internet dedicated to video games, video gaming, gaming culture, and the gamer lifestyle.
42446	44008	We are back after a little bit of a break.
44628	51154	Took a little break last week because I was in Hawaii taking a little vacation, but I'm back now.
52168	53529	and refreshed and feeling better.
54010	54890	My name is Rob Roberts.
54910	56372	I'll be joining you for the next several hours.
56792	61076	Not joining us tonight, sadly, the happiest bunny on the farm, DarkSakura, Jamie Summers.
61596	62377	She has the night off.
62958	66861	It's her last week before going back to school, so she's taking care of some things around the house.
66901	68322	But we have somebody filling in tonight.
68783	72266	I called the other woman that I know, the other female gamer I know.
72306	74107	So say hello to Rice Princess.
74468	75368	I'm your mistress.
75669	75949	That's right.
75969	76750	How you doing, Rice Princess?
77230	77951	Oh, I'm okay.
77991	78732	How about yourself?
78892	79593	I'm doing great.
79854	80535	It's good to hear.
81396	83879	I see you're wearing a Silent Hill t-shirt showing your love for Pyramid Head.
84139	89046	Yeah, because I thought the camera was going to be working tonight and I did my hair and everything.
89146	90047	Well, here's the funny thing.
90127	91489	I know you look very cute, by the way.
91649	92090	Thanks.
92350	94251	I can take a picture and post it to the website or something.
94271	94731	All in vain.
94932	95292	I know.
95312	96753	Well, I get to see you and that's important.
96953	99194	Yeah, because you're not gay at all.
100315	100555	Okay.
100995	101455	Here's the thing.
101495	109620	I was going to say you and Jamie both have Silent Hill shirts that you wear to the show, so we need to get you both here sometime and you can be twinsies.
109780	110961	Are they the same shirt?
111421	111601	No.
112022	112322	Oh, okay.
112362	113523	I think she has a slightly different one.
113843	115324	Mine's thermal, so it keeps me warm.
115524	115804	I see.
115904	117305	That's good because we have a cold garage.
117915	118556	Kind of, yeah.
118576	119216	A little bit.
119396	120737	So I'm going to survive tonight.
120777	121058	All right.
121098	122579	Well, I'm going to get the heater on in just a minute.
122599	124500	But thank you also for bringing Snickerdoodles to the show.
124520	124821	You're welcome.
124841	127403	Because you know bribing us with food always freaking rocks.
127743	128083	Yep.
128684	128884	Always.
128904	129104	All right.
129625	133128	Say hello as well to the one and only Techmaster Loki, who's joining us tonight.
133308	133568	Hello.
133828	134409	How you doing, Loki?
134609	135209	Doing fine.
135490	135750	Great.
135830	136771	How was your week off?
136791	137391	What did you end up doing?
138532	140614	Trying to get Grand Theft Auto PC to work.
141314	141575	Yeah.
141815	143256	It's taken a turn for the worst.
143336	143756	It's like...
145393	145913	I don't know.
146833	147754	It was doing so well.
147794	148914	It was working just fine.
148974	152955	And all of a sudden, Rockstar's like, ah, fuck this shit.
152995	154715	We're not going to work no matter what you do now.
155615	159136	I've reinstalled it like eight times now.
159296	163737	And I've uninstalled all the other things that remotely might be related to it.
164157	166398	And it just does not want to work.
166518	167658	And apparently I'm not alone.
167738	168498	And yeah.
169909	170489	Thanks for watching!
189868	190469	I just don't know.
190929	192150	So, I give up.
192991	197355	I actually bought this game, and see, that teaches me for not pirating this shit.
197836	198696	See what happens?
199017	201819	If I buy it, it breaks, and it sucks.
202380	207144	If I had just downloaded it like I should have, wouldn't be having this problem.
207524	208065	Seriously.
209870	230025	Okay, well alright, well hey, you had tuned in, because also last week we missed, you know, our buddy Bobby, Bobby Blackwolf does a show before us here on All Games Radio, and he does the Bobby Blackwolf show on Sundays, but he just launched a new Friday night show, right, Friday Night Gaming, and you tried to play Grand Theft Auto with us.
230285	231686	Oh yeah, that was even more fun.
231766	232166	Let's see.
232566	239749	Yeah, for some reason then Xbox Live said, no, you're never going to connect to this game ever if you even want to.
240190	241810	I tried four different times.
