start	end	text
13903	25110	Tonight, June 17th, 2007, Soul Calibur preps its fourth game for the PlayStation 3 and 360, Sony builds itself a blog, and has Project Hammer gotten some nails in its coffin?
31912	35915	Hello everybody out there on the internet and welcome to another week of Orange Lounge Radio.
35975	36795	It's good to be back.
37236	44661	We were off last week and we missed you guys, but we're back this week to talk about the latest in video games, the gaming world, gaming culture, and all that good stuff.
45021	55608	My name is Rob Roberts and with me here, as always, right by my side, hanging on to my arm, clutching it, sucking the very life out of it, is Dark Sakura, Jamie Summers.
55628	57670	Ripping it off and beating you with it, maybe.
58570	61012	Isn't that like an attack you can do in Dead Rising, actually?
61909	65551	It happened in Shaun of the Dead, except they ripped off his legs and then went after zombies with him.
66352	67293	That was the best scene in the movie.
67313	68213	OMG, spoilers.
68914	70695	Who hasn't seen Shaun of the Dead yet?
71255	72576	Go see Hot Fuzz, everybody, by the way.
72596	74097	Here goes the chat room going, me, me, me.
74677	76719	Also joining us, say hello to Techmaster Loki.
77816	78176	Hello.
78457	79718	Have you seen Shaun of the Dead, Loki?
80278	81719	Um, twice.
81920	82680	It's good times.
82740	93069	Like, I have to admit, when DarkSakura, like, you know, because she does movie nights once in a while at her place, and I admit when she first, you know, was like, let's watch Shaun of the Dead, I was like, oh, God, all right, fine, we'll watch a movie.
93089	93830	It's only two hours.
93850	95091	It was actually really good.
95231	101597	I don't know if you were there a couple years ago, but we did Shaun of the Dead, and then we watched the new Dawn of the Dead.
101737	102938	Actually, I think it was in the reverse.
102958	105400	We watched the new Dawn of the Dead, and then Shaun of the Dead, and
106160	107561	I wasn't there because I never saw the new Dawn of the Dead.
107581	109062	Yeah, the new Dawn of the Dead sucked.
109522	110583	Shaun of the Dead was awesome, though.
110963	111804	And Hot Fuzz is better.
112424	113104	I still haven't seen Hot Fuzz.
113124	113745	Hot Fuzz is great.
113845	114745	I've seen it twice now.
116266	117847	Well, give me one of yours.
117907	119648	I went to see it with Ranma.
119948	121909	I seriously can't remember the last... That's right.
121929	123890	When we left, you guys went to the movie.
123911	125672	I guess I go see Transformers early.
126032	126292	Do you?
126312	127052	Before it comes out.
127212	127633	Lucky you.
127673	128733	How do you spend that?
128753	129654	Through work and stuff?
129674	130234	Yeah, through work.
130394	130875	Oh, very nice.
131215	131615	A few days.
132028	132628	I can't wait.
132728	134449	Are we a movie podcast?
135129	139091	Hey, they're making a game based on it, and it's going to be fucking awesome.
139251	141753	And they should make a game out of Shaun of the Dead, shouldn't they?
142033	142533	They should.
142993	143533	Absolutely.
143553	144554	Hot Fuzz would be funny, too.
145114	146875	A romantic comedy with zombies in the game.
147215	154018	One of these days, I seriously think the last movie I saw in the theater was Notes on a Scandal, which they should not make into a video game.
154158	155939	I don't think that would be a very interesting video game.
157280	159561	You can control Judi Dench as she creates...
160487	161431	Lesbian Scandal.
161973	162836	It'd be wonderful.
163920	164503	Alright, anyhow.
164864	166049	And you take notes on it.
167316	168717	DarkSakura, how was your gaming week?
168757	168797	Um...
195819	200003	Wow, I've been spending the whole week looking for my copy of Elite Beat Agents because Dan wants to play it.
200863	209431	And playing some World of Warcraft, like hardly any, because I still want Burning Crusade so I can play a hot little elf.
212253	212693	Very cool.
213294	214375	You still haven't gotten Burning Crusade?
215496	216857	What money do I have, Rob?
216877	217858	I don't know.
218478	220480	You certainly don't get paid for this, so I don't know.
221184	223947	Yeah, I don't have much money, so no.
224307	224868	Oh, sorry to hear it.
224888	226509	Unless someone in the chatroom wants to buy it for me.
226569	227470	Sell a pinball machine.
228031	228611	They're not mine.
228871	229352	Oh, okay.
229992	230853	They're the spouse's.
231153	231454	I see.
233155	233396	All right.
234016	234917	Loki, how was your gaming week?
235441	236882	DarkSakura, DarkSakura
256195	268126	I just want to verify, because I haven't been reading up too much on Fable 2, you will still able to be a bisexual evil warlord, correct?
268587	270249	Uh, yes, and you can get pregnant.
271690	273332	If I'm a male, that might be difficult.
273772	274693	Yeah, that might be difficult.
274753	275033	Alright.
275394	275734	Yeah, but...
277513	279518	That would be a real fable right there.
280460	282125	There once was a pregnant man.
282846	283889	They definitely do not, like,
286627	287488	I want to be uber evil.
312180	312980	so it's actually pretty cool.
313881	322404	The other game I played was Monster Madness and now this game I was kind of looking forward to check out because it reminded me of Zombies Ate My Neighbors and who doesn't like Zombies Ate My Neighbors?
322864	325765	This game is no Zombies Ate My Neighbors and it's awful.
326445	330867	The controls in it, awful and it's way too damn hard so I don't recommend it at all.
332827	337349	The other games I played, Mad Trax, I actually tried that out a little bit and that was pretty fun.
337779	341060	I played through a few levels of that, although there really isn't too much to the game.
341100	342641	You can probably beat it pretty quick.
342941	346722	So they're kind of trying to sell those additional add-ons for it.
347102	348042	I don't know, not my thing.
349343	351703	Didn't play Pac-Man Championship Edition.
352063	354544	I looked at it, downloaded the demo, still haven't played it yet.
355204	356105	But it's Pac-Man.
356765	358605	Oh, I'm sorry, it's a sequel to Pac-Man.
359046	360466	I have more to say on this, but I'll wait my turn.
360486	361386	Yeah, Dan downloaded that.
361446	363187	I was like, okay, what the hell?
363407	366728	He was like, I came home, all I was doing was freaking screaming at the ghosts.
368906	370066	Doesn't he do that all the time?
370666	371727	He was really screaming at me.
371747	373507	He was, like, calling them bastards.
374087	375848	I was like, dude, you sound like me talking to my computer.
377508	382609	And then I downloaded the Project Sylphid demo today, but I forgot to play that.
382689	386350	But I finished Super Paper Mario.
387291	387711	Congrats.
388411	392812	Yeah, the end is, like, you saw it coming throughout the entire game, and...
393772	397714	It's just like, once you finish it, you're rewarded with... Don't you fucking spoil it!
397994	398834	No, I'm not going to spoil it.
398854	405617	I'm just saying, once you finish the game, you're rewarded with, hey, you get to go back to this one level and fight 100 people, and they'll take another couple hours.
406057	406557	Fuck you.
406617	408058	I mean, it's awful.
408378	409418	That's what the whole game is.
409478	412840	It's full of this, like, fight 100 people, do that for two hours.
412860	417341	So, are you saying at the end of the game, you get told, we're sorry, Mario, but our princess is in another castle?
417401	418562	No, it's more like...
419082	420784	We're sorry, Mario, but your game sucks.
420904	422585	It's more like, thank you for playing through the game.
422825	424727	No replay value whatsoever.
425007	426148	Sell it back to GameStop.
426168	426868	Thank you very much.
427349	429550	So, that's pretty much what I'm going to have to do.
430091	431712	I did download Zelda 2.
432052	434354	I don't know why, but I've actually been playing this game.
434374	435775	You can lend it to me before you sell it back.
437557	438458	You can borrow my copy.
438478	439098	I'm not playing it.
439218	440539	If you really want to play it, I'll loan you mine.
441020	441700	It's a great game.
441760	443822	It's just, you know, after you...
444284	445345	Played through all of it.
445405	449987	It's just kind of... There's a bunch of side quests you can do that have no reward whatsoever.
450007	450808	What, Zelda 2?
451288	451848	No, not Zelda 2.
451948	452929	Oh, I was talking about Super Mario.
453269	454209	No, Zelda 2 is awesome.
454230	455550	I was like, Zelda 2 is fucking rad.
455570	457011	I don't know why people diss it.
457091	458432	It's like one of the worst in the series.
458512	458872	It's great.
458892	459572	It's really weird.
459592	463034	Go fucking play Wand of Gamelon if you want to see the worst ones in the series, okay?
463154	464915	It doesn't feel like Zelda at all.
465015	466236	It's just very strange.
466436	469358	And I remember playing through it and it being very hard.
469718	471039	It still is kind of hard, but...
472165	473505	I don't know, I can understand it more.
474065	477366	Why did the name of everything really strange names is beyond me?
477606	478386	I am Error.
478486	479366	Yeah, I remember that.
479726	481727	I went in and I'm like, oh, there's that.
481747	489288	I think that was actually supposed to have been something else, and it programmed in wrong, if I remember right.
489528	489848	Really?
489888	490648	With the translation.
491168	491408	Huh.
491828	492849	I want that on a shirt.
493509	494909	I am Error.
494949	496129	There's got to be a shirt somewhere.
496169	496929	I'm sure there is.
496989	498510	You can just have one made, you know?
498530	499710	Maybe his name is just Error.
499870	500130	I mean...
500948	502650	I'm going to name my firstborn Error.
502730	503672	I mean, fucking look at that.
505954	509659	That would be a horrible thing for parents to do, to name their baby Error.
509719	510941	With the middle name Oops.
514105	515406	Error, Oops, Summers.
515727	516007	Love it.
517075	529378	Then, finally, the last game I've been playing, and this is weird because I've actually played this game more than I've played Guitar Hero, but it uses the Guitar Hero controller for the 360, and it's a game for the PC called Fret Nice.
529738	536860	The best way to describe it is it's like playing Loco Roco with a guitar, and it actually works pretty well.
537329	539850	and they've got some really interesting level designs and stuff.
540070	543650	The only bad thing about it is it's only three levels long, but it's a lot of fun.
543850	546171	So I recommend downloading that.
546471	556093	I may post a link to it in my blog on all games so that you can actually find it because it's on some foreign website or something.
556333	561415	But it's cool and it's free, so I highly recommend doing that.
562175	563455	I don't know, I don't play the
564226	585813	Guitar Hero, it's weird we did this thing on Friday last week that it was basically this sales team building thing and we had to perform songs on stage and they have video of it but anyways they had like one person had the air guitar so I had to do the air guitar part of it because I didn't want to sing
586471	590576	Guitar Hero Guitar Hero Guitar Hero Guitar Hero Guitar Hero Guitar Hero
609562	636216	or because you were on the internet radio program about music video games therefore you can pass every catastrophic and DDR oh yeah back in the day maybe I could three quarters of those back in the day I wasn't so fat exactly because I played more DDR exactly then you get married and you don't have DDR time and it all goes downhill from there anything else about your gaming week you want to share um
638757	640939	Oh yeah, I played more Grand Theft Auto Vice City Stories.
641640	642341	Congratulations.
643342	648307	I got my last copy of Saints Row, and so we're going to be landing those five systems together very soon.
649008	649469	Very cool.
649909	651070	Just in time for the sequel, maybe?
651911	654054	Saints Row 2, that's not coming out for a while, but...
654941	656482	DarkSakura, DarkSakura, DarkSakura, DarkSakura
680038	681759	in New York City, and that was a great time.
681779	690025	We actually went to Dave & Buster's in Times Square and just kind of messed around there for a little while and played this game called Jumpin' Jackpot, which is hilarious.
690045	691206	They have one of these at Roseville Golf Line.
691226	698972	Actually, it's the virtual jump rope with the lights going around, and it plays this really super gay rave music while you're jumping.
700072	702014	But it's hard, and it's crack.
702054	703855	You keep putting money in over and over.
704155	705016	And we played some DDR.
705036	705696	They had, like, Superdome.
705716	708398	We were playing a bunch of stuff, and it was a good time.
708638	709439	What are you laughing at?
710652	714953	DJ Ranma S, Actdeft, Drew, Carameldansen DJ Ranma S, Actdeft, Drew, Carameldansen DJ Ranma S, Actdeft, Drew, Carameldansen
740023	740444	Yes!
741306	742088	Dave and Busters.
742108	746236	You know, I have enough tickets to buy an Xbox 360 game, but I'm just not interested in anything that they have there.
746958	748782	Anyhow, so big thanks to all the listeners that showed up.
750752	758857	Also went, Ranma took me to this video game shop, or I think he was the one that led the way, I mean all of us kind of went there, all of us that were still together at this time.
759137	773285	We went to this video game shop near Aster Place, where the big cube is, and they had like tons of stuff, like I sent you the picture of the Hello Kitty Dreamcast, and all these important stuff, but they were selling old school NES games, and my friend has an old school Nintendo game.
773505	773985	Thanks for watching!
799190	800051	So it's very interesting.
800071	801191	Was it in the box?
801572	803393	No, it was just the card and the black sleeve.
803413	805494	When I bought mine, I paid $10 and I got it in the box.
806335	808696	But I got her an original cartridge of Guardian Legends, so that made me happy.
808736	809437	Completely unopened.
810557	811058	That's nice.
811638	812539	Yeah, my Guardian Legend.
813399	814880	I opened it to play it, of course.
815961	816381	There you go.
817522	819063	So yeah, I got her a copy of Guardian Legend.
819103	822265	I should have just took it home with me, but I don't have an old school Nintendo here.
822385	825347	I'm holding out hope they will put it on Virtual Console eventually.
825627	825747	What?
826283	828425	Who do you know in this room who has five Nintendos?
828845	829786	Are you going to give me one?
830767	831668	Probably, I could.
831688	832188	Sweet!
832508	833089	Let me talk to Dan.
833529	836272	Then maybe I'm going to send Amanda back to that store and get me more games.
836292	837473	Just buy a Generation Next.
838233	840015	Oh, yeah, we'll talk about that later in the show.
840035	841576	There's this other thing coming out I'll talk about later.
841596	842377	Well, no, it's already out.
842897	843958	Well, isn't it on the show roll?
844198	844278	No.
844319	845920	No, this is something else.
845940	847802	This is the thing we saw at E3 like a few years back.
847842	848582	Oh, that thing!
849363	850784	The $20 console thing.
850804	851084	$60, yeah.
851104	851084	$60?
851124	851805	$60 bucks.
853439	855500	I thought they were only charging people $20 or was that just at the show?
855580	856221	That was at the show.
856241	856561	Oh, I see.
856621	857621	Should have bought it at the show.
857641	858422	I know, damn it.
858942	859162	Oh, well.
860003	863524	Anyhow, so yeah, obviously there was some 8-bit gaming goodness, Dave and Busters.
864285	874751	I finally caved and I got a DS Lite, which by the way, I saw this story floating around blogs this week talking about how Nintendo World has these custom DS Lites that you can buy in all these different colors.
875171	875951	They wanted $280 for those.
877552	881394	and the picture that's floating around doesn't show you all the colors that they have.
881514	889018	I don't know if they added some or what because I distinctly remember there was a green one because that's the one I wanted to get and you don't see that one in the pictures that made it around all the different game blogs.
889338	892920	Check DJ Ranma's picture site which I'm sure he'll link in chat right now.
893000	896402	I think it's DJRanmaS.net and check out his New York City pictures.
896442	899844	He actually took a picture of the case with all the colors and some of the newer ones that were in there.
899864	902305	It was between that and the fuchsia hot pink one.
902385	906708	I don't remember what the fucking website is but there is a website out there that you can buy.
907208	932830	custom colored anything consoles $280 they wanted for that well you can buy it cheaper than that they sell iPods there they sell PSPs you know DS lights everything and you can get them in custom colors so I'm not sure about DS lights but I know they sold the original DS on this site but people just forget they can do that or just paint it I don't know take it apart and paint the damn thing
933789	947167	Alright, uh, well they also do engraving there, and I almost bought my new DS Lite at the Nintendo World Store to get it engraved, because they'll engrave your DS for only like 20 bucks, and there's all these patterns you can choose from, and I thought that was pretty awesome, but their engraving machine was broken.
947608	948329	So I didn't get to do it.
948850	950232	So, sucks to that.
950812	952733	They're engraving machines that I am error.
952914	960739	But basically, when I got to Pennsylvania, I was like, well, sales tax is lower here than it is in California.
960839	963120	I was so bored in Pennsylvania, I have to be honest.
963160	967243	No offense to those of you folks that live in the Allentown area where I was at for a few days, but...
967643	968624	DarkSakura, DarkSakura, DarkSakura
990980	995503	And you don't want your opponent, who's going to go after you, to be able to line up the skulls.
995824	1000667	Because basically, to explain the game real fast, there's the story that all goes with it.
1000967	1005350	You can cast spells, which are like special moves on the board, but to do that requires mana.
1005630	1008272	And so the stones on the board are red, yellow, blue, and green.
