start	end	text
8157	12313	Toto, I have a feeling we're not in Kansas anymore.
15956	20820	You're listening to Orange Lounge Radio, where mommy talks and then some.
21521	24244	Uh, mostly the and then some part of that.
24604	28627	Orange Lounge Radio is created by a bunch of potty-mouthed adults.
29268	34072	Orange Lounge may contain sexual, perverted, and mildly retarded content.
34653	38356	You probably shouldn't let your children listen to Orange Lounge Radio.
38697	40178	Yes, I will spank your child.
40578	42300	If you're not going to do your job, goddammit, I will.
47110	49151	Well, here's to my big opening.
49712	50832	A sphincter says what?
50852	53134	I'm super, thanks for asking.
53494	56095	Oh, you little bitch troll from hell.
56135	58137	What am I doing here?
58177	59717	No.
59958	61278	Dodge this.
61779	63620	This is a tasty burger.
63880	66341	Look, you stupid bastard, you've got no arms left.
66561	67182	Yes, I have.
67602	69403	Look, there's a flesh wound.
69623	75787	Searching for a boy in high school is as useless as searching for meaning in a polyshorum.
76835	77556	Oh yeah?
77776	81038	Well, I hope your babies look like monkeys.
81318	82379	DarkSakura.
82559	83460	I've had a sniff.
83720	84260	Skye.
84361	86442	But I'm playing it for the bartender, so suffer.
86822	87343	Loki.
87603	88604	I hate you!
89024	91085	Orange Lounge Radio.
91306	92246	We're live!
92306	95068	This is episode 60 for September 14th.
97386	103948	2003.
97826	103948	You're tuned into the Vimani Scene's most late show of all things Vimani.
104348	106049	My name is Loki.
108029	110870	And, well, Rob's not here because he's a slacker.
112210	113331	He is a slacker.
114891	115831	We're on time.
115851	116371	Where is he?
116752	119552	Let's start with the fuckies of the week.
119852	120573	Dear Rob...
122432	127015	Okay, and in this corner, the happiest bunny on the farm, DarkSakura.
127616	127816	Hi.
128617	129337	I have a sandwich.
130138	130678	It's tasty.
130698	134321	I have cookies, too, and I'm going to maul anyone who touches them.
134901	135182	Cool.
136122	137443	And in this corner, we have Rob.
137703	138704	Hi, I'm Rob.
138884	141466	I'm not here right now, but please take a message.
142907	143388	Beep.
143408	143488	Beep.
144956	158106	Today we're going to be talking about lots of Omani stuff and other things and what we did this week and my birthday because I rock and other things.
158846	160507	Also in the studio we have a few guests.
161848	162429	Two guests.
163149	166612	Hey, we're going to have a few by the time this show is over, okay?
167212	170314	First off, we have Arcadian42, Bradley.
170835	172016	Hey, I played in the college.
172056	172516	Can you see me?
174528	182215	and also, been away for a while, our correspondent from the People's Republic of Davis, Puppy.
182616	187160	Oh, and speaking of tardiness himself, here comes... Uh-oh, Fizz.
187460	188841	Who's this poking in the door?
189662	190883	Oh, my God!
191304	194567	I thought you said you weren't going to be here until 7.
195567	196368	Yes, you're late.
196548	197549	Introduce yourself, Dan.
199231	200112	Hi, everybody.
201621	202181	I'm late.
202242	204443	I'm sorry we're late, but we'll get into that later.
204463	205824	Oh my god, does that mean you're pregnant?
206325	206785	No, I'm not.
207426	208126	Not that kind of late.
213170	213570	Go eat.
213690	214891	So, yeah.
215372	216032	I don't have food.
216252	220716	We haven't eaten since Burger King at like noon, so I thought we were going to get food.
221416	222317	We didn't have time to stop.
222457	223018	You have cookies?
223798	224179	Cookies?
224699	225279	What kind of cookies?
225299	226640	Not yours.
226680	227181	Not yours.
228871	231392	By the way, everybody, well, you guys already met, but Jamie hasn't met.
231412	232312	Jamie, this is Joey.
233172	233812	Joey, Jamie.
234492	235553	Listeners, this is Joey.
236233	237033	Hey, how's it going?
237613	238213	Joey, listeners.
238333	241534	Okay, so we should take a break.
242694	243474	Yes, we should.
243654	246795	I think we should take that opening break that we usually do right about now.
246815	250496	We're going to start off this break with the first few MP3s I find.
255166	257748	So we've got, uh, looks like, um... Wait, here, here, here.
257888	258348	Hey!
258428	259088	Oh, you got it?
259349	259929	Yeah.
261430	265953	This is gonna be pretty much random stuff, so, uh... Yeah.
267554	269615	Anyways, um, yeah, enjoy.
316592	319774	I don't know, she was in the mood for talking
385615	386536	Thank you for watching!
515058	516559	Thanks for watching!
565364	565965	Thanks for watching!
602925	609250	Step Squad to Orange Lounge!
609450	613613	This DDR sucks!
613633	614333	Holler!
617415	622139	Hello everybody and welcome back to Orange Lounge Radio, episode number 60 in progress.
623259	623920	I'm a little late.
623940	626122	I was a couple minutes late.
626642	627162	Sorry guys.
627903	628283	My bad.
628703	629424	Blame traffic.
633740	634300	You know what?
635581	638663	The traffic in... Nobody can hear you anyway, and that's a good thing.
639083	641444	The traffic in... Where the hell was that?
641464	642925	Where 680 meets... Fairfield.
643645	644506	Fairfield was horrible.
644566	651810	Because one guy crashes on the side of the road, and everybody has to turn their head and see if they can look at a dead body.
652730	653370	Never fails.
653450	654811	Oh, I think I see an arm!
655071	656432	Exactly, exactly.
657132	658233	It looks kind of severed.
659322	662444	I'm very proud of you guys getting things going anyway, though.
662704	666087	I mean, not that Jamie hasn't done it before, certainly, because remember, we took off for L.A.
666127	667708	for a couple times.
668068	673512	And although Loki picked me... And everyone decided to abandon me to go downstairs and watch the biography of Ron Jeremy.
675133	681497	And even though Loki picked the chicken dance for first break music, I forgive him anyway.
684099	684860	It was cute.
685300	687281	It was a nice deviation.
687441	691224	Yeah, it was a good deviation from a seven minute version of Kind Lady.
691244	697329	I mean, don't get me wrong, I love Kind Lady, but shit, there's only so much of that song I can take.
698830	700451	You just feel the disco groove.
701758	703420	DarkSakura, DarkSakura, DarkSakura
724153	725234	DarkSakura, DarkSakura, DarkSakura
743826	748029	I was on antibiotics all week, which had me not able to eat anything.
748869	755173	And then my inhaler that made me all shaky, and this other stuff that's like snorting like fire.
756874	757734	Tastes like burning.
758094	760176	It sucked.
760716	763197	It's like snorting vomit-flavored jelly bellies.
764178	765198	Like the Harry Potter ones.
765659	765799	Ew.
767180	768140	I think we still have some.
769121	769441	Uh, no.
770131	770931	Puppy!
771571	773592	Oh, puppy, let's try it.
773812	776112	This has been it for a month and a half.
778933	780533	For God's sake, we need to get those out of there.
783394	786174	But anyway, it was basically dull.
786314	789775	I came home feeling too tired, too sick to do much of anything.
790735	794716	And then, to top all that off, my car starts behaving very badly.
795836	797977	As in stopping every time I stop.
798017	799257	I'm going to be getting into my car later.
799932	807216	I kind of remember that because I remember when we were driving places doing that vroom vroom thing that my old car used to do.
