start	end	text
0	18520	This week, classic game preservation, lawsuit three masters, teases, and the general lot.
18520	21640	If you'll excuse me, I'm going to go play the original medieval because I never did
21640	23520	when I was younger and its remake is coming out.
23520	26400	That's what I'll be doing over the next couple of hours while listening to the show
26400	28120	where every gamer has a voice.
28120	31120	Orange Lounge Radio.
31120	36000	Hello, my friends out there on the internet and welcome back to another week of the show
36000	37680	where every gamer has a voice.
37680	44080	It is Orange Lounge Radio live tonight with episode number 794 for this September 29th
44080	45480	of 2019.
45480	51680	My name is Rob Roberts and joining me here in Studio N7 in Sacramento, California, say
51680	54400	hello to DarkSakura or Jamie Summers.
54400	56440	Happy New Year, Jews.
56440	57800	Yes, Happy New Year.
57800	59880	Happy Jew Year.
59880	61280	You had last week off.
61280	62280	Yeah.
62280	66280	How you doing?
66280	67280	On fire.
67280	69240	There's a fire.
69240	70800	There's a fire in your heart?
70800	73600	In my dark, rotten heart.
73600	74600	I see.
74600	81480	Burning away the rottenness and leaving me in a mood, quote fingers, a mood.
81480	83000	And what's fanning those flames?
83000	84680	Is it the wings of a goose?
84680	86680	I haven't played it yet.
86680	87680	It's a lack of Pepto.
87680	88680	Oh, hi, Tech Master Loki.
88680	89680	How are you?
89680	90680	Hi, I'm here.
90680	91680	As you can see on the camera.
91680	92920	Or not, because you may be listening to us.
92920	94440	Yeah, they may be listening on the podcast feed.
94440	97160	Yeah, I think I need like a Zantac or something.
97160	102320	But if you want to watch us live, you can every week at Twitch TV slash VOG Network,
102320	106000	where we do tape live every Sunday night at 6 o'clock Pacific, 9 o'clock Eastern, right
106000	108280	after the Bobby Black Wolf show.
108280	111640	And you can chat along in our chat room and we read some of the comments throughout the
111640	112640	evening on chat.
113280	114760	Excuse me, on the stream and on our show.
114760	118840	And of course, later in the show, we'll invite your calls via Discord or if you're feeling
118840	122680	shy, of course, we take lots of questions from the chat room and all that good stuff.
122680	124920	So we have to catch things up on Dark Sakura.
124920	128440	We have to we have to go over the outstanding agenda items from our last meeting for meeting
128440	130000	number 793.
130000	131000	Did you write the minutes?
131000	135760	So yes, item number one, Dark Sakura, I brought you an offering.
135760	139040	It's a new little Mortal Kombat mini machine that I paid you for.
139040	140040	You did.
140040	141880	But I talked a little bit about this on last week's show.
141880	143960	I'm just kind of curious what you think of it in person.
143960	146200	This is kind of funky on it.
146200	147200	Yeah.
147200	148600	They're probably that way to be.
148600	153160	You know, I didn't even notice it right off the bat, but there's six buttons on it.
153160	154160	Yeah.
154160	155160	Five.
155160	156160	That's really weird.
156160	157160	I think Loki noticed that, like, right off the bat.
157160	158160	He was like, why is there six?
158160	161640	But I saw in the picture that you sent, but I was like, maybe it was just well, then it's
161640	162680	got there.
162680	163680	It's a block button.
163680	165820	It's a port of the Genesis version.
165820	169360	And although someone like I don't know if they've confirmed it or not.
169360	172800	You said that there was no blood in there, but it alludes to a blood code.
172800	175960	And since it's a Genesis version, you'd think that you'd still be able to put the blood
175960	176960	code in.
176960	179080	It doesn't say anything on it.
179080	180080	Yeah.
180080	181080	About licensing.
181080	182080	I didn't.
182080	184840	I haven't, to be honest, I haven't really turned it on and played with it yet.
184840	187980	That's something I hope to do a little later.
187980	188980	So we'll see.
188980	189980	Anyway.
189980	190980	I'm turning it on.
190980	191980	Yeah.
191980	194720	I already played a little bit with it on this feed last week, so I don't want to repeat
194720	195720	ourselves too bad.
195720	198080	But I just wanted to see what you thought of that in person now that you're here.
198080	200400	It doesn't look like the Genesis version though.
200400	201720	It's got better animation.
201720	205020	You think it looks like the Genesis version to me, but it might be different hardware
205020	206020	in there.
206020	207020	Who knows?
207020	208020	Anyway.
208020	209400	Um, there was another outstanding agenda item.
209400	210400	Oh yes.
210400	211400	Things of super importance.
211400	215000	Cause you know, we do talk video games here at Orange Lawn Radio, but once in a while
215000	216800	other things come up too.
216800	220340	So Loki tried to go back to the chicken place last week and guess what?
220340	221520	They're gone.
221520	222520	They're gone.
222520	223520	Out of business already.
223520	224520	It's been like a month.
224520	225520	Chicken.
