start	end	text
5111	8613	Do you want to hear the most annoying sound in the world?
10614	15676	You're listening to Orange Lounge Radio, the Monty Talk, and then some.
18117	20058	...contain many four-letter words.
20639	23400	Orange Lounge may contain a scene of nudity.
23901	26803	Orange Lounge may contain hot monkey sex.
27603	28003	Just kidding.
28204	29805	Orange Lounge will not contain hot monkey sex.
30025	37189	In this episode... Hey, are there any girls down there?
37209	40251	That's the biggest fairy I've ever seen, Jingle Fairy.
40331	43173	What's your favorite scary movie?
43493	44074	Showgirls.
45246	45726	DarkSakura
75373	80235	My computer sucks, so I can't play the intro, so we'll just pretend.
80255	81436	Oh wait, we're live.
101417	102818	Yes, we're live!
103679	104680	Sorry, everybody's downstairs.
105100	107762	Today is February 16th, 2003.
108283	112026	This is episode 33 of Orange Lounge Radio.
112306	113167	And Rob's not here.
113267	114308	We took over, didn't we?
115529	116090	Uh, yeah, we did.
117531	119713	Um, let's get the intros out of the way.
120053	122015	All you people who are downstairs!
125117	125478	Okay.
127720	149758	Um, I'm Jamie, DarkSakura, yay, this is our tech master Loki, ah, stupid McDonald's, feels like that there's like a balloon in my stomach, and that's no good Ugh, and then everyone else is downstairs playing Animal Crossing So, yeah
151195	154576	This is also our second official drunk show.
154776	158577	I've already had two beverages and I ain't feeling a thing.
161377	161838	You know what?
162138	164758	I'm going to go ahead and just say, screw the intros.
164798	165838	We'll get it done afterwards.
165898	167139	So we'll go ahead and go to break.
168259	170920	That means we get to break things while you get to listen to cool music.
171900	172100	Yeah.
232366	239217	JoJo, Miyado, Bokrata, Tosuke, JoJo
363572	364422	Thank you for watching!
592819	594439	Hi, this is Mel B of RTF.
594780	599721	And for an extra $1.99 a minute, my girlfriend Mel B can join us on all the fun together.
600401	606523	Now hey, if you're a broke ass like I am, why don't you come to the one place that costs absolutely nothing to go to and still the fun is just as great.
606863	608743	It's Orange Lounge Radio, Sunday nights.
609324	613745	Kick it with me and you just might realize the best things in life are free.
615265	615825	We're back.
616266	616826	We're live.
617766	620927	And people are still playing Animal Crossing, but that's okay.
622191	622771	Animal Crack.
623252	625093	We have one of our special guests up here, though.
625193	625653	Say hi.
626574	627254	Yo, what's up?
627274	630075	This is Jay Kinetic, representing Step Spot in the Bay Area.
630196	630956	How you doing, Jamie?
632217	634118	I'm on my way to intoxication.
634498	634958	I see this.
635278	637820	You're already a glass ahead of me.
638786	640648	DJ Ranma S, Actdeft, Drew, Carameldansen
658564	659765	There's a microphone in my face.
660045	660405	Shit.
662827	663968	Yeah, Sky Vodka.
664128	666770	I'll take phrases that Mariah Carey's gotten used to for 500.
667010	669052	Ah, there's a microphone in my face!
