start	end	text
1895	2756	Message for you, son.
3236	4057	Attention!
5098	9000	Do you want to hear the most annoying sound in the world?
10581	15625	You're listening to Orange Lounge Radio, the Monty Talk, and then some.
19276	22178	Orange Lounge may contain adult content.
22518	25700	Orange Lounge may contain many four-letter words.
26280	28982	Orange Lounge may contain a scene of nudity.
29522	32424	Orange Lounge may contain hot monkey sex.
33205	33625	Just kidding.
33825	35426	Orange Lounge will not contain hot monkey sex.
35626	43071	In this episode... Hey, any balls down there?
43351	45813	That's the biggest bear you've ever seen, Jingleberry.
45893	47974	What's your favorite scary movie?
49045	49666	Showgirls.
50546	51687	Absolutely frightful.
51947	52508	What's yours?
52768	55230	There are no stupid questions, just stupid people.
55310	56531	Don't torture yourself.
57171	58032	That's my job.
58192	59913	Now's the time our sprockets made me dogs!
59993	64617	I'll get you, my pretty, and your little dog, too.
65017	65918	I know Kung Fu.
66298	68660	I'm sorry, but all questions must be submitted in writing.
68960	70801	Why did they have to take the word gay?
71642	75085	Nobody expects a Spanish exposition!
75325	76185	It's Kendo.
76226	76846	Kendo!
79008	80809	DarkSakura Shut up!
80990	81690	Where's my gun?
81810	84152	This is my boomstick!
84212	86754	Sky Come on girls, it's time to drop the bomb!
87054	90757	Loki I can't for the life of me get the hooker to have sex with me.
90857	93639	What kind of warped human being would find that funny?
93879	104688	Orange Lounge Radio We are live and this is episode number 32 for February the 9th of 2003.
105588	106869	No humming tonight, we hope.
108090	108691	Except from Jamie.
109721	115409	You're tuned into the B-Money Scene's most slutty radio station of all things B-Money.
118183	120404	My name is Rob Roberts, for you who might know me as Sky.
121184	125405	Joining me as always are my awesome co-hosts in this corner, the happiest bunny on the farm, Miss Jamie Summers.
125465	126726	You know her as DarkSakura.
126986	129306	I've had lots of coffee, ha ha ha ha ha.
129446	133167	In that corner, say hello to our tack, tack, tack, our tack master.
134108	136568	I'm a tack, tack chick.
136629	137569	No, you're tack's bitch.
138029	139769	It's, uh, hello, our mics went off.
140330	141090	You're tack's bitch.
142690	144471	Rob, anything going off in your hands is natural.
146363	147884	Say hello to our tech master, Loki.
149146	149366	Hug.
149566	150687	Hug.
150787	151007	Hug.
151268	151468	Hug.
151608	153189	Don't look at me like I'm freaking Frankenstein.
153229	153710	Give me a hug.
153970	154190	Hug.
154611	156112	Also known as Matt.
156152	158474	We haven't come up with a stage name for Matt yet.
158614	159695	We don't want to use his real life.
160096	160716	He's the Matt.
161617	162298	He's the Matt.
162638	163198	He's just Matt.
163439	164219	He's like Cher.
164380	165380	Only one word.
165681	166461	Only one word name.
167282	167663	Yeah.
169938	174548	Also with us tonight, say hello, we've got tons of guests here with us tonight.
174889	177374	Say hello to Zero in the corner.
178823	180344	Hi, Zero, how are you doing?
183044	183404	My bad.
183665	184625	I went too far back in the intro.
185245	187146	Also, we've got... Wait, we'll do him last.
187466	190107	We've got Dave's back after a long time.
190187	191167	Hey, Scott, say hello.
192127	192407	Hello.
193768	195328	Scott's one of the Rocky Horror folks.
195348	195628	He's here.
195828	197029	You brought back my TV, yes?
197509	198149	Good, thank you.
198269	199350	Now we can play Animal Crossing again.
199830	201070	He's eating nuts.
201370	202971	Also here, Brad.
207885	210313	Oh, EOSFBB has a great stage name for Matt.
210534	211938	His name could be Matt Comes A Lot.
214244	215024	How does he know?
216045	221046	I almost read that as come slut, but... Oops, my bad.
221286	233970	Oh, and also, way in the back corner, one of my bestest friends in the whole wide world who doesn't know shit about these DDR games, but that's why we love having people on this show that aren't really into these games.
234090	238011	They just sit here in horror at this... They do a radio thing on the internet these days?
238240	238920	Say hello to Billy!
239160	239800	Hello.
240741	241921	How are you, gentlemen?
242161	242801	Very good.
244042	245322	I kicked you in the foot.
247983	249003	I kicked you in the foot!
250123	250903	Not in the foot!
251343	252444	I kicked you in the balls!
253144	254044	Not in the balls!
256925	258005	Are you spitting the nut?
258925	260346	I'm spitting my nut.
