start	end	text
0	13160	This week, Twitch gets bigger and legal pressure gets stronger.
13160	17080	Long known to be a source of contention, copyrighted music on streams has become a large content
17080	21600	liability with Twitch choosing to delete large amounts of archived content from streamers'
21600	23600	channels where copyrighted music was present.
23600	27600	This is a complicated subject that I can't properly express in 20 seconds alone, so I'm
27600	31600	turning it over to your hosts, Rob Roberts, Jamie Summers, and Loki to discuss this and
31600	35560	all the night's news starting right now on the show where every gamer has a voice.
35560	45600	Hello, my friends out there on the internet, and welcome back to another week of the show
45600	48080	where every gamer has a voice.
48080	56680	It is Orange Lounge Radio live once again tonight with episode number 840 of our show.
56680	62320	For this October the 25th of 2020, my name is Rob Roberts, and I'm joined as always by
62320	63480	my co-hosts.
63480	66400	Say hello first off to DarkSakura or Jamie Summers.
66400	67400	Hey.
67400	68400	Hey, Jamie.
68400	69400	How you doing?
69400	70400	I'm all right.
70400	71400	Yeah?
71400	72400	I'm in-
72400	76040	Well, I'll be honest, headache, but I'm here.
76040	77040	You're here.
77040	78040	All right.
78040	79040	Well, appreciate-
79040	81160	There's no bright glowy circle halo like usual.
81160	82160	That's okay.
82160	83160	That's okay.
83160	84160	It's all right.
84160	88920	But anyway, so it's okay for things to be dark and a little bit moody tonight, I suppose.
88920	89920	Moody?
89920	91520	Well, yeah, that would be me.
91520	94920	I'm trying to pick out everything on your shelf too, and I'm having a hard time.
94920	95920	Okay.
95920	101920	So I have my mini Impala from Supernatural.
101920	102920	All right.
102920	105800	I have my Sam Pop.
105800	111800	I have P-P-Puddin, Parappa, there's a Magikarp back there, I have a weighted companion cube,
111800	114480	and my pumpkin because it is Halloween-y.
114480	115480	All right.
115480	116480	Well, unfortunately-
116480	118600	I'm enjoying my Supernatural love because the show is almost over.
118600	122960	For those that are listening on our podcast feed, they can't see all that stuff on video,
122960	127320	but it's just incentive to try to be here when we record live Sunday nights at six o'clock
127320	132280	Pacific, nine o'clock Eastern at twitch.tv slash vog network, The Voice of Geeks network,
132280	134340	right after the Bobby Black Wolf show.
134340	135600	So we are live on Sunday nights.
135600	140280	And if you're a subscriber here on our Twitch feed, which I think you can pay five bucks
140280	147520	for, or you can use your free Amazon Prime subscription that will give you one free Twitch
147520	148520	sub a month.
148520	151720	You can use that, and that will allow you to access all the video on demand.
151720	156320	So if you're listening at home on your podcast feed right now through Spotify or something,
156320	160520	and you're like, I want to see Dark Sakura's recording space, you can hit up the Twitch
160520	162860	channel and check that out.
162860	166160	Also joining us, of course, as he is every week, say hello to Techmaster Loki.
166160	167160	Hello.
167160	168160	Hey, Loki.
168160	169160	How are you doing?
169640	170640	I'm doing fine.
170640	175160	And I see the listeners who are participating live tonight with us have recognized the game
175160	179000	behind you as Carrion, that game that came out not that long ago.
179000	181040	Is this something you've been playing lately or?
181040	187280	No, I just I have to think of a Halloween game and I could have done the other one.
187280	192920	I was kind of going with thought about Friday the 13th from the NES, but I was like, yeah,
192920	193920	that's a good one.
193920	197800	I'm sure we've done that before, but probably I haven't really played much.
197840	203200	I haven't really played any of this game, but I know that that they have as part of
203200	209120	that Devolver Digital E3 game thing that they did.
209120	210120	Yeah.
210120	211120	So, yeah.
211120	213520	So and I love the Friday the 13th video game.
213520	218200	I know it gets a lot of crap for being a terrible video game, but I don't hate it.
218200	219960	I think the music was good, too.
219960	221160	It was creepy, very creepy.
221160	224040	And those those first person sequences in the house.
224040	226280	I'm sorry, that was that was some scary shit.
226280	227280	All right.
227280	230720	So those of you that are watching us live can see we're on the four shot tonight, which
230720	233160	means we have a guest joining us.
233160	237080	And say hello, everyone joining us all familiar face here at Orange Laundry.
237080	238080	Say hello to Shane.
238080	239080	Hello.
239080	241960	Hey, Shane, how are you doing?
241960	243240	I've been better.
243240	246760	I was going to say, you don't look so great.
246760	249080	Do you do you care to share with listeners what's going on?
249080	256560	No, because I've already talked about it before and posted on social media that I got COVID.
256840	260240	So, like, legit, you tested positive for COVID.
260240	265440	Yeah, it was this this is probably why I got it.
265440	270720	I took a test so I would have to not go to school the next day because we only have one
270720	274880	car and my husband needed it for something else.
274880	281280	Like, well, if I take a test, then I won't have to have I can't go to school.
281280	284640	And I was already like I had like a sore throat and a cough.
284640	288960	I was like, it's a good enough reason to let me get tested and then you can just take
288960	289960	the car.
289960	293240	Well, I got tested and oops, it was positive.
293240	295840	So it was that.
295840	298120	There's a name for the show if I ever heard one.
298120	299120	Oops, it was positive.
299120	304880	Well, obviously, I'm I'm giggling about it now, but it's not, you know, it luckily we
304880	309200	can make a little light of it because your symptoms, although they've been lingering,
309200	312240	haven't been serious enough to send you to the hospital or anything like that.
312240	313240	Right.
313840	321000	So the sore throat and cough, the sore throat was the worst thing for me.
321000	330240	Thankfully, I'm on day nine or ten now and my sore throat went away yesterday.
330240	332480	So that's good.
332480	343160	A cough, fatigue, general just breathing issues and crazy amounts of headache.
344080	347800	I don't normally get headaches, so it's very frustrating.
347800	352720	Now what is interesting about this scenario, too, is that, you know, I wasn't here on Orange
352720	356120	on Radio a couple of weeks ago because I took a trip out to Idaho.
356120	359540	I'm not sure how explicitly I said this, but I went to go visit Shane.
359540	361760	Like Shane is, you know, one of my longest friends.
361760	365760	And we thought, you know, you and your husband take this situation very seriously.
365760	367380	Me and Alan take this very seriously.
367380	369720	So we don't really get to see other people a lot.
369720	372180	So we kind of figured that the risk was low.
372220	379020	So something that you guys may not know, two hours before OLR last week is when Shane sent
379020	384900	me a text that was like, boy, do I have some news for you type of thing.
384900	390660	So I had to get a test Monday and mine was negative.
390660	392380	So there's that.
392380	398020	So it seems likely that you probably got COVID like a day or two after I left.
398020	400020	The way the timing works out, right?
400580	407860	Yeah, I think maybe one day, um, and it's, it's, I guess, I guess the term is funny.
407860	410780	It's funny too, because Dustin didn't get it.
410780	412300	He tested negative.
412300	413980	We have two roommates.
413980	415540	They tested negative.
415540	421340	It's just me, the person who screams all the time about wearing their mask and will not
421340	424860	take it off even in the car if I'm going to go get drive.
424860	427900	So I probably picked it up at school somehow.
427940	432740	Shane is joining us to talk about video games and not just COVID, but I have to say, just
432740	437460	to kind of back up your story a little bit, like when I got there on Thursday and like
437460	440940	got to your house, you and Dustin were wearing masks in the house and so was I.
440940	443020	And I was like, well, I don't want to be rude and take mine off.
443020	444100	They're going to keep theirs on.
444100	446980	And there was a point where I was like, are we just going to have our masks on in the
446980	447900	house all weekend?
447900	451620	And I think Shane was like, yep, but we did.
451620	456860	We ended up, obviously it just, it became too much and you know, but, uh, yeah.
456900	461540	So, um, well, obviously, you know, the, our chat is lighting up over at twitch.tv slash
461540	462220	VOG network.
462460	466820	Uh, there's a lot of people wishing you well, and I'm hoping that, uh, you feel a lot
466820	467900	better very soon.
468180	472940	Uh, and the good news is you have been slowly, like it just seems like this whole
472940	475900	process is just long is what's, what's annoying about it.
476540	477100	Yeah.
477500	481740	I mean, once I kicked the sore throat, everything else is manageable to me.
482300	483980	I don't mind getting fatigued.
484500	489580	I don't, headaches are stupid and I'm glad I normally don't get them because they are
490340	491100	so annoying.
492020	497980	Um, the cough is like, whatever, but man, it does suck.
497980	499180	And it does take a while.
499180	504620	And supposedly starting tomorrow, I'm okay to do stuff again.
505180	505620	Excuse me.
505620	509540	I'm okay to do stuff again, but like, no, you're not like, I'm sorry.
509820	513900	Hey, hey, Shane, do you feel like you have an adult Maine Coon sitting
513900	515180	on your chest the whole time?
515820	516620	A what?
516620	519020	A Maine Coon, giant cat, big cat.
519020	520540	Oh, I hope not.
520540	521940	No, I don't feel like that.
521940	522900	It doesn't feel like that.
523060	528980	See, when I had pneumonia quote fingers, I felt like that all the time, but I had
528980	531860	the sore throat and I had the headache the whole time and I couldn't move.
532420	534900	I felt like doing nothing but sitting in the chair.
534900	539420	Thank goodness Animal Crossing had just come out, but still, yeah, I hope you feel
539420	539660	better.
540300	540660	Yeah.
540740	541460	Oh, thank you.
542100	542340	Yeah.
542340	547380	The doctor told me that he's like, you're probably not going to feel better really
547380	551180	for two weeks at least so, or like all the way better.
551180	554660	So I'm just gonna find a, I'm still not going to school.
554660	559340	I can't, I told them, yeah, I don't have a sore throat anymore, but the cough is
559340	561820	probably not a good thing to go back to class with.
562660	566900	So they listened and yeah, I'm still just going to take it easy.
566980	568740	I don't really have anywhere I need to be.
569140	571940	So let's just listen to your body first.
572180	576580	Uh, it took me six months, not six months, six weeks to fully get over all my
576580	577140	symptoms.
578060	580020	So listen to yourself first.
580020	583820	The doctors may tell you one, you know, blanket answer, but your body's going to
583820	584500	be the best judge.
584980	585260	Yeah.
585940	590100	Um, no one special 77 in our chat says the fact that Shane has yet to say
590100	594020	whatever during the call is a sure sign that he truly is sick.
594060	594780	Get well, dude.
594780	598820	Well, we haven't really talked about games yet, but I didn't bring you here
598820	601980	just to grill you about COVID, but I think it is one of those things people
601980	605060	are genuinely curious about, you know, cause it's, it's, it's everywhere.
605060	605540	Obviously.
605980	609540	Um, I mean, I'm laying in bed in the bedroom right now.
609540	611900	It's not like a normal studio experience.
611940	614740	I had to explain to the viewers why you look like shit.
614780	616700	Like, let's just, let's just say it.
616700	617380	What it is.
617380	619420	I'm not, my hair looks okay.
619420	621940	Your hair does not look like shit.
622620	625180	Like he's in bed with not bed hair.
625220	629500	I can tell Shane's like sick, like, but his, yes, your hair looks amazing.
629500	630100	I'll give you that.
630900	631180	All right.
631220	631940	Always does.
631940	632420	Thank you.
632940	633380	Okay.
634100	635020	Let's talk about games.
635020	639220	So obviously this whole COVID situation is shitty as it is means you get to stay
639220	640580	home and play a lot of video games.
640580	640900	Right.
641900	646460	So you've been playing a lot of the Pokemon DLC, right?
646460	647660	The Pokemon content, right?
648100	648780	Yes.
648820	649300	Oh my God.
649340	655180	I played it till like 6 AM the other night morning, something like that.
656100	657460	And I would tell us about it.
657460	661740	Cause I got to say, I don't, I mean, I know there is sword and shield DLC, but
661740	663340	I haven't played the first one yet.
663340	666460	So is this second one just like the first one, but with different
666460	667660	Pokemon or how's it different?
668460	670180	No, I feel like it's a step up.
670220	674460	Whereas the first DLC also kind of felt like a step up from the game.
674580	678420	Cause it was nothing but the wild area, but done a lot better.
679020	681660	This one is even better than that.
681660	686340	In terms of wild area, you know, there's some new legendaries, some new Galar
686340	690660	forms, but the part that matters is the Dynamax adventure.
691500	694780	The Dynamax adventures are what the max raid should have been.
694900	696740	And I cannot quit playing them.
696740	697700	There's so much fun.
699300	701620	What, tell us a little bit about what those entails.
701620	705020	So they're, they're, they're not quite like the raids, but there's some
705020	705820	similarity, right?
706460	706860	Correct.
706900	709180	They're like, they're a different style, right?
709180	713700	Because you still have four Pokemon against one, but in this one, you
713700	715180	don't bring your own Pokemon.
715180	719980	You are given a choice between like preset Pokemon, which is great because
720780	723660	then you don't see a lot of the same ones over and over again.
723660	726580	It's not like four legendaries against one thing that you're just
726580	727740	going to overpower really.
728380	731500	And nobody brings a fucking Magikarp that does nothing.
732620	734500	No, no, nobody brings a Magikarp.
734700	735460	I don't know.
735460	736900	Maybe you could get one on the way.
736900	737140	I don't know.
738020	741940	But anyway, you start out with four and you have to go through these tunnels.
741980	746980	And each at the end of each intersection is a Pokemon you fight just
746980	748300	like a normal max raid battle.
748300	749300	It has no shields.
749300	750740	So it's just one life bar.
751380	755540	And after you beat it, you and the other three people you're with get the
755540	760380	option to take that Pokemon with you for the rest of the journey.
761060	763140	And so you do that three times.
763140	764900	And at the end, you fight a legendary.
765340	771100	If you catch everything on the results screen, you get to take one of those
771100	776100	four Pokemon you caught to take back with what's great about that for people
776100	780780	like me is this is a fun way to shiny hunt while you're playing, none of the
780780	784940	Pokemon show up shiny, but at the end, the results screen where you pick the
784940	790860	Pokemon, if they're shiny and they have a one in 100% or one in 100 chance to be
790860	795260	shiny, it'll just show up on screen as a shiny, and then you take it and you
795260	796820	got yourself a brand new shiny.
797540	802420	Um, in fact, right before the show, a little, maybe a couple of hours, I ended
802420	808060	up getting a shiny, uh, legendary and I was super excited and it just made my
808060	808180	night.
808660	809660	Which legendary did you get?
810580	812100	Reshiram from black and white.
812180	812700	Oh, okay.
812980	813460	Congrats.
814420	814980	Thank you.
815340	820300	So is this kind of, um, one of the big, excuse me, is this one of the big, like
820780	825060	perks of this particular DLC is that you kind of get to do shiny legendary hunting,
825060	828820	which I don't think is something that's very easy to do in the games otherwise.
828820	829100	Right.
829100	831100	Maybe Pokemon go, but that's a non-issue.
832220	838660	Well, yes, I think the big draw for this content was supposed to just be
838660	844300	legendaries in general, but once the shiny odds for everything, plus the
844300	851740	legendaries that you, um, encounter in this new style of play, um, got figured
851740	854540	out, I think a lot more people were more excited.
855020	860060	Um, so yeah, the draw is legendaries, but for me it's yeah, shiny legendaries
860380	861540	or just random shinies.
861540	866780	Like, uh, maybe it was like my third or fourth time going through one of the
866780	871180	dungeons or whatever caverns I got a regular Pokemon.
871180	872580	I was like, whoa, I don't have this one yet.
872580	873140	That's awesome.
873660	875060	So it's neat.
875100	880460	I feel like my time is not wasted where max, max raids, I constantly
880460	881980	felt like my time was wasted.
883500	886420	Do you, do you think that they're going to end up doing a third DLC?
886420	889420	I know that that's been rumored for quite some time and, and could
889420	894380	potentially fill in the final remaining gaps and, and maybe make the national
894420	897100	Dexter's stop bitching, although I don't think they ever will.
897100	899620	But what do you, what do you think the status is on a potential third
899620	903260	DLC, just being a fan and follower of the series, as long as you have been.
904260	910420	Well, since my favorite Pokemon is not in yet, still, I want a third DLC.
911420	916020	If they didn't do a third DLC, I could see that still being okay.
916380	919380	And then next year we just get another new proper game.
920140	925540	Um, but if they were to do third DLC and not do a new proper game next year,
925540	929780	it's gotta be more expensive than what we've been given for, I feel like.
930060	933020	Do you think it's going to be a proper, um, game next year?
933020	936020	Or do you think it's going to end up being like a remake of either gen four
936020	939020	or like a let's go gen two type of thing?
939020	939420	What do you think?
939420	941500	I never want to let's go game after again.
941540	942860	So not no to that.
943100	944500	Well, I didn't say what you wanted.
944500	945780	I said what you think will happen.
947660	948820	Those are the same thing.
948860	954140	So no, I don't want nor think the let's go game should happen.
954980	958420	Um, I don't want a gen four remake either.
958420	960460	I'd rather have something new personally.
961100	963580	I'd rather have a third DLC over a gen four remake.
963980	964260	Okay.
964820	968540	Um, over at chat, uh, sg100 matt says, are the national deck
968540	969820	sirs still complaining?
969980	970860	Is water wet?
970980	973420	Like look at the responses to any Pokemon tweet.
973620	974260	Sorry, buddy.
974580	978740	Uh, at depth and chat says, uh, I don't think we'll get a third DLC, but I do
978740	981060	think we're getting Sinnoh remakes next.
981060	984380	So kind of on that train of the gen four remakes potentially next.
985900	986180	Yeah.
