start	end	text
14636	15937	by Teth 2011.
16278	19221	Is the PlayStation 4 really set to start production soon?
19541	23606	The PSP says goodbye to comics and Nintendo faces a lawsuit over
32045	33826	DarkSakura, Jamie Summers I want cake
55134	55674	DarkSakura.com
76842	91305	and so we had a joint cake that's one of our friends bought and there's one of those snarky you know friends that's you know funny bitchy funny and but got a cake that said happy birthday princesses with the two Mickey and Minnie Mouse on it so but it was cute and I ate some of the sand part
91505	94866	And I was just very happy because we just didn't want chocolate.
94986	99307	Because you might remember on OLR a few weeks ago, I got a chocolate cake, which was great.
99707	100107	I loved it.
100127	100607	Don't get me wrong.
101067	104328	Then I went to work and I had a chocolate cake at work from coworkers.
104368	105828	And I'm like, oh, yay, more chocolate.
105848	107669	But I bet Becky's cake was better.
107929	112530	Becky's cake was better because you could tell the difference between homemade and store-bought.
112930	115631	So, I mean, I appreciated the cake at work.
115651	116371	Don't get me wrong.
116831	117031	But...
117851	123513	I think the Becky cake was a little more from the heart, if you will, rather than from the grocery store.
124474	135178	Anyhow, let's go over to the third co-host on our show, here with us as he's been every single week since episode one, with few minor exceptions like when kids are born.
135998	136378	Loki!
136978	137199	Hi.
137759	138939	Hi, how are you tonight, Loki?
139019	140160	I'm a little sick, but I'm alright.
140180	140700	You're sick?
141000	143321	You better not get me sick, I'm gonna kick your butt.
143621	147042	Hey, I've been doing everything possible not to get anybody else sick.
147062	150043	I've been washing my hands like crazy and that's pretty much it.
150063	150543	That's okay.
150583	152884	I've got a bucket of Lysol I could dump on him.
153324	155425	You might need to do that because I really can't get sick.
155585	157646	Speaking of work, I have a lot going on at work.
157706	158386	It's not bad.
158446	159506	It's just congestion.
159546	160106	That's it.
160346	163688	It's not like I'm throwing up or something.
163748	167409	It's just like it could very well be allergies, but it's not.
168089	168890	DarkSakura, DarkSakura, DarkSakura
181977	183118	DarkSakura, DarkSakura, DarkSakura
204276	205097	I didn't go that far.
205177	206698	Come on, I'm not Arnold Schwarzenegger.
207118	207378	All right.
208159	218586	Anyhow, let's talk about video games as we get into another week here at OLR, where we talk about the gaming news, invite you guys to call us, and of course, join us in chat at chat.orangelandre.com.
218626	219366	Speaking of the chat.
219527	219827	What's that?
220367	223329	I have to ask Azure Edge, who said, I love bronies.
225451	227012	Is that like brownies for bros?
227952	230513	Is that the My Little Brony thing that we were talking about a couple weeks ago?
230593	230933	Maybe.
231093	234455	I think there's a phantom W in that.
234755	237996	Unless bronies are actually like... That would be brownies.
238296	240337	Brownies with like bacon inside of them.
240417	242298	Like, you know, brownies with bacon.
242318	243899	Those would be bronies.
243999	247300	A couple of my friends, they're actually sisters, they make bacon brownies.
247731	253536	You know, we are very much considering a pork party for Josh's first birthday.
254217	254938	I'm serious.
256059	257840	It's looking like it's probably going to happen.
257881	259342	DarkSakura, you could protest.
259542	261664	You could stand outside with your PETA sign.
263025	291390	fuck PETA no no no no here's some other fun random things real quick one of the other runner up ideas for a party and we're probably thinking about this for maybe second or third year and you're gonna laugh pedo bear themed why would you do that for your child it's funny because our friends would know what it is but our family doesn't know what pedo bear is it's just a teddy bear it would be hilarious
292389	294229	Are you going to get a bounce house and everything?
294969	295410	Maybe.
296330	301231	You should get the Pikachu bounce house where you climb into Pikachu's butt to get inside.
301671	303931	I think DarkSakura should dress up as Pito Bear.
306552	312913	I said internet meme theme party because we were trying to think of something that's not been done before.
312953	315913	Pork party, I think, is pretty... You should do a troll party and make everyone wear troll masks.
315953	319014	I was going to say, if you do an internet meme party, I will come as Nyan Cat.
320043	322185	I will have little rainbow streamers behind me.
322705	323686	I'll wear a Pop-Tart.
325647	327749	I mean, I think that would be funny, but maybe not this year.
327849	345082	This year, and the only reason she was thinking of doing Pork Party, because she mentioned it, I guess, some of her Facebook, like, mommy friends or whatever, one of them makes cakes, and they said, oh, I could make a pig cake with an apple in its mouth, and the apple would be its own personal little cake for Josh.
345262	345382	Yeah.
346443	347544	DarkSakura, DarkSakura, DarkSakura
364861	366162	For all those pickled pig's feet.
366362	373664	You know, and it's kind of sick because we used to go there for, you know, like Easter and Christmas and all the holidays when I was younger.
374024	377825	And man, we would just have a feast of like bacon and like all that stuff.
378246	381307	And it didn't really hit me until like much later in life.
381387	382647	Like, oh God.
383347	383808	It was kind of...
385268	388192	I'm going to take some bacon outside for the pigs.
