start	end	text
129	2472	Orange Lounge Radio To Go Edition, week of November 21st, 2005.
2592	13848	You're tuned in to the Orange Lounge Radio To Go Edition, your podcast home for all the latest video game news and gamer chat.
14088	17533	Now, here are your hosts, DarkSakura, Sky, and Loki.
18959	27910	Hello everybody, once again, welcome to another week of Orange Lounge Radio To Go, that podcast dedicated to what you gamers really want to know about.
28590	36620	And you know, we like to talk about video games that don't suck on this show, although sometimes we will talk about games that do suck, but only to tell you to stay far, far away.
36720	38082	Avoid like the plague.
39771	41833	Say hello to... Oh, my name is Rob Roberts.
41853	42713	You might know me as Sky.
42733	43614	I should introduce myself.
43634	46556	And then I'll introduce the co-hosts we have over there sitting next to me, Loki.
47077	47957	Yes, I'm here.
48178	51740	Alright, and joining us on Skype line tonight, say hello to DarkSakura.
52441	52741	Hi.
53061	53722	How are you doing?
54742	55123	Sick.
55803	56784	Now, what happened?
57124	60607	Did you catch something from Adam Curry at the podcast awards, or what happened?
61167	63749	No, I was already sick when I was there, apparently.
63909	64590	Apparently.
65103	73427	I had a cold, turned into a sinus infection, LA made it worse, and now I have a pretty nasty case of bronchitis.
74687	77388	It's like God doesn't want you to be on this show or something.
77428	79669	I don't know what the hell's going on, DarkSakura.
79810	80490	It happens.
80950	90634	Every time this year, I tend to get some type of respiratory illness, but last year I didn't get it, and I think it was just because I lost all that weight the year before, and I
93135	95696	This year it's like, hi, you remember me?
95716	96516	I'm back.
96757	98097	Let's give you pneumonia now.
98337	100118	It's just a healthy... They x-rayed me for pneumonia.
100438	101819	It's just a healthy LA air.
102739	104660	I swear it had to have been that.
105100	106881	Well, real quick, how was the podcast awards?
107801	109702	It was... We weren't there for very long.
110582	111603	Julie went with me.
112123	115104	I said, you know, she helps us out sometimes.
115184	115464	Oh, yeah.
116865	117005	And...
118071	124674	Actually, let me real quick, let me say, there are a lot of folks behind the scenes that help us out with a lot of things that sometimes don't get their due credit, especially Jason.
124975	133659	Oh my god, we'd be dead in the water without Jason, so thank you to Jason, and Julie, and Jess over at DDR Freak, and just everybody who helps us out behind the scenes and doesn't get their credit sometimes.
133719	134439	So, anyway.
135900	138641	Julie kept my road rage down to a minimum on the trip.
140222	141563	Which, there was plenty of that.
142163	142283	Hmm.
143430	144391	How was the awards themselves?
145051	149515	The ceremony itself, it was sort of like, let's give it everybody on stage, give them their thing, get off.
150296	152557	Only the people who win the big prizes get to talk.
153558	158882	And I got to see Adam Curry, who looks a lot more handsome now than he did in his MTV days.
161144	161465	Alright.
162445	163446	Met some cool people.
163666	166729	I met Frank from The Overnightscape.
169031	171292	Haven't had a chance yet to check out his podcast.
171312	173094	Basically, I came back to homework
176060	178802	Actually, I came back to homework and then getting sick again.
180162	181643	I went to the doctor soon after I got back.
182063	184685	So, leading into our next topic, how was your gaming week?
184745	186506	I imagine you probably haven't gotten a lot of gaming done.
187586	197612	Actually, I can say that the last weekend was pretty much taken up by Phantasy Star Online for the Xbox.
198552	200053	There was a lot of that going around.
200113	201234	Are there still a lot of people on there?
202056	203937	Apparently so, yeah.
204518	215046	But the guy that we stayed with, he was busy playing that, and then Julie was showing him Blueburst, so we had some Blueburst going on.
215486	215606	Cool.
215626	220209	So I was kind of glad I didn't uninstall it off my laptop, because they used that version.
221170	230177	And actually, the theme for my house has been Need for Speed Underground Most Wanted, which...
231055	231896	Looks kind of pretty.
231936	235978	I'm reserving my judgment for the Xbox 360 version when it's out.
236839	248666	But, you know, right now, it just looks kind of... It's got lots of prettiness going on and lots of destructiveness going on, but I've kind of had my fill of watching that game.
249226	258472	Unfortunately, the 360 version is only a port, so it's only a little bit better, and I hear that they've got some really bad loading, like, choppiness in it, so...
259321	262183	Like I said, I'm going to reserve my judgment for actually seeing it.
262544	262984	We'll see.
263605	266487	Alright, so is that all you pretty much have for your gaming week?
267848	269589	Yeah, that's pretty much it.
270070	274213	I've had this copy of Mario Kart DS sitting on my computer desk now for a week.
274674	276295	You've got to open that thing soon.
276915	277396	It's awesome.
277416	278257	Well, no, it's open.
278317	279017	It's sitting there.
279037	282480	It just hasn't been in my DS yet.
282580	284341	Get some use out of that this Thanksgiving.
284382	284802	It's great.
285723	286143	Alright.
287066	288127	Loki, how was your gaming week?
289087	293290	My week was filled with Shadow Colossus, which is fun.
293530	294030	Haven't really got any.
294050	294951	Haven't you beaten that yet?
295531	296732	No, I haven't really been playing it.
298873	300134	Mainly Mario Kart DS.
300374	303116	I've been pounding out trying to get Rob unlocked.
303356	305237	I have to beat the entire game for that.
305417	306918	Not me, Rob, but Rob the Robot.
306938	308399	Rob the Robot, yeah.
308939	311381	And it's pretty cool, and the online stuff's pretty fun.
311401	313342	It does take a little time to get
313462	313682	DarkSakura,
331957	332918	DarkSakura, DarkSakura, DarkSakura
358314	360035	You're still convinced you're getting it Tuesday, huh?
360215	365258	I'm not sure if I'm getting it Tuesday, but I know I'm not getting it after Christmas, like they say.
365318	369080	I don't believe that they're going to be that long.
369501	374624	What's the big deal if you hype this system up as the big thing for Christmas and you don't ship anymore?
374664	375544	That's kind of retarded.
375904	376765	I agree.
376785	378166	We're getting one.
378766	378966	Huh?
379667	380207	We're getting one.
381135	388161	See, you have that lucky thing of being very close with a GameStop employee that can manage to get you one, right?
388942	391464	Well, yeah.
391624	393866	Actually, I had something else about my gaming week.
394026	395648	Oh, what's that?
396669	403154	My extreme amounts of giddiness after finding out that Kingdom Hearts 2 is having a Tron thing.
404015	404655	Oh, I know.
404735	406397	We talked about that briefly on last week's show.
406417	407117	That's amazing.
407137	407858	It makes me all kinds of happy.
408851	415036	Also, the new trailers show Steamboat Willie is going to be another level that's in that, as well as Lilo and Stitch.
415797	416577	Yep, I saw that.
416637	419840	Actually, I knew that because they had it at the E3 demo.
422222	423243	You've got Stitch there.
423823	428287	But I also played a good bit of it at E3, too, because I have all my pictures up.
428347	429448	The game just looks sexy.
429508	430209	That's all it is.
431250	435233	And it's out on Japanese sites.
435313	435814	There's the...
436815	463498	the demo reel for Final Fantasy 12 which is looking pretty hot some folks here have that now because Dragon Quest 8 I haven't gotten to check it out myself yet but I've heard it's pretty darn good too bad the game might be getting delayed again you know that's a rumor going around right now that the game's getting delayed again not surprising they said for sure March 2006 in Japan but now they're saying maybe not we'll see well
463993	471747	The thing about the Final Fantasy games I've noticed though is that the US versions are almost always worth waiting for because they add more stuff.
472589	473130	Yeah, a little bit.
473210	476556	And then it gets re-released as an international version and blah blah blah blah.
477287	485792	What I'm kind of waiting for, you know, and this is really, every time I see Kingdom Hearts 2, I keep thinking, you know, back to Super Mario RPG.
486472	491155	That was one of the coolest things where you have Square teaming up with Nintendo to make a really kick-ass RPG.
491215	498399	They really need to do that again, just with all their franchises, kind of make a new RPG and make it really cool.
499279	501321	Paper Mario is no excuse for an RPG.
501381	503702	This is not a sequel to the Super Mario RPG.
503802	505243	It's a poor excuse, is what it is.
506665	507986	I don't know, that's what I'm waiting for.
508527	509467	I'll keep waiting, I'm sure.
510268	512069	We need Smash Bros.
512109	513169	Final Fantasy Edition.
515190	517131	You guys have some crazy combinations.
517152	518032	We already got Urgot.
518692	519213	Oh, that's true.
520313	522775	No, no, no, that's just Final Fantasy VII.
523655	526417	We need full-on Smash Bros.
526437	529779	style with different lock and line.
530319	530699	Rydia.
531660	531860	Yeah.
532691	533112	Absolutely.
533372	534673	Alright, My Gaming Week.
535634	538317	Let's see, I also have been playing an awful lot of Mario Kart DS.
538377	539458	It really is that good.
539578	542301	I haven't been into a Mario Kart game probably since maybe the 64.
543462	547286	Really so much though, the Super Nintendo one is really where the old schoolness is at.
547586	548026	I love it.
548847	550649	And I love this new one for the DS.
550789	553492	You know, for some reason the GameCube one, the formula was just off.
553532	554593	I didn't care for the GameCube one.
555153	555334	And the
556448	559409	Game Boy One that they had previous, it wasn't the same.
559769	560289	It really wasn't.
560329	561829	I don't know what to say, but it wasn't the same.
562189	563130	But this one is great.
563550	566931	It controls pretty good considering it's got the D-pad and everything.
568031	569611	And the game runs great.
569651	570852	It's a very simple engine.
