start	end	text
487	19088	Orange Lounge Radio is taped live on Sunday nights and released to our podcast stream twice weekly To listen to the first half of this episode visit www.orangeloungeradio.com for links to websites with listings of past episodes Now the conclusion of this week's episode of Orange Lounge Radio
20928	22068	Orange Lounge Radio
46147	47948	DarkSakura, Loki, VOG Network, DJ Ranma S, Actdeft,
72389	77631	And how Sony's winning a lot of people back over thanks to their announcements about home Well, what about Nintendo?
78151	97517	Well, Nintendo basically made only two unveilings in their conference at GDC And that was a new Mario Galaxy trailer and the fact that it would be out this year And a type of, I don't know what you'd want to call it, Mii Idol or something like that Basically a, do you like this Mii, it's like a Mii popularity channel
98017	99659	has been announced for the Nintendo Wii.
100139	108665	Not a lot of announcements outside of that, but then again, a lot of people are saying, ah, Nintendo, you guys suck, Sony made all these announcements, and Nintendo, you didn't do crap.
108685	111407	Well, keep in mind, folks, it was Game Developers Conference.
111707	112928	What did Miyamoto talk about?
113209	121455	He talked about the waifu meter, he talked about how Mario 128 kind of evolved into the game Pikmin, he talked about game development types of things.
121935	124437	On that end, Nintendo really didn't disappoint, I don't think.
125181	131324	But, you know, if you were there looking for the E3 Bangin' Fireworks press conference, I guess you were going to be a little disappointed.
131704	136086	But, of course, we remember that story last week that said, hey, Nintendo's got some stock things going on.
136306	139708	They're not going to be able to make any big announcements at GDC, whether they want to or not.
140148	141149	So, there you have it.
141729	145011	So, unfortunately, the only little trinkets you got there from Nintendo were those two things.
145371	147292	But, curious, what do you guys think about that?
147332	149453	Did either of you guys watch the new Galaxy trailer?
149473	150073	What did you think of it?
150390	150950	Actdeft, Drew, Carameldansen
166747	195016	Mario Galaxy because it looks like you can flip 2D to 3D at a touch of a button like if you're playing the 2D thing and like you see a wheel thing like there was one video I saw like a wheel spiked wheel was coming at you you hit a button to go to 3D and then you can run around the wheel and then you go back to the 2D mode it's so crazy I liked it it was very cool so that was something I'm looking forward to way more than any of the other stuff that was talked about unfortunately I don't know Smash Brothers I'll give Mario Galaxy a try of course I want my Smash Brothers we'll see
195539	199500	Again, if you want to give your comments in chat, it's chat.orangeloungeradio.com.
199520	200460	That's the second time I've done this show.
200721	202281	Chat.orangeloungeradio.com.
202401	204982	I'm out of it tonight.
205022	205562	Something's wrong.
206262	207823	There's something in the water I'm drinking tonight.
207883	210503	Chat.orangeloungeradio.com.
212124	214385	Actdeft says, Super Paper Mario for the win.
215065	218626	Blackwolf was at Game Developers Conference and played Super Paper Mario.
218646	220406	He says, Super Paper Mario equals fun.
220786	222147	The A button goes to 3D.
223587	252232	Joshi says Super Paper Mario is when I get a Wii so it looks like a lot of folks are very excited SSJ100Matt says yay more channels but how about Galaxy, Smash, and Metroid there's your comments from chat anyways this week we saw some pretty good stuff coming to the virtual console including Super Ghouls and Ghosts and that was of course very fucking hard as usual and of course Sword of Vermillion um
253050	255832	and Elevator Action for the, well, that was on the NES.
256973	260235	And this week, though, what are we going to be getting?
261135	265498	Well, from what I've been hearing, I think Sonic Spinball was among those.
265518	270681	I know it was on the Japan launch there, at least what they're getting this week.
271422	276205	And if I remember correctly, they also were getting Excitebike and Legend of the Mystical Ninja.
276986	278887	I think that was on the website, yeah.
278908	279668	So maybe that is on its way.
306522	308843	I think they saw Spinball there too, if I remember correctly.
308983	309343	Interesting.
309763	310283	I can't remember.
311263	316144	But, you know, you're going to expect about three games tomorrow or Monday.
316444	319305	Anything on Virtual Console that you were dying for still not out?
319385	321526	I mean, I got Kid Icarus, so I kind of got my wish.
321626	322486	I have R-Type.
323226	325407	Yeah, I know, but anything not out that you still want?
325447	332548	I mean, obviously Guardian Legend, but realistically something from either Nintendo itself or one of their very close third-party developers.
332568	333108	Snow Brothers.
333408	334029	Snow Brothers.
334529	335409	That's an interesting choice.
336018	337099	I remember that game, actually.
338460	342923	I would like to see, and I know Jamie hates this one, but I really like Strider on the NES.
343884	345485	I didn't say I hated it.
345525	348687	It was actually, the game was based off of the Strider manga.
349207	349608	Oh, okay.
349728	352730	I thought you told me once you hated it because the arcade one is so much better.
353410	355412	I didn't say I hate it, just the arcade one is so much better.
355452	358974	Wouldn't it be neat, though, one week to get Strider on NES and Strider on Genesis?
359495	360475	That would be kind of cool, wouldn't it?
360495	360896	Yeah.
361256	361416	Yeah.
362388	363988	Mega Man would be my other wish.
364008	365649	Yeah, they need some Mega Man games on there.
365669	366509	It would be pretty cool.
367809	369870	Actually, Capcom just needs some more stuff on there.
370690	371990	I would think it would be pretty cool.
372730	374211	I was a fan of this game, at least.
374491	375131	Uniracers?
376151	376511	I don't know.
376711	378312	No one really played that game for Nintendo.
378612	379932	I'm looking at chat room here.
380352	381912	Of course, you bring up Virtual Console.
381932	383173	Everyone makes their list of demands.
383473	385033	James Patrick says Secret of Mana.
385447	386808	Secret of Mana, and Evermore.
387408	389028	Mori says Earthbound, please.
389669	390829	Ryoma says Ice Climbers.
391029	392150	Actually, Ice Climbers is already up.
392190	392650	Go check it out.
393310	396411	Unless he was referring to something else, but I think that's what it was.
396451	396911	Salamander.
396971	399112	Life Force in this country, but yeah, that would be cool.
399612	401133	Actdeft says Kirby Superstar.
401693	402113	There you go.
402473	406375	Mel B on our staff says Tecmo Bowl, but will it be licensed?
406435	406995	Not likely.
407355	411677	I think they should just leave it in there with the old, like, 88 lineup or whatever that game had in it.
411697	412277	That would be funny.
413157	413478	Wouldn't it?
414178	414378	Mm-hmm.
414478	414638	Mm-hmm.
415267	419688	Then you could still play us the 49ers and actually be good because it's 1988.
419908	423169	That was a sports joke.
423209	424269	I don't make those very often.
424289	427030	It was a sports joke for you guys out there.
428990	436172	Well, for those who are disgusted with Rob's sports jokes, no, not really.
436532	438592	This has absolutely nothing to do with sports.
438872	440913	We have Chocobo Tales coming out in...
441798	457610	May in the UK, that is, it's coming out April 3rd here in the US, but you play as a chocobo, and you have to, you know, stop the bad guy from, you know, I guess being all evil, even though he's all evil.
458671	469559	So you go around and you do minigames, and you build up a deck in card battles and save the universe on your DS through the Wi-Fi.
470200	471401	So, um,
472509	474270	Final Fantasy 2 U.S.
474310	475311	Forge of Japan
500456	503819	You would have to use the big carrot when it came up on the screen and said, Smells like Chocobo.
504259	506661	And you kind of always wondered, what the hell does a Chocobo smell like?
506721	508882	Does it smell like farts or roses or what?
509203	509943	Smells like chicken shit.
510604	511604	Kentucky Fried Chicken?
512005	512225	What?
512905	514647	No, it's Kentucky Faraga Chocobo.
514827	515147	Sorry.
516465	517525	DarkSakura, DarkSakura
541784	546766	No price announced here yet, but I guess based off those prices, you could speculate $34, $39.99, right?
546826	549328	That would be a fair statement.
550408	555390	I guess something to compete with the PSP a little bit, although this is not included with the DS.
555490	556471	It's kind of something extra.
557231	561693	But if you've ever wanted to surf the Internet while on the go on your DS, there you have it.
563454	564895	I would not buy that.
565975	566876	I'm not feeling this.
567056	567736	I'm really not.
568216	569237	You know what would have been cool?
570129	574292	If I had the internet channel on my Wii, then I could beam it over to my DS.
574612	576834	Whatever happened to that functionality?
576874	579036	Wasn't that something they said you could do at one point?
579316	581057	Is that the DS would interface with the Wii?
581477	585520	Well, they're going to have that with some future games, but they may add that later.
585900	588362	I have a feeling that's something up their sleeve.
588502	590864	DS demos on your Wii a little later on.
591064	591484	Why not?
592405	592765	I don't know.
593226	597629	But one thing I was going to say is I think that they've done this probably better at homebrew.
597649	597869	I mean...
599401	608344	Really, the only problem and the reason why they don't have a lot of the Flash support and stuff is because there's not enough RAM in the system and there's no storage.
608544	612405	It's just pretty much the cart itself, which doesn't hold that much.
612946	619448	And you would probably need to have some sort of Game Boy Advance thing plugged in the bottom.
619488	621128	In fact, I think that's what they did in Japan.
621828	623369	A couple different versions of that, so...
624305	627147	Joshi16 wants to know, is there going to be an OLR DS page?
627327	629789	Since we have the PSP page and a Wii one in the works.
630069	630609	Probably not.
631329	633491	I don't think that many people are going to be using that.
633511	636513	Maybe like five people would use it, if even that.
637073	638834	Do we even have five listeners of Orange Launch Radio?
638874	642956	I don't think we do, actually, so I don't think there'd be a lot of point to do that.
644157	645798	Five listeners of Orange Launch Radio?
645978	646098	Yeah.
646118	649260	I think we have more than that.
649300	650321	Maybe a handful, I don't know.
651865	655387	The first episode we only had five listeners, but my how we've grown since then.
656087	658249	Thank you guys so much for supporting us over the years.
658269	660751	You know our fifth anniversary is coming up in just two months.
661171	666274	Two months is the station, but I think we're actually going to celebrate it with the first live show, which was June 23rd, 2002.
667175	668316	Wow.
669737	674820	So last week we talked about how the Wii didn't have me support for third parties.
675655	682196	And now this week, SNK's president says that they're not letting third parties have online capabilities either.
684357	691158	Which is funny, because Sega's got a Pachinko game coming out that does have online and does have Mii support.
691238	697299	So I basically ask, are they just not letting SNK have online support or Mii support?
697319	701080	Because to be honest, I mean, and I'm sure everyone can agree with me,
701559	702500	S, Actdeft, Drew, Carameldansen
731809	737451	Alright, well, let's go on to another topic, shall we?
738932	746174	Well, this is something that we've been, of course, talking about since the announcement of having our E3 taken from us.
747575	753637	But there is going to be E3 this year, if you were invited, it's July 11th through 13th.
755402	766753	To quote the invite, it says, The opportunity to engage in one-on-one meetings with leading game company executives in an intimate setting as well as network, socialize, and test pilot major company offerings.
768494	769956	Well, I got invited.
770937	771958	Congratulations.
772638	776142	So, if it works out for me, I'm going to go.
776242	777223	But I'm actually...
778274	783578	I sort of do see more now of the logic and them changing it to more of a meeting base.
783598	785959	I think we're still going to have the demos and such.
785979	790122	It's just not going to be the big over-the-top production that E3 was in the past.
790462	794084	And not really many people have figured out why people are getting invited.
794244	795805	I was actually looking just earlier today.
795845	798027	Joystick ran an interesting story on the whole thing.
798067	804731	And apparently they're saying, they said here in the story, this week that some journalists received their invites, but many did not.
804871	805952	And interesting enough,
806640	810904	Jamie did get an invite, and so did someone else on our staff who works behind the scenes.
811845	812846	But Loki and I have not.
813747	816189	So where's the love, you guys?
816490	818612	I know there's some developers out there that listen to us.
818872	820253	Sniff, sniff, cry, cry.
820293	820974	Send us an email.
821014	821554	We want to go.
821595	823016	We'll interview you, have you on the show.
823717	825038	We'll play Beat the Host with you.
825458	826279	We'll bring our rig.
827780	828741	No, but I do hope...
829892	831513	DarkSakura, DarkSakura, DarkSakura, DarkSakura
853266	853646	I don't know.
853706	866232	It's just like a lot of times we didn't go to... I mean, we went to meetings for some things, but I got a lot of accomplishments with booth tours and stuff like that and actually meeting people face-to-face instead of just actually having meetings and stuff.
866512	867613	Rob went to meetings with me.
868233	870414	At this point, it's really all speculation.
870454	871735	We just don't know how they're picking it.
872515	873936	It might also have to do with how you registered.
874887	876549	DarkSakura, DarkSakura, DarkSakura
896252	900276	Shifting gears completely here, going from E3 to talk about politics a little bit.
900836	906421	Game Politics ran a story earlier this week about the video games made me do it defense.
907622	920153	Well, apparently what happened is that this 19-year-old Patrick Morris actually shot his 15-year-old boy with a shotgun and used the good old excuse, the video games made me do it.
921073	926276	and his mom even tried to go in there and say, he would just go into his room and play those video games.
926857	933381	Well, the prosecution brought out Dr. Michael Knapp from Ashland, Oregon, and he said it was ridiculous to blame video games.
934001	942786	Moreover, he said while you usually can't predict violent behavior, other risk factors in Morris' life, such as his drug use and emotional disorders, were much stronger factors.
943627	948029	So after 30 minutes of deliberations, the judge sentenced Morris to life imprisonment
949412	949992	in prison.
950053	951233	The video games made me do it.
951253	952814	Defense carried no weight.
953235	953675	Ha!
954155	957858	As well, it should have not had any weight because that's a stupid defense.
958118	959779	Because it was the hip-hop music that did it.
960060	962601	No one made you press the power button, asshole.
962721	964763	It was the hip-hop music game that made me do it.
964783	966664	It's all Def Jam Icon's fault.
966684	968405	It was Def Jam Icon, absolutely.
970367	971247	Um, but anyway.
971348	977772	Actually, if anything makes me want to go out and get a shotgun and shoot people, it would probably be Sonic on the PlayStation 3.
978132	978913	I don't know about you.
980100	981341	Please don't take me literally.
981601	982802	I hope you guys know I'm joking.
984223	994412	Well, sometimes we talk about harming the certain beta testers of online functions in, say, portable Grand Theft Auto games.
995232	997234	Because you fucking sucked at it.
997434	1008783	But anyways, one thing, though, that's going to make people, especially Sega, make some more games is this online poll that they have where they're trying to figure out the interests of...
1010236	1011076	Night would be awesome
1038615	1043919	And, you know, I think it would be really good, though, to move on to something else that doesn't have to do with video game news.
