start	end	text
0	7000	Orange Lounge Radio
7000	14000	Who's your hosts? DarkSakura, Skie, and Loki
14000	19000	Tonight's show is brought to you by the letter M as we interview two of the creators of a multi-genre retro game named Starmazer.
19000	22000	And you too can help see the tales of brick stone wood come to life.
22000	27000	We'll take your questions in chat as well as your comments, feedback, and calls right now on the show where every gamer has a voice.
27000	31000	Orange Lounge Radio
31000	36000	Hello my friends out there on the internet and welcome back to another week of the show where every gamer has a voice.
36000	44000	It is Orange Lounge Radio, episode number 587 for this February 15th, 2015.
44000	48000	My name is Rob Roberts, also known online as Skie on Twitter and so forth.
49000	58000	With you guys here live at the Voice of the Geeks Network, vognetwork.com to talk about video games, gaming culture, and the gamer lifestyle with my co-hosts here in studio.
58000	61000	Say hello to DarkSakura or Jamie Summers.
61000	62000	Yo.
62000	63000	How you doing?
63000	64000	I'm here.
64000	65000	You're here.
65000	67000	I'm full of egg custard.
67000	68000	Egg custard.
68000	71000	And taro milk tea.
71000	75000	We were talking about ice cream before the show which is always a great conversation to have I believe.
75000	80000	Yes, except it's not all that great if you don't actually have the ice cream.
80000	81000	That is true.
81000	84000	So I might have to make a pit stop on the way home.
84000	88000	You know it's no secret that DarkSakura and I are very fond of Pinkberry frozen yogurt.
88000	91000	And they don't pay us to say that, we genuinely do like it.
91000	93000	But if they wanted to pay us, we wouldn't say no.
93000	94000	Or especially in free yogurt.
94000	98000	But I was telling DarkSakura, we were talking about that a little bit, and she had brought up the egg custard and I said,
98000	102000	Did you know there's a creamery place right near her that uses like egg custard?
102000	106000	And DarkSakura was like, really? With little stars in her eyes.
106000	112000	There was a place though that my friend told me about that went out of business that was a frozen custard place.
112000	113000	Interesting.
113000	118000	And I wish I, I've had stuff from there before, I don't remember the name of it.
118000	120000	But frozen custard is actually very good.
120000	122000	Yum yum, delicious.
122000	124000	Making me hungry for dessert.
124000	128000	Also, definitely one of our food connoisseurs here on Orange Lounge Radio.
128000	130000	Say hello to Techmaster Loki.
130000	133000	If by food connoisseur you mean food carnivore, then yes.
135000	138000	Getting, that's three weeks in a row from your new sandwich place.
138000	139000	I'm probably not gonna get it next week.
139000	141000	It just sounded good, I was really hungry.
141000	142000	Yeah.
142000	143000	Because I hadn't had lunch.
143000	144000	It's all good.
144000	147000	So I got the meatball sub at this time, the large meatball sub instead of the small meatball sub.
147000	150000	Food's important, it's a three hour show we do here.
150000	154000	Live at the Voice of the Geeks Network every Sunday night at 6 o'clock Pacific, 9 o'clock Eastern.
154000	160000	It was either that or I was going to get crazy bread from Little Caesars with a ludicrous amount of cheese on it.
160000	163000	But I didn't, I didn't stop there.
163000	166000	I may do that next week, but we'll see, I don't know.
166000	168000	Alright, that's fair, that works.
168000	170000	Alright, we are of course here live with you guys.
170000	177000	And if you are listening live, you can participate with our show by heading over to the chat room over at live.vognetwork.com
177000	183000	Some folks in chat, it looks like a lot of folks talking about the snow in Boston because at the end of Bobby's show,
183000	189000	because of course we are on live at VOG right after Bobby Black Wolf, he was talking about PAX East and Boston and all that.
189000	193000	And some of us that are heading out to PAX East, which by the way, yes, I will be heading out to PAX East.
193000	195000	I'll talk more about that later.
195000	197000	But if you're going to be at the show, I will be there.
197000	199000	Sadly, Loki and Dark Sakura will not be there, but I will.
200000	202000	But now I have a legit concern.
202000	208000	My California never sees snow, but is going to have to go to Boston.
208000	214000	And I'm hoping this wintermageddon that's been going on out there, I'm really hoping it lets up in the next few weeks.
214000	216000	Because I don't know, I don't know.
216000	220000	I remember I went to the very first PAX East actually back in, what was it, 2010?
220000	222000	I think it was the very first PAX East.
222000	224000	And it was snowing a little bit then.
224000	231000	So it's not like, okay, I'm not going to die if it snows, but I just, please, I'd like my flight to get in and out on time.
231000	233000	Thank you. Be very nice. Appreciate it.
233000	239000	Get in and out on time, but when it lands, it'll start doing, you know, fucking, you know, drift racing.
239000	242000	Don't say that. Oh my god, don't say that. Alright.
242000	244000	It's like Wangan Midnight once you hit that.
244000	247000	Well, if they play Eurobeat, it might be okay.
247000	249000	That's the only acceptable way.
249000	251000	We're going to need to make a special landing.
251000	253000	Hit it.
253000	258000	Just JetBlue have like that on one of their satellite radio things, you know.
258000	261000	This is my heartbeat.
261000	263000	That would be awesome. That should really be on all flights.
263000	265000	Take off the landings, you know.
265000	267000	The music, they would go with that.
267000	271000	HavicNights have an 8-hour chat room over at live.vognetwork.com.
271000	273000	It says, prepare for that wind chill, Rob.
273000	276000	I don't even know if I have a jacket sufficient enough.
276000	281000	Keep in mind, I live in Sacramento, land of 110 degrees summer sometimes.
281000	283000	It's 77 degrees today.
283000	285000	It's like a May day today.
285000	287000	I'm like, what's up with that?
287000	289000	Not like an emergency, but an actual day in May.
289000	291000	Like, stop it, nature.
291000	295000	And we need water. Bring the snow over here. We're in a super drought.
295000	297000	Well, we're not really in a super drought.
297000	300000	We did have all that rain a few days ago.
300000	303000	Yeah, but that barely put it down. That was like a notch in the bed.
303000	305000	That's all it was.
305000	307000	We just split the difference.
307000	311000	Alright, anyway, we could talk about the weather and food for three hours,
311000	313000	but we want to talk about games.
313000	315000	And we have an interview, actually, live on tonight's show.
315000	321000	I'm very excited to welcome two of the team members, Dawn and Austin, from StarMazer.
321000	323000	We're going to be talking to them in about 15 minutes.
323000	328000	But if you want to check out their game, they are on Kickstarter in the last few days,
328000	330000	trying to raise the funds to make this game happen.
330000	332000	And I've got to say, it looks really cool.
332000	336000	I wouldn't have invited them on the show if the game didn't kind of meet the standards we're looking at here.
336000	339000	You can check this out online. It's StarMazer.com.
339000	343000	That's S-T-A-R-R M-A-Z-E-R dot com.
343000	348000	And it's kind of like part point and click, part shoot-em-up.
348000	351000	But it's not two games in one. It's like a blended experience.
351000	352000	We're going to talk to Dawn.
352000	354000	Like the Guardian Legend.
354000	359000	Well, why do you think this might have tickled a soft spot for me?
359000	363000	But no, when you think point and click though, point and click more like a LucasArts type game.
363000	364000	Well, yeah, I understand that.
364000	366000	So it's not quite the Guardian Legend.
366000	368000	But definitely, definitely was hitting a soft spot there.
368000	370000	But we'll talk to them about that.
370000	373000	And you can ask them questions as well in our chat room in about 15 minutes.
373000	374000	We'll get to that.
374000	378000	But I want to get to our kickoff topic first and then see if we have enough time for our gaming weeks.
378000	380000	Kickoff topic tonight.
