start	end	text
410	3932	Orange Lounge Radio To Go Edition, week of February 14th, 2005.
4453	15800	And now, the Orange Lounge Radio To Go Edition, your internet radio home for discussion on rhythm and music gaming, and all the news on video games that don't suck.
16220	20463	And now, here are your hosts, DarkSakura, Sky, and Loki.
21417	28418	Hello everybody once again, and thank you for subscribing to our podcast and downloading yet another episode.
28838	31299	Here we are, the week of Valentine's Day.
31819	34139	I hope you all are having a lovely Valentine's Day.
34239	34920	I know I'm not.
36300	38260	Because I'm single as hell, but that's alright.
38920	42661	DarkSakura is actually out tonight because she's spending the holiday with her fiancé.
42961	44381	So we have some guests filling in tonight.
44441	45722	Say hello to DDR Angel.
46002	46322	Hello.
46662	48302	Hi DDR Angel, welcome to our podcast.
49468	50569	DarkSakura, DarkSakura
79159	83843	I put a PC, a Micro ITX PC, which is a form factor.
83923	87226	It's 15 centimeters by 15 centimeters is the size of the motherboard.
88127	91610	And it's inside of an Xbox that's painted orange.
92130	93331	Hence the orange box.
95253	98495	Now, if Bill Gates finds out about this, do you think you're going to be in any trouble?
98516	104240	The only trouble I'd be in is because I have a pirated version of Windows in it, but that's about it.
104861	107283	Oh, that and the movies that might be on the hard drive.
107955	110817	It's not RIA or MPA friendly.
111537	114019	You do know anyone can download this podcast, right?
115880	116820	Whatever, I don't care.
117601	118541	I'll put Linux on it.
118962	120382	Don't make me put Linux on it.
120582	121483	God damn it, I will.
121703	123064	Free BSD all the way.
125285	126366	And how's the monitor work?
126746	132309	You took like a little PS1 monitor that, you know, they don't really sell so many of those anymore because they don't sell the PS1 so much.
132590	134871	But you actually took one of those little portable 5-inch monitors.
135171	136612	How the hell are you able to see anything on this thing?
137951	141012	Very carefully enlarged all the fonts on it to very large.
141572	148913	And, you know, I also have, thank God for Windows and having that, you know, feature the magnifier for those people that can't see shit.
149933	157434	You load that up there and anything that you, you know, move over with your mouse, it will enlarge in this little window for you.
157514	158995	So I've used that a lot.
160895	166456	But to be honest, actually you can see quite a bit on that monitor because it's such a high resolution monitor.
167165	168586	Small text is the only problem.
169347	174172	I notice it's very crisp, so if you do plan to use it for movies or games or something, it's going to be very crisp.
174392	177295	Kind of hard to see, but interesting.
177975	185382	Alright, I thought we'd go around, and before we get into this week's gaming news, since we do have some guests on the panel tonight, I thought we could talk about what kind of games you've been playing this week.
185422	186563	What kind of stuff have you been into?
186904	187124	Angel?
188705	192189	The MXO beta test, which was...
192765	193445	Yeah, whatever.
193585	196746	And for those not in the know, in the acronym know, that was Matrix Online, right?
196766	197467	Yeah, Matrix Online.
200067	201188	Whatever, I'll give it another week.
201468	205749	Do you think it's... I noticed that people are selling... Because you had to have a code to get into the Matrix Online beta test, right?
206029	208250	I noticed people are selling those codes on eBay.
208810	210571	My first question is, A, is that legal?
210611	211031	Probably not.
211071	211971	But B, is it worth it?
211991	213452	I don't know.
213512	215372	You can get it at five bucks for fries.
215772	216993	I mean, at fries.
217313	217593	Okay.
218253	219554	Go to fries and get it for five bucks.
220154	220454	That's what I...
221433	225476	And you're doing like a pre-order then, and then you get to play the game on beta test as well.
225796	226196	That's cool.
226477	228158	Now, Loki, you've been playing this too, right?
228938	229418	A little bit.
229939	230939	I'm only level two.
231440	236003	And I played it maybe about an hour, an hour at the most on this.
236803	237504	It looks pretty.
238604	244308	It's a little difficult to get into it because it's just like they kind of,
245703	246283	and so on.
270709	273090	Alright, what else have you been playing this week, Angel?
294398	300903	Actually, I watched someone play World of Warcraft, so I'm kind of getting a... I don't know.
300963	308628	I kind of want it, but I kind of don't because I don't want to be whooping on Final Fantasy XI too much because I do like that one a lot more.
308648	310169	I know.
310270	310670	It's tough.
310950	315473	As much as I love Final Fantasy XI, everybody is raving about World of Warcraft.
315513	320097	And the time I saw it, I was kind of like... Because I watched somebody play it too, and I was kind of like, eh.
320637	323099	But I kind of feel like I owe it to myself now with everybody just...
323908	324568	Thank you for watching!
343275	343795	That's what you like.
343975	349438	With our copy of World of Warcraft, we actually got a 10-day trial thing.
349458	352520	You could actually give the code to somebody else and try it for 10 days.
353680	354381	It's open to me.
354461	357202	I can do it, but I don't know.
357222	357602	We'll see.
357922	358403	Interesting.
358443	362725	If you do end up doing it, I want your 10-day card that you get because I want to check it out a little more in depth.
362805	364346	Oh, you mean if I buy my own copy?
364366	364706	Yeah, yeah.
364926	365146	Oh, yeah.
365186	365586	No problem.
365806	365986	Cool.
368226	371348	I've also been playing a lot of there this week now for those that don't know.
372368	374289	It's like TSO but better.
375610	377671	Whoa, you're playing the acronyms game again.
377711	378452	The Sims Online.
378692	382034	That's right.
383034	386156	It's chat about TSO and MXO on OLR.
387517	387757	See?
387977	388777	There you go.
388837	389398	Acronym game.
391059	396962	For those that want more information on their Open Up Your Internet Explorer I mean Explorer
