start	end	text
459	4481	Orange Lounge Radio To Go Edition, week of February 7th, 2005.
5521	15465	And now, the Orange Lounge Radio To Go Edition, your internet radio home for discussion on rhythm and music gaming and all the news on video games that don't suck.
15906	20247	And now, here are your hosts, DarkSakura, Sky, and Loki.
21008	24769	Hello again, everybody, and welcome back to our podcast.
24889	26350	Thanks a bunch for subscribing.
27153	28374	My name is Rob Roberts.
28414	29434	You might know me as Sky.
29514	32035	Joining me, as always, awesome co-hosts.
32235	32775	We love them.
33396	35256	Say hello to DarkSakura, Jamie Summers.
35656	35937	Hi.
36757	36997	Hi.
37337	37637	How are you?
39138	40038	I'm not going to do it.
40798	41959	Save it for the three-hour show.
43880	45061	www.orangeloungeradio.com
65245	65845	Thanks for watching!
87990	91591	Tecmo Bowl and High Impact for SNES Ice Hockey and Blades of Steel
112313	136925	because it's pretty it's pretty watching tv it's pretty i don't know i just i feel like a lot of it i think we've talked about this on the three-hour show before but to play a sports game i feel like i should be outside actually playing the sport that's just me though i like sports entertainment games like raw and smackdown yeah because that's stuff i would create a wrestler because i'm a big macho man loki your thoughts on sports games
138095	143501	I don't play sports games unless you consider, you know, BMX XXX a sports game.
143861	144262	Why not?
145463	146344	Just don't do it for me.
146524	150729	I don't like watching sports normally and I don't like playing sports games.
151610	152932	I just dislike sports.
153492	153813	I don't know.
155103	159384	Well, if you guys want to talk about sports games, there's some other podcasts out there where they do talk about it.
159424	162005	Not that there's anything wrong with that, just, you know, not our cup of tea.
162025	164185	We want to talk about other types of video games.
164785	166986	For instance, the games we've been playing this week.
167386	168746	Jimmy, what kind of games have you been playing this week?
169527	170307	Guitar Freaks.
172647	172987	Ah, yes.
173688	174328	We broke it back down.
174368	175028	I played some Papa 9.
176048	178949	Oh, you've had quite a Bomani-filled week, a music gaming week, haven't you?
178969	179669	Just a couple days.
180309	180489	Yeah?
180509	180669	Yeah.
181410	183190	Every time I go home, Dan's either playing...
184764	186005	Well, he's now playing Snake Eater.
187085	188446	I thought he beat Metal Gear Solid 3.
189447	190007	No, not yet.
190027	190567	He didn't bother.
191468	195290	But he's playing that now, but I've been coming home to him playing Guitar Freaks.
195390	195910	It's been funny.
196490	197271	It's been so cute.
197291	200373	But at least it's both Konami games.
201073	203975	And then you go from US Konami to Japanese Konami.
204835	205135	I don't know.
205475	207256	And then I was playing Final Fantasy XI.
208017	208397	Of course.
208477	212099	It's so weird to hear you talk about playing Final Fantasy XI.
212219	213600	That was me and Loki's thing.
215228	216469	I don't play it that much.
217209	218329	Like an hour a day.
220050	220850	Alright, whatever.
220870	221270	After school.
221551	222431	That's how it starts.
222811	223591	That's how it starts.
224212	224952	I have a life.
225432	225992	Me too!
226713	228914	I go to school and the gym and I work.
229834	232915	I work and I drink.
234796	236337	You exercise your liquor.
236937	237917	You know what?
238077	238778	I work out.
