start	end	text
1523	2824	What should we expect from your routine today?
2844	3585	Is it a big secret?
3745	5926	Can you give us any details before you go?
7487	8327	One word.
9088	9808	Shades.
12429	13290	Message for you, son.
13750	14551	Attention!
15611	19073	Do you want to hear the most annoying sound in the world?
21114	26157	You're listening to Orange Lounge Radio, the Monty Talk, and then some.
29805	32706	Orange Lounge may contain adult content.
33046	36206	Orange Lounge may contain many four-letter words.
36786	39507	Orange Lounge may contain a scene of nudity.
40047	42927	Orange Lounge may contain hot monkey sex.
43727	44128	Just kidding.
44328	45928	Orange Lounge will not contain hot monkey sex.
46128	53589	In this episode... Hey, are there any balls down there?
53849	56310	That's the biggest berry you've ever seen, Jingleberry.
56410	58150	What's your favorite scary movie?
59565	60165	Showgirls.
61066	62126	Absolutely frightful.
62467	63067	What's yours?
63287	65748	There are no stupid questions, just stupid people.
65808	67069	Don't torture yourself.
67709	68510	That's my job.
68630	70431	Now's the time our sprockets made me dogs!
70491	75133	I'll get you, my pretty, and your little dog, too.
75554	76454	I know Kung Fu.
76814	79156	I'm sorry, but all questions must be submitted in writing.
79456	81317	Why did they have to take the word gay?
82918	85359	Nobody expects us punishing physicians.
85819	86680	It's Kendo.
86720	87340	Kendo!
89517	91318	DarkSakura, Shut up!
91519	92199	Where's my gun?
92319	94261	This is my boomstick!
94741	97263	Sky, Come on girls, it's time to drop the bomb!
97563	101286	Loki, I can't for the life of me get the hooker to have sex with me.
101366	104108	What kind of warping being would find that funny?
104389	106070	Orange Lounge Radio.
108292	111754	We are live, and this is episode number 28 for January the 12th of 2003.
111814	112535	You're tuned in to the B...
120340	123081	I'm wanting to do this particular show in a Michael Jackson style.
146757	147777	Say hello to DarkSakura.
147817	148938	I just picked Rob.
149378	150139	That was cool.
151559	152660	And, oh, somebody's at the door.
152680	153320	We have door.
153621	155162	Did you bring hot man sex with you?
156022	157363	Yes, hot man sex is in my purse.
157623	159124	Okay, we'll get to that later.
160365	164507	This episode, number 28, we'll be doing the Fremont tourney wrap-up.
164727	166108	And you'll have to excuse us in advance.
166148	167309	We're all a little out of it today.
168310	169410	Two of us have had headaches.
169570	170751	One of us has been coughing.
171131	172052	And one of us is late.
172832	173473	Say hello to Loki.
173493	173793	There he is.
174412	175632	I mean, I'm having a baby.
177793	180534	Only if your water breaks, I don't know.
180574	184115	We're just really freaking tired after yesterday.
184135	186295	I'm feeling better, though.
186335	189976	I was in a really pissy mood, but I saw destruction on the way here, so I was happy.
190697	192137	Yes, destruction is always fun.
194938	195838	Oh, happy birthday...
197566	201689	A happy birthday wish, by the way, to Dark Tetsuya.
202709	203470	They're gonna breathe!
203930	206091	Oh my god, he got another ferret.
206111	206692	And there's the door.
206732	207252	Someone get the door.
207292	208513	We have more guests coming in.
208693	209713	Oh my god, I need to get one.
209773	212275	There's another... Shit.
212535	213476	We have another ferret.
213496	215637	There are now two ferrets on Orange Lounge Radio.
216498	217418	Oh, this is sad.
219668	228432	I got this ferret over at the outlet malls, it was only $1.99, and actually what's kind of funny is it says that this is a baby coyote.
228712	232374	Now, to my knowledge, coyotes do not look like ferrets.
233074	236296	I don't understand how this is a coyote, or whatever.
237683	240084	Do you know at that Long's that we went to?
240584	240824	Yes.
241184	241945	Fuck my diet.
243665	250568	No, at the Walgreens, at the Long's that we went to in Fremont, they had gigantic ones of these.
251108	251769	I almost got one.
251789	252429	Gigantic ones.
252609	257391	And don't forget, yesterday there was a horse, and we'll hear about that in the interviews a little later.
257411	258351	Oh, what, you mean Hot Man Sex?
258671	265114	No, not Hot Man Sex, the actual horse that Corey had that was, you know, made for a man but pH balanced for a woman type thing.
265134	265434	Yeah.
267941	269702	Anyway, yeah, it's going to be one of those shows.
269962	271223	DarkTipsTV summed it up right there.
271343	272464	Happy 24th, by the way.
274365	276187	Okay, so let's...
278850	282813	Let's say hello to Morian Studio guests before we get to the first break.
287838	290160	Wow, there's chaos going on here.
290220	291981	I feel like I'm in the middle of Gumby's routine.
292041	294423	Jesus.
294723	295464	Say hello to Brad.
296285	297926	Another step has entered the game.
298687	299507	Say hello to Irene.
299527	299968	Hi, guys.
301308	302889	and Dave is over there too.
303749	304229	Dave, say hi.
304389	304589	Hi.
304809	305829	Dave, you look like a monk.
306650	307470	You know it, baby.
307930	308170	All right.
308470	309810	We better go to break right now.
309871	310351	Now's a good time.
310871	319613	Let's do a break with some... We'll do a break with some songs from Xtreme because Xtreme is spreading across the country like a bad case of herpes.
319793	321233	It's extremely extreme.
321634	322894	Soon to be in your neighborhood.
323854	324774	Yeah, Rob spread it.
324954	325535	Hi, guys.
325575	326995	You're listening to Orange Islands Radio.
330271	331352	Thank you for watching!
331372	332372	See you next time!
362563	364044	Thank you for watching.
364244	364984	See you next time.
389628	390710	Thank you for watching!
513792	515217	Here's one by request.
515518	516903	This is V, the Extreme Edit.
568426	570468	Lyrics, Composition, Lyrics, Lyrics
598925	599886	Thanks for watching!
622958	624419	Hi everybody, this is DSDS.
624439	628241	Make sure to visit SoCalKicks.com and you're listening to Orange Lounge Radio.
628461	631442	We finally accomplished ultimate evolution just now.
