start	end	text
0	3000	Orange Lounge Radio
7000	13000	Who's your hosts? DarkSakura, Skie, and Loki
14000	21000	Tonight, prepare your brains for a huge retcon, one that takes Mario down a notch or two, allowing him to only be able to rely on the skills of his entire gaming history.
21000	27000	Stay tuned for this and the rest of the week's gaming news, hopefully not all as shocking, starting right now on the show, where every gamer has a voice.
27000	30000	Orange Lounge Radio
32000	37000	Hello my friends out there on the internet and welcome back to another week of the show where every gamer has a voice.
37000	45000	It is Orange Lounge Radio, live tonight on September the 10th of 2017, episode number 699 of our show.
45000	56000	Here to talk about video games, gaming culture, and the gamer lifestyle with all of you guys out there on the entire internet, all of it, and my co-host here in studio, DarkSakura, or Jamie Summers up first.
56000	57000	Sup?
57000	58000	Hi, how are you?
58000	59000	I'm full now.
59000	62000	You're full? Full of garbage? I'm just kidding.
62000	64000	No, you ate my food and it was delicious.
64000	67000	Yes, yes. DarkSakura cooked a chicken or something. What was-
67000	69000	Well, Dan, I made Dan grill it, but I marinated it.
69000	71000	Oh, you worked together!
71000	72000	I made a marinade.
72000	75000	Aww, it was like a very husband-wife thing to do, cook together.
75000	76000	Yeah.
76000	77000	Aww.
77000	80000	Did you enjoy the week off? How was your labor day?
80000	81000	Laborious?
82000	88000	No, I was out in 105 degree weather watching Peppermint perform.
88000	96000	Yeah, yes, I missed all that. Well, I mean, the rainbow festival and all that that you were doing sounds like it was awesome, but the heat wave? No thanks.
96000	97000	I went home pretty sick.
97000	105000	I think it says something pretty strongly that Atlanta was having perfect weather. The humidity wasn't even that bad, or I'm just used to it now after five years of Dragon Con.
105000	113000	The humidity wasn't even that bad. When I was reading all the stuff back home about 115 degrees here in Sacramento, I was like, nope. No thanks.
113000	126000	I went out to work the rainbow festival, and it was nice doing something good for the community, but there were fewer vendors than there were last year. Last year was actually my first year going.
126000	144000	But I have to say, though, Taryn Through You was, of course, the hostess, local queen, who was always amazing to watch. And Mercury Rising performed, who's another local queen, who is also just a really nice person.
144000	150000	And then finally Peppermint came on stage and sang.
150000	151000	Oh nice.
151000	153000	Like legit sang, didn't lip sync.
153000	154000	Okay.
154000	167000	And it was a really good performance, but by the time I was done with it, I was way too hot. And so I couldn't get like cool until I got home under the cold tap.
167000	171000	So it was really bad. I got a little hot heat sick.
171000	177000	Yeah, the heat was no joke. I would not have wanted to been out in it if I was here. So I'm kind of really glad I missed it for that reason.
