start	end	text
379	3421	Orange Lounge Radio To Go Edition, week of June 13th, 2005.
3741	14367	You're tuned in to the Orange Lounge Radio To Go Edition, your podcast home for all the latest video game news and gamer chat.
14647	18169	Now, here are your hosts, DarkSakura, Sky, and Loki.
20530	26893	Hello, everybody out there on the internet who has subscribed to the Orange Lounge Radio To Go Edition.
26933	28094	We appreciate that.
28594	29715	Thanks a bunch for tuning in.
30635	31036	DarkSakura
57987	60068	I have a new car!
61169	62909	And I'm moving out of my hellhole apartment.
63950	64930	In a couple weeks.
65331	66191	Before the end of the month.
66211	68252	My birthday's coming up, what are you getting me?
75934	76955	and I'll see you next time.
99266	102048	I think they must be ranked in the top ten over on the alley, I don't know.
102788	106210	Anyway, my name is Rob Roberts, of course, also known as Sky.
106310	113674	We're here to talk about games, and we're going to start off tonight's edition as we always do, talking about the games that we've been playing this week.
113714	114555	DarkSakura, how about you?
115855	119637	Um, Phantasy Star Online, Blue Burst.
119818	120938	The beta's over, right?
121138	127302	Yes, actually, the beta will be over as of tomorrow, so it goes pay-to-play, and I will be...
128294	130335	Registrating my account and canceling my Xbox One.
131395	133176	I will probably be canceling the Xbox One, too.
133216	136458	I'm considering starting it on the PC, but I'm kind of on the fence.
136838	141480	I had a lot of fun with the beta, but I just feel like, do I really want to commit to this MMO?
141740	142360	I kind of do.
142441	143141	One of us!
143361	144742	One of us!
145202	152865	I wish more folks would be taking that Guild Wars model, where just gouge me for 50 bucks when I buy the game, then don't charge me to pay per month anymore.
152965	154106	But I guess...
155398	160081	I think Guild Wars has been doing very successful for that reason, but I guess other companies don't want to follow suit.
160181	160541	I don't know.
162362	164243	I've also been watching Dan play a lot of Fire Emblem.
164663	166484	Lots of Fire Emblem.
166544	167645	Which one?
169826	178091	It's hard for me to think of the second release in the States as the second one because it's technically the third one on the Game Boy Advance.
180132	183976	The first one was the one that Marth and Roy were from, even if you ever played Smash Bros.
184056	184936	Oh yeah, I know Marth and Roy.
184956	186017	But we never got that game.
186638	190922	Well, Dan found a ROM of it, and I found him an English patch for it.
191482	198088	So he's been quite happy playing through that and getting his Fire Emblem on, and I like seeing how the games all connect.
198188	199830	And honestly, I'm thinking about starting to play it.
199930	202292	I hate turn-based strategy, but I would play this.
203359	205121	Fire Emblem is a game I never really got into.
205181	206502	I just need to give it a second look, I think.
207042	208063	I don't know why.
208243	214449	One of the rarest games I own is the Macross strategy game on the TurboGrafx, the PC Engine Duo.
215369	216370	And I hate that game.
216530	216851	I hate it.
216931	218252	I just have it because it's hard to get.
218932	219393	Seriously.
219633	220834	Well, you have Night Trap, right?
220854	221635	And that game sucks.
221915	223776	Well, yeah, but Night Trap you can find anywhere.
224591	225532	Oh, I thought that was a rare one.
226032	227493	Uh, you find it.
227974	229435	They say it's rare and blah blah blah.
229675	230876	I'm not much of a collector.
230916	234078	It has what's-her-face from different strokes.
234879	235279	She died.
235520	236120	Yeah.
236180	236981	She killed herself, did she?
237001	237581	I don't know.
237601	237841	No, she OD'd.
237861	239042	I don't know, it was years ago.
239062	240504	After being in Night Trap.
241344	242365	Shut up.
242405	242885	Be nice.
243146	243486	Be nice.
243526	245928	Remember, down the block, not across the street.
247589	249691	If I were in Night Trap, I would do it.
250311	252193	If I were desperate enough to be in Night Trap.
253294	253494	Wow.
254611	255172	Okay, not really.
255192	257633	I'd be like, okay, I have money.
257653	259515	It's better than porn.
259835	261537	Y'all are stupid for the stupid game.
261557	261957	Could be worse.
261977	262437	Could be boring.
262798	267721	Anything else you've been playing?
267862	270063	Only the games on the Gorillas webpage.
271024	275888	I've been playing with the darts at the toilet.
278410	278750	You know what?
278790	280071	We'll come back to web games in a minute.
280131	282153	Loki, what have you been playing this week?
282498	287920	I played a little bit, very briefly, of Tetris Worlds for the Game Boy Advance.
288700	295223	And it's Tetris in eight different forms, or seven different forms, all of which are just too damn similar.
295623	296823	So Tetris is Tetris.
297263	298784	And then I played WarioWare Twisted.
298864	301045	Actually, I played WarioWare Twisted about five minutes ago.
301165	309167	So it's fun, and it has a bunch of weird, stupid minigames in it that are just fun and just strange.
309207	310568	Like, you can grade cake.
311570	312911	DarkSakura, DarkSakura, DarkSakura
333891	336354	What do you think of this game compared to WarioWare Touched?
336635	337716	I haven't played WarioWare Touched.
337736	338357	Oh, I thought you had.
338417	339218	I need to pick it up, though.
339759	341802	I thought about picking it up, and I need to go do that.
341882	348130	You know, most people I've talked to that have played all the games say that Twisted is the best, Touched is the worst, with the
348729	349710	WarioWare Twisted is a very short game.
376897	377377	Every time.
377597	381019	So I can keep playing the same stage over and over, and I can just get unlocks that way.
381439	382100	That's cool.
382500	391624	But, yeah, the thing is, though, is because Nellie was playing some of the older stages, so she was unlocking games that I didn't have before, so I go and play my game, all of a sudden there's these games, and I'm like, what the hell do I have to do here?
391644	393225	It was funny.
394365	394966	A lot of fun, though.
395226	395606	Anything else?
397187	398768	Final Fantasy XI, a little bit.
398788	399708	I got to play that.
400368	405491	I still wish they'd fixed their server problem, whatever it is, because it, like...
405990	407171	DarkSakura, DarkSakura, DarkSakura
433888	437431	and it couldn't load anything, so I just backed out of it.
437851	448280	But I don't know what the problem is, and I know that it stopped me from playing a few times, and it's always around the same time, usually around 11pm-ish around there is when it stops.
448580	456967	Which is great, because right before that happened, Nelly was bitching at me about... Nelly, my fiancé, was bitching at me how I was playing... Not the rapper.
457308	457968	No, not the rapper.
458449	459710	She was saying how...
461198	469143	I was playing this stupid game and stuff and how I should, you know, come pay attention to her or something and then the game, you know, started crashing on me.
469183	471645	I'm like, are you sure she just didn't pull the plug?
472065	476027	Oh, I'm positive because my cable modem, my cable modem is right on my desk.
476047	476828	It's a DOF attack.
476948	478068	Denial of fiance.
478789	479309	No, no, no.
479409	483312	No, this, the game, she didn't, she was just being cranky.
483632	487354	I mean, she's just like, typical, never mind.
487574	488915	Yeah, seriously, typical.
488955	489516	I have a spirit.
489536	489836	Okay.
490516	494457	Typical woman, she's like, I didn't say it, I didn't say it.
494557	496418	Okay, this shit doesn't happen in my house.
496918	499058	I don't want to go outside, but I don't want to stay inside.
499619	501379	Well, there's no in between.
501419	503440	You can't not go outside, not stay inside.
503460	504520	Tell her to go sit in the doorway.
504860	505340	Patio.
507321	509481	This shit does not happen in my house.
509881	514483	It's like, get your ass off the PS2, because I want to play fucking Silent Hill.
515723	516823	Yeah, it's never that.
516923	518484	I mean, it's just like, that'd be stupid.
518504	519484	Tell her to take up smoking.
520239	522457	She's been doing cross stitch, so, you know...
523382	524263	More power to her.
525003	525343	Alright.
526124	526745	My Gaming Week.
526785	529467	I also checked out WarioWare Twisted for a little bit.
529747	531548	Just because I had to play the Kid Icarus stage.
531748	532008	Okay?
532629	534931	Because, damn, that's a game they need to bring back.
535271	535631	Why?
535971	536992	It's been how many years?
537232	538473	Why have they not brought that game back?
538593	539554	I'm so upset.
539854	544578	But they tease us in WarioWare Twisted with a level inspired by Kid Icarus.
544598	545658	They have the boss battle.
545839	550162	The boss battle for the retro games is you're playing Super Mario Bros.
550662	551363	But it's like...
552003	553104	DarkSakura, DarkSakura
568841	573642	None of the unlocks were really that great, but I'm kind of impressed with some of the things I'm seeing in Twisted so far.
573982	575763	I like that they have a lot more of the minigames.
575823	578043	I played the Apple Shooter or whatever that thing was.
578123	578844	That's a lot of fun.
578864	579464	That was kind of funny.
579484	579844	I like that.
