start	end	text
430	3451	Orange Lounge Radio To Go Edition, week of June 6th, 2005.
3851	14815	You're tuned in to the Orange Lounge Radio To Go Edition, your podcast home for all the latest video game news and gamer chat.
15075	18756	Now, here are your hosts, DarkSakura, Sky, and Loki.
20296	28739	Hello, everybody out there on the interweb, and welcome to the latest edition of Orange Lounge Radio To Go, your home...
29431	30912	DarkSakura, Jamie Summers DarkSakura, Jamie Summers
57062	59103	The Day of Evil because it is the man's birthday.
81670	83431	DarkSakura, DarkSakura, DarkSakura
104605	107366	We'll talk about music some other time because tonight we've got to talk about games.
107486	111028	First off, though, I want to give a big thank you to one of the podcast directories out there.
111068	117411	It's PodcastShuffle.com because they made us their podcast of the day, week, moment.
117431	118972	That's one of his favorite podcasts.
119392	119892	Cool.
120852	122873	That makes me all go squeak.
123334	123674	Cool.
123714	124594	Well, we appreciate that.
124654	127335	So check those guys out, PodcastShuffle.com.
127856	129516	And we really appreciate all your guys' support.
129576	131978	The Ferret is so happy that he had a seizure.
132358	132838	Seriously.
135424	136204	Great, good to know.
136725	141627	Alright, let's start off with a little bit of how was your gaming week, the type of stuff you've been playing this week.
141867	143068	We'll start off with Loki tonight.
143148	144669	Loki, what kind of games have you been playing this week?
145109	147790	I played not too much in the realm of games.
147850	154674	I played a little bit of Rengoku, just, you know, killing more stuff on the same level, getting more experience.
155247	158708	Don't beat this stupid game because it's just boring.
158928	161949	It's one of those ones where you're so far into it now you just have to beat the damn thing, right?
162789	165530	Not really, but it's just not that great.
165770	167331	It just doesn't get much harder.
167911	172272	I don't know, the first generation of PSP games just kind of blew.
172432	174193	I don't know why, but... Whoa, whoa, whoa.
174433	175533	Luminous, hello.
176254	181835	Most of the first generation PSP games blew, okay.
181895	183616	Granted, there are some good ones, but...
184411	185832	There's really not too much out there.
185972	187714	Smart Bomb, for example, sucked.
187974	193779	However, my boss gave me a clean copy of it, so I was able to take it back for free, and I still have Smart Bomb.
193819	197081	So, I got all my money back, and I got the game for free, basically.
197482	198002	So, it's nice.
198202	201705	But now I have $90 in credit to GameStop, and I have nothing to buy there.
201725	201705	$90?
201845	202205	Yep.
202265	203666	Dang.
204207	213294	And then, um, also, I played a little bit of the Simpsons arcade game on my meme cabinet, because I had to fire that up to show Nelly's parents what that was.
213534	214155	And then, um,
214878	215599	DarkSakura, DarkSakura,
234226	235647	DarkSakra, how was your gaming week?
235667	236447	I played lots and lots of PSO
257794	258554	Blue Burst, correct?
258574	259215	Yes, Blue Burst.
259796	262998	I played some Silent Hill 3 and then turned it off because I was kind of bored.
263059	264400	And I watched Dan beat Fire Emblem.
265361	266081	Which Fire Emblem?
266101	266582	The new game?
