start	end	text
8215	17568	And I'll give to you my love Try to remember You can change everything you want The story we've got remains the same
46084	52110	Goodbye, yellow brick road, I wanna be your angel baby Goodbye, yellow brick road, do you remember this time tonight?
52150	55333	Goodbye, yellow brick road, I wanna be your angel baby
109642	115539	The following live program is a special presentation of Orange Lounge Radio.
127602	136484	On tonight's episode of Orange Lounge Radio, episode number 146, we're going to be debuting a new song from Ultramix 3.
137144	142385	And the song that we're debuting, it's already been announced out there on the internet, just none of you people found it yet.
142505	144366	So we're going to be blowing the lid on that one tonight.
144586	147026	And we've already got the song, so we're going to play that for you guys.
147046	147906	That's going to be tonight.
148206	152527	We've got a very special guest with us and plenty more when we come back.
152647	155068	Episode 146, just around the corner.
170804	176210	Orange Lounge Radio is presented in the TMI sound format.
202683	203203	Oh, God.
203223	204484	Call me Daddy.
223901	227383	Orange Lounge may contain adult content.
227924	231706	Orange Lounge may contain many four-letter words.
232467	235949	Orange Lounge may contain a scene of nudity.
236309	242713	Orange Lounge may contain plenty of... Just kidding.
242833	246536	Orange Lounge Radio will not contain any of that in this episode.
246856	248497	Well, isn't that special?
253030	271666	Orange Lounge Radio Live is a fully interactive program via our website at www.orangeloungeradio.com And now, here are your hosts for Orange Lounge Radio Live, DarkSakura, Sky, and Loki.
274549	278012	We are live, and this is episode number 146.
280455	282236	for this June the 12th of 2005.
284096	290218	You're tuned into Orange Lounge Radio, radio that gamers really want, and this is Orange Lounge Radio Live!
296660	297300	Are we still up?
308291	308692	Are we up?
308772	309373	I don't know if we're up.
309473	313441	We're going to go to a quick song break and come back and I don't know if we're still going.
313541	315966	We're going to go to a quick song break because we think we might have just unplugged.
316386	318691	We'll come back and try this intro again in just one moment.
351610	352691	Thank you for watching!
382328	383289	Thanks for watching!
401835	403016	Oh, God.
403236	404017	Call me Daddy.
420095	423637	Orange Lounge may contain adult content.
424137	427940	Orange Lounge may contain many four-letter words.
428660	432202	Orange Lounge may contain a scene of nudity.
432482	438926	Orange Lounge may contain plenty of... Just kidding.
439026	442748	Orange Lounge Radio will not contain any of that in this episode.
442848	444689	Well, isn't that special?
449245	467657	Orange Lounge Radio Live is a fully interactive program via our website at www.orangeloungeradio.com And now, here are your hosts for Orange Lounge Radio Live, DarkSakura, Sky, and Loki.
470046	476028	Doover, we are live and this is episode number 146 for June the 12th of 2005.
477629	483491	You're tuned in to Orange Lounge Radio, radio that gamers really want and this is Orange Lounge Radio Live.
483931	490174	Your home for all the news and discussion on rhythm and music games as well as the gamer community and the pop culture world.
490534	495436	We're plugged in and fully interactive through our website at www.orangeloungeradio.com.
496616	498578	My name is Rob Roberts, you might know me as Sky.
498678	504923	Joining me as always are my awesome co-hosts in this corner, the happiest bunny on the farm, Miss Jamie Summers, DarkSakura.
507405	508566	Someone keyed my new car.
509787	510207	What?
511108	514871	Yeah, I don't know if it's already there, but it's very hard to tell because my car is silver.
515351	515491	Uh-huh.
515692	518194	So it doesn't show up as glaringly as it would on any other color.
518814	519154	Oh my gosh.
519174	522958	But I noticed it, I was like, the light is reflecting in a funny way.
522978	523298	Uh-huh.
524150	534361	I got your car, and my car kicks everybody's ass twice, and several times on Sunday, and then, like, just fucks all that shit up.
535883	537745	Well, I'm sure we'll be hearing more about that later.
537825	540628	Also joining us tonight, say hello to TechMassaLoki.
540648	541890	Hi.
543391	544712	I finished my pizza.
544932	546293	You finished your pizza and breadsticks tonight.
546613	549094	Sorry about the little hiccup there in the beginning, boys and girls.
549655	555718	We accidentally had a router mishap, and so something came unplugged during the intro there.
555738	556638	We cut the wrong wire.
558119	566304	Yes, basically, we accidentally cut the wire that would blow everything up, because you know how in the movies... It's like you press the red button in Maniac Mansion in the pool.
568812	573255	Or for those that didn't play through that game, which would be a lot of our audience, because that game is kind of old.
573455	580599	I'd always get just fed up and purposefully find the pool, drain it, because the pool cooled the nuclear reactor, and pressing the button made it explode.
580619	585142	I wish they would release that TV show on DVD or something, because I totally miss the TV show.
585402	586703	Okay, anyway, my analogy.
586983	592767	You know how in the movies they always have the green wire and the red wire, and you have to cut the right wire or everything will blow up?
593227	596609	Well, we accidentally cut the wire that blew everything up, so...
597625	625704	Yeah, anyway Moving on We are back, hello We got a fun show for you guys tonight We even have a very special guest here tonight But he'll introduce himself after the first break Because we don't have all our listeners back yet We had a mishap Yeah, so we'll be back So let's go to a break and when we come back we'll get to the show As I mentioned in the opening there We are going to debut an Ultramix 3 song A brand new song here on the show
626425	627166	Yeah, that's cool.
627506	631691	And the thing is, is that it's already been out there on the internet, just nobody found it yet.
631831	632292	But we did.
632712	635435	So we're going to unveil it for the rest of you guys.
635475	641001	We're going to point at the pink elephant in the room tonight and say, look, Ultramix 3 song, right over there.
641201	643804	There'll be also some more crapper debuting, too.
644245	644645	Like what?
645206	645406	Well...
646061	647922	What's it say on the CD here?
648082	651363	There's two songs on there, and what are they... Interesting.
651863	653303	Am I supposed to say now or later?
653423	663647	We'll say it later, but there's two songs on there that have remixes to them now, and they're okay, but they'll never be released on the internet because they're B-sides.
663847	665747	Alright, so tonight's the only time you'll hear them then?
665967	666448	Well, maybe.
666708	666988	Alright.
667907	669007	Let's go into this break.
669047	672308	In this first break, we're going to hear some music from DDR Ultramix 2.
672948	678729	Starting off with a song we were the first to blow the lid off of last year, about a year ago this time, so here it is.
679429	685371	For those of you guys that are trying to get your friends in to listen, because we are going to be announcing that new song and playing the new song, we have it.
685691	688071	We found a copy of it out there, so we're going to play the new song for you guys.
688451	690132	That should be about 7.45, 8 o'clock-ish.
692532	693052	Just so you know.
693113	695595	But don't just tune out and then tune back in then.
695615	698437	Because we've got loads of fun for you guys tonight.
698517	701739	Cage match and stuff going on within the groove as well.
702280	705002	And all the stuff you know and love here at Orange Lounge Radio.
705022	706043	We'll be back after this.
720954	747898	Tone poem dreams, alpha perfection, so very hard to reach Harmony machine, tormenting the sensory Deliciously evolved, and yet nobody knows Tittle tattle, chicken chat, shoots in the breeze Platter, clack, hate and splatter, there's a vagraness in me
764444	766685	Thank you for watching!
832235	833372	Thank you for watching!
862759	866027	Let me tell you something you don't know
956005	972134	I was picked up for a TV show It's called A24 I am the girl that you all know To love, hate or adore I've been waiting all my life Just to be seen Seen by everyone I wanted to be someone
